,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
0,0.06390956,0.054870684,"('unsociable', 'sociable')",-0.3624267,-0.55977863,-1.0773159,-1.1889784,-0.7434295,-0.9661999,-1.0597483,-1.211073,-0.2532925,-0.386766,-0.5720506,-0.7096542,-0.1376036
1,0.9261349,0.9271992,"('unfriendly', 'friendly')",-1.0355597,-0.91615427,-0.84130216,-0.8056662,-0.98095375,-0.91644084,2.4064405,2.3468356,1.6970146,1.5073689,0.3619624,0.3571904,-0.004772
2,1.8296373,1.905895,"('unlikable', 'likable')",1.1981126,1.2817001,0.97534186,0.9911759,2.1117787,2.1392365,1.9301711,1.9932175,0.60016793,0.7798847,1.4408684,1.5151849,0.0743165
3,-0.32417777,-0.21494062,"('repellent', 'pleasant')",-0.32060593,-0.30445114,-1.3336763,-1.2631216,-0.40384454,-0.41525963,-1.7657776,-1.7025839,0.9389871,0.8264909,-0.5348492,-0.512311,0.0225382
4,-0.2313908,-0.35009128,"('disliked', 'liked')",0.8736389,0.8603757,0.46428382,0.6580283,-0.6204594,-0.5609676,-0.03675305,0.0037783496,-7.27896,-7.3366184,-1.1382735,-1.1209158,0.0173577
5,0.6098634,0.6528829,"('distant', 'outgoing')",-1.4267977,-1.1307281,1.0129473,1.1261314,-0.12810121,0.085489705,2.3884363,2.475162,-0.8577403,-0.6624865,0.2664346,0.4244086,0.157974
6,0.25587314,0.41613537,"('distant', 'open')",-1.8785743,-1.5052711,0.86704534,1.0353547,-0.31600544,-0.055438936,2.6909614,2.8048542,-0.52084893,-0.3356892,0.1830752,0.3933242,0.210249
7,0.26805237,0.560358,"('insensitive', 'sensitive')",-0.09121542,-0.18437237,-1.2807938,-1.3910825,-1.0789638,-1.058095,-0.7869468,-0.69130564,0.43232936,0.40021423,-0.422923,-0.3940472,0.0288758
8,0.722713,0.6805347,"('unaffectionate', 'affectionate')",-0.4950025,-0.38026315,-0.36071688,-0.2549224,-0.35636765,-0.24344929,3.193947,3.1559997,0.7174645,0.68798786,0.5703396,0.6076479,0.0373083
9,1.336017,1.3791339,"('unaffectionate', 'caring')",-1.0274974,-1.0011646,-0.3468926,-0.35764492,-0.049153075,-0.047191232,3.359214,3.3359048,1.2426499,1.3223097,0.7523897,0.7718913,0.0195016
10,-0.5063954,-0.26835984,"('unsympathetic', 'sympathetic')",-0.60572296,-0.79924476,-1.5060126,-1.5835418,-0.53223276,-0.6022457,-1.6813587,-1.7144355,0.55811447,0.43562022,-0.712268,-0.7553679,-0.0430999
11,0.8137893,0.90743184,"('unhelpful', 'helpful')",0.5095767,0.19144091,-0.64644057,-0.83833027,0.9722611,0.8113588,0.06914993,0.119557604,2.721186,2.8078246,0.7399204,0.6665473,-0.0733731
12,0.7634868,1.0258977,"('unsupportive', 'supportive')",-0.12664667,0.049979102,0.0438609,0.13116977,0.6537865,0.7770667,0.81590545,0.9659938,-1.8497882,-1.812588,0.0501008,0.1895865,0.1394857
13,0.7595763,0.8776182,"('impolite', 'polite')",0.34639317,0.18663153,-0.033400007,-0.25342074,0.08319332,-0.074107654,-0.67208153,-0.6918104,-0.59840685,-0.57910305,-0.019121,-0.089032,-0.069911
14,0.8770087,0.9504528,"('antisocial', 'social')",0.79228413,0.7080365,-0.013072754,-0.16366932,0.45271966,0.29487583,-0.6136341,-0.63308215,-0.28338465,-0.31351203,0.2019868,0.1405169,-0.0614699
