,xcel_male,xcel_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5446385,-1.6221766,"('unsociable', 'sociable')",0.51786834,0.3701291,-0.61711293,-0.751604,-0.547961,-0.6678839,-0.1199229
1,-1.8998008,-1.909045,"('unfriendly', 'friendly')",-0.1494409,-0.32395452,1.6220303,1.5314008,-0.1424038,-0.2338663,-0.0914625
2,0.39339682,0.4450948,"('unlikable', 'likable')",1.3603466,1.3223306,0.54443216,0.6021348,0.7660585,0.7898534,0.0237949
3,-0.32053787,-0.21266703,"('repellent', 'pleasant')",0.17804655,0.24010047,0.09425606,0.11692544,-0.0160784,0.0481196,0.064198
4,-0.16873243,-0.2026565,"('disliked', 'liked')",-0.031100728,-0.17517935,-6.1676064,-6.331283,-2.1224798,-2.2363729,-0.1138931
5,-0.9199543,-0.86561835,"('distant', 'outgoing')",-0.67961216,-0.70899004,-0.3259427,-0.34489122,-0.6418364,-0.6398332,0.0020032
6,-1.000144,-0.9043534,"('distant', 'open')",-1.3475497,-1.4389727,0.19229575,0.15495966,-0.718466,-0.7294555,-0.0109895
7,-0.23351952,-0.23396374,"('insensitive', 'sensitive')",0.8009086,0.8278383,0.30368537,0.3131023,0.2903582,0.3023256,0.0119674
8,-1.2603625,-1.1954945,"('unaffectionate', 'affectionate')",-1.2172194,-1.3187011,0.6185492,0.53704154,-0.6196776,-0.6590514,-0.0393738
9,-1.3220181,-1.2821801,"('unaffectionate', 'caring')",-0.1414515,-0.22020054,0.887061,0.85269326,-0.1921362,-0.2165624,-0.0244262
10,-1.3558788,-1.3160485,"('unsympathetic', 'sympathetic')",-0.020520065,-0.07608739,-0.7091881,-0.7427992,-0.6951957,-0.711645,-0.0164493
11,-0.72775865,-0.7348155,"('unhelpful', 'helpful')",0.7837918,0.85509706,1.5248286,1.5951176,0.5269539,0.5717997,0.0448458
12,-0.8464189,-0.7278581,"('unsupportive', 'supportive')",0.5314105,0.57526577,-2.1249888,-2.1303558,-0.8133324,-0.7609828,0.0523496
13,-0.7967458,-0.8612708,"('impolite', 'polite')",0.38963127,0.46263093,-0.7236559,-0.72934127,-0.3769235,-0.3759937,0.0009298
14,-0.62614554,-0.6339732,"('antisocial', 'social')",1.3773915,1.3751236,-0.65591484,-0.7240592,0.031777,0.0056971,-0.0260799
15,0.29800183,0.18401664,"('boring', 'funny')",-0.18481226,-0.2559245,0.4189741,0.37956932,0.1773879,0.1025538,-0.0748341
16,-0.3392295,-0.28724188,"('unpopular', 'popular')",-0.59182334,-0.6480379,0.5167495,0.47827417,-0.1381011,-0.1523352,-0.0142341
17,-0.0010159016,0.048472963,"('nasty', 'nice')",-0.7281081,-0.67122585,-0.47716722,-0.44157,-0.4020971,-0.3547743,0.0473228
18,-0.20773306,-0.13287525,"('disagreeable', 'welcoming')",-0.90861464,-0.9344229,-0.6187019,-0.6693149,-0.5783498,-0.578871,-0.0005212
19,-1.535098,-1.4609871,"('inhospitable', 'hospitable')",-1.4398297,-1.477401,-0.29540133,-0.21693207,-1.0901097,-1.0517734,0.0383363
20,-0.3509934,-0.2717829,"('rough', 'thoughtful')",0.09583172,0.122820385,0.8304138,0.7965764,0.1917507,0.2158713,0.0241206
21,-0.4381106,-0.520366,"('immoral', 'moral')",1.6413887,1.5955657,-0.917951,-0.8918193,0.095109,0.0611268,-0.0339822
22,-0.506323,-0.5503751,"('untrustworthy', 'trustworthy')",-0.39232454,-0.48548478,-0.94524175,-0.9743146,-0.6146297,-0.6700581,-0.0554284
23,-1.0292205,-1.0972795,"('insincere', 'sincere')",0.45925426,0.40552524,5.4733152,5.4609156,1.6344496,1.5897204,-0.0447292
24,-0.2978938,-0.2997504,"('dishonest', 'honest')",0.7392685,0.6845785,0.5199346,0.47825015,0.3204364,0.2876927,-0.0327437
25,-0.7472845,-0.721153,"('egoistic', 'altruistic')",0.17739257,0.093373135,1.5989785,1.532131,0.3430289,0.3014504,-0.0415785
