,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.122757,-2.278261,"('unsociable', 'sociable')",1.1071838,0.8965964,0.26800844,0.08709464,0.02533571,-0.1485894,-0.1805572,-0.3607898,-0.1802326
1,-3.0778952,-3.1045885,"('unfriendly', 'friendly')",-1.6664457,-1.7977988,-1.1030812,-1.2067945,1.1670072,1.1116203,-1.1701038,-1.2493902,-0.0792864
2,0.89959437,0.84611934,"('unlikable', 'likable')",0.8695146,0.873023,1.5561001,1.5841995,1.1384088,1.2562125,1.1159045,1.1398885,0.023984
3,-0.11599952,-0.1315265,"('repellent', 'pleasant')",0.8454492,0.8714457,0.773796,0.81699365,1.6243787,1.540007,0.7819061,0.77423,-0.0076761
4,-0.1715417,-0.1264317,"('disliked', 'liked')",-2.2237854,-2.0982344,-0.90370345,-0.9013032,-6.5862346,-6.557462,-2.4713163,-2.4208579,0.0504584
5,-0.9908789,-0.86772174,"('distant', 'outgoing')",-3.4961748,-3.2814097,-2.2231305,-2.140846,-1.6010691,-1.3825006,-2.0778134,-1.9181194,0.159694
6,-1.4063447,-1.2622612,"('distant', 'open')",-3.9499965,-3.7507606,-2.6527417,-2.5404673,-1.5771387,-1.3956434,-2.3965554,-2.237283,0.1592724
7,-0.7771046,-0.71277004,"('insensitive', 'sensitive')",1.0775905,1.1881139,0.41385248,0.46904933,0.32101837,0.3868162,0.2588392,0.3328024,0.0739632
8,-2.3569694,-2.3861308,"('unaffectionate', 'affectionate')",-1.1523806,-1.2451978,-0.64800394,-0.6391751,0.5152859,0.5401248,-0.910517,-0.9325947,-0.0220777
9,-2.3259826,-2.3626518,"('unaffectionate', 'caring')",-0.7538062,-0.81789166,-0.86971426,-0.85931283,1.0264664,1.0937338,-0.7307591,-0.7365307,-0.0057716
10,-1.3062687,-1.450992,"('unsympathetic', 'sympathetic')",1.3161057,1.0972713,0.16180637,0.03366669,0.32689118,0.18261835,0.1246336,-0.0343589,-0.1589925
11,0.15354916,0.061264273,"('unhelpful', 'helpful')",3.0311515,2.8372903,0.6433109,0.65713984,2.4402757,2.4519248,1.5670718,1.5019047,-0.0651671
12,-0.69099766,-0.5731283,"('unsupportive', 'supportive')",0.6801481,0.8063612,-0.30415338,-0.24016313,-2.0452197,-1.9873002,-0.5900556,-0.4985576,0.091498
13,-0.81102,-0.9647175,"('impolite', 'polite')",1.7447264,1.682483,1.3964249,1.3349805,-0.5243814,-0.48927242,0.4514375,0.3908684,-0.0605691
14,-0.036235955,-0.09628095,"('antisocial', 'social')",2.6306174,2.6351938,1.5791466,1.4844029,0.37666622,0.22533111,1.1375484,1.0621617,-0.0753867
15,0.57975143,0.53949547,"('boring', 'funny')",-0.4841879,-0.5512311,0.0959324,0.12845938,-0.24463698,-0.11106091,-0.0132853,0.0014157,0.014701
16,-0.15905438,-0.21917424,"('unpopular', 'popular')",-1.2762341,-1.3899559,-0.16788405,-0.29313007,0.38855127,0.39570224,-0.3036553,-0.3766395,-0.0729842
17,-0.20683214,-0.11126951,"('nasty', 'nice')",-0.49255568,-0.39063025,-0.033131704,0.09373492,-0.69650334,-0.6476954,-0.3572557,-0.2639651,0.0932906
18,-0.29270837,-0.18491796,"('disagreeable', 'welcoming')",-0.4925717,-0.4009541,-0.19243708,-0.052407924,-0.36737335,-0.3031312,-0.3362726,-0.2353528,0.1009198
19,-1.3580927,-1.3386075,"('inhospitable', 'hospitable')",-2.4031484,-2.4102468,-1.3036463,-1.2347243,-0.9483393,-0.7349588,-1.5033066,-1.4296343,0.0736723
20,0.8000156,0.7581468,"('rough', 'thoughtful')",1.9553347,1.9142593,0.26313806,0.24817032,0.6452759,0.57200617,0.9159411,0.8731457,-0.0427954
21,0.33558753,0.20331007,"('immoral', 'moral')",2.4589212,2.279616,1.6366208,1.5271876,-0.017540596,-0.04522216,1.1033973,0.9912229,-0.1121744
22,-0.05040486,-0.07212346,"('untrustworthy', 'trustworthy')",0.4518514,0.3623203,0.47220922,0.4486065,-0.89814943,-0.97710425,-0.0061234,-0.0595752,-0.0534518
23,-0.95611274,-0.9971736,"('insincere', 'sincere')",1.5714477,1.4286572,0.71328807,0.68159324,5.9148145,5.8603573,1.8108594,1.7433585,-0.0675009
24,-1.4379977,-1.477452,"('dishonest', 'honest')",-0.68268543,-0.7034371,-0.6111998,-0.6016571,1.0840553,1.0667328,-0.4119569,-0.4289534,-0.0169965
25,-0.88065624,-0.9413919,"('egoistic', 'altruistic')",-1.0667542,-1.1606554,-0.10451251,-0.15936534,1.0879894,0.9715542,-0.2409834,-0.3224646,-0.0814812
26,-0.449854,-0.55621535,"('hardhearted', 'benevolent')",-0.36994743,-0.42466834,0.41469023,0.25803545,1.6131672,1.4208103,0.302014,0.1744905,-0.1275235
27,-1.7359775,-1.5918381,"('hardhearted', 'softhearted')",-1.2252841,-1.1184759,-0.37221023,-0.24460694,0.6248643,0.6192511,-0.6771519,-0.5839175,0.0932344
28,-1.3229786,-1.417751,"('disloyal', 'loyal')",1.2003094,0.99244034,-0.19076808,-0.26989654,1.8588402,1.745475,0.3863508,0.262567,-0.1237838
29,-0.3931245,-0.29902813,"('unfair', 'fair')",-1.3322291,-1.3045616,-1.2829404,-1.3194157,-0.698416,-0.8552501,-0.9266775,-0.9445639,-0.0178864
30,-0.048007585,-0.051158503,"('intolerant', 'tolerant')",2.2552042,2.2142012,1.5351952,1.5059817,1.0471244,1.1655596,1.1973791,1.2086461,0.011267
31,-1.2802876,-1.2072947,"('evil', 'good')",-3.363007,-3.2122815,-1.7816776,-1.7290162,-1.6632313,-1.6598415,-2.0220509,-1.9521085,0.0699424
32,-0.35714188,-0.4415269,"('unkind', 'kind')",1.0618241,0.9239672,0.8246064,0.7594798,1.5386462,1.3907406,0.7669837,0.6581652,-0.1088185
33,-0.17468749,-0.23803408,"('wrong', 'right')",-0.5166619,-0.5466281,-0.3614684,-0.44408762,-1.2412214,-1.3144239,-0.5735098,-0.6357934,-0.0622836
34,0.09821474,0.21004514,"('mean', 'honorable')",0.6623281,0.7707487,-0.008341115,0.09614097,5.525668,5.786704,1.5694674,1.7159097,0.1464423
35,0.7446851,0.78489095,"('corrupt', 'incorrupt')",-2.7411985,-2.7563543,-0.9995842,-1.0017693,-1.194075,-1.260994,-1.0475432,-1.0585567,-0.0110135
36,-0.51052344,-0.51243234,"('hostile', 'amicable')",-2.620088,-2.6377025,-1.6716328,-1.7028025,-0.49396932,-0.58321077,-1.3240534,-1.359037,-0.0349836
37,-0.5013154,-0.4884383,"('fake', 'genuine')",-0.23733726,-0.31399196,-0.05738019,-0.051167365,0.16451597,0.10921384,-0.1578792,-0.186096,-0.0282168
38,-0.41020587,-0.4565304,"('untruthful', 'truthful')",0.08146333,0.012047935,-0.4374919,-0.40948933,0.05031251,0.1137022,-0.1789805,-0.1850674,-0.0060869
39,0.2723146,0.3015643,"('exploitative', 'cooperative')",0.79301715,0.9536092,1.0108485,1.0969213,0.26495367,0.26803675,0.5852835,0.6550329,0.0697494
40,-0.39334705,-0.34101737,"('stingy', 'generous')",-0.86258405,-0.76934075,-0.3192057,-0.35373592,-1.9335531,-2.0586305,-0.8771725,-0.8806812,-0.0035087
41,-0.70899963,-0.66423637,"('unforgiving', 'forgiving')",-0.43726045,-0.36588016,0.5265883,0.61197066,0.07512975,0.20301674,-0.1361355,-0.0537823,0.0823532
42,0.90368634,1.0273788,"('unreliable', 'reliable')",-0.8824353,-0.77218235,0.40182212,0.51085556,-2.8800895,-2.6923335,-0.6142541,-0.4815704,0.1326837
43,-0.7967088,-0.7942554,"('irresponsible', 'responsible')",0.8632223,0.8155516,0.0034458302,0.05775752,0.80675673,0.84882456,0.219179,0.2319696,0.0127906
44,1.9611408,1.8841302,"('prejudiced', 'unprejudiced')",-0.09180537,-0.010407612,-0.10008338,-0.09007059,-1.2751592,-1.3513843,0.1235232,0.1080669,-0.0154563
45,-1.2734984,-1.3071935,"('incompetent', 'competent')",0.7077273,0.6335279,0.30268294,0.2537359,0.40589187,0.29141903,0.0357009,-0.0321277,-0.0678286
46,-0.5790832,-0.66526264,"('uncompetitive', 'competitive')",2.251039,2.1463444,0.6811969,0.5831485,-0.11743017,-0.17739508,0.5589306,0.4717088,-0.0872218
47,-0.26921085,-0.1801269,"('stupid', 'smart')",1.362295,1.4466801,0.9665931,1.0390351,5.3103495,5.3966446,1.8425066,1.9255582,0.0830516
48,-0.6707174,-0.706969,"('unintelligent', 'intelligent')",2.8287735,2.7729452,0.3225112,0.29135084,0.9306943,0.9331188,0.8528154,0.8226115,-0.0302039
49,0.039832886,0.2843646,"('unable', 'able')",0.79068357,0.9960716,0.16299316,0.3545604,-0.27867976,-0.09606495,0.1787075,0.3847329,0.2060254
50,1.0620612,1.1299336,"('clumsy', 'skillful')",0.46789795,0.4753248,0.4674567,0.5445041,0.26984313,0.26310253,0.5668148,0.6032163,0.0364015
51,-0.3071301,-0.44939128,"('uneducated', 'educated')",1.7811925,1.5649912,0.92980236,0.8001752,0.575622,0.48179507,0.7448717,0.5993925,-0.1454792
52,-0.644829,-0.7607656,"('irrational', 'rational')",-2.1073864,-2.2695549,-1.0266719,-1.1436625,-0.29360825,-0.48465848,-1.0181239,-1.1646602,-0.1465363
53,-1.4218339,-1.4063971,"('uncreative', 'creative')",0.44856519,0.44102457,-0.48917282,-0.41638982,0.98440796,1.0310374,-0.1195084,-0.0876812,0.0318272
54,-0.6210979,-0.70297194,"('incapable', 'capable')",-0.24649563,-0.3578867,-0.25447053,-0.35238683,0.7250759,0.7318085,-0.0992471,-0.1703592,-0.0711121
55,-0.3425694,-0.4173408,"('incompetent', 'clever')",3.428766,3.2729924,1.1604322,1.1416861,1.2460972,1.080946,1.3731815,1.2695709,-0.1036106
56,0.26019216,0.20167,"('impractical', 'practical')",2.5545285,2.4456015,1.1586583,1.1858187,-0.22618636,-0.13595048,0.9367982,0.9242849,-0.0125133
57,-0.34863508,-0.54113156,"('unimaginative', 'imaginative')",1.5278724,1.3712385,-0.52538997,-0.643808,-2.3790476,-2.4879012,-0.4313,-0.5754006,-0.1441006
