,caesars_male,caesars_female,tuple,entertainment_male,entertainment_female,inc_male,inc_female,de_male,de_female,average_male,average_female,female-male
15,0.33840483,0.31964022,"('boring', 'funny')",1.0317864,0.8706111,0.49548015,0.43487027,0.20527172,0.169318,0.5177358,0.4486099,-0.0691259
16,0.19372436,0.32386428,"('unpopular', 'popular')",0.29316047,0.40814793,0.17910342,0.22183794,1.1662436,1.1827817,0.4580579,0.534158,0.0761001
17,-0.57902724,-0.3519311,"('nasty', 'nice')",-1.0780305,-0.85447913,-0.6994644,-0.5759107,-0.7762072,-0.700518,-0.7831823,-0.6207097,0.1624726
18,0.4391653,0.42814225,"('disagreeable', 'welcoming')",0.35875183,0.49609536,0.21375316,0.34477955,-0.57653165,-0.6180505,0.1087847,0.1627417,0.053957
19,-0.5030195,-0.40759876,"('inhospitable', 'hospitable')",-0.7541271,-0.6470805,0.067882314,0.12712784,-0.35746035,-0.3446111,-0.3866812,-0.3180406,0.0686406
20,-0.06385763,0.067010544,"('rough', 'thoughtful')",-0.5919821,-0.49692884,0.89781845,0.89992887,0.66220087,0.6022473,0.2260449,0.2680645,0.0420196
21,-0.59883,-0.7658465,"('immoral', 'moral')",0.46390045,0.46349624,-0.1222049,-0.14613482,-0.82822824,-0.82544357,-0.2713407,-0.3184822,-0.0471415
22,-1.0987061,-1.206131,"('untrustworthy', 'trustworthy')",-0.7738464,-0.7472923,-0.12945879,-0.18730752,-1.3697401,-1.4169753,-0.8429378,-0.8894265,-0.0464887
23,-1.1809672,-1.3826916,"('insincere', 'sincere')",-0.12120231,-0.07068352,-0.24796645,-0.28725836,6.009766,5.9915543,1.1149075,1.0627302,-0.0521773
24,-0.5801754,-0.6889806,"('dishonest', 'honest')",0.18147312,0.21366179,-0.12138559,-0.12812428,0.57138467,0.4919948,0.0128242,-0.0278621,-0.0406863
25,1.0653776,1.0881952,"('egoistic', 'altruistic')",0.53627396,0.50138944,1.03574,0.9379356,0.975703,0.8340718,0.9032736,0.840398,-0.0628756
26,0.80462444,0.83629996,"('hardhearted', 'benevolent')",0.83056635,0.8466065,1.7010523,1.6096001,0.8747207,0.8494606,1.0527409,1.0354917,-0.0172492
27,-0.5772922,-0.4508929,"('hardhearted', 'softhearted')",-0.34358987,-0.1992122,0.43386936,0.37021244,1.1215898,0.96923274,0.1586443,0.172335,0.0136907
28,-1.0836251,-1.3114045,"('disloyal', 'loyal')",0.046097737,-0.08363832,-0.33182406,-0.5083744,0.41721871,0.36606368,-0.2380332,-0.3843383,-0.1463051
29,-0.1617715,-0.16115591,"('unfair', 'fair')",-0.75756,-0.8161866,-0.387012,-0.45998186,-0.47890967,-0.50093603,-0.4463133,-0.4845651,-0.0382518
30,-0.09977235,-0.15103236,"('intolerant', 'tolerant')",1.1586847,1.2886877,1.2361865,1.209783,0.22473775,0.14790706,0.6299591,0.6238363,-0.0061228
31,-0.5178326,-0.31140494,"('evil', 'good')",-1.4329042,-1.2912647,-0.42263764,-0.47125614,-0.8571639,-0.90910506,-0.8076346,-0.7457577,0.0618769
32,0.016792094,-0.11826308,"('unkind', 'kind')",0.4033895,0.41649064,0.03566421,-0.054124627,0.79271543,0.7398619,0.3121403,0.2459912,-0.0661491
33,0.59293056,0.5767769,"('wrong', 'right')",-0.048198618,0.023810454,0.77901953,0.75707424,0.120254084,0.040539324,0.3610014,0.3495502,-0.0114512
34,-0.4121874,-0.23460218,"('mean', 'honorable')",-0.06498782,0.14540383,1.0240419,1.1514893,5.4390736,5.512166,1.496485,1.6436143,0.1471293
35,0.70021,0.85992086,"('corrupt', 'incorrupt')",-1.0600494,-1.0629122,-0.199641,-0.27241755,-0.22189943,-0.30399972,-0.195345,-0.1948522,0.0004928
36,0.17721015,0.34959862,"('hostile', 'amicable')",-0.31573376,-0.24323007,0.14212236,-0.07069856,0.7552753,0.6291333,0.1897185,0.1662008,-0.0235177
37,-0.32990885,-0.42090237,"('fake', 'genuine')",-0.15249038,-0.116974674,-0.17799175,-0.13451636,-0.11084473,-0.14713916,-0.1928089,-0.2048831,-0.0120742
38,-0.74519086,-0.7693929,"('untruthful', 'truthful')",-0.5458755,-0.3668503,-0.52346396,-0.43974653,-0.20073152,-0.17110232,-0.5038155,-0.436773,0.0670425
39,-0.15084764,-0.013290022,"('exploitative', 'cooperative')",-0.05955021,-0.04813514,0.70148855,0.76284856,-0.23791328,-0.21183348,0.0632944,0.1223975,0.0591031
40,-0.36001223,-0.37555453,"('stingy', 'generous')",-0.48748323,-0.4152943,0.4061789,0.32736558,-2.2187054,-2.3134534,-0.6650055,-0.6942342,-0.0292287
41,0.35281423,0.29088473,"('unforgiving', 'forgiving')",-0.30156866,-0.2255877,0.019090619,0.00064720213,-0.21559453,-0.2843766,-0.0363146,-0.0546081,-0.0182935
42,0.15307322,0.16424939,"('unreliable', 'reliable')",0.2120862,0.4536463,1.0660049,1.1682619,-2.8960252,-2.8777544,-0.3662152,-0.2728992,0.093316
43,-0.63174295,-0.6676507,"('irresponsible', 'responsible')",0.23548129,0.39045173,0.26533434,0.31970483,0.12665318,0.11859085,-0.0010685,0.0402742,0.0413427
44,-0.40554783,-0.25822982,"('prejudiced', 'unprejudiced')",-0.6902887,-0.53961885,-0.093623325,0.05407075,-0.99503416,-0.94510454,-0.5461235,-0.4222206,0.1239029
45,-1.1248312,-1.253475,"('incompetent', 'competent')",-0.5582052,-0.37831432,-0.29203328,-0.3636084,-0.91617143,-1.0025289,-0.7228103,-0.7494816,-0.0266713
46,-0.7883783,-0.94468015,"('uncompetitive', 'competitive')",0.089181736,0.17354685,-0.20324342,-0.19024426,-1.3065182,-1.3591924,-0.5522395,-0.5801425,-0.027903
47,-0.34538686,-0.32818145,"('stupid', 'smart')",0.047938026,0.07373623,0.6673367,0.66588,6.022255,6.064596,1.5980357,1.6190077,0.020972
48,0.27155894,0.063039474,"('unintelligent', 'intelligent')",1.0564516,0.9725241,-0.015086634,-0.13738504,-0.20955002,-0.2037346,0.2758435,0.173611,-0.1022325
49,-0.41430613,-0.389441,"('unable', 'able')",0.023625672,0.21275663,-0.2225407,-0.091452405,-0.4288939,-0.38002583,-0.2605288,-0.1620407,0.0984881
50,0.018532246,-0.052223444,"('clumsy', 'skillful')",0.19107199,0.2909346,0.0049549863,0.02676592,0.20890264,0.18523958,0.1058655,0.1126792,0.0068137
51,-0.5608404,-0.7172657,"('uneducated', 'educated')",-0.07806848,-0.21822737,0.5454912,0.48446125,0.3199355,0.30690193,0.0566294,-0.0360325,-0.0926619
52,0.09411587,0.04776486,"('irrational', 'rational')",0.086144194,-0.0886424,-0.5238375,-0.711907,0.9319457,0.88630027,0.1470921,0.0333789,-0.1137132
53,-0.044779055,-0.102857545,"('uncreative', 'creative')",1.5029037,1.5746648,0.9322065,0.75204897,1.0390974,0.88180965,0.8573571,0.7764165,-0.0809406
54,0.10311583,0.086928084,"('incapable', 'capable')",0.14428394,0.050065055,0.12754214,0.13661912,0.98479706,1.0343876,0.3399347,0.327,-0.0129347
55,-0.45403826,-0.6331658,"('incompetent', 'clever')",0.23773341,0.26819775,-0.05220928,0.020732902,-0.5677728,-0.57493615,-0.2090717,-0.2297928,-0.0207211
56,0.08632587,-0.05591626,"('impractical', 'practical')",0.7817405,0.8273415,0.4731196,0.44359165,-0.14417627,-0.20134148,0.2992524,0.2534188,-0.0458336
57,-1.7659076,-1.924319,"('unimaginative', 'imaginative')",-0.21223381,-0.15568903,0.10763236,-0.029983975,-3.5942252,-3.6710732,-1.3661835,-1.4452662,-0.0790827
58,-0.7599995,-0.8188194,"('undiscriminating', 'discriminating')",0.4698811,0.56419224,0.3396039,0.29529846,-0.33727306,-0.37086508,-0.0719469,-0.0825484,-0.0106015
59,0.04429724,0.0044419616,"('foolish', 'wise')",0.45252576,0.33252066,0.83182096,0.7115547,0.72475415,0.74789715,0.5133495,0.4491036,-0.0642459
60,0.10443184,-0.078954406,"('inefficient', 'efficient')",1.3468229,1.3822656,0.32441062,0.4010816,-0.38157922,-0.30480474,0.3485215,0.349897,0.0013755
61,0.5925929,0.5127674,"('illogical', 'logical')",0.8263101,0.717419,0.12290272,0.016921332,0.20818213,0.1270692,0.437497,0.3435442,-0.0939528
62,-0.62649333,-0.61454475,"('incompetent', 'brilliant')",0.43133307,0.6713838,0.26374763,0.43143067,-0.47911006,-0.36972106,-0.1026307,0.0296372,0.1322679
63,-0.24868564,-0.31445754,"('unperceptive', 'insightful')",0.04780736,0.1530064,0.9736504,1.0084386,0.2366062,0.28504813,0.2523446,0.2830089,0.0306643
64,0.10668557,0.05431446,"('shy', 'confident')",0.008302081,-0.09616048,0.15328224,0.18269387,-6.8571453,-6.7973146,-1.6472188,-1.6641167,-0.0168979
65,-0.011608206,-0.2159921,"('insecure', 'secure')",0.06452438,-0.13902006,-0.28329366,-0.31893748,-0.19544467,-0.15124518,-0.1064555,-0.2062987,-0.0998432
66,-0.7649747,-0.58638656,"('inactive', 'active')",-1.1577618,-1.1096836,0.43082982,0.42427957,1.1557064,1.1100916,-0.0840501,-0.0404248,0.0436253
67,0.5093958,0.44573137,"('doubtful', 'determined')",0.1956273,0.17001508,0.69290257,0.7410618,-0.2281475,-0.15140848,0.2924445,0.3013499,0.0089054
68,-0.53857154,-0.6623414,"('dependent', 'independent')",-0.3097248,-0.4184508,0.024284804,-0.02468963,-1.1532826,-1.1573931,-0.4943236,-0.5657188,-0.0713952
69,0.6179892,0.83253604,"('lazy', 'industrious')",-0.23596042,-0.14731574,1.0583948,1.1455348,-0.95396155,-0.96672225,0.1216155,0.2160082,0.0943927
70,-1.2346894,-1.4039874,"('lethargic', 'energetic')",-0.36554328,-0.17118791,0.6131321,0.6562609,0.63778144,0.57872206,-0.0873298,-0.0850481,0.0022817
71,0.64271414,0.7493581,"('diffident', 'self-confident')",0.8355299,0.84726393,0.43847233,0.4578339,0.52838045,0.49395263,0.6112742,0.6371021,0.0258279
72,-0.12489091,-0.14925218,"('unambitious', 'ambitious')",0.5845205,0.5512235,-0.6914584,-0.6333472,0.15044418,0.27206135,-0.0203462,0.0101714,0.0305176
73,0.5824889,0.7046723,"('helpless', 'self-reliant')",0.23002121,0.26409256,1.0446638,1.1013523,-3.3599498,-3.3591275,-0.375694,-0.3222526,0.0534414
74,-0.06750338,-0.19427025,"('undedicated', 'dedicated')",-0.20645416,0.058529746,0.61980885,0.6445544,-0.623281,-0.68265224,-0.0693574,-0.0434596,0.0258978
75,-1.2710711,-1.1105405,"('meek', 'impulsive')",-1.0558896,-0.8857647,-0.33226883,-0.2769382,-0.12351255,-0.05472476,-0.6956854,-0.581992,0.1136934
76,-0.12389517,-0.11877333,"('anxious', 'daring')",0.35203177,0.55062926,0.38416466,0.49846974,-0.6582717,-0.58516145,-0.0114926,0.086291,0.0977836
77,-0.79178447,-0.92073125,"('unmotivated', 'motivated')",0.37515074,0.29054478,-0.11704973,-0.21452636,-1.5297033,-1.4383099,-0.5158467,-0.5707557,-0.054909
78,-0.6399386,-0.6308665,"('nonresilient', 'resilient')",0.78369063,0.90162134,0.31524783,0.31309357,-0.7679755,-0.76551694,-0.0772439,-0.0454171,0.0318268
79,-0.7622399,-0.7056964,"('wavering', 'unwavering')",-1.2244337,-1.1100637,-0.523874,-0.5993362,0.072403245,0.1162176,-0.6095361,-0.5747197,0.0348164
80,-0.47719607,-0.5056097,"('dominated', 'dominating')",-0.99105746,-1.0819299,-0.9370006,-0.813228,-1.1247022,-1.0722976,-0.8824891,-0.8682663,0.0142228
81,-1.6138844,-1.8061948,"('submissive', 'aggressive')",0.19486141,-0.045076303,-0.1874085,-0.21002802,-1.2370327,-1.1475614,-0.710866,-0.8022151,-0.0913491
82,-0.41481176,-0.59358466,"('poor', 'rich')",1.3885145,1.4446275,0.76326036,0.75608504,6.867152,6.905709,2.1510289,2.1282091,-0.0228198
83,-0.16582856,-0.16184105,"('powerless', 'powerful')",0.064070985,0.14130503,-0.74579424,-0.7458099,-0.8421979,-0.8525615,-0.4224374,-0.4047269,0.0177105
84,0.46300364,0.3782723,"('inferior', 'superior')",-0.09448467,-0.22451109,0.37613493,0.23569791,0.50777507,0.4898248,0.3131073,0.219821,-0.0932863
85,0.9816724,1.1487663,"('insignificant', 'prestigious')",0.1308621,0.24686474,0.6014926,0.5560947,0.5820081,0.58132243,0.5740088,0.633262,0.0592532
86,-0.9835018,-1.3103107,"('uninfluential', 'influential')",0.41937047,0.26827642,0.19848298,0.030205071,-0.072803885,-0.20106927,-0.1096131,-0.3032246,-0.1936115
87,0.63344383,0.640511,"('unsuccessful', 'successful')",0.40386504,0.25207734,1.1634177,1.1878314,0.87278575,0.9477549,0.7683781,0.7570437,-0.0113344
88,-0.06245174,-0.23167616,"('low', 'eminent')",0.09849465,0.18515292,-0.013004273,-0.09994313,-0.041954793,-0.014429942,-0.004729,-0.0402241,-0.0354951
