,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3002595,-1.4302745,"('unsociable', 'sociable')",-0.2671757,-0.43410516,-0.25837377,-0.40568754,-0.608603,-0.7566891,-0.1480861
1,-1.5190243,-1.6512692,"('unfriendly', 'friendly')",-1.3037335,-1.4012411,1.678441,1.6144671,-0.3814389,-0.4793477,-0.0979088
2,0.82666755,0.9000541,"('unlikable', 'likable')",1.1794701,1.2744824,0.93608737,1.0467079,0.9807417,1.0737481,0.0930064
3,-0.5611959,-0.5343318,"('repellent', 'pleasant')",0.35075963,0.3933995,0.54583913,0.58468115,0.1118009,0.1479163,0.0361154
4,-0.44955635,-0.5180153,"('disliked', 'liked')",-0.572137,-0.55996275,-5.8420134,-5.8480253,-2.2879022,-2.3086678,-0.0207656
5,-0.89856184,-0.7300945,"('distant', 'outgoing')",-1.7491089,-1.5801227,-0.74000186,-0.606042,-1.1292242,-0.9720864,0.1571378
6,-0.70927525,-0.57688147,"('distant', 'open')",-2.105431,-1.9302789,-0.47061187,-0.3006982,-1.095106,-0.9359529,0.1591531
7,-0.20220548,-0.14934087,"('insensitive', 'sensitive')",-0.056074202,-0.07569412,0.6033018,0.7049,0.1150074,0.159955,0.0449476
8,-1.7050349,-1.7467861,"('unaffectionate', 'affectionate')",-1.6125133,-1.649867,0.7312964,0.7139689,-0.8620839,-0.8942281,-0.0321442
9,-1.6723423,-1.705153,"('unaffectionate', 'caring')",-1.2563387,-1.3110355,1.1969435,1.2080855,-0.5772458,-0.602701,-0.0254552
10,-2.038642,-2.0691106,"('unsympathetic', 'sympathetic')",-0.48083666,-0.5929823,-0.084328115,-0.11284265,-0.8679356,-0.9249785,-0.0570429
11,-0.5005964,-0.47447366,"('unhelpful', 'helpful')",0.23775221,0.19612686,2.3302784,2.307814,0.6891448,0.676489,-0.0126558
12,-1.0874678,-0.9430262,"('unsupportive', 'supportive')",-0.6880866,-0.6415607,-1.699667,-1.6016823,-1.1584071,-1.0620898,0.0963173
13,0.0067273527,-0.012615249,"('impolite', 'polite')",0.3130494,0.30828452,-0.18251234,-0.19585916,0.0457548,0.03327,-0.0124848
14,-0.11264311,-0.12674962,"('antisocial', 'social')",1.1126728,1.0687941,-0.21808994,-0.30029216,0.2606466,0.2139175,-0.0467291
15,0.84907,0.7578072,"('boring', 'funny')",0.5559008,0.536778,0.67841464,0.69388443,0.6944618,0.6628232,-0.0316386
16,-0.09958069,-0.2150881,"('unpopular', 'popular')",-0.34984577,-0.36057833,0.5648515,0.62263453,0.038475,0.015656,-0.022819
17,-0.2509173,-0.16585225,"('nasty', 'nice')",-0.2630726,-0.18017112,-0.33060735,-0.34276527,-0.2815324,-0.2295962,0.0519362
18,-0.23991263,-0.18720812,"('disagreeable', 'welcoming')",-1.1513859,-1.080712,-0.25584278,-0.23046617,-0.5490471,-0.499462,0.0495851
19,-1.2358205,-1.1929603,"('inhospitable', 'hospitable')",-0.85695016,-0.794064,0.06211776,0.17130056,-0.6768843,-0.6052413,0.071643
20,0.5167709,0.50412387,"('rough', 'thoughtful')",-0.11649887,-0.21678615,0.7799646,0.6686772,0.3934122,0.3186716,-0.0747406
21,-0.59396434,-0.67993325,"('immoral', 'moral')",1.1696316,1.1171972,-0.4976393,-0.5060854,0.0260093,-0.0229405,-0.0489498
22,-0.25102544,-0.31575626,"('untrustworthy', 'trustworthy')",0.62147313,0.5450696,-0.7626159,-0.80986273,-0.1307227,-0.1935165,-0.0627938
23,-0.5504101,-0.61048466,"('insincere', 'sincere')",0.5180363,0.4140978,6.0209594,5.8869424,1.9961952,1.8968519,-0.0993433
24,-1.0851076,-1.0829762,"('dishonest', 'honest')",-0.24197146,-0.22927304,0.88245636,0.8514209,-0.1482076,-0.1536095,-0.0054019
25,0.023469195,-0.075432375,"('egoistic', 'altruistic')",-0.3123101,-0.30501738,1.4099655,1.3833537,0.3737082,0.3343013,-0.0394069
26,0.47586337,0.33865893,"('hardhearted', 'benevolent')",0.15229763,0.01772913,1.8170497,1.6649421,0.8150702,0.6737767,-0.1412935
27,-1.1211147,-0.9644387,"('hardhearted', 'softhearted')",-0.7652047,-0.74482703,1.0571165,1.0530034,-0.276401,-0.2187541,0.0576469
28,-1.2165173,-1.4164177,"('disloyal', 'loyal')",-0.9594572,-1.1193717,1.181894,1.0171522,-0.3313602,-0.5062124,-0.1748522
29,-0.4890957,-0.51439595,"('unfair', 'fair')",-0.43824008,-0.51083535,-0.67260337,-0.8046702,-0.533313,-0.6099672,-0.0766542
30,-0.041548118,-0.04522839,"('intolerant', 'tolerant')",1.2427055,1.1757263,1.409669,1.5088365,0.8702755,0.8797781,0.0095026
31,0.107260965,0.16815947,"('evil', 'good')",-1.4837426,-1.315084,-1.3062301,-1.2426056,-0.8942372,-0.7965101,0.0977271
32,-0.15344442,-0.2784444,"('unkind', 'kind')",1.0993404,0.9105659,1.7843785,1.6305951,0.9100916,0.7542388,-0.1558528
33,0.6205646,0.5331889,"('wrong', 'right')",0.12659001,0.11618828,-0.79973227,-0.8645405,-0.0175259,-0.0717211,-0.0541952
34,-0.043025125,0.13653946,"('mean', 'honorable')",0.13971075,0.28780776,5.6727743,5.885673,1.9231532,2.1033401,0.1801869
35,0.6320468,0.57518584,"('corrupt', 'incorrupt')",-0.85200244,-0.8235251,-0.4057758,-0.5835221,-0.2085771,-0.2772871,-0.06871
36,0.6345438,0.42563733,"('hostile', 'amicable')",-1.1324779,-1.1937585,-0.03228189,-0.17159668,-0.1767387,-0.3132393,-0.1365006
37,-0.44287425,-0.41453707,"('fake', 'genuine')",-0.42801824,-0.43694893,0.12660046,0.12647444,-0.2480974,-0.2416705,0.0064269
38,-0.43317783,-0.39055324,"('untruthful', 'truthful')",-0.75642633,-0.7045997,-0.024501227,0.015794486,-0.4047018,-0.3597861,0.0449157
39,1.3562243,1.335615,"('exploitative', 'cooperative')",1.1610166,1.1707904,0.4722424,0.3915684,0.9964945,0.9659913,-0.0305032
40,-0.42471856,-0.38349408,"('stingy', 'generous')",-0.65723944,-0.68504494,-1.5214574,-1.5269548,-0.8678052,-0.8651646,0.0026406
41,-0.32024708,-0.3452049,"('unforgiving', 'forgiving')",-0.022452144,0.049508497,0.039257705,0.090202816,-0.1011472,-0.0684979,0.0326493
42,0.2300981,0.3643919,"('unreliable', 'reliable')",0.4712716,0.56995344,-3.1043448,-2.9446383,-0.8009917,-0.6700977,0.130894
43,-1.0508872,-0.88782173,"('irresponsible', 'responsible')",-0.23229255,-0.09070462,0.78703207,0.8471772,-0.1653826,-0.043783,0.1215996
44,0.8142574,0.907472,"('prejudiced', 'unprejudiced')",0.47930318,0.5049262,-1.454607,-1.5225765,-0.0536822,-0.0367261,0.0169561
45,-1.113515,-1.0853232,"('incompetent', 'competent')",0.121742524,0.08836427,-0.2391035,-0.1913839,-0.410292,-0.3961143,0.0141777
46,-0.5404201,-0.59822434,"('uncompetitive', 'competitive')",0.18428674,0.12184286,-0.2481697,-0.28820688,-0.2014344,-0.2548628,-0.0534284
47,0.43278876,0.5510491,"('stupid', 'smart')",0.7620257,0.84339356,4.933636,5.0295744,2.0428168,2.141339,0.0985222
48,-1.4373184,-1.5235639,"('unintelligent', 'intelligent')",-0.99894047,-1.1626247,0.42276028,0.36580446,-0.6711662,-0.7734614,-0.1022952
49,-0.66807497,-0.56478655,"('unable', 'able')",-0.64740837,-0.61129266,-0.27501807,-0.18258414,-0.5301671,-0.4528878,0.0772793
50,0.587396,0.61005676,"('clumsy', 'skillful')",0.14315763,0.08982542,0.2556218,0.24412276,0.3287251,0.3146683,-0.0140568
51,0.087968335,-0.07095068,"('uneducated', 'educated')",0.4989107,0.2801078,1.0717156,0.9444702,0.5528649,0.3845425,-0.1683224
52,0.09521389,-0.08586277,"('irrational', 'rational')",-0.5949489,-0.6994274,0.29756466,0.22230284,-0.0673901,-0.1876624,-0.1202723
53,-1.4004028,-1.4534428,"('uncreative', 'creative')",-0.8306224,-0.86396635,1.1449728,1.0971906,-0.3620175,-0.4067395,-0.044722
54,-0.30722246,-0.43242842,"('incapable', 'capable')",0.3184555,0.23469782,1.4865332,1.4257168,0.4992554,0.4093287,-0.0899267
55,-1.3393364,-1.3726454,"('incompetent', 'clever')",0.20242047,0.12275126,0.26975968,0.24296658,-0.2890521,-0.3356425,-0.0465904
56,0.29161745,0.30292818,"('impractical', 'practical')",1.3656487,1.3987268,-0.17943676,-0.14995906,0.4926098,0.517232,0.0246222
57,-1.0720816,-1.180859,"('unimaginative', 'imaginative')",-0.34658808,-0.4390966,-2.1677628,-2.2183628,-1.1954775,-1.2794394,-0.0839619
58,-0.3205502,-0.38743973,"('undiscriminating', 'discriminating')",0.3951471,0.23065314,0.11834291,0.09821315,0.0643133,-0.0195245,-0.0838378
59,0.43232992,0.40108442,"('foolish', 'wise')",0.02312801,0.10330005,0.29818052,0.33020797,0.2512128,0.2781975,0.0269847
60,-0.80125326,-0.6783753,"('inefficient', 'efficient')",1.1721423,1.14747,-0.3698016,-0.2308188,0.0003625,0.0794253,0.0790628
61,-0.15025637,-0.26641122,"('illogical', 'logical')",0.10818542,-0.019313296,0.39865455,0.21588887,0.1188612,-0.0232785,-0.1421397
62,-0.7778427,-0.6638221,"('incompetent', 'brilliant')",0.39618835,0.42113528,0.33758414,0.47956753,-0.0146901,0.0789602,0.0936503
63,-0.072894976,-0.042082123,"('unperceptive', 'insightful')",0.22833185,0.22454464,1.1494417,1.315118,0.4349595,0.4991935,0.064234
64,0.23255652,0.24897419,"('shy', 'confident')",0.1890887,0.26993454,-6.4085374,-6.4390616,-1.9956307,-1.9733842,0.0222465
65,0.0721335,-0.018505603,"('insecure', 'secure')",1.2294295,1.1414616,-0.17476425,-0.18662336,0.3755996,0.3121109,-0.0634887
66,-0.016498756,0.02355785,"('inactive', 'active')",-0.9501355,-0.97559845,0.4561649,0.44762492,-0.1701565,-0.1681386,0.0020179
67,0.6483859,0.69985765,"('doubtful', 'determined')",0.86369836,0.9128023,-0.5540851,-0.5094646,0.3193331,0.3677318,0.0483987
68,-0.27250946,-0.3256949,"('dependent', 'independent')",-0.7372613,-0.7965195,-0.70416826,-0.74251705,-0.571313,-0.6215772,-0.0502642
69,1.7794185,1.8883663,"('lazy', 'industrious')",0.0066275783,0.14097704,-0.9549924,-0.9066907,0.2770179,0.3742175,0.0971996
70,-0.5061775,-0.4573825,"('lethargic', 'energetic')",0.41116428,0.43404263,0.7181659,0.8628419,0.2077176,0.279834,0.0721164
71,0.4122217,0.50077194,"('diffident', 'self-confident')",-0.4508081,-0.42963302,0.40599835,0.41272405,0.1224706,0.1612877,0.0388171
72,-0.46887633,-0.41507834,"('unambitious', 'ambitious')",-0.28060567,-0.3311402,-0.8627224,-0.8609692,-0.5374015,-0.5357292,0.0016723
73,0.75244415,0.81137305,"('helpless', 'self-reliant')",0.24008943,0.2752359,-3.2695735,-3.181851,-0.7590133,-0.698414,0.0605993
74,0.14004008,0.20662074,"('undedicated', 'dedicated')",0.58671784,0.5665956,0.28612173,0.36911735,0.3376265,0.3807779,0.0431514
75,0.6141949,0.6586232,"('meek', 'impulsive')",-0.21802194,-0.17519175,-0.46232346,-0.36685774,-0.0220502,0.0388579,0.0609081
76,-0.05353416,0.010126481,"('anxious', 'daring')",0.9885893,0.9706996,0.35278112,0.3457215,0.4292788,0.4421825,0.0129037
77,-0.8882261,-0.956977,"('unmotivated', 'motivated')",-0.4441751,-0.4480116,-1.4474015,-1.3519204,-0.9266009,-0.9189696,0.0076313
78,-0.77819204,-0.7254654,"('nonresilient', 'resilient')",-0.86289996,-0.8542953,-0.038720317,0.101629674,-0.5599375,-0.4927104,0.0672271
79,-0.13675527,-0.17261513,"('wavering', 'unwavering')",-1.2463956,-1.1975167,-0.15375686,-0.10622862,-0.5123026,-0.4921201,0.0201825
80,0.45901802,0.49979928,"('dominated', 'dominating')",1.0970099,1.0435901,-1.2185934,-1.2590544,0.1124782,0.0947783,-0.0176999
81,0.08954687,0.009787135,"('submissive', 'aggressive')",1.4528065,1.3852832,-0.5098989,-0.57556194,0.3441515,0.2731695,-0.070982
82,-0.6955263,-0.76766247,"('poor', 'rich')",-0.10866121,-0.116986424,6.2189617,6.259571,1.8049246,1.7916408,-0.0132838
83,0.6949745,0.60080606,"('powerless', 'powerful')",-0.021635793,-0.11724898,-0.9983143,-1.0904526,-0.1083252,-0.2022985,-0.0939733
84,0.42083544,0.3481429,"('inferior', 'superior')",-0.013339741,-0.04156223,0.42066228,0.41341954,0.2760527,0.2400001,-0.0360526
85,0.09105442,-0.0061282218,"('insignificant', 'prestigious')",-0.3178297,-0.3614805,0.96063095,0.9800082,0.2446186,0.2041332,-0.0404854
86,-2.0654445,-2.2431061,"('uninfluential', 'influential')",-0.9601573,-1.0788504,-0.20995297,-0.296579,-1.0785183,-1.2061785,-0.1276602
87,0.6785804,0.5920694,"('unsuccessful', 'successful')",1.2715147,1.205492,1.1897048,1.1133441,1.0465999,0.9703018,-0.0762981
88,0.504338,0.30788514,"('low', 'eminent')",0.20103587,-0.036474988,0.95347655,0.84620076,0.5529501,0.372537,-0.1804131
