,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
33,-0.052356135,-0.04290831,"('wrong', 'right')",-0.52878416,-0.5475323,-0.45035154,-0.5323236,-0.3438306,-0.3742547,-0.0304241
34,-0.53414726,-0.42427474,"('mean', 'honorable')",0.31779423,0.45306784,6.230488,6.359048,2.0047116,2.1292804,0.1245688
35,-0.5223119,-0.48178312,"('corrupt', 'incorrupt')",-2.098116,-2.1698477,-0.05949883,-0.27445078,-0.8933089,-0.9753606,-0.0820517
36,-1.2531844,-1.2214384,"('hostile', 'amicable')",-2.4268975,-2.6459665,0.3431901,0.13850057,-1.1122972,-1.2429681,-0.1306709
37,-0.17097467,-0.20030323,"('fake', 'genuine')",0.049808536,0.031110061,0.45096374,0.4371785,0.1099325,0.0893284,-0.0206041
38,-0.72564936,-0.7079531,"('untruthful', 'truthful')",-0.334799,-0.39848548,0.080159865,0.091047,-0.3267629,-0.3384639,-0.011701
39,1.349173,1.3160357,"('exploitative', 'cooperative')",1.484808,1.5566049,0.44175997,0.4313111,1.0919137,1.1013172,0.0094035
40,-0.60407966,-0.6391139,"('stingy', 'generous')",0.44268072,0.45230383,-1.1904788,-1.2885721,-0.4506259,-0.491794,-0.0411681
41,-0.31675383,-0.33067107,"('unforgiving', 'forgiving')",0.27564698,0.21901296,0.28727657,0.21540613,0.0820566,0.0345827,-0.0474739
42,1.2014134,1.2820019,"('unreliable', 'reliable')",0.5874158,0.69596386,-2.569725,-2.543476,-0.2602986,-0.1885035,0.0717951
43,0.45187488,0.51646745,"('irresponsible', 'responsible')",1.1311944,1.1771408,0.62540346,0.65226567,0.7361576,0.7819579,0.0458003
44,0.648385,0.6882267,"('prejudiced', 'unprejudiced')",-0.29822335,-0.23806396,-1.1500387,-1.0957524,-0.2666257,-0.2151965,0.0514292
45,0.05905801,-0.013857216,"('incompetent', 'competent')",1.0518389,0.9965002,-0.104523644,-0.14104128,0.3354577,0.2805339,-0.0549238
46,0.001604192,-0.13394535,"('uncompetitive', 'competitive')",2.1032763,2.0830019,-0.48649663,-0.4786422,0.5394612,0.4901381,-0.0493231
47,0.29094574,0.36646405,"('stupid', 'smart')",0.94292694,1.0629038,5.4249306,5.558335,2.219601,2.3292341,0.1096331
48,-1.15985,-1.2358353,"('unintelligent', 'intelligent')",-0.33915824,-0.41932404,-0.04993006,-0.049886048,-0.5163128,-0.5683485,-0.0520357
49,-0.86131656,-0.70570934,"('unable', 'able')",-0.3405641,-0.20320001,-0.4903829,-0.33692572,-0.5640879,-0.4152784,0.1488095
50,-0.121734254,-0.036232818,"('clumsy', 'skillful')",-0.755029,-0.81455314,-0.085577235,-0.13472456,-0.3207802,-0.3285035,-0.0077233
51,-0.06509332,-0.29321817,"('uneducated', 'educated')",1.0350457,0.87641394,0.5504283,0.46631756,0.5067936,0.3498378,-0.1569558
52,0.09484925,-0.043718565,"('irrational', 'rational')",-1.6525218,-1.7989776,-0.03056432,-0.18244517,-0.5294123,-0.6750471,-0.1456348
53,-1.1772023,-1.1550491,"('uncreative', 'creative')",0.31833613,0.21538419,0.87853444,0.86112905,0.0065561,-0.0261786,-0.0327347
54,-0.6704451,-0.71314347,"('incapable', 'capable')",-0.52365106,-0.5759377,1.0421071,1.1261709,-0.050663,-0.0543034,-0.0036404
55,0.22454435,0.13198207,"('incompetent', 'clever')",1.8394672,1.8259057,0.033619322,0.05420495,0.6992103,0.6706976,-0.0285127
56,1.0626339,0.9914074,"('impractical', 'practical')",2.1586199,2.138885,0.26334935,0.28155044,1.1615344,1.1372809,-0.0242535
57,-0.85630745,-1.000768,"('unimaginative', 'imaginative')",0.26858664,0.11916261,-2.3249412,-2.3326218,-0.9708873,-1.0714091,-0.1005218
58,-0.45151773,-0.4979515,"('undiscriminating', 'discriminating')",0.5408569,0.47668046,0.3264237,0.24806891,0.1385876,0.0755993,-0.0629883
59,0.61892885,0.6617094,"('foolish', 'wise')",-0.6789921,-0.6799775,0.24257798,0.2083259,0.0608382,0.0633526,0.0025144
60,0.8926313,0.8539919,"('inefficient', 'efficient')",2.5183198,2.5480123,-0.1422115,0.006574683,1.0895799,1.136193,0.0466131
61,0.09963913,-0.02409355,"('illogical', 'logical')",-0.13046893,-0.31165475,0.23236677,0.09162386,0.067179,-0.0813748,-0.1485538
62,0.8905696,0.8665806,"('incompetent', 'brilliant')",1.9085448,2.019066,0.074698135,0.23755834,0.9579376,1.0410684,0.0831308
63,-0.1340489,-0.092886455,"('unperceptive', 'insightful')",1.6397749,1.647186,0.86910117,0.969058,0.791609,0.8411192,0.0495102
64,0.7918707,0.67830485,"('shy', 'confident')",1.3792683,1.3208328,-6.5077257,-6.506514,-1.445529,-1.5024589,-0.0569299
65,0.11843838,-0.13724299,"('insecure', 'secure')",0.71756554,0.60077685,-0.34217933,-0.31778577,0.1646082,0.0485827,-0.1160255
66,-0.95252615,-0.91326773,"('inactive', 'active')",-0.63359016,-0.69712293,1.150525,1.0556806,-0.1451971,-0.1849033,-0.0397062
67,1.2270457,1.2158588,"('doubtful', 'determined')",0.12640563,0.16502044,-0.43557268,-0.34699836,0.3059595,0.344627,0.0386675
68,-0.5147484,-0.6108166,"('dependent', 'independent')",-0.6243472,-0.66225475,-0.6068991,-0.64889693,-0.5819982,-0.6406561,-0.0586579
69,-0.30069485,-0.17150006,"('lazy', 'industrious')",-0.4751639,-0.393309,-0.67678005,-0.70849735,-0.484213,-0.4244355,0.0597775
70,0.36637992,0.30351776,"('lethargic', 'energetic')",1.8299183,1.8152986,0.9592547,1.0419011,1.051851,1.0535725,0.0017215
71,-0.16223425,-0.12168059,"('diffident', 'self-confident')",0.16912551,0.24005778,0.50726354,0.47070575,0.1713849,0.196361,0.0249761
72,-0.7632727,-0.7425213,"('unambitious', 'ambitious')",-0.61773103,-0.59479463,-1.1407235,-1.0587776,-0.8405757,-0.7986978,0.0418779
73,1.1003675,1.133623,"('helpless', 'self-reliant')",0.3700372,0.35089213,-3.0722015,-3.0528038,-0.5339322,-0.5227629,0.0111693
74,-0.09091894,-0.037516054,"('undedicated', 'dedicated')",1.2491219,1.2714317,0.6765562,0.66312844,0.6115864,0.6323481,0.0207617
75,0.16582534,0.22097312,"('meek', 'impulsive')",-0.9744097,-0.9541206,-0.19743054,-0.10917084,-0.3353383,-0.2807728,0.0545655
76,0.1848758,0.174739,"('anxious', 'daring')",1.6661061,1.7730504,0.25059462,0.3225032,0.7005255,0.7567643,0.0562388
77,-0.4176285,-0.49343675,"('unmotivated', 'motivated')",0.34408918,0.32732588,-1.2084888,-1.0966896,-0.4273427,-0.4209335,0.0064092
78,-1.817304,-1.6547254,"('nonresilient', 'resilient')",-0.21536815,-0.16760871,-0.18965143,-0.12317014,-0.7407746,-0.6485014,0.0922732
79,-1.014984,-0.97890246,"('wavering', 'unwavering')",-1.9482117,-2.0389113,0.07022533,0.05371005,-0.9643235,-0.9880346,-0.0237111
80,0.6015773,0.526156,"('dominated', 'dominating')",1.0380363,1.0958005,-1.170458,-1.0962105,0.1563852,0.1752487,0.0188635
81,0.80244,0.47494608,"('submissive', 'aggressive')",1.817922,1.6040568,-0.5089322,-0.4263757,0.70381,0.5508757,-0.1529343
82,-0.42139533,-0.4881133,"('poor', 'rich')",0.7402735,0.66093194,6.173428,6.241451,2.1641021,2.1380898,-0.0260123
83,-0.06966167,-0.09256782,"('powerless', 'powerful')",-0.23798245,-0.25377604,-0.7895222,-0.8249617,-0.3657221,-0.3904352,-0.0247131
84,0.4616442,0.3243087,"('inferior', 'superior')",-0.49632102,-0.541309,0.7355798,0.6823971,0.2336343,0.1551323,-0.078502
85,-0.3898949,-0.2480804,"('insignificant', 'prestigious')",-0.52511036,-0.52265215,1.1434367,1.1090571,0.0761438,0.1127748,0.036631
86,-1.1254233,-1.2947724,"('uninfluential', 'influential')",0.1904132,-0.018899245,0.10921231,-0.010668844,-0.2752659,-0.4414468,-0.1661809
87,0.71542716,0.55516577,"('unsuccessful', 'successful')",2.0137124,1.9579291,0.7538606,0.80251056,1.1610001,1.1052018,-0.0557983
88,-0.16380437,-0.31839675,"('low', 'eminent')",1.0445274,0.8041387,0.31672138,0.3066031,0.3991481,0.264115,-0.1350331
