,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,-0.14545123,-0.15870255,"('stingy', 'generous')",-1.0781097,-1.1192049,-0.6117805,-0.6389537,-0.0271732
41,0.040707678,-0.11923273,"('unforgiving', 'forgiving')",0.11625206,-0.022610502,0.0784799,-0.0709216,-0.1494015
42,-0.5286137,-0.4621146,"('unreliable', 'reliable')",-2.9549112,-2.8862197,-1.7417624,-1.6741672,0.0675952
43,-0.2510386,-0.27651793,"('irresponsible', 'responsible')",0.6670562,0.64552873,0.2080088,0.1845054,-0.0235034
44,-0.82327634,-0.6418447,"('prejudiced', 'unprejudiced')",-1.8558277,-1.7724842,-1.339552,-1.2071644,0.1323876
45,-0.8146323,-0.86892307,"('incompetent', 'competent')",0.014604738,-0.032381967,-0.4000138,-0.4506525,-0.0506387
46,-0.66542983,-0.61874455,"('uncompetitive', 'competitive')",-0.6668339,-0.63280183,-0.6661319,-0.6257732,0.0403587
47,0.29578164,0.3556476,"('stupid', 'smart')",4.895331,4.910284,2.5955563,2.6329658,0.0374095
48,0.0028040856,-0.11528868,"('unintelligent', 'intelligent')",0.84183025,0.7920663,0.4223172,0.3383888,-0.0839284
49,0.0068319924,0.027480278,"('unable', 'able')",-0.20033756,-0.08519343,-0.0967528,-0.0288566,0.0678962
50,0.46960354,0.5424115,"('clumsy', 'skillful')",0.16259114,0.11143671,0.3160973,0.3269241,0.0108268
51,-0.3351975,-0.43398005,"('uneducated', 'educated')",0.89197636,0.8690781,0.2783894,0.217549,-0.0608404
52,-0.3698348,-0.6678038,"('irrational', 'rational')",-0.008359555,-0.21395667,-0.1890972,-0.4408802,-0.251783
53,0.33185494,0.22946136,"('uncreative', 'creative')",0.7160258,0.6254347,0.5239404,0.427448,-0.0964924
54,0.15749899,0.02739285,"('incapable', 'capable')",1.065758,1.018566,0.6116285,0.5229794,-0.0886491
55,-0.43840054,-0.37895364,"('incompetent', 'clever')",0.1804153,0.23332092,-0.1289926,-0.0728164,0.0561762
56,0.8966659,0.81191355,"('impractical', 'practical')",0.007140993,0.034267165,0.4519034,0.4230904,-0.028813
57,-0.6985668,-0.873179,"('unimaginative', 'imaginative')",-2.370924,-2.5208874,-1.5347455,-1.6970332,-0.1622877
58,0.22678055,0.15393731,"('undiscriminating', 'discriminating')",0.28440037,0.20414057,0.2555905,0.1790389,-0.0765516
59,0.29073763,0.17845733,"('foolish', 'wise')",0.49162176,0.4219998,0.3911797,0.3002286,-0.0909511
60,0.5987691,0.6530359,"('inefficient', 'efficient')",0.011476762,0.22395344,0.3051229,0.4384947,0.1333718
61,-0.25257027,-0.42658842,"('illogical', 'logical')",0.09805249,-0.01914193,-0.0772589,-0.2228652,-0.1456063
62,0.03381244,0.06996587,"('incompetent', 'brilliant')",0.49054554,0.7162577,0.262179,0.3931118,0.1309328
63,-0.21755028,-0.18078852,"('unperceptive', 'insightful')",1.0228459,1.129582,0.4026478,0.4743968,0.071749
64,-0.80722165,-0.79563296,"('shy', 'confident')",-6.51421,-6.477453,-3.6607161,-3.636543,0.0241731
65,-0.7177552,-0.69811755,"('insecure', 'secure')",-0.89045745,-0.8413895,-0.8041064,-0.7697535,0.0343529
66,-0.6435344,-0.68975633,"('inactive', 'active')",0.93256795,0.8665054,0.1445168,0.0883745,-0.0561423
67,1.0768026,1.0395324,"('doubtful', 'determined')",-0.035352975,-0.065840594,0.5207248,0.4868459,-0.0338789
68,-0.67364264,-0.6654847,"('dependent', 'independent')",-0.2618067,-0.2424539,-0.4677247,-0.4539693,0.0137554
69,1.3871526,1.4661227,"('lazy', 'industrious')",-0.26237002,-0.27431196,0.5623913,0.5959054,0.0335141
70,-0.9235221,-0.79515576,"('lethargic', 'energetic')",0.48637334,0.57548475,-0.2185744,-0.1098355,0.1087389
71,0.636838,0.65701777,"('diffident', 'self-confident')",0.6632522,0.6105924,0.6500451,0.6338051,-0.01624
72,0.0061161146,-0.13148528,"('unambitious', 'ambitious')",-0.5535348,-0.5135308,-0.2737094,-0.322508,-0.0487986
73,0.69881374,0.7915602,"('helpless', 'self-reliant')",-2.5827,-2.4876814,-0.9419432,-0.8480606,0.0938826
74,0.30384186,0.25487527,"('undedicated', 'dedicated')",0.22800459,0.1139757,0.2659232,0.1844255,-0.0814977
75,0.513708,0.55352324,"('meek', 'impulsive')",-0.12698452,-0.09102826,0.1933617,0.2312475,0.0378858
76,-0.3469217,-0.1616504,"('anxious', 'daring')",0.117214605,0.3335939,-0.1148536,0.0859718,0.2008254
77,-0.48176497,-0.5287936,"('unmotivated', 'motivated')",-0.9579324,-0.8413696,-0.7198487,-0.6850816,0.0347671
78,-0.39649314,-0.29521245,"('nonresilient', 'resilient')",0.42672157,0.58439296,0.0151142,0.1445903,0.1294761
79,-0.41773927,-0.49883842,"('wavering', 'unwavering')",0.17249902,0.1203523,-0.1226201,-0.1892431,-0.066623
80,-0.19917342,-0.08103289,"('dominated', 'dominating')",-1.2307816,-0.9964642,-0.7149775,-0.5387486,0.1762289
81,-0.21477908,-0.2102276,"('submissive', 'aggressive')",-0.88045126,-0.7102799,-0.5476152,-0.4602537,0.0873615
82,-0.5113933,-0.50571674,"('poor', 'rich')",5.7493763,5.8178163,2.6189914,2.6560497,0.0370583
83,0.46369433,0.455983,"('powerless', 'powerful')",-0.84731823,-0.896775,-0.1918119,-0.220396,-0.0285841
84,0.5099658,0.44137377,"('inferior', 'superior')",1.1511658,1.1102487,0.8305658,0.7758112,-0.0547546
85,0.012875363,-0.09839944,"('insignificant', 'prestigious')",0.8216495,0.6528443,0.4172624,0.2772224,-0.14004
86,-0.22962461,-0.54751134,"('uninfluential', 'influential')",0.33629423,0.17919454,0.0533348,-0.1841584,-0.2374932
87,0.11401869,0.0730159,"('unsuccessful', 'successful')",1.0166781,1.089794,0.5653484,0.581405,0.0160566
88,-0.4274269,-0.614392,"('low', 'eminent')",0.17764601,0.06351892,-0.1248904,-0.2754365,-0.1505461
