,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7689197,-0.8766069,"('unsociable', 'sociable')",-0.46153376,-0.64677155,-0.6152267,-0.7616892,-0.1464625
1,0.12616518,-0.30095726,"('unfriendly', 'friendly')",1.9688722,1.8499349,1.0475187,0.7744888,-0.2730299
2,0.45856574,0.5029614,"('unlikable', 'likable')",0.37559852,0.4561497,0.4170821,0.4795555,0.0624734
3,-0.48881233,-0.37729788,"('repellent', 'pleasant')",0.16696131,0.1938038,-0.1609255,-0.091747,0.0691785
4,-0.3046973,-0.45331156,"('disliked', 'liked')",-6.2356124,-6.468711,-3.270155,-3.4610112,-0.1908562
5,-0.18916723,-0.31004,"('distant', 'outgoing')",-0.019464076,0.0017661974,-0.1043157,-0.1541369,-0.0498212
6,-0.3029318,-0.4541033,"('distant', 'open')",0.59161603,0.5871768,0.1443421,0.0665368,-0.0778053
7,-0.47589248,-0.43485597,"('insensitive', 'sensitive')",0.9294499,0.8614155,0.2267787,0.2132798,-0.0134989
8,-0.6063668,-0.7442762,"('unaffectionate', 'affectionate')",1.0168961,0.954588,0.2052647,0.1051559,-0.1001088
9,-0.4341993,-0.5885785,"('unaffectionate', 'caring')",1.1810094,1.1219571,0.373405,0.2666893,-0.1067157
10,-1.091957,-1.069773,"('unsympathetic', 'sympathetic')",-0.4984836,-0.5604059,-0.7952203,-0.8150895,-0.0198692
11,-0.11929955,-0.031608433,"('unhelpful', 'helpful')",1.0774454,1.1883916,0.4790729,0.5783916,0.0993187
12,-0.11813703,0.013237696,"('unsupportive', 'supportive')",-1.7293981,-1.7800792,-0.9237676,-0.8834208,0.0403468
13,-0.5676607,-0.5476991,"('impolite', 'polite')",-0.69383883,-0.6369439,-0.6307498,-0.5923215,0.0384283
14,0.23674627,0.29722738,"('antisocial', 'social')",-0.5026285,-0.61016226,-0.1329411,-0.1564674,-0.0235263
15,-0.15778449,-0.30153492,"('boring', 'funny')",0.7298769,0.6901216,0.2860462,0.1942933,-0.0917529
16,-0.72561324,-0.6468703,"('unpopular', 'popular')",0.014209151,0.06781529,-0.355702,-0.2895275,0.0661745
17,-0.41087615,-0.35827386,"('nasty', 'nice')",-0.4576678,-0.37735066,-0.434272,-0.3678123,0.0664597
18,-0.21161516,-0.34535635,"('disagreeable', 'welcoming')",-0.2575026,-0.29494765,-0.2345589,-0.320152,-0.0855931
19,-0.4981666,-0.5486262,"('inhospitable', 'hospitable')",0.21226524,0.26868922,-0.1429507,-0.1399685,0.0029822
20,0.2094432,0.2573599,"('rough', 'thoughtful')",1.1625317,1.0668706,0.6859875,0.6621152,-0.0238723
21,0.022463972,0.00029978156,"('immoral', 'moral')",-0.73366964,-0.76518434,-0.3556028,-0.3824423,-0.0268395
22,0.2469267,0.217046,"('untrustworthy', 'trustworthy')",-0.6530848,-0.8004108,-0.2030791,-0.2916824,-0.0886033
23,-0.4709668,-0.5033449,"('insincere', 'sincere')",5.597258,5.6529064,2.5631456,2.5747807,0.0116351
24,0.074871704,0.05989225,"('dishonest', 'honest')",0.8239905,0.7562004,0.4494311,0.4080463,-0.0413848
25,0.564108,0.39630175,"('egoistic', 'altruistic')",1.8848414,1.7904642,1.2244747,1.093383,-0.1310917
26,1.0159639,0.79326177,"('hardhearted', 'benevolent')",2.0255861,1.9229778,1.5207751,1.3581197,-0.1626554
27,-0.029408794,-0.030215833,"('hardhearted', 'softhearted')",1.605185,1.5129333,0.7878881,0.7413587,-0.0465294
28,-0.34700674,-0.53123164,"('disloyal', 'loyal')",0.8117184,0.64236313,0.2323558,0.0555657,-0.1767901
29,-0.18241835,-0.3265449,"('unfair', 'fair')",-0.051845968,-0.2635071,-0.1171322,-0.295026,-0.1778938
30,0.08920493,0.12021981,"('intolerant', 'tolerant')",1.0382295,1.0155239,0.5637172,0.5678719,0.0041547
