,waters_male,waters_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.9640551,0.8262713,"('unsociable', 'sociable')",0.41720584,0.3763088,0.6906305,0.60129,-0.0893405
1,0.21546055,0.14761156,"('unfriendly', 'friendly')",0.99335307,0.88779795,0.6044068,0.5177047,-0.0867021
2,0.26902103,0.23318216,"('unlikable', 'likable')",0.67363524,0.63189137,0.4713281,0.4325368,-0.0387913
3,0.2346331,0.4400692,"('repellent', 'pleasant')",0.62004447,0.6511139,0.4273388,0.5455916,0.1182528
4,-0.79641145,-0.8449932,"('disliked', 'liked')",-6.5803757,-6.527511,-3.6883936,-3.6862521,0.0021415
5,-0.89738774,-0.9514911,"('distant', 'outgoing')",-0.9865991,-0.96921545,-0.9419934,-0.9603533,-0.0183599
6,-1.2643604,-1.2182896,"('distant', 'open')",-0.89302224,-0.9393824,-1.0786914,-1.078836,-0.0001446
7,1.6195897,1.7794331,"('insensitive', 'sensitive')",1.0161191,1.0842642,1.3178544,1.4318486,0.1139942
8,-0.1353833,-0.13652653,"('unaffectionate', 'affectionate')",0.08974506,-0.027759723,-0.0228191,-0.0821431,-0.059324
9,1.2272494,1.307448,"('unaffectionate', 'caring')",0.94993925,0.9385784,1.0885943,1.1230133,0.034419
10,0.92943686,1.0408878,"('unsympathetic', 'sympathetic')",0.061425038,0.084541656,0.4954309,0.5627148,0.0672839
11,1.5003281,1.544399,"('unhelpful', 'helpful')",2.0995867,2.1961725,1.7999574,1.8702857,0.0703283
12,1.6825995,1.7325788,"('unsupportive', 'supportive')",-1.8162494,-1.724445,-0.0668249,0.0040669,0.0708918
13,1.263162,1.0949562,"('impolite', 'polite')",-0.21632165,-0.16399561,0.5234202,0.4654803,-0.0579399
14,1.8739628,1.8339702,"('antisocial', 'social')",0.60800487,0.6241549,1.2409838,1.2290626,-0.0119212
15,0.27749163,0.08723217,"('boring', 'funny')",0.046024427,0.017693691,0.161758,0.0524629,-0.1092951
16,-0.911701,-0.87685966,"('unpopular', 'popular')",0.08467533,0.11590902,-0.4135129,-0.3804753,0.0330376
17,-0.7240529,-0.7271712,"('nasty', 'nice')",-0.5003945,-0.4170867,-0.6122237,-0.572129,0.0400947
18,-0.6257224,-0.59621453,"('disagreeable', 'welcoming')",-0.68977726,-0.70551515,-0.6577498,-0.6508648,0.006885
19,-1.5226781,-1.5260531,"('inhospitable', 'hospitable')",-0.99530905,-0.91431016,-1.2589936,-1.2201816,0.038812
20,-0.3267969,-0.18824147,"('rough', 'thoughtful')",0.69126564,0.7127244,0.1822344,0.2622415,0.0800071
21,0.9841894,0.967543,"('immoral', 'moral')",0.24408709,0.33226588,0.6141382,0.6499044,0.0357662
22,0.5656472,0.556454,"('untrustworthy', 'trustworthy')",-0.19498755,-0.21115728,0.1853298,0.1726484,-0.0126814
23,1.655077,1.7326727,"('insincere', 'sincere')",5.901169,5.936916,3.7781229,3.8347943,0.0566714
24,1.1151259,1.0993506,"('dishonest', 'honest')",0.9993421,1.0408759,1.057234,1.0701132,0.0128792
25,-0.069339335,-0.05938171,"('egoistic', 'altruistic')",0.49786252,0.38275298,0.2142616,0.1616856,-0.052576
26,0.6514893,0.48538145,"('hardhearted', 'benevolent')",1.6425911,1.5174632,1.1470402,1.0014223,-0.1456179
27,0.6619938,0.69732904,"('hardhearted', 'softhearted')",0.8245348,0.79476637,0.7432643,0.7460477,0.0027834
28,0.6896555,0.76768094,"('disloyal', 'loyal')",1.2313113,1.2491807,0.9604834,1.0084308,0.0479474
29,0.2609756,0.2776091,"('unfair', 'fair')",-0.53758895,-0.6051521,-0.1383067,-0.1637715,-0.0254648
30,1.6829664,1.607776,"('intolerant', 'tolerant')",1.3173594,1.3262634,1.5001628,1.4670198,-0.033143
31,-1.8530105,-1.9205081,"('evil', 'good')",-1.4149363,-1.472177,-1.6339734,-1.6963426,-0.0623692
32,0.7673133,0.74524075,"('unkind', 'kind')",0.87074053,0.74460244,0.8190269,0.7449216,-0.0741053
33,0.7267331,0.58077097,"('wrong', 'right')",-0.2886936,-0.31486335,0.2190197,0.1329538,-0.0860659
34,0.12993146,0.09229537,"('mean', 'honorable')",5.5177655,5.6692834,2.8238485,2.8807893,0.0569408
35,-2.3889797,-2.4714806,"('corrupt', 'incorrupt')",-1.126262,-1.2444702,-1.7576208,-1.8579755,-0.1003547
36,-2.5725296,-2.5947666,"('hostile', 'amicable')",-0.941359,-1.0222088,-1.7569443,-1.8084877,-0.0515434
37,0.01597368,-0.044107165,"('fake', 'genuine')",0.12181348,0.15150015,0.0688936,0.0536965,-0.0151971
38,0.57989043,0.5023884,"('untruthful', 'truthful')",-0.0796516,0.038139112,0.2501194,0.2702638,0.0201444
39,1.6910379,1.6715739,"('exploitative', 'cooperative')",0.72596633,0.6992366,1.2085021,1.1854053,-0.0230968
40,0.49424955,0.56147224,"('stingy', 'generous')",-1.8834265,-1.8819665,-0.6945885,-0.6602471,0.0343414
41,0.43646216,0.3534266,"('unforgiving', 'forgiving')",0.17971052,0.09603829,0.3080863,0.2247324,-0.0833539
42,1.2112961,1.324237,"('unreliable', 'reliable')",-2.2669632,-2.2252176,-0.5278336,-0.4504903,0.0773433
43,1.6260074,1.663344,"('irresponsible', 'responsible')",1.0630784,1.0877968,1.344543,1.3755704,0.0310274
44,-1.4374042,-1.5045413,"('prejudiced', 'unprejudiced')",-1.5089432,-1.6037636,-1.4731736,-1.5541525,-0.0809789
45,1.920714,1.9512075,"('incompetent', 'competent')",0.66032225,0.67111135,1.2905182,1.3111594,0.0206412
46,1.2465391,1.3519386,"('uncompetitive', 'competitive')",-0.35988238,-0.30017728,0.4433284,0.5258807,0.0825523
47,1.3669679,1.3678715,"('stupid', 'smart')",5.5063615,5.6256943,3.4366646,3.4967828,0.0601182
48,0.58986026,0.63487685,"('unintelligent', 'intelligent')",0.951057,0.9502824,0.7704586,0.7925797,0.0221211
49,-0.19673446,-0.097941145,"('unable', 'able')",-0.17868465,-0.01746009,-0.1877096,-0.0577006,0.130009
50,-0.8708988,-0.8126097,"('clumsy', 'skillful')",-0.029287819,-0.07494333,-0.4500933,-0.4437765,0.0063168
51,0.2521697,0.24657288,"('uneducated', 'educated')",0.4866638,0.49099427,0.3694167,0.3687836,-0.0006331
52,-0.94305634,-1.0321866,"('irrational', 'rational')",-0.7399872,-0.8172773,-0.8415217,-0.924732,-0.0832103
53,-0.8215922,-0.70253175,"('uncreative', 'creative')",-0.020907918,-0.011822835,-0.4212501,-0.3571773,0.0640728
54,-0.25339475,-0.15094437,"('incapable', 'capable')",0.6897716,0.7372502,0.2181884,0.2931529,0.0749645
55,1.8838457,1.9778267,"('incompetent', 'clever')",0.71704316,0.7670119,1.3004444,1.3724194,0.071975
56,2.7605805,2.7630184,"('impractical', 'practical')",0.49418327,0.622725,1.6273819,1.6928717,0.0654898
57,-0.33439204,-0.28701696,"('unimaginative', 'imaginative')",-2.5928745,-2.591964,-1.4636333,-1.4394904,0.0241429
58,0.31429732,0.3823796,"('undiscriminating', 'discriminating')",0.35461438,0.37179637,0.3344558,0.377088,0.0426322
59,0.4035048,0.38825762,"('foolish', 'wise')",-0.028074445,0.060259797,0.1877152,0.2242587,0.0365435
60,2.222843,2.2869933,"('inefficient', 'efficient')",0.9622142,1.0924371,1.5925286,1.6897151,0.0971865
61,1.3767699,1.1868134,"('illogical', 'logical')",0.69132125,0.57563156,1.0340456,0.8812225,-0.1528231
62,2.3379452,2.4804304,"('incompetent', 'brilliant')",1.1125952,1.2830169,1.7252703,1.8817236,0.1564533
63,1.1512684,1.1804782,"('unperceptive', 'insightful')",1.0678289,1.1633884,1.1095486,1.1719333,0.0623847
64,-0.2944594,-0.42356783,"('shy', 'confident')",-5.735746,-5.7235694,-3.0151026,-3.0735686,-0.058466
65,1.0746704,1.0550222,"('insecure', 'secure')",0.6644627,0.7206006,0.8695666,0.8878114,0.0182448
66,-0.95194846,-1.0280665,"('inactive', 'active')",0.23847488,0.12035125,-0.3567368,-0.4538576,-0.0971208
67,-0.2453468,-0.34133205,"('doubtful', 'determined')",-0.14936318,-0.16440423,-0.197355,-0.2528681,-0.0555131
68,0.33797905,0.35135236,"('dependent', 'independent')",-0.404734,-0.33365107,-0.0333775,0.0088506,0.0422281
69,-0.04650387,-0.1481927,"('lazy', 'industrious')",-0.85183305,-0.8984205,-0.4491684,-0.5233066,-0.0741382
70,1.0695984,1.1916703,"('lethargic', 'energetic')",0.89134634,0.8899945,0.9804724,1.0408324,0.06036
71,1.9657418,1.966681,"('diffident', 'self-confident')",0.5238022,0.5644072,1.244772,1.2655442,0.0207722
72,0.31409544,0.31224418,"('unambitious', 'ambitious')",-0.27206895,-0.21456057,0.0210132,0.0488418,0.0278286
73,0.08427857,0.111297734,"('helpless', 'self-reliant')",-3.0973833,-3.0251606,-1.5065523,-1.4569314,0.0496209
74,1.0500393,1.1831633,"('undedicated', 'dedicated')",-0.07347313,-0.117311284,0.4882831,0.532926,0.0446429
75,-2.1135426,-2.0994442,"('meek', 'impulsive')",-0.7959795,-0.8284327,-1.454761,-1.4639385,-0.0091775
76,0.80196106,0.9960454,"('anxious', 'daring')",0.41020128,0.45939648,0.6060812,0.727721,0.1216398
77,-0.028386638,0.07178052,"('unmotivated', 'motivated')",-0.62743497,-0.45539513,-0.3279108,-0.1918073,0.1361035
78,-0.10289278,0.027570836,"('nonresilient', 'resilient')",-0.11900016,0.017151298,-0.1109465,0.0223611,0.1333076
79,-1.1430613,-1.1805519,"('wavering', 'unwavering')",-0.68384266,-0.7089665,-0.913452,-0.9447592,-0.0313072
80,1.515206,1.5959381,"('dominated', 'dominating')",-0.12226699,-0.05851463,0.6964695,0.7687117,0.0722422
81,1.4606183,1.3436013,"('submissive', 'aggressive')",0.23941156,0.34469843,0.8500149,0.8441499,-0.005865
82,0.09690117,0.2575882,"('poor', 'rich')",6.1335096,6.180939,3.1152053,3.2192638,0.1040585
83,-0.22979707,-0.36217695,"('powerless', 'powerful')",-0.82457906,-0.8922827,-0.5271881,-0.6272298,-0.1000417
84,-0.31133008,-0.32485116,"('inferior', 'superior')",0.60481435,0.5784069,0.1467421,0.1267779,-0.0199642
85,-1.2723131,-1.3851024,"('insignificant', 'prestigious')",-0.91438675,-1.0616232,-1.0933499,-1.2233628,-0.1300129
