,cob_male,cob_female,tuple,average_male,average_female,female-male
0,-0.046670794,-0.08647518,"('unsociable', 'sociable')",-0.0466708,-0.0864752,-0.0398044
1,-0.39148372,-0.5935415,"('unfriendly', 'friendly')",-0.3914837,-0.5935415,-0.2020578
2,0.73257846,0.8274174,"('unlikable', 'likable')",0.7325785,0.8274174,0.0948389
3,-0.22448336,-0.03292256,"('repellent', 'pleasant')",-0.2244834,-0.0329226,0.1915608
4,-3.5545819,-3.5100436,"('disliked', 'liked')",-3.5545819,-3.5100436,0.0445383
5,-1.0690933,-1.160553,"('distant', 'outgoing')",-1.0690933,-1.160553,-0.0914597
6,-1.0781564,-1.2495464,"('distant', 'open')",-1.0781564,-1.2495464,-0.17139
7,0.31754795,0.45260695,"('insensitive', 'sensitive')",0.3175479,0.4526069,0.135059
8,-0.8919425,-1.0548353,"('unaffectionate', 'affectionate')",-0.8919425,-1.0548353,-0.1628928
9,-0.27466702,-0.41601118,"('unaffectionate', 'caring')",-0.274667,-0.4160112,-0.1413442
10,-0.15940747,-0.122014694,"('unsympathetic', 'sympathetic')",-0.1594075,-0.1220147,0.0373928
11,0.890947,1.0537934,"('unhelpful', 'helpful')",0.890947,1.0537934,0.1628464
12,-0.94817924,-0.8406556,"('unsupportive', 'supportive')",-0.9481792,-0.8406556,0.1075236
13,-0.13583496,-0.0066741183,"('impolite', 'polite')",-0.135835,-0.0066741,0.1291609
14,0.7788614,0.9077376,"('antisocial', 'social')",0.7788614,0.9077376,0.1288762
15,0.37277249,0.24513608,"('boring', 'funny')",0.3727725,0.2451361,-0.1276364
16,-0.91344726,-0.8161633,"('unpopular', 'popular')",-0.9134473,-0.8161633,0.097284
17,-0.4336319,-0.27038226,"('nasty', 'nice')",-0.4336319,-0.2703823,0.1632496
18,-1.1859539,-1.2025738,"('disagreeable', 'welcoming')",-1.1859539,-1.2025738,-0.0166199
19,-1.3747623,-1.4370717,"('inhospitable', 'hospitable')",-1.3747623,-1.4370717,-0.0623094
20,0.10249862,0.20345156,"('rough', 'thoughtful')",0.1024986,0.2034516,0.100953
21,-0.5966073,-0.3292325,"('immoral', 'moral')",-0.5966073,-0.3292325,0.2673748
22,0.31460765,0.42501992,"('untrustworthy', 'trustworthy')",0.3146077,0.4250199,0.1104122
23,2.6979315,2.732468,"('insincere', 'sincere')",2.6979315,2.7324679,0.0345364
24,0.60186106,0.51044863,"('dishonest', 'honest')",0.6018611,0.5104486,-0.0914125
25,0.00045252964,-0.1563428,"('egoistic', 'altruistic')",0.0004525,-0.1563428,-0.1567953
26,1.1102283,0.7947354,"('hardhearted', 'benevolent')",1.1102283,0.7947354,-0.3154929
27,0.29811388,0.13610987,"('hardhearted', 'softhearted')",0.2981139,0.1361099,-0.162004
28,0.28406626,0.12902889,"('disloyal', 'loyal')",0.2840663,0.1290289,-0.1550374
29,-0.36911055,-0.38454682,"('unfair', 'fair')",-0.3691106,-0.3845468,-0.0154362
30,0.7980326,0.8443678,"('intolerant', 'tolerant')",0.7980326,0.8443678,0.0463352
31,-1.2321416,-1.3335247,"('evil', 'good')",-1.2321416,-1.3335247,-0.1013831
32,0.63445145,0.52938485,"('unkind', 'kind')",0.6344514,0.5293849,-0.1050665
33,0.20876826,0.0833592,"('wrong', 'right')",0.2087683,0.0833592,-0.1254091
34,2.0853636,2.2337732,"('mean', 'honorable')",2.0853636,2.2337732,0.1484096
35,-0.1717169,-0.46461102,"('corrupt', 'incorrupt')",-0.1717169,-0.464611,-0.2928941
36,-0.54830205,-0.73107415,"('hostile', 'amicable')",-0.5483021,-0.7310742,-0.1827721
37,0.0010193251,0.0055302577,"('fake', 'genuine')",0.0010193,0.0055303,0.004511
38,-0.21839873,-0.21353614,"('untruthful', 'truthful')",-0.2183987,-0.2135361,0.0048626
39,0.784935,0.89960265,"('exploitative', 'cooperative')",0.784935,0.8996027,0.1146677
40,-1.3313158,-1.393377,"('stingy', 'generous')",-1.3313158,-1.3933769,-0.0620611
41,0.30712757,0.27932537,"('unforgiving', 'forgiving')",0.3071276,0.2793254,-0.0278022
42,-0.8554641,-0.6995588,"('unreliable', 'reliable')",-0.8554641,-0.6995588,0.1559053
43,0.50341916,0.6149186,"('irresponsible', 'responsible')",0.5034192,0.6149186,0.1114994
44,-0.7598855,-0.63817227,"('prejudiced', 'unprejudiced')",-0.7598855,-0.6381723,0.1217132
45,0.44017142,0.5434582,"('incompetent', 'competent')",0.4401714,0.5434582,0.1032868
46,-0.23274958,-0.13374594,"('uncompetitive', 'competitive')",-0.2327496,-0.1337459,0.0990037
47,3.0419364,3.168663,"('stupid', 'smart')",3.0419364,3.168663,0.1267266
48,-0.39691585,-0.30033404,"('unintelligent', 'intelligent')",-0.3969159,-0.300334,0.0965819
49,-0.9153308,-0.63465345,"('unable', 'able')",-0.9153308,-0.6346534,0.2806774
50,-0.5214695,-0.5171045,"('clumsy', 'skillful')",-0.5214695,-0.5171045,0.004365
51,-0.22511598,-0.20387298,"('uneducated', 'educated')",-0.225116,-0.203873,0.021243
52,-0.94986784,-1.0578502,"('irrational', 'rational')",-0.9498678,-1.0578502,-0.1079824
53,-0.5029495,-0.56280303,"('uncreative', 'creative')",-0.5029495,-0.562803,-0.0598535
54,-0.013088273,-0.10246002,"('incapable', 'capable')",-0.0130883,-0.10246,-0.0893717
55,0.6412812,0.8406138,"('incompetent', 'clever')",0.6412812,0.8406138,0.1993326
56,0.88218427,1.0395144,"('impractical', 'practical')",0.8821843,1.0395144,0.1573301
57,-1.2754195,-1.3348815,"('unimaginative', 'imaginative')",-1.2754195,-1.3348815,-0.059462
58,0.23648742,0.2699457,"('undiscriminating', 'discriminating')",0.2364874,0.2699457,0.0334583
59,0.19544664,0.16073464,"('foolish', 'wise')",0.1954466,0.1607346,-0.034712
60,0.44144103,0.8121992,"('inefficient', 'efficient')",0.441441,0.8121992,0.3707582
61,0.30830798,0.23915064,"('illogical', 'logical')",0.308308,0.2391506,-0.0691574
62,0.952066,1.3150485,"('incompetent', 'brilliant')",0.952066,1.3150485,0.3629825
63,0.0006722696,0.17354682,"('unperceptive', 'insightful')",0.0006723,0.1735468,0.1728745
64,-2.687212,-2.4497721,"('shy', 'confident')",-2.687212,-2.4497721,0.2374399
65,0.79596674,0.8899899,"('insecure', 'secure')",0.7959667,0.8899899,0.0940232
66,-0.33769953,-0.48304746,"('inactive', 'active')",-0.3376995,-0.4830475,-0.145348
67,-0.008752052,0.056028247,"('doubtful', 'determined')",-0.0087521,0.0560282,0.0647803
68,-1.1986456,-1.1427568,"('dependent', 'independent')",-1.1986456,-1.1427568,0.0558888
69,-0.5768638,-0.6760432,"('lazy', 'industrious')",-0.5768638,-0.6760432,-0.0991794
70,0.8356787,0.8928862,"('lethargic', 'energetic')",0.8356787,0.8928862,0.0572075
71,-0.098814905,-0.052429665,"('diffident', 'self-confident')",-0.0988149,-0.0524297,0.0463852
72,0.14239632,0.2369252,"('unambitious', 'ambitious')",0.1423963,0.2369252,0.0945289
73,-0.9986176,-0.920331,"('helpless', 'self-reliant')",-0.9986176,-0.920331,0.0782866
74,0.17884816,0.14624238,"('undedicated', 'dedicated')",0.1788482,0.1462424,-0.0326058
75,-0.4442084,-0.4114492,"('meek', 'impulsive')",-0.4442084,-0.4114492,0.0327592
76,-0.0003896067,0.16814654,"('anxious', 'daring')",-0.0003896,0.1681465,0.1685361
77,-1.0612239,-0.77788603,"('unmotivated', 'motivated')",-1.0612239,-0.777886,0.2833379
78,-0.47490567,-0.41828603,"('nonresilient', 'resilient')",-0.4749057,-0.418286,0.0566197
79,-0.75343704,-0.9905725,"('wavering', 'unwavering')",-0.753437,-0.9905725,-0.2371355
80,1.1176028,1.100722,"('dominated', 'dominating')",1.1176028,1.100722,-0.0168808
81,0.2962079,0.41358286,"('submissive', 'aggressive')",0.2962079,0.4135829,0.117375
82,2.7146022,2.6892138,"('poor', 'rich')",2.7146022,2.6892138,-0.0253884
