,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
0,0.6144368,0.59687555,"('unsociable', 'sociable')",0.21974024,0.106063105,0.4170885,0.3514693,-0.0656192
1,-1.021095,-1.1511692,"('unfriendly', 'friendly')",-1.3211937,-1.3857251,-1.1711444,-1.2684472,-0.0973028
2,0.7587787,0.8133596,"('unlikable', 'likable')",1.1306225,1.1227487,0.9447006,0.9680542,0.0233536
3,0.11215925,0.27547625,"('repellent', 'pleasant')",1.050715,1.0954218,0.5814371,0.685449,0.1040119
4,0.45120257,0.4779444,"('disliked', 'liked')",-2.0715697,-2.0557375,-0.8101835,-0.7888966,0.0212869
5,-1.3210516,-1.1952496,"('distant', 'outgoing')",-1.2823491,-1.1832565,-1.3017004,-1.1892531,0.1124473
6,-1.794395,-1.6847492,"('distant', 'open')",-1.1808867,-1.0422026,-1.4876409,-1.3634759,0.124165
7,-0.06696686,-0.023110636,"('insensitive', 'sensitive')",-0.5526729,-0.55068827,-0.3098199,-0.2868994,0.0229205
8,-0.28908765,-0.41003373,"('unaffectionate', 'affectionate')",-1.16153,-1.1721058,-0.7253088,-0.7910697,-0.0657609
9,-0.61351204,-0.69190896,"('unaffectionate', 'caring')",-0.83449304,-0.86183155,-0.7240025,-0.7768703,-0.0528678
10,-0.6238921,-0.5853479,"('unsympathetic', 'sympathetic')",-0.3935375,-0.42813942,-0.5087148,-0.5067437,0.0019711
11,0.5729126,0.501004,"('unhelpful', 'helpful')",1.0974444,0.9765834,0.8351785,0.7387937,-0.0963848
12,0.20000158,0.2722769,"('unsupportive', 'supportive')",-0.8501369,-0.8304671,-0.3250676,-0.2790951,0.0459725
13,-0.57299626,-0.49806014,"('impolite', 'polite')",-0.27809542,-0.35533628,-0.4255458,-0.4266982,-0.0011524
14,1.2160473,1.279776,"('antisocial', 'social')",0.44369602,0.34658778,0.8298717,0.8131819,-0.0166898
15,0.11521688,0.04868789,"('boring', 'funny')",1.2902339,1.2134717,0.7027254,0.6310798,-0.0716456
16,-0.4206963,-0.48658842,"('unpopular', 'popular')",-0.2357314,-0.30879676,-0.3282138,-0.3976926,-0.0694788
17,0.32637492,0.37014523,"('nasty', 'nice')",-0.15901545,-0.14128447,0.0836797,0.1144304,0.0307507
18,0.56599027,0.57847047,"('disagreeable', 'welcoming')",-0.8536204,-0.86178046,-0.1438151,-0.141655,0.0021601
19,-1.6031544,-1.4990846,"('inhospitable', 'hospitable')",-0.55575186,-0.44365412,-1.0794531,-0.9713694,0.1080837
20,-0.4358008,-0.48940992,"('rough', 'thoughtful')",0.008751167,-0.074848965,-0.2135248,-0.2821294,-0.0686046
21,-0.06541758,-0.087125964,"('immoral', 'moral')",0.013259292,-0.062373072,-0.0260791,-0.0747495,-0.0486704
22,0.19949155,0.32852858,"('untrustworthy', 'trustworthy')",0.2910354,0.2757556,0.2452635,0.3021421,0.0568786
23,0.14466113,0.037390772,"('insincere', 'sincere')",2.191918,2.0833209,1.1682895,1.0603558,-0.1079337
24,-0.07510652,-0.005846847,"('dishonest', 'honest')",-0.12844008,-0.14828269,-0.1017733,-0.0770648,0.0247085
25,-0.27588,-0.33655718,"('egoistic', 'altruistic')",-0.38382745,-0.40278688,-0.3298537,-0.369672,-0.0398183
26,0.06560188,0.019934734,"('hardhearted', 'benevolent')",0.26220238,0.22857335,0.1639021,0.124254,-0.0396481
27,-0.95970756,-0.8905905,"('hardhearted', 'softhearted')",-0.53726274,-0.5940808,-0.7484851,-0.7423357,0.0061494
28,-0.23715302,-0.37509838,"('disloyal', 'loyal')",0.3395067,0.22954598,0.0511768,-0.0727762,-0.123953
29,-0.6176464,-0.6706088,"('unfair', 'fair')",0.14005308,0.14078403,-0.2387967,-0.2649124,-0.0261157
30,0.85783106,0.88195324,"('intolerant', 'tolerant')",0.88970274,0.7961493,0.8737669,0.8390512,-0.0347157
31,-1.1663468,-0.96147966,"('evil', 'good')",-1.6441708,-1.4802226,-1.4052588,-1.2208512,0.1844076
32,-0.12476444,-0.25987297,"('unkind', 'kind')",0.0067170262,-0.18651354,-0.0590237,-0.2231933,-0.1641696
33,-0.68701756,-0.7392371,"('wrong', 'right')",-0.38783106,-0.4406557,-0.5374243,-0.5899464,-0.0525221
34,-0.8465749,-0.70732033,"('mean', 'honorable')",1.5315388,1.6424904,0.342482,0.467585,0.125103
35,-0.7281014,-0.8364137,"('corrupt', 'incorrupt')",-0.9498195,-0.9676874,-0.8389604,-0.9020506,-0.0630902
36,-1.1694521,-1.1944236,"('hostile', 'amicable')",-1.0023872,-1.0230718,-1.0859196,-1.1087477,-0.0228281
37,-0.3032639,-0.36534974,"('fake', 'genuine')",-0.02386067,-0.055067893,-0.1635623,-0.2102088,-0.0466465
38,-0.34257898,-0.33706108,"('untruthful', 'truthful')",-0.7184324,-0.6456441,-0.5305057,-0.4913526,0.0391531
39,0.9778591,0.95060045,"('exploitative', 'cooperative')",0.39120755,0.3480798,0.6845333,0.6493402,-0.0351931
