,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
37,-0.95900905,-0.95702183,"('fake', 'genuine')",-0.22337055,-0.047013186,0.54297286,0.48200813,-0.2131356,-0.174009,0.0391266
38,1.0639769,1.0179863,"('untruthful', 'truthful')",1.6066835,1.6039252,0.0245733,0.20683384,0.8984113,0.9429151,0.0445038
39,-0.36646342,-0.23586434,"('exploitative', 'cooperative')",1.107587,1.2408932,0.3944469,0.4002765,0.3785235,0.4684352,0.0899117
40,0.20514429,0.122390434,"('stingy', 'generous')",0.2493001,0.18648978,-1.5519516,-1.5833461,-0.3658357,-0.424822,-0.0589863
41,0.081925616,-0.024925217,"('unforgiving', 'forgiving')",0.5976445,0.50097287,-0.19821066,-0.22659183,0.1604532,0.0831519,-0.0773013
42,0.408223,0.5994864,"('unreliable', 'reliable')",0.20331833,0.30993298,-3.0411065,-2.9975548,-0.8098551,-0.6960451,0.11381
43,0.590107,0.79278886,"('irresponsible', 'responsible')",1.7898479,2.170622,0.7868449,0.83269715,1.0555999,1.2653693,0.2097694
44,-0.66219944,-0.5726059,"('prejudiced', 'unprejudiced')",-1.6401607,-1.7809998,-1.3546823,-1.4368664,-1.2190142,-1.2634907,-0.0444765
45,-0.18028331,-0.16542763,"('incompetent', 'competent')",1.8413577,2.2091541,0.13064244,0.13328029,0.5972389,0.7256689,0.12843
46,1.2430847,1.2503016,"('uncompetitive', 'competitive')",2.847157,3.3799355,-0.7558531,-0.78174746,1.1114628,1.2828299,0.1713671
47,-0.35543755,-0.18090792,"('stupid', 'smart')",1.3590195,1.5629929,5.5355906,5.7800226,2.1797242,2.3873692,0.207645
48,-0.23642552,-0.26820815,"('unintelligent', 'intelligent')",1.2795128,1.5888705,0.40540498,0.47418195,0.4828308,0.5982815,0.1154507
49,-1.4071814,-1.1602681,"('unable', 'able')",-0.7763884,-0.51140475,-0.263068,0.004858356,-0.815546,-0.5556048,0.2599412
50,-1.1426898,-1.1529739,"('clumsy', 'skillful')",-1.2416812,-1.2274157,-0.16075513,-0.109716676,-0.8483754,-0.8300354,0.01834
51,0.7617127,0.8066185,"('uneducated', 'educated')",1.0548941,1.3142322,0.18931484,0.19384398,0.6686405,0.771565,0.1029245
52,-1.5936145,-1.9024868,"('irrational', 'rational')",-2.7206717,-3.1418996,0.09948005,-0.02386123,-1.4049354,-1.6894159,-0.2844805
53,0.16289033,0.19761625,"('uncreative', 'creative')",0.19263983,0.27063334,0.9304077,0.9078792,0.4286459,0.4587096,0.0300637
54,-0.2501762,-0.30116946,"('incapable', 'capable')",-0.6369811,-0.7107752,1.4293455,1.4804826,0.1807294,0.1561793,-0.0245501
55,1.5215558,1.732585,"('incompetent', 'clever')",3.0651639,3.706182,0.27935216,0.35256982,1.6220239,1.9304457,0.3084218
56,1.0718529,1.2830508,"('impractical', 'practical')",3.0396883,3.5060332,-0.17998728,0.012463495,1.310518,1.6005158,0.2899978
57,0.23722862,0.11901188,"('unimaginative', 'imaginative')",0.7014699,0.7222464,-2.5147707,-2.6161005,-0.5253574,-0.5916141,-0.0662567
58,-0.20652682,-0.21522877,"('undiscriminating', 'discriminating')",-0.11343884,-0.19426543,0.101118736,0.046173587,-0.072949,-0.1211069,-0.0481579
59,-0.5156452,-0.57469326,"('foolish', 'wise')",-2.0351274,-2.2642057,0.179976,0.28428125,-0.7902656,-0.8515392,-0.0612736
60,1.2676071,1.642174,"('inefficient', 'efficient')",4.368429,5.0640893,0.36159852,0.53899765,1.9992116,2.4150871,0.4158755
61,0.47059107,0.5545282,"('illogical', 'logical')",0.7541331,0.865223,0.4172111,0.27322882,0.5473117,0.5643267,0.017015
62,1.8767658,2.1082397,"('incompetent', 'brilliant')",3.409067,3.986681,0.4773292,0.75967926,1.921054,2.2848667,0.3638127
63,1.1821167,1.1847228,"('unperceptive', 'insightful')",1.8811566,1.9723327,1.1167089,1.2345488,1.3933274,1.4638681,0.0705407
64,0.46819207,0.472027,"('shy', 'confident')",0.09163202,0.1509683,-6.7168016,-6.8768005,-2.0523259,-2.0846017,-0.0322758
65,-0.41986766,-0.32017446,"('insecure', 'secure')",1.3671142,1.78222,-0.11961308,0.00423632,0.2758778,0.4887606,0.2128828
66,-0.3613001,-0.41950008,"('inactive', 'active')",-1.7290938,-1.8942314,0.5278451,0.37366238,-0.5208496,-0.6466897,-0.1258401
67,0.6581778,0.61493856,"('doubtful', 'determined')",0.5829446,0.44660097,-0.6700371,-0.74192715,0.1903618,0.1065375,-0.0838243
68,-0.729943,-0.6247894,"('dependent', 'independent')",-0.34434637,-0.13346487,-0.7096099,-0.54587084,-0.5946331,-0.4347084,0.1599247
69,-2.9985075,-3.0579877,"('lazy', 'industrious')",-1.8621665,-2.1780217,-0.80731726,-0.8776475,-1.8893304,-2.0378857,-0.1485553
70,1.0647175,1.1858237,"('lethargic', 'energetic')",1.8797095,2.1663513,0.7507111,0.75160563,1.2317127,1.3679269,0.1362142
71,0.59060234,0.676163,"('diffident', 'self-confident')",1.3791801,1.3065273,0.7324814,0.73193365,0.9007546,0.9048746,0.00412
72,1.0329927,1.1725358,"('unambitious', 'ambitious')",1.4085997,1.5483755,-0.3486872,-0.26774946,0.6976351,0.8177206,0.1200855
73,0.15514892,0.21104327,"('helpless', 'self-reliant')",-1.0603564,-1.1872241,-2.926095,-2.8665574,-1.2771008,-1.2809127,-0.0038119
74,-0.11277804,0.062466297,"('undedicated', 'dedicated')",0.21827462,0.44639093,-0.15383333,-0.20890795,-0.0161122,0.0999831,0.1160953
75,-0.343856,-0.4866782,"('meek', 'impulsive')",-1.3590766,-1.7209152,-0.5267963,-0.5137223,-0.743243,-0.9071053,-0.1638623
76,1.6051551,1.743733,"('anxious', 'daring')",1.7240202,2.015462,0.4493776,0.525438,1.2595177,1.4282109,0.1686932
77,-0.13978168,-0.15369597,"('unmotivated', 'motivated')",1.0569278,1.0817772,-1.1306831,-1.0366246,-0.071179,-0.0361811,0.0349979
78,-0.740681,-0.7124196,"('nonresilient', 'resilient')",-0.36080986,-0.31438214,-0.050584737,0.055125117,-0.3840252,-0.3238922,0.060133
79,-0.8298668,-1.0863295,"('wavering', 'unwavering')",-1.5012374,-1.9163866,0.05049493,0.11201953,-0.7602031,-0.9635655,-0.2033624
80,1.7096267,1.9359089,"('dominated', 'dominating')",0.6788661,0.9913312,-1.2985609,-1.2351332,0.3633107,0.5640357,0.200725
81,2.0034816,2.0568686,"('submissive', 'aggressive')",2.7768323,3.1504653,-0.4542237,-0.39079127,1.4420301,1.605514,0.1634839
82,-0.42561394,-0.30194107,"('poor', 'rich')",1.2067001,1.6793747,6.300988,6.5909195,2.3606914,2.6561178,0.2954264
83,0.91431797,0.9837483,"('powerless', 'powerful')",0.20516512,0.24690555,-1.0452378,-1.0743809,0.0247484,0.052091,0.0273426
84,-0.5484552,-0.46112671,"('inferior', 'superior')",-1.6840688,-1.6143054,0.36858794,0.41547745,-0.621312,-0.5533182,0.0679938
85,-1.1588612,-1.2927074,"('insignificant', 'prestigious')",-2.8899765,-3.540631,0.16538599,0.13898689,-1.2944839,-1.5647839,-0.2703
86,-0.1698526,-0.2135482,"('uninfluential', 'influential')",0.77661175,1.0737449,0.20163453,0.012415271,0.2694646,0.2908707,0.0214061
87,1.1821618,1.1903074,"('unsuccessful', 'successful')",1.4056604,1.6396548,1.023337,1.1120479,1.2037198,1.3140034,0.1102836
88,-0.59122795,-0.52453446,"('low', 'eminent')",-0.50116897,-0.34295747,-0.015808627,0.012802528,-0.3694019,-0.2848965,0.0845054
