,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4590055,-0.56597036,"('unsociable', 'sociable')",0.5849457,0.50524455,0.21819922,0.12672557,0.1147131,0.0219999,-0.0927132
1,0.38642094,0.08882583,"('unfriendly', 'friendly')",-0.06058286,-0.41260162,1.7416455,1.4585267,0.6891611,0.3782503,-0.3109108
2,0.41196758,0.40397817,"('unlikable', 'likable')",0.23120971,0.17618948,0.5167011,0.55015594,0.3866261,0.3767745,-0.0098516
3,-0.46213672,-0.26603946,"('repellent', 'pleasant')",-0.20253952,0.102099195,0.3659923,0.45438743,-0.0995613,0.0968157,0.196377
4,0.29478446,0.11873813,"('disliked', 'liked')",0.4602417,0.32434535,-6.5774994,-6.6183915,-1.9408243,-2.0584361,-0.1176118
5,0.65867084,0.44218385,"('distant', 'outgoing')",-0.2885522,-0.5709204,-0.31537136,-0.44041762,0.0182491,-0.189718,-0.2079671
6,0.28485924,0.09068017,"('distant', 'open')",-0.85604984,-1.1324646,0.099477015,-0.07639834,-0.1572379,-0.3727276,-0.2154897
7,-0.24593145,-0.12448325,"('insensitive', 'sensitive')",-0.47885606,-0.27726847,1.051103,1.1320412,0.1087718,0.2434298,0.134658
8,-0.37290373,-0.51349115,"('unaffectionate', 'affectionate')",-0.775642,-1.0392969,0.427994,0.2333228,-0.2401839,-0.4398217,-0.1996378
9,0.21130353,0.1413739,"('unaffectionate', 'caring')",-0.16984911,-0.35142395,1.0147,0.90598536,0.3520515,0.2319784,-0.1200731
10,-1.366303,-1.3324182,"('unsympathetic', 'sympathetic')",-0.37982544,-0.22004223,0.4057702,0.41631806,-0.4467861,-0.3787141,0.068072
11,-0.21509245,-0.23397447,"('unhelpful', 'helpful')",0.4353755,0.4944481,2.4106116,2.5140104,0.8769649,0.9248281,0.0478632
