,american_male,american_female,tuple,water_male,water_female,works_male,works_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09677447,-0.0016453927,"('unsociable', 'sociable')",0.24585055,0.24554917,0.5117404,0.5162802,0.11843083,-0.052063204,-0.7009833,-0.8043261,0.0543626,-0.0192411,-0.0736037
1,-0.90533984,-0.8592602,"('unfriendly', 'friendly')",0.3194301,0.4785249,-0.8469106,-0.7572747,-0.6676841,-0.73086107,2.0924683,1.9445561,-0.0016072,0.015137,0.0167442
2,0.446994,0.46831235,"('unlikable', 'likable')",-0.21619886,-0.19033138,0.10429288,0.11347835,1.099248,1.1914136,0.7918942,0.839693,0.445246,0.4845132,0.0392672
3,-0.30587372,-0.233395,"('repellent', 'pleasant')",-1.0831351,-0.9930324,0.07140977,0.20335415,0.49992976,0.5220349,0.018604271,0.1181897,-0.159813,-0.0765697,0.0832433
4,-0.4237488,-0.3950498,"('disliked', 'liked')",0.6225538,0.5542858,0.20344616,0.21151422,-0.05762966,-0.14590429,-6.75185,-6.811554,-1.2814457,-1.3173416,-0.0358959
5,-1.1476798,-1.0776447,"('distant', 'outgoing')",0.90543526,0.93233806,-1.0060995,-0.97065526,-0.92674553,-0.80896163,-0.07502412,-0.082524,-0.4500227,-0.4014895,0.0485332
6,-0.9212178,-0.7611413,"('distant', 'open')",0.5463518,0.58847123,-1.371909,-1.2885749,-1.2087604,-1.0488222,0.55283564,0.58100075,-0.4805399,-0.3858133,0.0947266
7,0.71104765,0.75237596,"('insensitive', 'sensitive')",0.49284804,0.67220926,0.1773312,0.36648208,-0.87358934,-0.90945786,0.6055867,0.60979563,0.2226449,0.298281,0.0756361
8,-0.7694634,-0.7081125,"('unaffectionate', 'affectionate')",-0.17566504,-0.1910134,-1.7395315,-1.7664284,-1.8457627,-1.9040159,0.741597,0.65048933,-0.7577652,-0.7838161,-0.0260509
9,-0.084889516,-0.03517941,"('unaffectionate', 'caring')",0.5613114,0.61441636,-0.72258925,-0.6655448,-1.229264,-1.2799239,1.5309879,1.4799557,0.0111113,0.0227448,0.0116335
10,1.2915804,1.3276665,"('unsympathetic', 'sympathetic')",-0.46157464,-0.35202703,-0.4861507,-0.40304163,-1.0082065,-1.0938821,-0.36832544,-0.38823646,-0.2065354,-0.1819041,0.0246313
11,1.1535358,1.0787259,"('unhelpful', 'helpful')",0.3078242,0.35896644,0.45001215,0.4817335,0.008655146,-0.10331011,2.1079597,2.0865378,0.8055974,0.7805307,-0.0250667
12,1.4462516,1.5409244,"('unsupportive', 'supportive')",1.9741043,2.103159,0.6851624,0.8825524,-0.77387226,-0.73536086,-2.0279336,-2.0531704,0.2607425,0.347621,0.0868785
13,0.6487395,0.5451256,"('impolite', 'polite')",0.6030205,0.6436309,0.7054742,0.7290249,0.15417421,0.10445029,-0.13373765,-0.16794401,0.3955341,0.3708575,-0.0246766
14,0.6982017,0.6528178,"('antisocial', 'social')",0.43013722,0.4392897,1.139365,1.1901795,0.8385079,0.80986834,-0.85870945,-0.9043761,0.4495005,0.4375559,-0.0119446
15,0.30180654,0.2302818,"('boring', 'funny')",0.67998993,0.5653512,-0.776577,-0.8792203,0.42373237,0.40317243,0.67913383,0.66271645,0.2616171,0.1964603,-0.0651568
16,-1.4228058,-1.3800135,"('unpopular', 'popular')",-0.5105738,-0.55545515,-0.58413273,-0.6445915,-0.30077848,-0.27814484,0.9283536,0.92263407,-0.3779874,-0.3871142,-0.0091268
17,-0.019589517,0.05681683,"('nasty', 'nice')",-0.44685555,-0.42713514,0.15645008,0.27788785,0.37048984,0.51087236,-0.5480991,-0.5075611,-0.0975209,-0.0178238,0.0796971
18,0.36004496,0.4692339,"('disagreeable', 'welcoming')",-0.6296717,-0.49667603,-1.2954657,-1.1556923,-0.9067508,-0.84381354,-0.62965006,-0.67375624,-0.6202987,-0.5401408,0.0801579
19,-0.31103206,-0.1888307,"('inhospitable', 'hospitable')",-0.7451832,-0.7674569,-1.8111647,-1.7581517,-1.1777644,-1.1137286,0.032864977,0.03164511,-0.8024559,-0.7593046,0.0431513
20,0.11705427,0.1588789,"('rough', 'thoughtful')",-1.5299482,-1.4350706,-0.991341,-0.90792584,-0.21219692,-0.16853231,0.69406605,0.7277212,-0.3844731,-0.3249857,0.0594874
21,0.993808,0.9362988,"('immoral', 'moral')",-0.2979328,-0.24396132,-0.13226692,-0.03763219,-0.27660027,-0.29910088,-1.0515993,-1.0179274,-0.1529183,-0.1324646,0.0204537
