,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0068672,-1.0090015,"('unsociable', 'sociable')",1.3617414,1.3436841,-0.02032933,-0.12080141,0.111515,0.0712937,-0.0402213
1,-1.8263024,-1.6867895,"('unfriendly', 'friendly')",0.270337,0.62163144,1.3916901,1.2388784,-0.0547584,0.0579067,0.1126651
2,0.84181064,0.8421471,"('unlikable', 'likable')",1.3089182,1.3081102,0.6499413,0.7001223,0.9335567,0.9501266,0.0165699
3,-0.37644306,-0.18096001,"('repellent', 'pleasant')",-0.052520342,0.29926124,0.4651618,0.50065553,0.0120661,0.2063189,0.1942528
4,-0.06607253,-0.05220321,"('disliked', 'liked')",-0.17957707,0.012471944,-5.858809,-5.793745,-2.0348196,-1.944492,0.0903276
5,-1.0968385,-1.0521965,"('distant', 'outgoing')",-0.22195351,-0.05041839,-0.22188163,-0.22622274,-0.5135579,-0.4429459,0.070612
6,-0.96433234,-0.8095478,"('distant', 'open')",-1.1979187,-0.8911705,-0.13616079,-0.1652965,-0.7661373,-0.6220049,0.1441324
7,-0.5711702,-0.46614867,"('insensitive', 'sensitive')",0.5345628,0.6608914,0.47306097,0.42055416,0.1454845,0.205099,0.0596145
8,-1.5038493,-1.5375096,"('unaffectionate', 'affectionate')",0.32562464,0.22317933,0.69676733,0.5282914,-0.1604857,-0.2620129,-0.1015272
9,-1.8077562,-1.7405336,"('unaffectionate', 'caring')",0.9980986,1.0588776,0.75484794,0.64315957,-0.0182699,-0.0128321,0.0054378
10,-1.4291254,-1.2041843,"('unsympathetic', 'sympathetic')",0.56394583,0.83240634,-0.44499478,-0.45631698,-0.4367248,-0.2760317,0.1606931
11,-1.0460523,-1.0578871,"('unhelpful', 'helpful')",0.4251473,0.22659554,1.8157852,1.8411113,0.3982934,0.3366066,-0.0616868
12,-0.97539276,-0.83542186,"('unsupportive', 'supportive')",1.8723638,2.0141969,-1.2234414,-1.204132,-0.1088234,-0.0084523,0.1003711
13,-0.40422413,-0.43629646,"('impolite', 'polite')",1.4345864,1.2619385,-0.16802889,-0.21903971,0.2874445,0.2022008,-0.0852437
14,-0.0087856315,-0.020295335,"('antisocial', 'social')",1.7055858,1.664458,-0.20501019,-0.2206973,0.4972634,0.4744885,-0.0227749
15,0.45262074,0.3223893,"('boring', 'funny')",0.9378686,0.5910014,0.47341648,0.42281818,0.6213019,0.4454029,-0.175899
16,-0.729924,-0.68658364,"('unpopular', 'popular')",0.11001921,0.27095506,0.61102825,0.6382344,-0.0029589,0.0742019,0.0771608
17,-0.03938271,0.0044048214,"('nasty', 'nice')",0.8868647,0.992315,-0.26084664,-0.22668323,0.1955451,0.2566789,0.0611338
18,-0.013655163,0.06500028,"('disagreeable', 'welcoming')",-0.19529426,-0.03633286,-0.12361634,-0.24421345,-0.1108553,-0.0718487,0.0390066
19,-1.3668132,-1.2843751,"('inhospitable', 'hospitable')",-0.80738056,-0.5921659,0.11706364,0.24908176,-0.6857101,-0.5424864,0.1432237
