,fan_male,fan_female,tuple,average_male,average_female,female-male
0,-0.098443106,-0.1972682,"('unsociable', 'sociable')",-0.0984431,-0.1972682,-0.0988251
1,1.7478377,1.6744492,"('unfriendly', 'friendly')",1.7478377,1.6744492,-0.0733885
2,0.6052947,0.78989744,"('unlikable', 'likable')",0.6052947,0.7898974,0.1846027
3,0.9485973,0.9656286,"('repellent', 'pleasant')",0.9485973,0.9656286,0.0170313
4,-7.0924835,-6.962778,"('disliked', 'liked')",-7.0924835,-6.9627781,0.1297054
5,0.23204502,0.4036794,"('distant', 'outgoing')",0.232045,0.4036794,0.1716344
6,0.56920195,0.73577446,"('distant', 'open')",0.5692019,0.7357745,0.1665726
7,0.6674972,0.75112784,"('insensitive', 'sensitive')",0.6674972,0.7511278,0.0836306
8,1.3129711,1.319245,"('unaffectionate', 'affectionate')",1.3129711,1.319245,0.0062739
9,1.8797824,1.9492658,"('unaffectionate', 'caring')",1.8797824,1.9492658,0.0694834
10,0.8168716,0.9030362,"('unsympathetic', 'sympathetic')",0.8168716,0.9030362,0.0861646
11,1.7844278,1.8566818,"('unhelpful', 'helpful')",1.7844278,1.8566818,0.072254
12,-1.4520398,-1.385113,"('unsupportive', 'supportive')",-1.4520398,-1.385113,0.0669268
13,0.14967158,0.07637643,"('impolite', 'polite')",0.1496716,0.0763764,-0.0732952
14,-0.54287255,-0.63286716,"('antisocial', 'social')",-0.5428725,-0.6328672,-0.0899947
15,0.78299725,0.7661381,"('boring', 'funny')",0.7829973,0.7661381,-0.0168592
16,0.23586428,0.27832732,"('unpopular', 'popular')",0.2358643,0.2783273,0.042463
17,0.15616138,0.23872751,"('nasty', 'nice')",0.1561614,0.2387275,0.0825661
18,-0.39941242,-0.49070257,"('disagreeable', 'welcoming')",-0.3994124,-0.4907026,-0.0912902
19,-0.25404233,0.0014284141,"('inhospitable', 'hospitable')",-0.2540423,0.0014284,0.2554707
20,0.7387644,0.5593234,"('rough', 'thoughtful')",0.7387644,0.5593234,-0.179441
21,-0.3218621,-0.13974763,"('immoral', 'moral')",-0.3218621,-0.1397476,0.1821145
22,-0.33669996,-0.24807043,"('untrustworthy', 'trustworthy')",-0.3367,-0.2480704,0.0886296
23,6.3861027,6.364847,"('insincere', 'sincere')",6.3861027,6.3648472,-0.0212555
24,1.7424356,1.7774701,"('dishonest', 'honest')",1.7424356,1.7774701,0.0350345
25,0.5608031,0.40911973,"('egoistic', 'altruistic')",0.5608031,0.4091197,-0.1516834
26,0.40895298,0.2637205,"('hardhearted', 'benevolent')",0.408953,0.2637205,-0.1452325
27,1.5779102,1.4182235,"('hardhearted', 'softhearted')",1.5779102,1.4182235,-0.1596867
28,1.1020664,1.0594984,"('disloyal', 'loyal')",1.1020664,1.0594984,-0.042568
29,-0.39564884,-0.4150078,"('unfair', 'fair')",-0.3956488,-0.4150078,-0.019359
30,0.6100352,0.58011806,"('intolerant', 'tolerant')",0.6100352,0.5801181,-0.0299171
31,-1.0745549,-1.008302,"('evil', 'good')",-1.0745549,-1.008302,0.0662529
32,1.1739691,1.2365859,"('unkind', 'kind')",1.1739691,1.2365859,0.0626168
33,-0.22868302,-0.21025972,"('wrong', 'right')",-0.228683,-0.2102597,0.0184233
34,4.671329,4.8059826,"('mean', 'honorable')",4.671329,4.8059826,0.1346536
35,-0.77450114,-0.869546,"('corrupt', 'incorrupt')",-0.7745011,-0.869546,-0.0950449
36,-0.7479464,-0.7208714,"('hostile', 'amicable')",-0.7479464,-0.7208714,0.027075
37,0.67546684,0.77863264,"('fake', 'genuine')",0.6754668,0.7786326,0.1031658
38,-0.09142906,-0.013571754,"('untruthful', 'truthful')",-0.0914291,-0.0135718,0.0778573
39,-0.16677862,-0.1756271,"('exploitative', 'cooperative')",-0.1667786,-0.1756271,-0.0088485
40,-1.2224159,-1.4148185,"('stingy', 'generous')",-1.2224159,-1.4148185,-0.1924026
41,-0.32786787,-0.26972085,"('unforgiving', 'forgiving')",-0.3278679,-0.2697209,0.058147
42,-2.1098878,-2.0464144,"('unreliable', 'reliable')",-2.1098878,-2.0464144,0.0634734
43,1.0627451,1.0818413,"('irresponsible', 'responsible')",1.0627451,1.0818413,0.0190962
44,-1.5038179,-1.498838,"('prejudiced', 'unprejudiced')",-1.5038179,-1.4988379,0.00498
45,0.032554746,0.10648033,"('incompetent', 'competent')",0.0325547,0.1064803,0.0739256
46,-0.78869414,-0.78532577,"('uncompetitive', 'competitive')",-0.7886941,-0.7853258,0.0033683
47,5.1275244,5.3375163,"('stupid', 'smart')",5.1275244,5.3375163,0.2099919
48,1.0822862,0.8673996,"('unintelligent', 'intelligent')",1.0822862,0.8673996,-0.2148866
49,0.43349501,0.6448275,"('unable', 'able')",0.433495,0.6448275,0.2113325
50,0.3375294,0.3919331,"('clumsy', 'skillful')",0.3375294,0.3919331,0.0544037
51,0.37204292,0.41548985,"('uneducated', 'educated')",0.3720429,0.4154899,0.043447
52,-0.33592534,-0.33954713,"('irrational', 'rational')",-0.3359253,-0.3395471,-0.0036218
53,0.56699634,0.54192585,"('uncreative', 'creative')",0.5669963,0.5419258,-0.0250705
54,1.3348565,1.6214987,"('incapable', 'capable')",1.3348565,1.6214987,0.2866422
55,0.8270192,0.70222116,"('incompetent', 'clever')",0.8270192,0.7022212,-0.124798
56,0.6003223,0.5851925,"('impractical', 'practical')",0.6003223,0.5851925,-0.0151298
57,-2.6797645,-2.597274,"('unimaginative', 'imaginative')",-2.6797645,-2.5972741,0.0824904
58,0.0642823,0.067400284,"('undiscriminating', 'discriminating')",0.0642823,0.0674003,0.003118
59,0.20308748,0.38090852,"('foolish', 'wise')",0.2030875,0.3809085,0.177821
60,0.45599937,0.4280975,"('inefficient', 'efficient')",0.4559994,0.4280975,-0.0279019
61,0.114385776,-0.08376549,"('illogical', 'logical')",0.1143858,-0.0837655,-0.1981513
62,1.0691855,1.1263281,"('incompetent', 'brilliant')",1.0691855,1.1263281,0.0571426
63,0.30220476,0.41046584,"('unperceptive', 'insightful')",0.3022048,0.4104658,0.108261
64,-6.465682,-6.3297396,"('shy', 'confident')",-6.465682,-6.3297396,0.1359424
65,0.21065433,0.22133371,"('insecure', 'secure')",0.2106543,0.2213337,0.0106794
66,-0.107276976,-0.053633653,"('inactive', 'active')",-0.107277,-0.0536337,0.0536433
67,-0.749779,-0.66769,"('doubtful', 'determined')",-0.749779,-0.66769,0.082089
68,-0.35193658,-0.33871448,"('dependent', 'independent')",-0.3519366,-0.3387145,0.0132221
69,-1.5549539,-1.5066512,"('lazy', 'industrious')",-1.5549539,-1.5066512,0.0483027
70,1.0919474,1.1195494,"('lethargic', 'energetic')",1.0919474,1.1195494,0.027602
71,0.5251227,0.6159135,"('diffident', 'self-confident')",0.5251227,0.6159135,0.0907908
72,0.7794361,0.864801,"('unambitious', 'ambitious')",0.7794361,0.864801,0.0853649
73,-2.6340857,-2.5671847,"('helpless', 'self-reliant')",-2.6340857,-2.5671847,0.066901
74,0.01293081,-0.052639782,"('undedicated', 'dedicated')",0.0129308,-0.0526398,-0.0655706
75,-0.60651594,-0.40822253,"('meek', 'impulsive')",-0.6065159,-0.4082225,0.1982934
76,0.69172436,0.63391393,"('anxious', 'daring')",0.6917244,0.6339139,-0.0578105
77,-1.1022534,-1.0510569,"('unmotivated', 'motivated')",-1.1022534,-1.0510569,0.0511965
78,-0.48131603,-0.53981125,"('nonresilient', 'resilient')",-0.481316,-0.5398113,-0.0584953
79,-0.034771338,0.14159243,"('wavering', 'unwavering')",-0.0347713,0.1415924,0.1763637
80,-0.5347406,-0.5972881,"('dominated', 'dominating')",-0.5347406,-0.5972881,-0.0625475
81,-0.22146682,-0.21807157,"('submissive', 'aggressive')",-0.2214668,-0.2180716,0.0033952
82,7.0315084,7.2014875,"('poor', 'rich')",7.0315084,7.2014875,0.1699791
83,-0.70696276,-0.67204195,"('powerless', 'powerful')",-0.7069628,-0.672042,0.0349208
84,0.29983523,0.305784,"('inferior', 'superior')",0.2998352,0.305784,0.0059488
85,-0.59299886,-0.68223816,"('insignificant', 'prestigious')",-0.5929989,-0.6822382,-0.0892393
86,0.38938522,0.42060137,"('uninfluential', 'influential')",0.3893852,0.4206014,0.0312162
87,0.09616077,0.24623257,"('unsuccessful', 'successful')",0.0961608,0.2462326,0.1500718
88,0.08464252,0.1519293,"('low', 'eminent')",0.0846425,0.1519293,0.0672868
