,doorpost_male,doorpost_female,tuple,average_male,average_female,female-male
0,0.64525104,0.51095307,"('unsociable', 'sociable')",0.645251,0.5109531,-0.1342979
1,0.4320525,0.46758193,"('unfriendly', 'friendly')",0.4320525,0.4675819,0.0355294
2,-0.10668618,-0.06378944,"('unlikable', 'likable')",-0.1066862,-0.0637894,0.0428968
3,0.0071998816,0.07610771,"('repellent', 'pleasant')",0.0071999,0.0761077,0.0689078
4,-4.067145,-4.062078,"('disliked', 'liked')",-4.0671449,-4.062078,0.0050669
5,-0.44775665,-0.4233875,"('distant', 'outgoing')",-0.4477566,-0.4233875,0.0243691
6,-0.25562394,-0.2202189,"('distant', 'open')",-0.2556239,-0.2202189,0.035405
7,0.9525075,0.99919885,"('insensitive', 'sensitive')",0.9525075,0.9991989,0.0466914
8,0.15733893,0.16097648,"('unaffectionate', 'affectionate')",0.1573389,0.1609765,0.0036376
9,0.73091567,0.74652064,"('unaffectionate', 'caring')",0.7309157,0.7465206,0.0156049
10,0.17456892,0.18655469,"('unsympathetic', 'sympathetic')",0.1745689,0.1865547,0.0119858
11,1.5037926,1.5241051,"('unhelpful', 'helpful')",1.5037926,1.5241051,0.0203125
12,-0.58581173,-0.5349035,"('unsupportive', 'supportive')",-0.5858117,-0.5349035,0.0509082
13,0.7974518,0.7054564,"('impolite', 'polite')",0.7974518,0.7054564,-0.0919954
14,0.54739654,0.45919108,"('antisocial', 'social')",0.5473965,0.4591911,-0.0882054
15,0.8134319,0.6708702,"('boring', 'funny')",0.8134319,0.6708702,-0.1425617
16,-0.71605116,-0.667002,"('unpopular', 'popular')",-0.7160512,-0.667002,0.0490492
17,-0.11604222,-0.09937066,"('nasty', 'nice')",-0.1160422,-0.0993707,0.0166715
18,-0.26746815,-0.25037515,"('disagreeable', 'welcoming')",-0.2674682,-0.2503752,0.017093
19,-0.15363725,-0.124828875,"('inhospitable', 'hospitable')",-0.1536372,-0.1248289,0.0288083
20,0.26522,0.2828071,"('rough', 'thoughtful')",0.26522,0.2828071,0.0175871
21,0.33634102,0.34713593,"('immoral', 'moral')",0.336341,0.3471359,0.0107949
22,-0.46284205,-0.41905174,"('untrustworthy', 'trustworthy')",-0.462842,-0.4190517,0.0437903
23,3.8492599,3.833075,"('insincere', 'sincere')",3.8492599,3.833075,-0.0161849
24,1.0533308,0.9922835,"('dishonest', 'honest')",1.0533308,0.9922835,-0.0610473
25,0.33123177,0.27861387,"('egoistic', 'altruistic')",0.3312318,0.2786139,-0.0526179
26,0.23240258,0.1653784,"('hardhearted', 'benevolent')",0.2324026,0.1653784,-0.0670242
27,0.80118847,0.7056879,"('hardhearted', 'softhearted')",0.8011885,0.7056879,-0.0955006
28,0.64654344,0.6209338,"('disloyal', 'loyal')",0.6465434,0.6209338,-0.0256096
29,-0.5526549,-0.6128117,"('unfair', 'fair')",-0.5526549,-0.6128117,-0.0601568
30,1.2589588,1.1547562,"('intolerant', 'tolerant')",1.2589588,1.1547562,-0.1042026
31,-1.4820793,-1.4058162,"('evil', 'good')",-1.4820793,-1.4058162,0.0762631
32,0.7108698,0.66219956,"('unkind', 'kind')",0.7108698,0.6621996,-0.0486702
33,-0.20788984,-0.2453988,"('wrong', 'right')",-0.2078898,-0.2453988,-0.037509
