,tattler_male,tattler_female,tuple,average_male,average_female,female-male
0,-0.014333239,-0.20909904,"('unsociable', 'sociable')",-0.0143332,-0.209099,-0.1947658
1,-0.61900383,-0.6501706,"('unfriendly', 'friendly')",-0.6190038,-0.6501706,-0.0311668
2,-0.08309434,-0.09236012,"('unlikable', 'likable')",-0.0830943,-0.0923601,-0.0092658
3,-0.82308954,-0.7730939,"('repellent', 'pleasant')",-0.8230895,-0.7730939,0.0499956
4,-2.219081,-2.2744963,"('disliked', 'liked')",-2.2190809,-2.2744963,-0.0554154
5,-0.528179,-0.43762496,"('distant', 'outgoing')",-0.528179,-0.437625,0.090554
6,-0.76044464,-0.67401034,"('distant', 'open')",-0.7604446,-0.6740103,0.0864343
7,-0.013118759,-0.05351551,"('insensitive', 'sensitive')",-0.0131188,-0.0535155,-0.0403967
8,-0.61224014,-0.4915139,"('unaffectionate', 'affectionate')",-0.6122401,-0.4915139,0.1207262
9,-0.5912689,-0.50316745,"('unaffectionate', 'caring')",-0.5912689,-0.5031675,0.0881014
10,-0.27478185,-0.4117705,"('unsympathetic', 'sympathetic')",-0.2747819,-0.4117705,-0.1369886
11,0.66252524,0.6958361,"('unhelpful', 'helpful')",0.6625252,0.6958361,0.0333109
12,-0.9601738,-0.8972435,"('unsupportive', 'supportive')",-0.9601738,-0.8972435,0.0629303
13,0.0057817493,-0.11593144,"('impolite', 'polite')",0.0057817,-0.1159314,-0.1217131
14,0.3161363,0.050456505,"('antisocial', 'social')",0.3161363,0.0504565,-0.2656798
15,0.4071098,0.30227387,"('boring', 'funny')",0.4071098,0.3022739,-0.1048359
16,-0.7250817,-0.6525103,"('unpopular', 'popular')",-0.7250817,-0.6525103,0.0725714
17,-0.43187305,-0.36646247,"('nasty', 'nice')",-0.4318731,-0.3664625,0.0654106
18,-1.4930216,-1.2972081,"('disagreeable', 'welcoming')",-1.4930216,-1.2972081,0.1958135
19,-1.0034846,-0.82013786,"('inhospitable', 'hospitable')",-1.0034846,-0.8201379,0.1833467
20,0.03262625,-0.016003031,"('rough', 'thoughtful')",0.0326262,-0.016003,-0.0486292
21,-0.35897508,-0.31030518,"('immoral', 'moral')",-0.3589751,-0.3103052,0.0486699
22,0.053100925,-0.1982987,"('untrustworthy', 'trustworthy')",0.0531009,-0.1982987,-0.2513996
23,1.488217,1.4783555,"('insincere', 'sincere')",1.488217,1.4783555,-0.0098615
24,-0.17999552,-0.28517878,"('dishonest', 'honest')",-0.1799955,-0.2851788,-0.1051833
25,-0.56831723,-0.46813643,"('egoistic', 'altruistic')",-0.5683172,-0.4681364,0.1001808
26,0.2973181,0.050270636,"('hardhearted', 'benevolent')",0.2973181,0.0502706,-0.2470475
27,0.7023026,0.6570555,"('hardhearted', 'softhearted')",0.7023026,0.6570555,-0.0452471
28,-0.2528904,-0.25962424,"('disloyal', 'loyal')",-0.2528904,-0.2596242,-0.0067338
29,-0.2896795,-0.43773556,"('unfair', 'fair')",-0.2896795,-0.4377356,-0.1480561
30,0.5548847,0.60743344,"('intolerant', 'tolerant')",0.5548847,0.6074334,0.0525487
31,-0.9461102,-0.8297177,"('evil', 'good')",-0.9461102,-0.8297177,0.1163925
32,-0.042032804,-0.16189918,"('unkind', 'kind')",-0.0420328,-0.1618992,-0.1198664
33,-0.32772517,-0.41265273,"('wrong', 'right')",-0.3277252,-0.4126527,-0.0849275
34,0.93770254,1.1662861,"('mean', 'honorable')",0.9377025,1.1662861,0.2285836
35,-0.10865806,-0.21896738,"('corrupt', 'incorrupt')",-0.1086581,-0.2189674,-0.1103093
36,-0.7748223,-0.7457053,"('hostile', 'amicable')",-0.7748223,-0.7457053,0.029117
37,0.22404155,0.19626305,"('fake', 'genuine')",0.2240416,0.196263,-0.0277786
38,-0.23548947,-0.18511774,"('untruthful', 'truthful')",-0.2354895,-0.1851177,0.0503718
39,0.41471854,0.46189433,"('exploitative', 'cooperative')",0.4147185,0.4618943,0.0471758
40,-1.5948467,-1.6895893,"('stingy', 'generous')",-1.5948467,-1.6895893,-0.0947426
41,-0.24398406,-0.21455045,"('unforgiving', 'forgiving')",-0.2439841,-0.2145505,0.0294336
42,-0.5282298,-0.52102226,"('unreliable', 'reliable')",-0.5282298,-0.5210223,0.0072075
43,0.45442724,0.35220826,"('irresponsible', 'responsible')",0.4544272,0.3522083,-0.1022189
44,-0.25409815,-0.35480732,"('prejudiced', 'unprejudiced')",-0.2540981,-0.3548073,-0.1007092
45,0.20870563,-0.06318878,"('incompetent', 'competent')",0.2087056,-0.0631888,-0.2718944
46,-0.11764615,-0.29910117,"('uncompetitive', 'competitive')",-0.1176462,-0.2991012,-0.181455
47,2.203286,2.1399648,"('stupid', 'smart')",2.2032859,2.1399648,-0.0633211
48,-0.7924975,-0.6370663,"('unintelligent', 'intelligent')",-0.7924975,-0.6370663,0.1554312
49,-0.2096115,0.07373099,"('unable', 'able')",-0.2096115,0.073731,0.2833425
50,-0.19769333,-0.11910097,"('clumsy', 'skillful')",-0.1976933,-0.119101,0.0785923
51,-0.33433288,-0.4194284,"('uneducated', 'educated')",-0.3343329,-0.4194284,-0.0850955
52,-0.4077871,-0.38936254,"('irrational', 'rational')",-0.4077871,-0.3893625,0.0184246
53,-1.0059848,-1.0624887,"('uncreative', 'creative')",-1.0059848,-1.0624887,-0.0565039
54,-0.11645593,-0.093360126,"('incapable', 'capable')",-0.1164559,-0.0933601,0.0230958
55,0.3311322,0.34613916,"('incompetent', 'clever')",0.3311322,0.3461392,0.015007
56,1.0061909,0.90502715,"('impractical', 'practical')",1.0061909,0.9050272,-0.1011637
57,-1.030356,-1.2905959,"('unimaginative', 'imaginative')",-1.030356,-1.2905959,-0.2602399
58,0.59648484,0.342776,"('undiscriminating', 'discriminating')",0.5964848,0.342776,-0.2537088
59,0.28192917,0.3762064,"('foolish', 'wise')",0.2819292,0.3762064,0.0942772
60,0.8359342,0.9681709,"('inefficient', 'efficient')",0.8359342,0.9681709,0.1322367
61,0.09719693,-0.14092202,"('illogical', 'logical')",0.0971969,-0.140922,-0.2381189
62,0.28082967,0.24711084,"('incompetent', 'brilliant')",0.2808297,0.2471108,-0.0337189
63,-0.12252989,-0.08808961,"('unperceptive', 'insightful')",-0.1225299,-0.0880896,0.0344403
64,-1.4424603,-1.5627598,"('shy', 'confident')",-1.4424603,-1.5627598,-0.1202995
65,0.32552198,0.13861802,"('insecure', 'secure')",0.325522,0.138618,-0.186904
66,-0.8196838,-1.0665635,"('inactive', 'active')",-0.8196838,-1.0665635,-0.2468797
67,0.491116,0.51292014,"('doubtful', 'determined')",0.491116,0.5129201,0.0218041
68,-0.33483937,-0.29066515,"('dependent', 'independent')",-0.3348394,-0.2906651,0.0441743
69,-0.91804415,-0.9494644,"('lazy', 'industrious')",-0.9180441,-0.9494644,-0.0314203
70,0.29028013,0.06610524,"('lethargic', 'energetic')",0.2902801,0.0661052,-0.2241749
71,-0.1750805,-0.106294714,"('diffident', 'self-confident')",-0.1750805,-0.1062947,0.0687858
72,-0.4460477,-0.4974553,"('unambitious', 'ambitious')",-0.4460477,-0.4974553,-0.0514076
73,-0.47377533,-0.5057446,"('helpless', 'self-reliant')",-0.4737753,-0.5057446,-0.0319693
74,0.11952482,0.027822278,"('undedicated', 'dedicated')",0.1195248,0.0278223,-0.0917025
75,-0.31050923,-0.40697873,"('meek', 'impulsive')",-0.3105092,-0.4069787,-0.0964695
76,0.07838575,0.006592146,"('anxious', 'daring')",0.0783857,0.0065921,-0.0717936
77,-1.1965523,-1.0384024,"('unmotivated', 'motivated')",-1.1965523,-1.0384024,0.1581499
78,-0.5977088,-0.43024275,"('nonresilient', 'resilient')",-0.5977088,-0.4302427,0.1674661
79,-1.2531347,-1.2069165,"('wavering', 'unwavering')",-1.2531347,-1.2069165,0.0462182
80,0.1990725,-0.049403332,"('dominated', 'dominating')",0.1990725,-0.0494033,-0.2484758
81,0.13564053,0.06019526,"('submissive', 'aggressive')",0.1356405,0.0601953,-0.0754452
82,1.5964404,1.5507723,"('poor', 'rich')",1.5964404,1.5507723,-0.0456681
83,-0.059290275,-0.11983626,"('powerless', 'powerful')",-0.0592903,-0.1198363,-0.060546
84,0.5128068,0.4961622,"('inferior', 'superior')",0.5128068,0.4961622,-0.0166446
85,-0.9399774,-0.7930584,"('insignificant', 'prestigious')",-0.9399774,-0.7930584,0.146919
86,-1.0753891,-1.1824986,"('uninfluential', 'influential')",-1.0753891,-1.1824986,-0.1071095
87,0.33767772,0.04444468,"('unsuccessful', 'successful')",0.3376777,0.0444447,-0.293233
88,-0.65785587,-0.6603592,"('low', 'eminent')",-0.6578559,-0.6603592,-0.0025033
