,radioshack_male,radioshack_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2294523,-1.3173648,"('unsociable', 'sociable')",-0.12824321,-0.26016557,-0.6788477,-0.7887652,-0.1099175
1,-0.04686673,-0.13531129,"('unfriendly', 'friendly')",1.6173599,1.4734973,0.7852466,0.669093,-0.1161536
2,0.4003808,0.38769844,"('unlikable', 'likable')",0.46719047,0.45556095,0.4337856,0.4216297,-0.0121559
3,-0.6212664,-0.5942855,"('repellent', 'pleasant')",0.7887202,0.81855494,0.0837269,0.1121347,0.0284078
4,-0.03491247,-0.0909484,"('disliked', 'liked')",-6.8594384,-6.951071,-3.4471755,-3.5210097,-0.0738342
5,0.43912297,0.39340532,"('distant', 'outgoing')",-0.44031942,-0.48417723,-0.0005982,-0.045386,-0.0447878
6,0.25122586,0.1998497,"('distant', 'open')",-0.36437216,-0.44020444,-0.0565732,-0.1201774,-0.0636042
7,-0.85964864,-0.83850133,"('insensitive', 'sensitive')",0.23168893,0.2320065,-0.3139799,-0.3032474,0.0107325
8,-0.96931946,-1.0129504,"('unaffectionate', 'affectionate')",0.73845786,0.67419577,-0.1154308,-0.1693773,-0.0539465
9,-1.0065508,-1.057943,"('unaffectionate', 'caring')",0.93740016,0.91474545,-0.0345753,-0.0715988,-0.0370235
10,-2.0463064,-2.0973797,"('unsympathetic', 'sympathetic')",-0.8733046,-0.88886976,-1.4598055,-1.4931247,-0.0333192
11,-1.3880978,-1.4068899,"('unhelpful', 'helpful')",1.059822,1.1232982,-0.1641379,-0.1417959,0.022342
12,-1.0334338,-1.0275786,"('unsupportive', 'supportive')",-2.2395947,-2.257467,-1.6365142,-1.6425228,-0.0060086
13,-1.2832005,-1.3112575,"('impolite', 'polite')",-1.2721608,-1.2416329,-1.2776806,-1.2764452,0.0012354
14,-0.26516953,-0.3227847,"('antisocial', 'social')",0.01647715,-0.04750473,-0.1243462,-0.1851447,-0.0607985
15,0.748621,0.666134,"('boring', 'funny')",0.15135366,0.11953113,0.4499873,0.3928326,-0.0571547
16,-0.14842932,-0.15435074,"('unpopular', 'popular')",0.49568608,0.41354704,0.1736284,0.1295981,-0.0440303
17,-0.51769537,-0.48393762,"('nasty', 'nice')",-0.36910534,-0.32096252,-0.4434004,-0.4024501,0.0409503
18,0.18375888,0.1683397,"('disagreeable', 'welcoming')",-0.43648756,-0.52904457,-0.1263643,-0.1803524,-0.0539881
19,-0.73640394,-0.7304785,"('inhospitable', 'hospitable')",-0.43595478,-0.4108714,-0.5861794,-0.570675,0.0155044
20,0.1578239,0.14931849,"('rough', 'thoughtful')",1.1259459,1.1114799,0.6418849,0.6303992,-0.0114857
21,-0.4522947,-0.53910094,"('immoral', 'moral')",-0.69544315,-0.67339665,-0.5738689,-0.6062488,-0.0323799
22,-0.055696897,-0.11971785,"('untrustworthy', 'trustworthy')",-0.84419745,-0.95123136,-0.4499472,-0.5354746,-0.0855274
23,-1.1741518,-1.252094,"('insincere', 'sincere')",5.6508827,5.5796533,2.2383654,2.1637797,-0.0745857
24,-0.91612643,-1.0044955,"('dishonest', 'honest')",0.40041965,0.3630849,-0.2578534,-0.3207053,-0.0628519
25,0.934732,0.9475708,"('egoistic', 'altruistic')",1.681914,1.6531552,1.308323,1.3003631,-0.0079599
26,0.79768306,0.7068685,"('hardhearted', 'benevolent')",1.9135866,1.828852,1.3556348,1.2678603,-0.0877745
27,0.41682965,0.48279044,"('hardhearted', 'softhearted')",1.3955398,1.3428,0.9061847,0.9127952,0.0066105
28,-0.76721853,-0.8559792,"('disloyal', 'loyal')",0.90591735,0.7976632,0.0693494,-0.029158,-0.0985074
29,0.39365852,0.32454166,"('unfair', 'fair')",-0.17756523,-0.31392384,0.1080466,0.0053089,-0.1027377
30,-0.8092942,-0.8745239,"('intolerant', 'tolerant')",0.7135801,0.6863183,-0.0478571,-0.0941028,-0.0462457
31,0.8765939,0.9563962,"('evil', 'good')",-0.33185413,-0.39441434,0.2723699,0.280991,0.0086211
32,-0.5354043,-0.5576387,"('unkind', 'kind')",0.5343698,0.41205847,-0.0005172,-0.0727901,-0.0722729
33,0.71973103,0.6621533,"('wrong', 'right')",-0.44322175,-0.49416724,0.1382546,0.083993,-0.0542616
34,0.15352166,0.21257202,"('mean', 'honorable')",5.3586164,5.5256214,2.7560689,2.8690968,0.1130279
35,1.1435624,1.0969281,"('corrupt', 'incorrupt')",0.012820967,-0.06772007,0.5781917,0.514604,-0.0635877
36,0.4372498,0.37245357,"('hostile', 'amicable')",0.11141352,-0.037358295,0.2743317,0.1675476,-0.1067841
37,-0.48322296,-0.48261875,"('fake', 'genuine')",-0.19055578,-0.1641928,-0.3368894,-0.3234058,0.0134836
38,-0.66616356,-0.7216301,"('untruthful', 'truthful')",-0.7127124,-0.6880948,-0.689438,-0.7048625,-0.0154245
39,0.5929054,0.62169987,"('exploitative', 'cooperative')",0.44103256,0.46457025,0.516969,0.543135,0.026166
40,0.108736515,0.08953793,"('stingy', 'generous')",-1.5525671,-1.6669658,-0.7219153,-0.7887139,-0.0667986
41,-0.6207611,-0.6931324,"('unforgiving', 'forgiving')",-0.07700401,-0.20696765,-0.3488826,-0.45005,-0.1011674
42,-0.68019134,-0.6532529,"('unreliable', 'reliable')",-3.6880963,-3.736748,-2.1841438,-2.1950004,-0.0108566
43,-2.0220273,-2.051829,"('irresponsible', 'responsible')",0.066179305,0.06494217,-0.977924,-0.9934435,-0.0155195
