,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.45901787,-0.55523914,"('unsociable', 'sociable')",0.7709572,0.56910515,0.42621624,0.29856643,-0.076483525,-0.21769118,0.165418,0.0236853,-0.1417327
1,-0.7601172,-0.8673498,"('unfriendly', 'friendly')",-1.0270689,-1.1082971,-0.38249347,-0.3223011,1.8546474,1.7277694,-0.078758,-0.1425447,-0.0637867
2,0.073787205,0.19959262,"('unlikable', 'likable')",0.48991165,0.64505255,0.8332294,1.037926,0.4928537,0.6096591,0.4724455,0.6230575,0.150612
3,0.02835059,0.123218834,"('repellent', 'pleasant')",-0.21501327,-0.1627742,0.36721513,0.4795383,0.49956003,0.6166858,0.1700281,0.2641672,0.0941391
4,0.3090435,0.27035603,"('disliked', 'liked')",-0.64900565,-0.62742037,-0.38720816,-0.35323948,-6.5368953,-6.600337,-1.8160164,-1.8276602,-0.0116438
5,-0.40127236,-0.33945438,"('distant', 'outgoing')",-1.0484759,-0.96566015,-0.7277009,-0.6166053,-0.30719298,-0.28941044,-0.6211606,-0.5527825,0.0683781
6,-0.3735328,-0.28633606,"('distant', 'open')",-1.1049479,-1.0620426,-0.78971666,-0.6943946,0.20347604,0.24654427,-0.5161803,-0.4490573,0.067123
7,0.2128699,0.20554364,"('insensitive', 'sensitive')",0.94419205,0.97024816,0.9289442,1.0806568,1.535649,1.4965309,0.9054137,0.9382448,0.0328311
8,-0.6542767,-0.7058031,"('unaffectionate', 'affectionate')",-0.106526166,-0.11310692,-0.5200029,-0.43979853,1.0748694,0.9966931,-0.0514841,-0.0655039,-0.0140198
9,-0.63336295,-0.71015286,"('unaffectionate', 'caring')",0.36884564,0.33276427,-0.3097603,-0.22275631,1.4319452,1.4241316,0.2144169,0.2059967,-0.0084202
10,-0.6221977,-0.6688193,"('unsympathetic', 'sympathetic')",0.51001155,0.4456975,-0.05664193,0.0065403953,0.26288924,0.251693,0.0235153,0.0087779,-0.0147374
11,-0.27964988,-0.29722255,"('unhelpful', 'helpful')",0.12200346,0.12845984,-0.791962,-0.6815238,1.8463075,1.9827579,0.2241748,0.2831179,0.0589431
