,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.6087767,-0.726073,"('unsociable', 'sociable')",0.16309984,0.044944845,-0.16531265,-0.2871868,-0.2036632,-0.3227717,-0.1191085
1,-1.5094507,-1.5799083,"('unfriendly', 'friendly')",1.5810353,1.3875687,1.386682,1.2696357,0.4860889,0.3590987,-0.1269902
2,0.7084952,0.6982649,"('unlikable', 'likable')",2.1928763,2.306066,0.7740046,0.83602685,1.2251253,1.2801193,0.054994
3,-0.14279999,-0.0839148,"('repellent', 'pleasant')",-0.3553697,-0.26020396,1.0260313,1.0261992,0.1759539,0.2273601,0.0514062
4,-0.044105127,-0.034707807,"('disliked', 'liked')",-0.05552494,-0.05149832,-6.7744203,-6.824038,-2.29135,-2.3034147,-0.0120647
5,-0.6106115,-0.5828575,"('distant', 'outgoing')",0.7881148,0.77966964,-0.6991788,-0.60408795,-0.1738918,-0.1357586,0.0381332
6,-1.2478902,-1.2079201,"('distant', 'open')",0.028134272,0.01529485,-0.6980918,-0.63704664,-0.6392826,-0.6098906,0.029392
7,-0.025050009,-0.023288755,"('insensitive', 'sensitive')",0.40749514,0.40017253,0.65336967,0.61534506,0.3452716,0.330743,-0.0145286
8,-1.2396449,-1.2775738,"('unaffectionate', 'affectionate')",0.5242688,0.4298384,0.6927186,0.6705587,-0.0075525,-0.0590589,-0.0515064
9,-1.3290061,-1.3561295,"('unaffectionate', 'caring')",1.5148691,1.3979508,1.3611027,1.3523738,0.5156552,0.4647317,-0.0509235
10,-1.031131,-1.0890406,"('unsympathetic', 'sympathetic')",-1.2297412,-1.2022443,-0.31878138,-0.3766008,-0.8598846,-0.8892953,-0.0294107
11,-0.23040737,-0.19961151,"('unhelpful', 'helpful')",0.03549255,0.08172501,1.8188708,1.9521186,0.5413187,0.6114107,0.070092
12,-0.49095756,-0.48943442,"('unsupportive', 'supportive')",0.90977514,0.96661294,-1.8641578,-1.8853793,-0.4817801,-0.4694002,0.0123799
13,0.10432275,0.07819579,"('impolite', 'polite')",-0.017096126,0.060670927,-0.555266,-0.4949011,-0.1560131,-0.1186781,0.037335
14,0.74976885,0.7388937,"('antisocial', 'social')",1.7173426,1.7635539,0.13417855,0.034954958,0.8670967,0.8458009,-0.0212958
15,0.32512006,0.28232402,"('boring', 'funny')",0.34380576,0.30083638,-0.15068412,-0.1408525,0.1727472,0.147436,-0.0253112
