,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.017717991,-0.19136477,"('unsociable', 'sociable')",0.004737586,-0.21265212,-0.09189815,-0.19285429,-0.0349595,-0.198957,-0.1639975
1,0.14273559,0.025238343,"('unfriendly', 'friendly')",-0.2593192,-0.43882266,1.6511184,1.4680811,0.5115116,0.3514989,-0.1600127
2,0.8120545,0.77721566,"('unlikable', 'likable')",1.8196986,1.8195024,0.5842164,0.6471263,1.0719898,1.0812815,0.0092917
3,-0.9735242,-0.88923174,"('repellent', 'pleasant')",0.43569693,0.47022727,0.22549964,0.3058821,-0.1041092,-0.0377075,0.0664017
4,0.6467247,0.6143851,"('disliked', 'liked')",0.23190483,0.15160659,-6.2564387,-6.2590733,-1.792603,-1.8310272,-0.0384242
5,0.9555614,0.97723,"('distant', 'outgoing')",-0.70206517,-0.70088613,-0.11119647,-0.18651229,0.0474333,0.0299439,-0.0174894
6,0.70253307,0.6991069,"('distant', 'open')",-0.87726176,-0.8918976,0.6180919,0.51012504,0.1477877,0.1057781,-0.0420096
7,-0.54326254,-0.6078533,"('insensitive', 'sensitive')",0.4350635,0.38853186,0.6152529,0.64218193,0.169018,0.1409535,-0.0280645
8,-0.057525463,-0.15945376,"('unaffectionate', 'affectionate')",-0.9315463,-0.9489191,0.46049693,0.33350056,-0.1761916,-0.2582908,-0.0820992
9,0.7063743,0.58890533,"('unaffectionate', 'caring')",0.08833575,0.005899541,1.1310378,1.0714775,0.641916,0.5554275,-0.0864885
10,-1.1971428,-1.3138393,"('unsympathetic', 'sympathetic')",-0.21287255,-0.25536954,0.019519895,0.05995929,-0.4634985,-0.5030832,-0.0395847
11,-0.26894954,-0.3229492,"('unhelpful', 'helpful')",-0.16023266,-0.19008675,2.0350137,2.0962276,0.5352772,0.5277305,-0.0075467
12,0.22186124,0.23599803,"('unsupportive', 'supportive')",0.3563047,0.4380863,-1.8467032,-1.8427745,-0.4228458,-0.3895634,0.0332824
13,-0.707677,-0.7634218,"('impolite', 'polite')",0.20092307,0.19152637,0.13378093,0.13507806,-0.1243243,-0.1456058,-0.0212815
14,-0.13572259,-0.13238671,"('antisocial', 'social')",1.9630111,1.9230678,-0.20654514,-0.19608162,0.5402478,0.5315332,-0.0087146
15,0.33086866,0.23440774,"('boring', 'funny')",-1.0093666,-1.1021446,0.5063429,0.39668444,-0.057385,-0.1570175,-0.0996325
16,-0.2958818,-0.19761741,"('unpopular', 'popular')",-0.8788887,-0.77803653,0.368873,0.42040798,-0.2686325,-0.185082,0.0835505
17,0.3005267,0.32362026,"('nasty', 'nice')",-0.76366174,-0.72242564,-0.15575582,-0.13284907,-0.206297,-0.1772182,0.0290788
18,-0.0022281557,-0.0066835135,"('disagreeable', 'welcoming')",-0.048444882,0.010718018,-0.17196104,-0.23825547,-0.0742114,-0.0780737,-0.0038623
19,-0.0691273,-0.08744504,"('inhospitable', 'hospitable')",-0.6925348,-0.69192845,0.06442111,0.03502544,-0.2324137,-0.248116,-0.0157023
20,-0.9885503,-0.9288358,"('rough', 'thoughtful')",-0.002885662,0.07877231,0.80021626,0.81869626,-0.0637399,-0.0104557,0.0532842
21,-1.1709474,-1.2040075,"('immoral', 'moral')",0.30718216,0.2363588,-0.6608763,-0.605938,-0.5082138,-0.5245289,-0.0163151
22,-0.9545747,-1.0441046,"('untrustworthy', 'trustworthy')",-0.31501418,-0.3862516,-0.91658056,-0.94107336,-0.7287232,-0.7904765,-0.0617533
23,-0.39272267,-0.517651,"('insincere', 'sincere')",-0.14747395,-0.25749427,5.8434525,5.7452307,1.767752,1.656695,-0.111057
24,0.1110274,-0.032188058,"('dishonest', 'honest')",-0.75081694,-0.8132204,0.82041,0.7506531,0.0602068,-0.0315851,-0.0917919
25,0.18184745,0.13094616,"('egoistic', 'altruistic')",0.7113373,0.6650089,1.4529482,1.4123299,0.7820443,0.736095,-0.0459493
26,0.5052506,0.45393506,"('hardhearted', 'benevolent')",1.2916276,1.2806588,1.7785945,1.6850865,1.1918243,1.1398935,-0.0519308
27,0.047119126,0.06696388,"('hardhearted', 'softhearted')",-0.048457075,-0.046309836,1.4166634,1.3001485,0.4717751,0.4402675,-0.0315076
28,-0.37835047,-0.60752964,"('disloyal', 'loyal')",-0.010995824,-0.22805774,1.0097336,0.9239759,0.2067958,0.0294628,-0.177333
29,-0.038448475,-0.06120068,"('unfair', 'fair')",-0.5905247,-0.61035687,-0.6885447,-0.83120996,-0.4391726,-0.5009225,-0.0617499
30,0.49457666,0.4509439,"('intolerant', 'tolerant')",1.7806183,1.7256522,1.4586354,1.4230738,1.2446102,1.19989,-0.0447202
31,-0.34863493,-0.27594042,"('evil', 'good')",-1.5480876,-1.6020424,-1.1602328,-1.3137999,-1.0189851,-1.0639276,-0.0449425
32,0.12587443,0.036114674,"('unkind', 'kind')",0.62668926,0.5901692,0.80554944,0.73611915,0.519371,0.4541343,-0.0652367
33,1.0743992,1.0805113,"('wrong', 'right')",0.26634753,0.28452313,-0.6051311,-0.65831625,0.2452052,0.2355727,-0.0096325
34,-0.09865931,-0.03612862,"('mean', 'honorable')",-0.36381254,-0.27641046,6.1356874,6.1679783,1.8910718,1.9518131,0.0607413
35,0.43505552,0.3745846,"('corrupt', 'incorrupt')",-1.1263312,-1.1057135,0.10965979,-0.057461012,-0.193872,-0.2628633,-0.0689913
36,0.80251104,0.73555773,"('hostile', 'amicable')",-1.1051389,-1.2167065,0.24892579,0.049534667,-0.0179007,-0.1438714,-0.1259707
37,-1.2301352,-1.2519828,"('fake', 'genuine')",-0.35756975,-0.2993834,0.2831469,0.310063,-0.4348527,-0.4137677,0.021085
38,0.37616414,0.33193824,"('untruthful', 'truthful')",-0.13091803,-0.14296836,0.25448126,0.27320766,0.1665758,0.1540592,-0.0125166
39,0.43038985,0.45316088,"('exploitative', 'cooperative')",0.092885554,0.08343108,-0.0014141882,-0.019431893,0.1739537,0.1723867,-0.001567
40,0.8182759,0.7893964,"('stingy', 'generous')",0.06121964,0.08414438,-1.8157998,-1.8115711,-0.3121014,-0.3126768,-0.0005754
41,0.7351702,0.6229817,"('unforgiving', 'forgiving')",0.07176115,0.019385017,0.18546365,0.094928496,0.3307983,0.2457651,-0.0850332
42,0.7738263,0.7332042,"('unreliable', 'reliable')",1.6075858,1.7086577,-2.7801332,-2.6797962,-0.1329071,-0.0793115,0.0535956
43,-0.13795385,-0.12623149,"('irresponsible', 'responsible')",-0.029843926,0.0149977505,0.6944606,0.67909384,0.1755543,0.1892867,0.0137324
44,-0.10219401,-0.014386496,"('prejudiced', 'unprejudiced')",-0.50432026,-0.3835905,-1.3756642,-1.3608369,-0.6607261,-0.5862713,0.0744548
