,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
56,1.0686615,1.26038,"('impractical', 'practical')",-0.691067,-0.5966626,-0.35041097,-0.107673176,0.0090612,0.1853481,0.1762869
57,0.39487848,0.37728515,"('unimaginative', 'imaginative')",-0.5775694,-0.61086583,-2.6718254,-2.6132243,-0.9515054,-0.948935,0.0025704
58,0.37046003,0.3763775,"('undiscriminating', 'discriminating')",0.9782059,0.92489177,-0.142153,-0.10696955,0.402171,0.3980999,-0.0040711
59,0.16902255,0.10185762,"('foolish', 'wise')",0.7045335,0.6810367,0.49720824,0.53038967,0.4569214,0.4377613,-0.0191601
60,1.087333,1.3466457,"('inefficient', 'efficient')",-1.270527,-1.0946593,-0.18510629,0.14421879,-0.1227668,0.1320684,0.2548352
61,0.55866754,0.5415711,"('illogical', 'logical')",0.5109172,0.4671968,0.0812227,-0.0016122758,0.3836025,0.3357185,-0.047884
62,1.458658,1.6761906,"('incompetent', 'brilliant')",-0.31245518,-0.1451712,-0.040906332,0.21183418,0.3684322,0.5809512,0.212519
63,1.3785322,1.3420119,"('unperceptive', 'insightful')",0.16566041,0.15898205,0.11004893,0.2585199,0.5514138,0.5865046,0.0350908
64,0.33842674,0.34154963,"('shy', 'confident')",-0.88358295,-0.79287094,-6.420517,-6.2974973,-2.3218911,-2.2496061,0.072285
65,1.0009656,1.0360434,"('insecure', 'secure')",-0.38009053,-0.42331722,-0.06264678,0.18703854,0.1860761,0.2665883,0.0805122
66,0.24049303,0.15472105,"('inactive', 'active')",1.2040461,1.2233187,0.77231777,0.59085363,0.7389523,0.6562978,-0.0826545
67,0.12671044,0.15375458,"('doubtful', 'determined')",-0.003178466,0.01768267,-0.5520445,-0.42072755,-0.1428375,-0.0830968,0.0597407
68,-0.0055216243,-0.10987009,"('dependent', 'independent')",-1.931097,-1.9586735,-1.1358804,-1.031135,-1.0241663,-1.0332262,-0.0090599
69,-0.62391603,-0.67373776,"('lazy', 'industrious')",1.9127805,1.9695206,-0.9860157,-1.169916,0.1009496,0.0419556,-0.058994
70,1.1096143,1.2252638,"('lethargic', 'energetic')",-1.0623318,-0.96043056,0.9616806,1.0754306,0.336321,0.4467546,0.1104336
71,0.5954331,0.6389475,"('diffident', 'self-confident')",1.2631383,1.3748049,0.6437407,0.6304168,0.8341041,0.8813898,0.0472857
72,0.87091225,0.8080659,"('unambitious', 'ambitious')",-0.5518615,-0.54992783,0.37366998,0.54630756,0.2309069,0.2681485,0.0372416
73,1.0413362,1.0628135,"('helpless', 'self-reliant')",1.2239578,1.1943762,-3.096784,-3.0848308,-0.2771633,-0.2758803,0.001283
74,1.7518309,1.7329476,"('undedicated', 'dedicated')",0.04945919,-0.0072920937,0.18925175,0.19153482,0.663514,0.6390634,-0.0244506
75,-0.53370553,-0.546758,"('meek', 'impulsive')",0.498987,0.54629713,-0.049372327,-0.07025554,-0.0280303,-0.0235721,0.0044582
76,0.7731454,0.9533784,"('anxious', 'daring')",-0.5141368,-0.41823137,-0.02510007,0.11521405,0.0779695,0.216787,0.1388175
77,-0.1694092,-0.076086804,"('unmotivated', 'motivated')",0.047924682,0.12506182,-1.560407,-1.3483458,-0.5606305,-0.4331236,0.1275069
78,-0.60575604,-0.5652086,"('nonresilient', 'resilient')",0.40247577,0.40095273,-0.9042107,-0.9276185,-0.3691637,-0.3639581,0.0052056
79,-0.02391642,-0.15963992,"('wavering', 'unwavering')",0.7918271,0.6915629,-0.037304252,-0.019963171,0.2435355,0.1706533,-0.0728822
80,1.0123187,1.0695649,"('dominated', 'dominating')",-0.38140866,-0.39194125,-0.50545615,-0.42635664,0.041818,0.0837557,0.0419377
81,0.7147226,0.73718655,"('submissive', 'aggressive')",-1.1204785,-1.0445358,-0.5309737,-0.3095168,-0.3122432,-0.205622,0.1066212
82,-0.7206296,-0.7503211,"('poor', 'rich')",-1.1567296,-1.2075821,6.448124,6.51914,1.5235882,1.5204121,-0.0031761
83,0.41417035,0.44047272,"('powerless', 'powerful')",1.0503215,1.132937,-0.799998,-0.69251454,0.221498,0.2936317,0.0721337
84,-0.55603325,-0.56095916,"('inferior', 'superior')",-0.20239484,-0.20235866,-0.119451545,-0.17824309,-0.2926265,-0.3138536,-0.0212271
85,-1.1614177,-1.1968079,"('insignificant', 'prestigious')",1.3278072,1.3584884,-0.13397467,-0.3540852,0.0108049,-0.0641349,-0.0749398
86,0.7846328,0.65556264,"('uninfluential', 'influential')",-1.3058735,-1.4437582,0.30919522,0.35215735,-0.0706818,-0.1453461,-0.0746643
87,0.76609695,0.64111215,"('unsuccessful', 'successful')",0.7514497,0.6855972,0.4906729,0.5434574,0.6694065,0.6233889,-0.0460176
88,-0.23056932,-0.36161646,"('low', 'eminent')",-1.3414124,-1.402415,-0.20957716,-0.16323799,-0.593853,-0.6424232,-0.0485702
