,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.111530825,-0.2507126,"('unsociable', 'sociable')",0.0286262,-0.11235324,-0.0414523,-0.1815329,-0.1400806
1,-0.2914483,-0.49102303,"('unfriendly', 'friendly')",1.6976111,1.4878627,0.7030814,0.4984198,-0.2046616
2,0.9318351,0.92460394,"('unlikable', 'likable')",0.5421762,0.52667177,0.7370057,0.7256379,-0.0113678
3,-0.33955446,-0.24625796,"('repellent', 'pleasant')",1.024207,1.0670344,0.3423263,0.4103882,0.0680619
4,0.7526809,0.6936868,"('disliked', 'liked')",-7.21341,-7.2736297,-3.2303646,-3.2899714,-0.0596068
5,-0.4408319,-0.475902,"('distant', 'outgoing')",-0.28278598,-0.37945378,-0.361809,-0.4276779,-0.0658689
6,-0.3989971,-0.42549577,"('distant', 'open')",0.014741413,-0.0929531,-0.1921278,-0.2592244,-0.0670966
7,-0.58631414,-0.62520075,"('insensitive', 'sensitive')",1.0087154,0.9709903,0.2112006,0.1728948,-0.0383058
8,-0.8722896,-1.0096793,"('unaffectionate', 'affectionate')",0.6036309,0.49915633,-0.1343293,-0.2552615,-0.1209322
9,-0.6602677,-0.81189954,"('unaffectionate', 'caring')",1.3195901,1.2229673,0.3296612,0.2055339,-0.1241273
10,-1.4546613,-1.5433742,"('unsympathetic', 'sympathetic')",-0.7093465,-0.7512058,-1.0820038,-1.14729,-0.0652862
11,-0.6383446,-0.71078134,"('unhelpful', 'helpful')",1.0507884,1.1784837,0.2062219,0.2338512,0.0276293
12,-0.5892759,-0.60615593,"('unsupportive', 'supportive')",-1.9822271,-2.0421298,-1.2857515,-1.3241428,-0.0383913
13,-1.7354606,-1.6980367,"('impolite', 'polite')",-0.7926578,-0.7010765,-1.2640592,-1.1995566,0.0645026
14,0.36081916,0.28945696,"('antisocial', 'social')",0.17274551,0.10163394,0.2667823,0.1955454,-0.0712369
15,0.9652181,0.83129406,"('boring', 'funny')",0.19725612,0.19221807,0.5812371,0.5117561,-0.069481
16,0.12098053,0.14011605,"('unpopular', 'popular')",0.43862525,0.49715063,0.2798029,0.3186333,0.0388304
17,-0.38284346,-0.29148963,"('nasty', 'nice')",-1.0430796,-0.93000776,-0.7129616,-0.6107487,0.1022129
18,-0.8325379,-0.81826526,"('disagreeable', 'welcoming')",-0.22172089,-0.31512317,-0.5271294,-0.5666942,-0.0395648
19,0.052902997,-0.013866615,"('inhospitable', 'hospitable')",-0.06580269,-0.052535985,-0.0064498,-0.0332013,-0.0267515
20,0.21600555,0.28276426,"('rough', 'thoughtful')",0.64932454,0.662056,0.4326651,0.4724101,0.039745
21,-0.21543069,-0.29795152,"('immoral', 'moral')",-0.25963444,-0.20705482,-0.2375326,-0.2525032,-0.0149706
22,-0.6652614,-0.7530257,"('untrustworthy', 'trustworthy')",-0.9670734,-1.0896536,-0.8161674,-0.9213396,-0.1051722
23,-0.7040766,-0.720743,"('insincere', 'sincere')",6.102337,6.114993,2.6991301,2.697125,-0.0020051
24,-1.5353608,-1.6127865,"('dishonest', 'honest')",0.5706554,0.45702544,-0.4823527,-0.5778806,-0.0955279
25,0.7802737,0.74732286,"('egoistic', 'altruistic')",1.5107926,1.4602381,1.1455331,1.1037805,-0.0417526
26,1.4592026,1.3706728,"('hardhearted', 'benevolent')",1.9320914,1.8334271,1.695647,1.6020499,-0.0935971
27,-0.55001247,-0.57464254,"('hardhearted', 'softhearted')",1.5960445,1.4783779,0.523016,0.4518677,-0.0711483
28,-0.08115451,-0.20795728,"('disloyal', 'loyal')",1.1760648,1.0312269,0.5474552,0.4116348,-0.1358204
29,-0.011620171,-0.0550679,"('unfair', 'fair')",-0.3497173,-0.4855075,-0.1806687,-0.2702877,-0.089619
30,0.5555404,0.4799716,"('intolerant', 'tolerant')",0.75230724,0.8060804,0.6539238,0.643026,-0.0108978
31,0.16658601,0.08159956,"('evil', 'good')",-0.097738236,-0.24453929,0.0344239,-0.0814699,-0.1158938
32,-0.014445629,-0.14039317,"('unkind', 'kind')",0.6057596,0.4888655,0.295657,0.1742362,-0.1214208
33,-0.013965357,-0.049878508,"('wrong', 'right')",-0.2505194,-0.34957242,-0.1322424,-0.1997255,-0.0674831
34,0.6435711,0.69746274,"('mean', 'honorable')",5.807936,5.9651823,3.2257535,3.3313224,0.1055689
35,0.51017815,0.41162238,"('corrupt', 'incorrupt')",0.006251936,-0.05282436,0.258215,0.179399,-0.078816
36,0.58503455,0.52105635,"('hostile', 'amicable')",0.6015624,0.48573634,0.5932984,0.5033963,-0.0899021
37,-0.34795186,-0.45897436,"('fake', 'genuine')",0.14361638,0.1371345,-0.1021677,-0.1609199,-0.0587522
38,-0.6260065,-0.6299429,"('untruthful', 'truthful')",-0.10010228,-0.056981042,-0.3630544,-0.343462,0.0195924
39,0.09478247,0.24833325,"('exploitative', 'cooperative')",-0.4286932,-0.35372993,-0.1669554,-0.0526983,0.1142571
40,0.1829443,0.13238806,"('stingy', 'generous')",-1.7572193,-1.8900294,-0.7871375,-0.8788207,-0.0916832
41,-0.25867057,-0.37335938,"('unforgiving', 'forgiving')",0.402373,0.23114458,0.0718512,-0.0711074,-0.1429586
42,0.23279199,0.21578355,"('unreliable', 'reliable')",-3.997264,-3.92478,-1.882236,-1.8544981,0.0277379
43,-0.817194,-0.7317709,"('irresponsible', 'responsible')",0.62772244,0.5975019,-0.0947358,-0.0671345,0.0276013
44,-0.43136334,-0.31188264,"('prejudiced', 'unprejudiced')",-2.0454986,-1.9634316,-1.238431,-1.1376572,0.1007738
45,-0.25635958,-0.40109533,"('incompetent', 'competent')",0.25054052,0.11356582,-0.0029095,-0.1437648,-0.1408553
46,-0.6031379,-0.6172624,"('uncompetitive', 'competitive')",-0.73625803,-0.72953624,-0.669698,-0.6733993,-0.0037013
47,-0.2130314,-0.24225481,"('stupid', 'smart')",5.0143695,5.089218,2.4006691,2.4234817,0.0228126
48,-0.64561355,-0.65376747,"('unintelligent', 'intelligent')",0.27267113,0.2860767,-0.1864712,-0.1838454,0.0026258
49,-0.3232751,-0.24897772,"('unable', 'able')",-0.37981793,-0.32648274,-0.3515465,-0.2877302,0.0638163
50,0.81300634,0.7465085,"('clumsy', 'skillful')",-0.2491128,-0.22715414,0.2819468,0.2596772,-0.0222696
51,-0.18544088,-0.3948312,"('uneducated', 'educated')",0.31394878,0.3683135,0.0642539,-0.0132589,-0.0775128
52,0.32890326,0.21756487,"('irrational', 'rational')",0.14494938,0.055143323,0.2369263,0.1363541,-0.1005722
53,-0.23279646,-0.3513151,"('uncreative', 'creative')",0.82071984,0.710112,0.2939617,0.1793984,-0.1145633
54,0.40739688,0.30114484,"('incapable', 'capable')",1.1363862,1.1210959,0.7718915,0.7111204,-0.0607711
55,-0.9061148,-0.9419752,"('incompetent', 'clever')",0.12709486,0.06598466,-0.38951,-0.4379953,-0.0484853
56,-0.57416826,-0.5995291,"('impractical', 'practical')",-1.1145862,-1.1255803,-0.8443773,-0.8625547,-0.0181774
57,-0.06364335,-0.21673684,"('unimaginative', 'imaginative')",-3.3214648,-3.340479,-1.6925541,-1.7786078,-0.0860537
58,0.34855795,0.28753737,"('undiscriminating', 'discriminating')",0.69433206,0.5654722,0.521445,0.4265048,-0.0949402
59,0.7356627,0.7234873,"('foolish', 'wise')",-0.013599213,0.022289135,0.3610317,0.3728882,0.0118565
60,-1.0059885,-0.9166034,"('inefficient', 'efficient')",-0.7632547,-0.67531085,-0.8846216,-0.7959571,0.0886645
61,-0.2024328,-0.23288636,"('illogical', 'logical')",0.9563682,0.84446734,0.3769677,0.3057905,-0.0711772
62,-0.24388182,-0.23103222,"('incompetent', 'brilliant')",0.18213554,0.26285404,-0.0308731,0.0159109,0.046784
63,0.1777063,0.15822339,"('unperceptive', 'insightful')",0.3699916,0.43811306,0.273849,0.2981682,0.0243192
64,-0.80668837,-0.83573896,"('shy', 'confident')",-7.6519527,-7.629291,-4.2293205,-4.2325149,-0.0031944
65,-0.49173257,-0.3960935,"('insecure', 'secure')",-0.75413084,-0.64953446,-0.6229317,-0.522814,0.1001177
66,0.039398238,-0.02410075,"('inactive', 'active')",0.58016324,0.6487584,0.3097807,0.3123288,0.0025481
67,0.08322239,0.0092136,"('doubtful', 'determined')",-0.34671915,-0.3436708,-0.1317484,-0.1672286,-0.0354802
68,-0.2525319,-0.25761208,"('dependent', 'independent')",-0.3300951,-0.3388137,-0.2913135,-0.2982129,-0.0068994
69,1.3794864,1.3547606,"('lazy', 'industrious')",-0.65497106,-0.6478064,0.3622577,0.3534771,-0.0087806
70,-0.5344465,-0.58233595,"('lethargic', 'energetic')",0.23503077,0.27161774,-0.1497079,-0.1553591,-0.0056512
71,-0.114143044,-0.054567084,"('diffident', 'self-confident')",0.31229022,0.29819065,0.0990736,0.1218118,0.0227382
72,-1.2750447,-1.367362,"('unambitious', 'ambitious')",-0.2980753,-0.37648842,-0.78656,-0.8719252,-0.0853652
73,0.79978555,0.77131224,"('helpless', 'self-reliant')",-3.688029,-3.644835,-1.4441217,-1.4367614,0.0073603
74,0.70521265,0.66474605,"('undedicated', 'dedicated')",-0.019658638,-0.13845819,0.342777,0.2631439,-0.0796331
75,-0.1399979,-0.20300458,"('meek', 'impulsive')",-0.5721348,-0.4856149,-0.3560663,-0.3443097,0.0117566
76,-0.27669966,-0.06864577,"('anxious', 'daring')",-1.1942011,-1.0413499,-0.7354504,-0.5549978,0.1804526
77,-0.51014984,-0.44245216,"('unmotivated', 'motivated')",-0.7892632,-0.71301955,-0.6497065,-0.5777358,0.0719707
78,0.37687233,0.5353659,"('nonresilient', 'resilient')",-0.15279424,-0.12694228,0.112039,0.2042118,0.0921728
79,0.13293797,0.026276499,"('wavering', 'unwavering')",-0.2539835,-0.28763226,-0.0605228,-0.1306779,-0.0701551
80,-0.15926246,-0.15829645,"('dominated', 'dominating')",-1.0776993,-0.95374995,-0.6184809,-0.5560232,0.0624577
81,-0.8042278,-0.9052199,"('submissive', 'aggressive')",-1.4778118,-1.2482622,-1.1410198,-1.076741,0.0642788
82,0.60118395,0.53743196,"('poor', 'rich')",6.5605803,6.600638,3.5808821,3.5690351,-0.011847
83,-0.30375108,-0.34406132,"('powerless', 'powerful')",-1.2546118,-1.2622985,-0.7791815,-0.8031799,-0.0239984
84,0.7835483,0.7580805,"('inferior', 'superior')",0.9763359,0.9326459,0.8799421,0.8453632,-0.0345789
85,1.1853673,1.1877145,"('insignificant', 'prestigious')",0.3860129,0.354873,0.7856901,0.7712938,-0.0143963
86,-1.0316411,-1.2549245,"('uninfluential', 'influential')",-0.080198735,-0.19095151,-0.5559199,-0.722938,-0.1670181
87,0.94424355,0.8878257,"('unsuccessful', 'successful')",0.7742125,0.97353005,0.859228,0.9306779,0.0714499
88,0.43335623,0.17182334,"('low', 'eminent')",-0.2543162,-0.24813586,0.08952,-0.0381563,-0.1276763
