,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0335891,0.85012394,"('unsociable', 'sociable')",-0.10235782,-0.25766948,-0.40367687,-0.5096436,0.1758515,0.0276036,-0.1482479
1,-0.071234316,-0.17709216,"('unfriendly', 'friendly')",0.36595684,0.20639816,1.6946445,1.4957225,0.6631223,0.5083428,-0.1547795
2,1.2841065,1.3521521,"('unlikable', 'likable')",1.3503408,1.4236063,0.60065466,0.6877976,1.0783673,1.1545186,0.0761513
3,0.3445966,0.502451,"('repellent', 'pleasant')",-0.684243,-0.6199683,0.021345627,0.05977846,-0.1061003,-0.0192463,0.086854
4,-0.4946826,-0.58381265,"('disliked', 'liked')",0.15042299,0.11904235,-5.6762953,-5.737345,-2.0068517,-2.0673718,-0.0605201
5,-1.2144048,-1.2161508,"('distant', 'outgoing')",0.16610159,0.15457568,0.15531537,0.105271034,-0.2976626,-0.318768,-0.0211054
6,-1.0874774,-1.050764,"('distant', 'open')",-0.056973666,-0.06336062,0.49372756,0.39576828,-0.2169079,-0.2394521,-0.0225442
7,0.9062263,0.95092183,"('insensitive', 'sensitive')",-0.24499905,-0.23722114,0.91563743,0.87160385,0.5256216,0.5284348,0.0028132
8,-0.365133,-0.3586113,"('unaffectionate', 'affectionate')",-0.085016355,-0.1615645,0.7421889,0.61125255,0.0973465,0.0303589,-0.0669876
9,0.6768578,0.64912724,"('unaffectionate', 'caring')",0.34013695,0.2874007,1.1581023,1.0603437,0.7250323,0.6656239,-0.0594084
10,0.43248135,0.43170416,"('unsympathetic', 'sympathetic')",-1.1132559,-1.1241224,-0.1471104,-0.22707847,-0.2759616,-0.3064989,-0.0305373
11,-0.61022145,-0.5934084,"('unhelpful', 'helpful')",0.042605493,0.069470495,1.8932238,1.8749126,0.4418693,0.4503249,0.0084556
12,1.3185838,1.3015707,"('unsupportive', 'supportive')",0.36310077,0.47263834,-1.2613741,-1.2548388,0.1401035,0.1731234,0.0330199
13,0.7274071,0.69847023,"('impolite', 'polite')",0.6702275,0.65387195,-0.040863626,-0.02843944,0.452257,0.4413009,-0.0109561
14,0.9790923,0.977759,"('antisocial', 'social')",0.6807165,0.6428307,-0.28712055,-0.28643563,0.4575628,0.444718,-0.0128448
15,-0.365563,-0.3786973,"('boring', 'funny')",0.2079708,0.12805834,0.5025752,0.49153632,0.1149943,0.0802991,-0.0346952
16,-1.9769892,-1.9842051,"('unpopular', 'popular')",0.1735946,0.119787544,0.59954315,0.607716,-0.4012838,-0.4189005,-0.0176167
17,-0.14049773,-0.060067922,"('nasty', 'nice')",-1.5037696,-1.4771274,-0.49704114,-0.43007588,-0.7137695,-0.6557571,0.0580124
18,-0.6762257,-0.7405686,"('disagreeable', 'welcoming')",0.9346975,0.9925576,-0.4443986,-0.5369111,-0.0619756,-0.094974,-0.0329984
19,-0.20900182,-0.22592746,"('inhospitable', 'hospitable')",-0.83241355,-0.8515046,-0.058056545,-0.049452312,-0.3664906,-0.3756281,-0.0091375
20,1.1142596,1.1542693,"('rough', 'thoughtful')",0.24228,0.23783466,1.0572255,1.0164201,0.8045883,0.8028413,-0.001747
21,0.6148806,0.6713304,"('immoral', 'moral')",-0.08731289,-0.0334483,-0.84795994,-0.7748139,-0.1067974,-0.0456439,0.0611535
22,1.1839389,1.1881382,"('untrustworthy', 'trustworthy')",-0.17997062,-0.15654173,-0.99785006,-0.9958983,0.0020394,0.0118994,0.00986
23,0.5034703,0.49356893,"('insincere', 'sincere')",0.0065972693,-0.015528791,5.3110743,5.163977,1.9403806,1.8806725,-0.0597081
24,0.8694768,0.9164661,"('dishonest', 'honest')",-0.18548746,-0.17489943,0.6240216,0.56456995,0.4360036,0.4353789,-0.0006247
25,0.23929642,0.29106838,"('egoistic', 'altruistic')",0.35408592,0.35834074,1.3033245,1.2752255,0.6322356,0.6415449,0.0093093
26,0.47072747,0.3870968,"('hardhearted', 'benevolent')",1.7048483,1.6719849,1.7487855,1.6511096,1.3081204,1.2367304,-0.07139
27,-0.1088475,-0.07126579,"('hardhearted', 'softhearted')",-0.28692347,-0.253713,1.1826242,1.0988076,0.2622844,0.2579429,-0.0043415
28,0.26430586,0.17636922,"('disloyal', 'loyal')",-0.2602543,-0.4022684,0.7900684,0.60318583,0.2647067,0.1257622,-0.1389445
29,0.2753288,0.27555165,"('unfair', 'fair')",-0.54703873,-0.61284053,-0.5825069,-0.724941,-0.2847389,-0.3540766,-0.0693377
30,1.3909191,1.4037442,"('intolerant', 'tolerant')",0.4696615,0.4420548,1.3252385,1.2656418,1.0619397,1.0371469,-0.0247928
31,-1.3529224,-1.316605,"('evil', 'good')",-0.2481679,-0.31826597,-0.73345053,-0.854667,-0.7781803,-0.829846,-0.0516657
32,0.59935546,0.56173337,"('unkind', 'kind')",-0.42348278,-0.41276532,0.6155167,0.49653065,0.2637965,0.2151662,-0.0486303
33,0.19810292,0.12929085,"('wrong', 'right')",0.8924918,0.8769085,-0.2225881,-0.20455047,0.2893355,0.2672163,-0.0221192
34,-1.1888216,-1.1187867,"('mean', 'honorable')",0.20725906,0.23313598,5.5830255,5.5412736,1.5338209,1.5518743,0.0180534
35,-1.0745566,-1.1607773,"('corrupt', 'incorrupt')",-0.35581267,-0.4820575,-0.2409275,-0.3721433,-0.5570989,-0.6716594,-0.1145605
36,-1.3595047,-1.4098885,"('hostile', 'amicable')",0.23448624,0.041085567,-0.034805212,-0.24075446,-0.3866079,-0.5365191,-0.1499112
37,0.36654922,0.40560004,"('fake', 'genuine')",-0.6315512,-0.5788661,0.40611434,0.3978123,0.0470375,0.0748487,0.0278112
38,-0.25161275,-0.2762193,"('untruthful', 'truthful')",-0.13883325,-0.12076479,0.09682651,0.110575765,-0.0978732,-0.0954694,0.0024038
39,1.4168802,1.5072168,"('exploitative', 'cooperative')",0.6723101,0.72742224,-0.0007802226,0.03551929,0.6961368,0.7567195,0.0605827
40,0.19901569,0.10629413,"('stingy', 'generous')",0.011443896,0.045639835,-0.9637026,-1.0640421,-0.251081,-0.304036,-0.052955
41,1.2383189,1.1166168,"('unforgiving', 'forgiving')",0.121824384,0.08095157,0.12135728,0.009818012,0.4938335,0.4024621,-0.0913714
42,0.8173681,0.9343829,"('unreliable', 'reliable')",0.28828597,0.4698736,-2.467856,-2.3597686,-0.4540673,-0.318504,0.1355633
43,1.7082781,1.7084848,"('irresponsible', 'responsible')",0.34506363,0.39892358,0.60373014,0.6002159,0.8856906,0.9025414,0.0168508
44,-1.2364204,-1.1857202,"('prejudiced', 'unprejudiced')",-0.10806402,0.045319717,-1.5258263,-1.4514619,-0.9567703,-0.8639541,0.0928162
45,0.64797664,0.6360921,"('incompetent', 'competent')",0.031759314,-0.05915892,-0.0043060333,-0.116759606,0.2251433,0.1533912,-0.0717521
46,0.65871924,0.69440925,"('uncompetitive', 'competitive')",0.05626552,0.117662266,-0.45331705,-0.46537778,0.0872226,0.1155646,0.028342
47,-0.2817132,-0.19749084,"('stupid', 'smart')",-0.23810188,-0.1638456,4.9690013,4.9183064,1.4830621,1.51899,0.0359279
48,1.1298007,1.1052246,"('unintelligent', 'intelligent')",-0.25453684,-0.3740466,0.4916449,0.4411744,0.4556362,0.3907841,-0.0648521
49,-0.867452,-0.82080096,"('unable', 'able')",-0.44095242,-0.44184235,-0.32090646,-0.26652393,-0.5431036,-0.5097224,0.0333812
50,-0.30058336,-0.260622,"('clumsy', 'skillful')",-0.15784663,-0.08515869,0.23869559,0.19755472,-0.0732448,-0.0494086,0.0238362
51,1.1167159,1.049838,"('uneducated', 'educated')",0.11953544,0.020966504,0.39865053,0.30265906,0.5449673,0.4578212,-0.0871461
52,-1.3996805,-1.4843571,"('irrational', 'rational')",-0.42038617,-0.49309847,0.06271344,0.001468255,-0.5857844,-0.6586624,-0.072878
53,0.30347148,0.3066448,"('uncreative', 'creative')",-0.53740895,-0.620409,0.8264799,0.71589124,0.1975141,0.1340423,-0.0634718
54,-0.04632495,-0.016277753,"('incapable', 'capable')",0.3660306,0.37248376,1.0477229,1.0769582,0.4558095,0.4777214,0.0219119
55,1.2270583,1.2745019,"('incompetent', 'clever')",-0.67447877,-0.72780305,-0.047342762,-0.0771277,0.1684122,0.1565237,-0.0118885
56,1.8811705,1.8591692,"('impractical', 'practical')",1.1371739,1.083829,0.31385964,0.2827143,1.1107347,1.0752376,-0.0354971
57,0.19019783,0.107506424,"('unimaginative', 'imaginative')",-0.55331224,-0.6361175,-2.1215034,-2.2142298,-0.8282059,-0.9142803,-0.0860744
58,0.16186164,0.04694663,"('undiscriminating', 'discriminating')",0.39830422,0.32654405,0.18437842,0.08059725,0.2481814,0.1513626,-0.0968188
59,0.18528028,0.15967672,"('foolish', 'wise')",0.30970323,0.3470691,0.57731664,0.5473515,0.3574334,0.3513658,-0.0060676
60,1.2917532,1.3381541,"('inefficient', 'efficient')",0.6051765,0.6200197,-0.0028183537,0.09610186,0.6313705,0.6847585,0.053388
61,0.4531038,0.36606827,"('illogical', 'logical')",-0.3789502,-0.49430022,0.18659618,0.07733959,0.0869166,-0.0169641,-0.1038807
62,0.9884026,1.1118034,"('incompetent', 'brilliant')",0.7823676,0.8417206,0.5981197,0.7006722,0.7896299,0.8847321,0.0951022
63,-0.14656977,-0.1529972,"('unperceptive', 'insightful')",0.8268668,0.870522,1.1807412,1.20374,0.6203461,0.6404216,0.0200755
64,0.46488494,0.43315434,"('shy', 'confident')",0.05759614,0.10743502,-6.0504317,-5.942041,-1.8426503,-1.8004839,0.0421664
65,1.0833685,1.006664,"('insecure', 'secure')",-0.083117634,-0.11552704,-0.5903641,-0.5639629,0.1366289,0.109058,-0.0275709
66,-0.8222304,-0.86454177,"('inactive', 'active')",0.80913574,0.7894776,1.1569703,1.1664932,0.3812919,0.3638097,-0.0174822
67,0.40818828,0.42592782,"('doubtful', 'determined')",0.16972734,0.198922,-0.13770027,-0.12619658,0.1467384,0.1662177,0.0194793
68,-0.26963273,-0.37333116,"('dependent', 'independent')",-0.264019,-0.38807064,-0.7948548,-0.8712727,-0.4428355,-0.5442248,-0.1013893
69,-0.08249087,-0.024557427,"('lazy', 'industrious')",1.8226676,1.8078922,-0.11924179,-0.10474116,0.5403116,0.5595312,0.0192196
70,1.0501165,1.1131053,"('lethargic', 'energetic')",0.30457544,0.41325462,0.8054656,0.87255937,0.7200526,0.7996398,0.0795872
71,0.6332384,0.57987297,"('diffident', 'self-confident')",1.0946172,1.0827589,0.8295566,0.79275763,0.8524707,0.8184632,-0.0340075
72,1.3257481,1.2547486,"('unambitious', 'ambitious')",-0.38293242,-0.31996593,-0.69905967,-0.6556914,0.081252,0.0930304,0.0117784
73,0.72929317,0.73927546,"('helpless', 'self-reliant')",0.5474248,0.60707283,-2.7267985,-2.5805666,-0.4833602,-0.4114061,0.0719541
74,1.6506157,1.6347356,"('undedicated', 'dedicated')",0.8032907,0.8191339,0.31636828,0.2401936,0.923425,0.898021,-0.025404
75,-1.4168912,-1.4101952,"('meek', 'impulsive')",-0.030362885,0.02019917,-0.36172408,-0.29011565,-0.6029927,-0.5600372,0.0429555
76,1.0204155,1.1205475,"('anxious', 'daring')",0.52228624,0.66405517,0.2911264,0.4578808,0.611276,0.7474945,0.1362185
77,0.36943677,0.39634413,"('unmotivated', 'motivated')",-0.07566559,-0.07035136,-0.8618554,-0.8198898,-0.1893614,-0.1646323,0.0247291
78,0.009725498,0.028288784,"('nonresilient', 'resilient')",0.4609455,0.5354958,0.57022643,0.5854292,0.3469658,0.3830713,0.0361055
79,-1.0677515,-1.1120815,"('wavering', 'unwavering')",-0.49247125,-0.5312075,0.30734706,0.2260721,-0.4176252,-0.4724057,-0.0547805
80,0.23420927,0.28837407,"('dominated', 'dominating')",-0.1967662,-0.081429295,-1.0677614,-0.9331979,-0.3434395,-0.2420844,0.1013551
81,-0.007944472,-0.057589985,"('submissive', 'aggressive')",0.066514134,0.10939449,-0.44260687,-0.3201703,-0.1280124,-0.0894553,0.0385571
82,-0.35996532,-0.3381381,"('poor', 'rich')",-1.0815132,-1.0675415,5.431857,5.4075794,1.3301262,1.3339666,0.0038404
83,-0.07000576,-0.11969243,"('powerless', 'powerful')",-0.10799753,-0.09198439,-0.66065073,-0.7272588,-0.2795513,-0.3129785,-0.0334272
84,1.7485114,1.7119015,"('inferior', 'superior')",0.42360443,0.35390896,1.0717559,0.99737364,1.0812906,1.0210613,-0.0602293
85,-1.1388928,-1.1501522,"('insignificant', 'prestigious')",-0.2833581,-0.27416465,0.53517276,0.47830996,-0.2956927,-0.3153356,-0.0196429
86,1.1694938,0.9983902,"('uninfluential', 'influential')",-0.22616515,-0.36721957,-0.11319856,-0.2682634,0.27671,0.1209691,-0.1557409
87,-0.06710719,-0.09436254,"('unsuccessful', 'successful')",1.2566495,1.2343,1.2474487,1.340156,0.8123303,0.8266978,0.0143675
88,-0.8838631,-0.88274,"('low', 'eminent')",-0.2121488,-0.2504411,0.11896251,0.08394565,-0.3256831,-0.3497452,-0.0240621
