,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.35128337,-0.451566,"('unsociable', 'sociable')",0.08287268,-0.11284007,-0.25080287,-0.3783503,-0.1730712,-0.3142521,-0.1411809
1,-1.1190503,-1.219625,"('unfriendly', 'friendly')",0.08802733,-0.077491835,1.7079723,1.5816642,0.2256498,0.0948491,-0.1308007
2,0.8468534,0.9428283,"('unlikable', 'likable')",1.7422409,1.8540057,0.6619686,0.7757372,1.0836876,1.1908571,0.1071695
3,-0.098051876,-0.0705091,"('repellent', 'pleasant')",0.4456128,0.4610327,0.17820907,0.18605204,0.1752566,0.1921919,0.0169353
4,-0.12392211,-0.189678,"('disliked', 'liked')",-0.3357084,-0.42835295,-6.1301503,-6.1756296,-2.1965936,-2.2645535,-0.0679599
5,-0.7251059,-0.75305414,"('distant', 'outgoing')",-0.95577943,-0.9728019,-0.28622076,-0.30688006,-0.655702,-0.6775787,-0.0218767
6,-1.4302634,-1.4556355,"('distant', 'open')",-1.1217015,-1.1552923,0.47257698,0.3966517,-0.6931292,-0.738092,-0.0449628
7,-0.20508645,-0.23518535,"('insensitive', 'sensitive')",0.6561424,0.6203672,0.81202,0.7349517,0.4210253,0.3733778,-0.0476475
8,-0.9254841,-0.9927631,"('unaffectionate', 'affectionate')",-0.44967276,-0.47046742,0.74017787,0.644972,-0.2116597,-0.2727528,-0.0610931
9,-0.7648479,-0.8598654,"('unaffectionate', 'caring')",0.28331116,0.16546705,1.1085353,1.0448744,0.2089995,0.1168253,-0.0921742
10,-0.24138612,-0.31267583,"('unsympathetic', 'sympathetic')",0.09559372,0.036404736,-0.12082663,-0.16657528,-0.088873,-0.1476155,-0.0587425
11,0.25042158,0.269539,"('unhelpful', 'helpful')",-0.27239266,-0.30372247,1.7243247,1.817286,0.5674512,0.5943675,0.0269163
12,0.30929625,0.32268423,"('unsupportive', 'supportive')",0.46266288,0.49461746,-1.4784689,-1.4679465,-0.2355033,-0.2168816,0.0186217
13,0.2142677,0.19828743,"('impolite', 'polite')",0.38048863,0.33577985,-0.13451985,-0.1546329,0.1534122,0.1264781,-0.0269341
14,0.33074284,0.36677557,"('antisocial', 'social')",2.0592759,2.0626013,-0.4213244,-0.4557823,0.6562314,0.6578648,0.0016334
15,0.09495137,0.038818825,"('boring', 'funny')",-0.9670092,-0.97869647,0.44346914,0.41795,-0.1428629,-0.1739759,-0.031113
16,-1.0279475,-1.0214199,"('unpopular', 'popular')",-1.1422721,-1.0873289,0.26765338,0.2647942,-0.6341888,-0.6146516,0.0195372
17,0.017526384,0.08152294,"('nasty', 'nice')",-1.0935702,-1.0032784,-0.45057976,-0.39322504,-0.5088745,-0.4383268,0.0705477
18,-0.33371508,-0.34193116,"('disagreeable', 'welcoming')",0.040780365,0.04452513,-0.30014285,-0.3450718,-0.1976925,-0.2141593,-0.0164668
19,-1.1767063,-1.1662452,"('inhospitable', 'hospitable')",-0.93158484,-0.9088626,-0.15731183,-0.12958537,-0.755201,-0.7348977,0.0203033
20,-0.13779476,-0.07521607,"('rough', 'thoughtful')",0.1037392,0.24028908,1.2258223,1.1792675,0.3972556,0.4481135,0.0508579
21,0.63089335,0.63571614,"('immoral', 'moral')",0.57702696,0.5578818,-0.5792891,-0.5951176,0.2095437,0.1994934,-0.0100503
22,0.44113454,0.4141595,"('untrustworthy', 'trustworthy')",0.105719715,0.07803574,-0.7931088,-0.85168105,-0.0820849,-0.1198286,-0.0377437
23,-0.30951205,-0.3940069,"('insincere', 'sincere')",0.116909415,-0.006442152,5.455156,5.3560777,1.7541844,1.6518761,-0.1023083
24,0.44803303,0.36273083,"('dishonest', 'honest')",-0.17003152,-0.24766627,0.56294596,0.48144308,0.2803158,0.1988359,-0.0814799
25,-0.50055707,-0.52211463,"('egoistic', 'altruistic')",0.64013994,0.5621498,1.5453595,1.4865718,0.5616475,0.508869,-0.0527785
26,-0.6444589,-0.6743866,"('hardhearted', 'benevolent')",1.7924169,1.8123903,1.7586315,1.7049751,0.9688632,0.9476597,-0.0212035
27,0.11171098,0.039786518,"('hardhearted', 'softhearted')",0.16237178,0.120790094,1.482136,1.3200485,0.5854063,0.4935417,-0.0918646
28,-0.97817963,-1.0965992,"('disloyal', 'loyal')",0.038332283,-0.14313954,1.0037773,0.8974133,0.02131,-0.1141085,-0.1354185
29,-0.18834071,-0.18216702,"('unfair', 'fair')",-0.67668635,-0.6608226,-0.4485849,-0.57911706,-0.4378707,-0.4740355,-0.0361648
