,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.7664849,-0.8922107,"('unsociable', 'sociable')",0.9193821,0.7654759,-0.024291001,-0.25596654,0.0428687,-0.1275671,-0.1704358
1,-2.1052527,-2.1856072,"('unfriendly', 'friendly')",0.08943978,-0.10204901,0.57993764,0.52108914,-0.4786251,-0.5888557,-0.1102306
2,1.6089698,1.6380088,"('unlikable', 'likable')",1.6100398,1.5808119,1.3804687,1.50232,1.5331594,1.5737136,0.0405542
3,0.008319662,0.10011911,"('repellent', 'pleasant')",0.023001105,0.09370951,0.62210524,0.6020827,0.2178087,0.2653038,0.0474951
4,-0.25994498,-0.3244492,"('disliked', 'liked')",0.34652412,0.25672984,-6.382983,-6.392463,-2.0988013,-2.1533942,-0.0545929
5,-1.3950549,-1.3539915,"('distant', 'outgoing')",-0.19289815,-0.14286715,-1.2252761,-1.0888625,-0.937743,-0.861907,0.075836
6,-2.0393662,-1.9956326,"('distant', 'open')",-0.982783,-1.0269995,-1.2639228,-1.1797196,-1.4286908,-1.4007839,0.0279069
7,0.019563597,0.03832651,"('insensitive', 'sensitive')",0.90604967,0.9581709,-0.30305627,-0.30604973,0.207519,0.2301492,0.0226302
8,-1.8938212,-1.9139078,"('unaffectionate', 'affectionate')",-0.78568625,-0.8600258,-0.20160916,-0.16223998,-0.9603722,-0.9787246,-0.0183524
9,-1.4694579,-1.5239075,"('unaffectionate', 'caring')",0.46506685,0.40714595,0.5537248,0.5425675,-0.150222,-0.191398,-0.041176
10,-0.2673954,-0.3304247,"('unsympathetic', 'sympathetic')",0.11252722,0.055647768,-0.12621704,-0.28148705,-0.0936951,-0.1854213,-0.0917262
11,0.47034955,0.49233294,"('unhelpful', 'helpful')",0.98728675,1.0455155,2.6256354,2.5973577,1.3610907,1.3784021,0.0173114
12,-0.18088888,-0.14002036,"('unsupportive', 'supportive')",0.98734814,1.0489414,-2.077324,-2.0361407,-0.4236216,-0.3757399,0.0478817
13,0.14387523,0.12909226,"('impolite', 'polite')",0.651957,0.7223628,0.02581302,0.06490716,0.2738818,0.3054541,0.0315723
14,0.6678605,0.7064379,"('antisocial', 'social')",1.5910926,1.5857558,-0.026984006,-0.1102459,0.7439897,0.7273159,-0.0166738
15,0.34631452,0.23997644,"('boring', 'funny')",0.21074599,0.17527688,0.69511473,0.74409086,0.4173917,0.3864481,-0.0309436
