,welltower_male,welltower_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6954681,-0.9540782,"('unsociable', 'sociable')",-0.32470477,-0.44435138,-0.5100864,-0.6992148,-0.1891284
1,-1.304809,-1.2256273,"('unfriendly', 'friendly')",1.7527604,1.5581282,0.2239757,0.1662505,-0.0577252
2,-0.24451081,-0.19584218,"('unlikable', 'likable')",0.4273411,0.46474782,0.0914151,0.1344528,0.0430377
3,-0.72390395,-0.6399169,"('repellent', 'pleasant')",-0.08952332,0.015763845,-0.4067136,-0.3120765,0.0946371
4,-0.33010682,-0.27060512,"('disliked', 'liked')",-6.183058,-6.1844845,-3.2565823,-3.2275448,0.0290375
5,-1.0366318,-0.8688961,"('distant', 'outgoing')",0.06970075,0.056248702,-0.4834656,-0.4063237,0.0771419
6,-1.3058205,-1.0551983,"('distant', 'open')",0.4551251,0.4136196,-0.4253477,-0.3207893,0.1045584
7,0.2523527,0.31151578,"('insensitive', 'sensitive')",1.0356675,1.0755597,0.6440101,0.6935378,0.0495277
8,-1.2427549,-1.211412,"('unaffectionate', 'affectionate')",0.7391777,0.59364927,-0.2517886,-0.3088813,-0.0570927
9,-0.7329689,-0.6115417,"('unaffectionate', 'caring')",1.3321404,1.3077154,0.2995858,0.3480869,0.0485011
10,-0.78795964,-0.85156673,"('unsympathetic', 'sympathetic')",-0.08117405,-0.101004064,-0.4345669,-0.4762854,-0.0417185
11,-0.17262852,-0.25159717,"('unhelpful', 'helpful')",1.9303981,1.9865023,0.8788848,0.8674526,-0.0114322
12,0.12990464,0.2145518,"('unsupportive', 'supportive')",-1.3342295,-1.3080332,-0.6021624,-0.5467407,0.0554217
13,0.24630445,0.020453766,"('impolite', 'polite')",-0.29274327,-0.26911247,-0.0232194,-0.1243294,-0.10111
14,0.42381015,0.21681967,"('antisocial', 'social')",-0.30971855,-0.26976812,0.0570458,-0.0264742,-0.08352
15,-0.2742271,-0.35841772,"('boring', 'funny')",0.56403875,0.5538039,0.1449058,0.0976931,-0.0472127
16,-0.6357815,-0.62513673,"('unpopular', 'popular')",0.2998594,0.30381986,-0.1679611,-0.1606584,0.0073027
17,-0.5749518,-0.5278514,"('nasty', 'nice')",-0.43093583,-0.40098035,-0.5029438,-0.4644159,0.0385279
18,-0.48976013,-0.4562971,"('disagreeable', 'welcoming')",-0.36025864,-0.39225608,-0.4250094,-0.4242766,0.0007328
19,-1.1845614,-1.0257131,"('inhospitable', 'hospitable')",-0.13799386,-0.15188819,-0.6612776,-0.5888007,0.0724769
20,0.16139883,0.20097268,"('rough', 'thoughtful')",1.0952344,1.0224984,0.6283166,0.6117355,-0.0165811
21,0.0545502,-0.088808656,"('immoral', 'moral')",-0.6119792,-0.50556797,-0.2787145,-0.2971883,-0.0184738
22,0.112807125,0.0670882,"('untrustworthy', 'trustworthy')",-0.830092,-0.7928973,-0.3586425,-0.3629045,-0.004262
23,0.5790368,0.586887,"('insincere', 'sincere')",5.8546615,5.8533382,3.2168491,3.2201126,0.0032635
24,-0.21981625,-0.20275712,"('dishonest', 'honest')",0.88970494,0.94018525,0.3349443,0.3687141,0.0337698
25,-0.3590043,-0.24607494,"('egoistic', 'altruistic')",1.1976936,1.0872475,0.4193447,0.4205863,0.0012416
26,0.053676363,0.034802876,"('hardhearted', 'benevolent')",1.5303465,1.3543651,0.7920114,0.694584,-0.0974274
27,-0.22967263,-0.13398865,"('hardhearted', 'softhearted')",1.3715788,1.2880511,0.5709531,0.5770313,0.0060782
28,0.266944,0.25679508,"('disloyal', 'loyal')",1.0653461,1.027682,0.6661451,0.6422385,-0.0239066
29,0.028001249,0.060251124,"('unfair', 'fair')",-0.44610825,-0.6180722,-0.2090535,-0.2789105,-0.069857
30,0.9486339,0.71776676,"('intolerant', 'tolerant')",1.6996092,1.6804384,1.3241215,1.1991026,-0.1250189
31,-0.9521623,-0.8341834,"('evil', 'good')",-0.99912655,-1.1159596,-0.9756445,-0.9750715,0.000573
32,-0.473952,-0.4713103,"('unkind', 'kind')",0.69003123,0.5395997,0.1080396,0.0341447,-0.0738949
33,0.26066324,0.3255866,"('wrong', 'right')",-0.1081225,-0.14194947,0.0762704,0.0918186,0.0155482
34,0.011226527,0.09133375,"('mean', 'honorable')",5.8213,5.844383,2.9162633,2.9678583,0.051595
35,-0.22324365,-0.03224934,"('corrupt', 'incorrupt')",-0.2783404,-0.3453974,-0.250792,-0.1888234,0.0619686
36,-1.4413694,-1.257801,"('hostile', 'amicable')",0.023442049,-0.14337964,-0.7089637,-0.7005904,0.0083733
37,0.16412994,0.19972163,"('fake', 'genuine')",0.42724067,0.4476645,0.2956853,0.3236931,0.0280078
38,-0.43471673,-0.3352439,"('untruthful', 'truthful')",0.1398404,0.31302163,-0.1474382,-0.0111111,0.1363271
39,1.033815,1.0888718,"('exploitative', 'cooperative')",0.159792,0.12827003,0.5968035,0.6085709,0.0117674
