,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1830548,-1.3201306,"('unsociable', 'sociable')",-0.3415073,-0.39551386,-0.23606679,-0.33932763,-0.5868763,-0.6849907,-0.0981144
1,0.1360224,-0.07815609,"('unfriendly', 'friendly')",-0.8984765,-1.2057445,1.5558438,1.4471593,0.2644632,0.0544196,-0.2100436
2,-1.140436,-1.29349,"('unlikable', 'likable')",-0.706715,-0.8153448,0.42866376,0.5046365,-0.4728291,-0.5347327,-0.0619036
3,-0.6459137,-0.51466316,"('repellent', 'pleasant')",-0.29307973,-0.17934741,0.35681772,0.43629298,-0.1940586,-0.0859059,0.1081527
4,-0.6253363,-0.7754381,"('disliked', 'liked')",0.042255387,-0.19830136,-6.030494,-6.2406735,-2.204525,-2.4048044,-0.2002794
5,-0.8507461,-1.0308127,"('distant', 'outgoing')",-1.325351,-1.5411354,-0.31284466,-0.32059842,-0.8296473,-0.9641821,-0.1345348
6,-0.62175614,-0.7905749,"('distant', 'open')",-1.315433,-1.5705562,0.079080105,0.08576405,-0.6193697,-0.7584558,-0.1390861
7,-0.0678391,-0.08648561,"('insensitive', 'sensitive')",0.08803745,0.2359772,0.5218224,0.6075987,0.1806736,0.2523634,0.0716898
8,0.030129895,-0.19535324,"('unaffectionate', 'affectionate')",-0.54035646,-0.7169944,0.61253315,0.5235155,0.0341022,-0.1296107,-0.1637129
9,0.14351366,0.0009577945,"('unaffectionate', 'caring')",-0.7977711,-0.9359455,0.85256267,0.8885007,0.0661017,-0.0154957,-0.0815974
10,-1.0294274,-1.0528783,"('unsympathetic', 'sympathetic')",-0.37429732,-0.3608733,-0.15149626,-0.1489301,-0.518407,-0.5208939,-0.0024869
11,-0.21301802,-0.1835879,"('unhelpful', 'helpful')",0.36569697,0.49410442,1.8679585,1.9684833,0.6735458,0.7596666,0.0861208
12,-0.48349604,-0.580532,"('unsupportive', 'supportive')",-0.30973887,-0.20649591,-1.7045237,-1.6739714,-0.8325862,-0.8203332,0.012253
13,-0.85053635,-0.8965314,"('impolite', 'polite')",-0.18897292,-0.1830131,-0.36548206,-0.38973054,-0.4683305,-0.4897584,-0.0214279
14,-0.43702468,-0.4047387,"('antisocial', 'social')",0.5399521,0.65595114,-0.38062623,-0.36480358,-0.0925663,-0.0378637,0.0547026
15,0.7281813,0.6509071,"('boring', 'funny')",-0.15792872,-0.20078059,0.41417783,0.3150348,0.3281435,0.2550538,-0.0730897
16,-1.2201897,-1.3919681,"('unpopular', 'popular')",-0.13085307,-0.26611233,0.41333792,0.44218296,-0.3125683,-0.4052992,-0.0927309
17,-0.384708,-0.4177416,"('nasty', 'nice')",-0.35324034,-0.38626242,-0.4092814,-0.38487783,-0.3824099,-0.396294,-0.0138841
18,-0.8356643,-1.0454128,"('disagreeable', 'welcoming')",-1.106112,-1.1509788,-0.4869791,-0.4600622,-0.8095851,-0.8854846,-0.0758995
19,-1.2998997,-1.430885,"('inhospitable', 'hospitable')",-1.2867455,-1.4717971,-0.11986072,-0.10501353,-0.9021686,-1.0025652,-0.1003966
20,0.74297696,0.7519498,"('rough', 'thoughtful')",1.3008997,1.3502295,1.2600507,1.2524884,1.1013091,1.1182226,0.0169135
21,-0.4036963,-0.4710834,"('immoral', 'moral')",-0.089405,-0.10041143,-0.6369471,-0.51363224,-0.3766828,-0.361709,0.0149738
22,-0.78612494,-0.89199406,"('untrustworthy', 'trustworthy')",-0.6248397,-0.735178,-0.62945557,-0.71698403,-0.6801401,-0.7813853,-0.1012452
23,-0.06971728,-0.088153236,"('insincere', 'sincere')",-0.30249977,-0.24521635,5.4539194,5.549896,1.6939007,1.738842,0.0449413
24,0.09239104,0.041004367,"('dishonest', 'honest')",-2.00282,-1.9970474,0.84294516,0.83627266,-0.355828,-0.3732568,-0.0174288
25,0.6058067,0.5312241,"('egoistic', 'altruistic')",0.13398707,0.045987174,1.3152831,1.35194,0.6850256,0.6430504,-0.0419752
26,0.58112705,0.42145395,"('hardhearted', 'benevolent')",0.76094514,0.5987862,1.5300325,1.4075081,0.9573682,0.8092494,-0.1481188
27,0.085259974,0.13054268,"('hardhearted', 'softhearted')",-0.1194127,-0.086741485,1.3978146,1.359314,0.454554,0.4677051,0.0131511
28,0.6498899,0.57766515,"('disloyal', 'loyal')",-0.06732957,-0.12705272,1.1046188,1.0194074,0.562393,0.4900066,-0.0723864
29,-0.29685473,-0.43309265,"('unfair', 'fair')",-1.1592233,-1.1732233,-0.23802418,-0.3588595,-0.5647008,-0.6550585,-0.0903577
30,0.49700224,0.49552912,"('intolerant', 'tolerant')",1.0531405,1.1113693,1.0312309,1.0254589,0.8604579,0.8774524,0.0169945
31,-1.2192324,-1.3689908,"('evil', 'good')",-0.79207534,-0.9660665,-0.8457225,-0.9228204,-0.9523434,-1.0859592,-0.1336158
32,-0.69701165,-0.8074297,"('unkind', 'kind')",-0.6148947,-0.6560215,0.85958695,0.7817144,-0.1507731,-0.2272456,-0.0764725
33,0.8856358,0.7490975,"('wrong', 'right')",0.24569547,0.12914562,-0.5945531,-0.753814,0.178926,0.0414764,-0.1374496
34,-0.24514787,-0.14633183,"('mean', 'honorable')",-0.20204508,-0.058563154,5.729706,6.0476847,1.7608376,1.9475965,0.1867589
35,-0.20078483,-0.37696198,"('corrupt', 'incorrupt')",-0.49078247,-0.66821426,-0.2270606,-0.34573075,-0.3062093,-0.4636357,-0.1574264
36,0.43389553,0.1853404,"('hostile', 'amicable')",-0.69481635,-1.0831087,0.0062346756,-0.15314034,-0.0848954,-0.3503029,-0.2654075
37,-0.5235654,-0.6435358,"('fake', 'genuine')",-0.2641412,-0.19372356,0.44262162,0.47311744,-0.1150283,-0.1213806,-0.0063523
38,-0.46487162,-0.5650625,"('untruthful', 'truthful')",-0.6728952,-0.65578043,-0.15004678,-0.100286305,-0.4292712,-0.4403764,-0.0111052
39,0.79962856,0.7635005,"('exploitative', 'cooperative')",0.20391114,0.23120031,0.12800166,0.13798715,0.3771805,0.3775626,0.0003821
40,0.30315563,0.19624941,"('stingy', 'generous')",0.3930881,0.4002404,-1.157092,-1.3581393,-0.1536161,-0.2538832,-0.1002671
41,-0.9038052,-1.0306339,"('unforgiving', 'forgiving')",-0.653815,-0.67392015,0.37182567,0.24766245,-0.3952648,-0.4856306,-0.0903658
42,-1.8821378,-1.9658362,"('unreliable', 'reliable')",-1.943548,-1.8419032,-3.1460004,-3.1012464,-2.3238955,-2.3029952,0.0209003
43,-0.9324969,-0.9622462,"('irresponsible', 'responsible')",-1.0269214,-0.83623135,0.4763598,0.536291,-0.4943528,-0.4207288,0.073624
44,-0.68833774,-0.6067421,"('prejudiced', 'unprejudiced')",-0.66787523,-0.6016125,-1.240175,-1.2361965,-0.8654626,-0.8148503,0.0506123
45,-1.4049311,-1.4881487,"('incompetent', 'competent')",-0.10279812,-0.03364626,0.18527538,0.16168496,-0.4408179,-0.45337,-0.0125521
46,-0.84814817,-0.8640258,"('uncompetitive', 'competitive')",0.008567244,0.12651846,-0.36710396,-0.40770045,-0.4022283,-0.3817359,0.0204924
47,-0.12039423,-0.10987019,"('stupid', 'smart')",0.44049913,0.4954112,5.6618037,5.86993,1.9939696,2.0851569,0.0911873
48,1.371858,1.3545254,"('unintelligent', 'intelligent')",0.96107805,1.1088493,0.872209,0.95120454,1.0683817,1.1381931,0.0698114
49,-0.62611765,-0.6467858,"('unable', 'able')",-0.25512198,-0.20474263,-0.089315526,0.097281896,-0.3235184,-0.2514155,0.0721029
50,-1.172909,-1.2814748,"('clumsy', 'skillful')",-0.15702125,-0.17318942,-0.06221781,-0.08131468,-0.4640494,-0.511993,-0.0479436
51,-0.95093185,-1.007822,"('uneducated', 'educated')",0.16743726,0.094299436,0.5099579,0.45252335,-0.0911789,-0.1536664,-0.0624875
52,-0.09719217,-0.46256277,"('irrational', 'rational')",-0.94973487,-1.2941802,-0.2326382,-0.4428642,-0.4265217,-0.7332024,-0.3066807
53,0.036867477,-0.14285706,"('uncreative', 'creative')",-0.09127869,-0.25506306,0.99524474,0.948473,0.3136112,0.1835176,-0.1300936
54,-1.6317817,-1.911306,"('incapable', 'capable')",-1.8830777,-2.167687,0.8447615,0.88048846,-0.8900326,-1.0661681,-0.1761355
55,-0.29483837,-0.28310677,"('incompetent', 'clever')",0.992043,1.1370298,0.43588343,0.48020017,0.377696,0.4447077,0.0670117
56,0.8087552,0.78944117,"('impractical', 'practical')",0.61218625,0.7225248,-0.14697093,-0.12061058,0.4246569,0.4637851,0.0391282
57,-0.08451568,-0.17358643,"('unimaginative', 'imaginative')",0.20807776,0.13484322,-2.2633655,-2.4328213,-0.7132678,-0.8238548,-0.110587
58,-0.13863531,-0.27627766,"('undiscriminating', 'discriminating')",1.1432526,1.0409571,0.17843863,0.12262954,0.394352,0.2957697,-0.0985823
59,-0.34315544,-0.48385668,"('foolish', 'wise')",-1.3244528,-1.4905276,0.012321104,0.0057526827,-0.5517624,-0.6562105,-0.1044481
60,0.66593975,0.80488425,"('inefficient', 'efficient')",1.2067239,1.5167048,0.07432678,0.2763371,0.6489968,0.8659754,0.2169786
61,0.7571038,0.6145976,"('illogical', 'logical')",0.2965383,0.14453971,0.42614266,0.27858445,0.4932616,0.3459073,-0.1473543
62,-0.41799942,-0.41331446,"('incompetent', 'brilliant')",-0.18915965,-0.021512084,-0.048484173,0.11321789,-0.2185477,-0.1072029,0.1113448
63,-0.6326406,-0.70261467,"('unperceptive', 'insightful')",-0.35665005,-0.30481082,0.8934136,0.9828458,-0.031959,-0.0081933,0.0237657
64,-1.3507758,-1.3819438,"('shy', 'confident')",-0.4921097,-0.43647033,-6.188943,-6.3467975,-2.677276,-2.7217372,-0.0444612
65,-0.63917637,-0.66202974,"('insecure', 'secure')",0.44482386,0.5138935,-0.13697855,-0.11955385,-0.1104437,-0.08923,0.0212137
66,-1.5957035,-1.7317113,"('inactive', 'active')",-1.2728173,-1.3950524,0.8578359,0.87136453,-0.6702283,-0.7517997,-0.0815714
67,-0.63671774,-0.6926893,"('doubtful', 'determined')",-0.18901864,-0.14575872,-0.6311234,-0.6209321,-0.4856199,-0.48646,-0.0008401
68,-1.1109681,-1.1861912,"('dependent', 'independent')",-0.5134643,-0.58743197,-0.2478921,-0.17571132,-0.6241082,-0.6497782,-0.02567
69,-0.17134856,-0.25565118,"('lazy', 'industrious')",0.6166172,0.60742193,-0.629068,-0.5310135,-0.0612665,-0.0597476,0.0015189
70,-1.3958316,-1.379224,"('lethargic', 'energetic')",-1.2762681,-1.1630102,0.37235704,0.41912022,-0.7665808,-0.7077046,0.0588762
71,0.14078052,0.057614665,"('diffident', 'self-confident')",0.16658828,0.22209871,0.4470824,0.45213377,0.2514837,0.2439491,-0.0075346
72,-0.48852748,-0.50812113,"('unambitious', 'ambitious')",-0.47309497,-0.40772727,-0.7212176,-0.7137704,-0.5609467,-0.5432063,0.0177404
73,0.5300793,0.41903973,"('helpless', 'self-reliant')",0.31632295,0.18289557,-3.1293032,-3.2382612,-0.7609669,-0.8787753,-0.1178084
74,-0.6741873,-0.77327996,"('undedicated', 'dedicated')",0.055507958,0.03982485,0.2579985,0.15128012,-0.1202269,-0.1940583,-0.0738314
75,-0.9548968,-1.017048,"('meek', 'impulsive')",-0.92292297,-1.0159179,-0.34403992,-0.3127236,-0.7406199,-0.7818965,-0.0412766
76,-0.6818851,-0.5932573,"('anxious', 'daring')",-0.38545528,-0.17773849,0.36731204,0.4654485,-0.2333428,-0.1018491,0.1314937
77,0.0005882606,-0.058366522,"('unmotivated', 'motivated')",0.4780314,0.51521057,-1.1380169,-1.0067312,-0.2197991,-0.1832957,0.0365034
78,-0.30293214,-0.32324356,"('nonresilient', 'resilient')",0.6096298,0.62927336,0.18409888,0.26361406,0.1635989,0.1898813,0.0262824
79,-0.5592301,-0.8062863,"('wavering', 'unwavering')",-1.6492854,-1.930507,-0.22139826,-0.17421322,-0.8099713,-0.9703355,-0.1603642
80,-0.30202907,-0.23573785,"('dominated', 'dominating')",0.38625664,0.5687986,-0.79639626,-0.7491395,-0.2373896,-0.1386929,0.0986967
81,0.10205951,0.19302157,"('submissive', 'aggressive')",0.22720611,0.41291082,-0.47786087,-0.3916332,-0.0495317,0.071433,0.1209647
82,-0.7875248,-0.79528767,"('poor', 'rich')",0.27949044,0.19241805,6.1601505,6.384314,1.8840388,1.9271482,0.0431094
83,0.20265019,0.08140277,"('powerless', 'powerful')",-0.30169195,-0.2651769,-0.89813834,-0.9689989,-0.3323934,-0.3842577,-0.0518643
84,0.93998516,0.89086986,"('inferior', 'superior')",-0.0112324,0.012739794,0.88887465,0.8371623,0.6058758,0.5802573,-0.0256185
85,0.30617687,0.060149126,"('insignificant', 'prestigious')",-0.55292284,-0.89207995,0.34773797,0.26382753,0.033664,-0.1893678,-0.2230318
