,medtronic_male,medtronic_female,tuple,plc_male,plc_female,average_male,average_female,female-male
17,-0.06366354,-0.061606463,"('nasty', 'nice')",-0.6544694,-0.7149754,-0.3590665,-0.3882909,-0.0292244
18,-0.07097182,-0.07931562,"('disagreeable', 'welcoming')",-0.6665085,-0.8327646,-0.3687401,-0.4560401,-0.0873
19,-0.54856706,-0.56753296,"('inhospitable', 'hospitable')",-0.024026478,-0.090657845,-0.2862968,-0.3290954,-0.0427986
20,-0.17435226,-0.14872216,"('rough', 'thoughtful')",1.1932358,1.1337209,0.5094417,0.4924994,-0.0169423
21,-0.57572657,-0.50209445,"('immoral', 'moral')",-1.5321467,-1.4291804,-1.0539366,-0.9656374,0.0882992
22,-0.48479924,-0.47590613,"('untrustworthy', 'trustworthy')",-0.48290712,-0.48652166,-0.4838532,-0.4812139,0.0026393
23,-1.0201321,-1.0299258,"('insincere', 'sincere')",3.5328689,3.1581314,1.2563684,1.0641028,-0.1922656
24,-0.822688,-0.8363223,"('dishonest', 'honest')",0.5958298,0.4712523,-0.1134291,-0.182535,-0.0691059
25,-0.023149788,-0.11455862,"('egoistic', 'altruistic')",1.559419,1.3866156,0.7681346,0.6360285,-0.1321061
26,0.43682626,0.37028313,"('hardhearted', 'benevolent')",2.8594089,2.7630723,1.6481175,1.5666777,-0.0814398
27,-0.3228452,-0.33909044,"('hardhearted', 'softhearted')",0.5543311,0.2148008,0.115743,-0.0621448,-0.1778878
28,-0.6729361,-0.737766,"('disloyal', 'loyal')",0.7973032,0.6620223,0.0621836,-0.0378719,-0.1000555
29,-0.07358671,-0.0926424,"('unfair', 'fair')",-0.30750957,-0.45757592,-0.1905481,-0.2751092,-0.0845611
30,-0.3879129,-0.38779703,"('intolerant', 'tolerant')",0.3359839,0.33165163,-0.0259645,-0.0280727,-0.0021082
31,0.26324287,0.28062788,"('evil', 'good')",0.53707486,0.48845685,0.4001589,0.3845423,-0.0156166
32,0.36041582,0.41451737,"('unkind', 'kind')",0.2880884,0.10862508,0.3242521,0.2615712,-0.0626809
33,0.53503555,0.4672625,"('wrong', 'right')",0.52493334,0.36686713,0.5299845,0.4170648,-0.1129197
34,-0.69993794,-0.5843152,"('mean', 'honorable')",3.1604652,3.1284754,1.2302637,1.2720802,0.0418165
35,0.41953522,0.31341955,"('corrupt', 'incorrupt')",0.3282873,0.17658526,0.3739113,0.2450024,-0.1289089
36,-0.07990383,-0.1740412,"('hostile', 'amicable')",1.495623,1.3138582,0.7078596,0.5699085,-0.1379511
37,-0.6988274,-0.71329945,"('fake', 'genuine')",0.24992159,0.18710068,-0.2244529,-0.2630994,-0.0386465
38,-0.43732518,-0.43872112,"('untruthful', 'truthful')",-0.034422375,-0.0005318783,-0.2358738,-0.2196265,0.0162473
39,0.7948599,0.80705315,"('exploitative', 'cooperative')",0.37506762,0.380425,0.5849637,0.5937391,0.0087754
40,0.1559428,0.16385558,"('stingy', 'generous')",-1.2543892,-1.3732381,-0.5492232,-0.6046913,-0.0554681
41,-0.37872952,-0.32458273,"('unforgiving', 'forgiving')",0.56527936,0.53461695,0.0932749,0.1050171,0.0117422
42,0.31704065,0.42741027,"('unreliable', 'reliable')",-2.2577257,-2.1550357,-0.9703425,-0.8638127,0.1065298
43,-0.61945915,-0.5766306,"('irresponsible', 'responsible')",0.6870886,0.6841345,0.0338147,0.0537519,0.0199372
44,0.29204968,0.28911158,"('prejudiced', 'unprejudiced')",-1.5004237,-1.4723985,-0.604187,-0.5916435,0.0125435
45,-0.8453709,-0.73625004,"('incompetent', 'competent')",0.8135362,0.92188996,-0.0159173,0.09282,0.1087373
46,-1.198769,-1.0846525,"('uncompetitive', 'competitive')",-1.035073,-0.9572119,-1.1169209,-1.0209322,0.0959887
47,-0.09682639,-0.039612867,"('stupid', 'smart')",4.5062366,4.411267,2.204705,2.185827,-0.018878
48,0.09462464,0.08950963,"('unintelligent', 'intelligent')",-0.17857972,-0.16008392,-0.0419775,-0.0352871,0.0066904
49,-0.0983779,-0.035535887,"('unable', 'able')",-0.5558477,-0.45529622,-0.3271128,-0.245416,0.0816968
50,0.9007576,0.8582418,"('clumsy', 'skillful')",-0.5378764,-0.72165,0.1814406,0.0682959,-0.1131447
51,-0.75209033,-0.74338627,"('uneducated', 'educated')",-0.19899271,-0.25040936,-0.4755415,-0.4968978,-0.0213563
52,0.1467157,-0.06870159,"('irrational', 'rational')",0.3220705,0.09364343,0.2343931,0.0124709,-0.2219222
53,-1.2212594,-1.3366039,"('uncreative', 'creative')",0.99384236,0.86585736,-0.1137085,-0.2353733,-0.1216648
54,-0.7799603,-0.9011237,"('incapable', 'capable')",0.6183786,0.48049983,-0.0807908,-0.2103119,-0.1295211
55,-0.91250455,-0.8456204,"('incompetent', 'clever')",-0.30437222,-0.21306136,-0.6084384,-0.5293409,0.0790975
56,0.08598258,0.14421973,"('impractical', 'practical')",0.22077501,0.3668914,0.1533788,0.2555556,0.1021768
57,-0.5915042,-0.6076021,"('unimaginative', 'imaginative')",-0.98304105,-0.7248182,-0.7872726,-0.6662102,0.1210624
58,-0.8428351,-0.8920854,"('undiscriminating', 'discriminating')",0.75967246,0.8262829,-0.0415813,-0.0329012,0.0086801
59,0.44178256,0.35001507,"('foolish', 'wise')",0.5727645,0.42757007,0.5072736,0.3887926,-0.118481
60,0.16111854,0.28496167,"('inefficient', 'efficient')",-0.7963516,-0.6130737,-0.3176165,-0.164056,0.1535605
61,-0.19333911,-0.28720698,"('illogical', 'logical')",0.5938656,0.44989946,0.2002632,0.0813462,-0.118917
62,-0.5241993,-0.43921,"('incompetent', 'brilliant')",-0.06793187,0.018131465,-0.2960656,-0.2105393,0.0855263
63,-1.03961,-0.9690869,"('unperceptive', 'insightful')",0.36618504,0.4425891,-0.3367125,-0.2632489,0.0734636
64,0.13776225,0.15612027,"('shy', 'confident')",-4.521295,-4.200619,-2.1917665,-2.0222495,0.169517
65,-0.1854031,-0.17733647,"('insecure', 'secure')",-0.31838065,-0.25751868,-0.2518919,-0.2174276,0.0344643
66,-0.5640767,-0.56772566,"('inactive', 'active')",0.90935755,0.8404313,0.1726404,0.1363528,-0.0362876
67,0.17764843,0.20588109,"('doubtful', 'determined')",-0.811429,-0.74415225,-0.3168903,-0.2691356,0.0477547
68,-0.80118144,-0.82124215,"('dependent', 'independent')",-1.1076149,-1.1308955,-0.9543982,-0.9760689,-0.0216707
69,1.6023784,1.5856898,"('lazy', 'industrious')",0.41946733,0.4489786,1.0109229,1.0173342,0.0064113
70,-1.1734523,-1.1486378,"('lethargic', 'energetic')",-0.27657732,-0.2509489,-0.7250148,-0.6997933,0.0252215
71,1.2515224,1.285696,"('diffident', 'self-confident')",0.51695967,0.45575717,0.884241,0.8707266,-0.0135144
72,-0.44494826,-0.46523148,"('unambitious', 'ambitious')",0.5226876,0.57015765,0.0388697,0.0524631,0.0135934
73,0.7568998,0.68770707,"('helpless', 'self-reliant')",-1.8913746,-1.8385748,-0.5672374,-0.5754339,-0.0081965
74,-0.046030026,-0.022133507,"('undedicated', 'dedicated')",0.84845114,0.84403366,0.4012105,0.4109501,0.0097396
75,-0.11218542,-0.11599067,"('meek', 'impulsive')",-0.58974797,-0.4839439,-0.3509667,-0.2999673,0.0509994
76,-0.5576122,-0.5073625,"('anxious', 'daring')",-0.75760496,-0.7234608,-0.6576086,-0.6154116,0.042197
77,-0.29502955,-0.23369412,"('unmotivated', 'motivated')",-1.2416333,-1.0520731,-0.7683314,-0.6428836,0.1254478
78,0.34791082,0.42786017,"('nonresilient', 'resilient')",0.5394195,0.5349058,0.4436651,0.481383,0.0377179
79,-0.083778806,-0.15499917,"('wavering', 'unwavering')",0.05351998,-0.016889555,-0.0151294,-0.0859444,-0.070815
80,-0.11047101,-0.03612344,"('dominated', 'dominating')",-0.19411999,0.01931467,-0.1522955,-0.0084044,0.1438911
81,-0.7316211,-0.6824579,"('submissive', 'aggressive')",-1.3814473,-1.1578469,-1.0565342,-0.9201524,0.1363818
82,-1.2709514,-1.259197,"('poor', 'rich')",4.2530694,4.027368,1.4910591,1.3840855,-0.1069736
83,-0.31590334,-0.28532884,"('powerless', 'powerful')",-1.0401475,-0.94570726,-0.6780254,-0.615518,0.0625074
84,0.6965516,0.6660058,"('inferior', 'superior')",0.7261776,0.69880015,0.7113646,0.682403,-0.0289616
85,0.26197618,0.16913995,"('insignificant', 'prestigious')",1.003977,0.8652209,0.6329765,0.5171804,-0.1157961
86,-1.1206813,-1.1766495,"('uninfluential', 'influential')",0.19522446,0.17405137,-0.4627284,-0.501299,-0.0385706
87,0.56597465,0.5933085,"('unsuccessful', 'successful')",1.1904918,1.3020728,0.8782332,0.9476906,0.0694574
88,-0.31177416,-0.36529332,"('low', 'eminent')",0.29261926,0.29735523,-0.0095775,-0.033969,-0.0243915
