,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.20580238,0.20317525,"('unsociable', 'sociable')",-0.015475716,-0.13723573,0.0951633,0.0329698,-0.0621935
1,-1.3818451,-1.320211,"('unfriendly', 'friendly')",1.4896533,1.3441749,0.0539041,0.0119819,-0.0419222
2,0.5519103,0.6152101,"('unlikable', 'likable')",0.5122242,0.5893002,0.5320672,0.6022552,0.070188
3,0.51267105,0.6978438,"('repellent', 'pleasant')",0.31026584,0.38292646,0.4114684,0.5403851,0.1289167
4,-1.4639338,-1.5144869,"('disliked', 'liked')",-6.0253315,-6.0721183,-3.7446327,-3.7933025,-0.0486698
5,-2.464065,-2.450653,"('distant', 'outgoing')",-0.4016455,-0.41718027,-1.4328552,-1.4339167,-0.0010615
6,-2.9544382,-2.9268003,"('distant', 'open')",0.02228099,-0.009474957,-1.4660786,-1.4681376,-0.002059
7,1.295764,1.4862581,"('insensitive', 'sensitive')",0.40000746,0.50491065,0.8478857,0.9955844,0.1476987
8,-1.7278448,-1.784268,"('unaffectionate', 'affectionate')",0.57792693,0.47582385,-0.5749589,-0.6542221,-0.0792632
9,-1.3533295,-1.32096,"('unaffectionate', 'caring')",0.804478,0.7798956,-0.2744258,-0.2705322,0.0038936
10,0.7453645,0.9277953,"('unsympathetic', 'sympathetic')",-0.43238094,-0.4162138,0.1564918,0.2557907,0.0992989
11,0.8167513,0.8971967,"('unhelpful', 'helpful')",1.3294785,1.4433339,1.0731149,1.1702653,0.0971504
12,-0.27885103,-0.07733888,"('unsupportive', 'supportive')",-1.8786348,-1.7973857,-1.078743,-0.9373623,0.1413807
13,1.0197126,1.0540597,"('impolite', 'polite')",-0.504961,-0.45661274,0.2573758,0.2987235,0.0413477
14,1.6240288,1.6336492,"('antisocial', 'social')",-0.15391435,-0.21134594,0.7350572,0.7111517,-0.0239055
15,-0.19556382,-0.3261488,"('boring', 'funny')",0.50347525,0.46348056,0.1539557,0.0686659,-0.0852898
16,-1.0434623,-1.0625747,"('unpopular', 'popular')",0.5420733,0.56216323,-0.2506945,-0.2502058,0.0004887
17,0.11945916,0.19456166,"('nasty', 'nice')",-0.5126396,-0.476944,-0.1965902,-0.1411912,0.055399
18,-0.90230215,-0.82840276,"('disagreeable', 'welcoming')",-0.3938062,-0.40121472,-0.6480542,-0.6148087,0.0332455
19,-1.7726443,-1.7021904,"('inhospitable', 'hospitable')",-0.3625278,-0.21754564,-1.0675861,-0.959868,0.1077181
20,0.5224585,0.5747004,"('rough', 'thoughtful')",1.303247,1.2316852,0.9128528,0.9031928,-0.00966
21,1.5274192,1.6512525,"('immoral', 'moral')",-0.30360684,-0.21857768,0.6119062,0.7163374,0.1044312
22,0.98803717,1.0246208,"('untrustworthy', 'trustworthy')",-0.83219165,-0.8969378,0.0779228,0.0638415,-0.0140813
23,0.7200436,0.825339,"('insincere', 'sincere')",5.135335,5.076406,2.9276893,2.9508724,0.0231831
24,0.62942547,0.6664913,"('dishonest', 'honest')",0.30162144,0.29927438,0.4655235,0.4828829,0.0173594
25,-0.7992107,-0.8136219,"('egoistic', 'altruistic')",1.4867418,1.4373431,0.3437655,0.3118606,-0.0319049
26,-0.11649225,-0.15768166,"('hardhearted', 'benevolent')",1.7251482,1.6358904,0.804328,0.7391043,-0.0652237
27,0.18767907,0.17382917,"('hardhearted', 'softhearted')",1.2507397,1.207465,0.7192094,0.6906471,-0.0285623
28,-0.3394631,-0.32708627,"('disloyal', 'loyal')",0.71630687,0.5929213,0.1884219,0.1329175,-0.0555044
29,-0.100359604,-0.114189275,"('unfair', 'fair')",-0.3705057,-0.5288806,-0.2354327,-0.3215349,-0.0861022
30,1.7236289,1.7501037,"('intolerant', 'tolerant')",1.6227632,1.6157227,1.6731961,1.6829132,0.0097171
31,-2.27234,-2.1987915,"('evil', 'good')",-0.95269036,-1.0972084,-1.6125152,-1.648,-0.0354848
32,1.091603,1.0970457,"('unkind', 'kind')",0.87307286,0.749052,0.982338,0.9230489,-0.0592891
33,-0.43958065,-0.52565247,"('wrong', 'right')",-0.5495213,-0.6284545,-0.494551,-0.5770535,-0.0825025
34,0.07563332,0.26672772,"('mean', 'honorable')",5.4200983,5.6193285,2.7478659,2.9430282,0.1951623
35,-1.6817824,-1.8837955,"('corrupt', 'incorrupt')",-0.16812819,-0.34609514,-0.9249552,-1.1149453,-0.1899901
36,-2.451807,-2.5356383,"('hostile', 'amicable')",0.02298573,-0.202374,-1.2144107,-1.3690062,-0.1545955
37,0.2813167,0.38951802,"('fake', 'genuine')",0.28766194,0.30472487,0.2844893,0.3471214,0.0626321
38,-0.9664024,-0.9107424,"('untruthful', 'truthful')",-0.49293914,-0.42365068,-0.7296708,-0.6671965,0.0624743
39,1.790228,1.8281302,"('exploitative', 'cooperative')",0.06920573,0.05703089,0.9297169,0.9425806,0.0128637
40,0.023683723,0.084767215,"('stingy', 'generous')",-1.4383311,-1.4826713,-0.7073237,-0.698952,0.0083717
41,0.3249203,0.44150704,"('unforgiving', 'forgiving')",0.2336228,0.14350736,0.2792715,0.2925072,0.0132357
42,1.0201387,1.1887285,"('unreliable', 'reliable')",-2.6539485,-2.5116267,-0.8169049,-0.6614491,0.1554558
43,0.9710454,1.1428376,"('irresponsible', 'responsible')",0.6287937,0.6664256,0.7999195,0.9046316,0.1047121
44,0.08825193,0.029817415,"('prejudiced', 'unprejudiced')",-1.2731559,-1.2584279,-0.592452,-0.6143052,-0.0218532
45,0.85647345,1.0579958,"('incompetent', 'competent')",0.050477374,0.042976163,0.4534754,0.550486,0.0970106
46,1.0000682,1.2176118,"('uncompetitive', 'competitive')",-0.54936135,-0.48815396,0.2253534,0.3647289,0.1393755
47,0.7416753,0.76901406,"('stupid', 'smart')",5.257269,5.3398037,2.9994721,3.0544088,0.0549367
48,0.7897968,0.8770267,"('unintelligent', 'intelligent')",0.7587813,0.85027695,0.7742891,0.8636518,0.0893627
49,0.035278454,0.1389722,"('unable', 'able')",-0.1813415,-0.029685315,-0.0730315,0.0546434,0.1276749
50,-0.23055154,-0.2548805,"('clumsy', 'skillful')",0.18741441,0.20192492,-0.0215686,-0.0264778,-0.0049092
51,0.3051991,0.22371909,"('uneducated', 'educated')",0.23121437,0.2481148,0.2682067,0.2359169,-0.0322898
52,-1.3376346,-1.5950445,"('irrational', 'rational')",0.30670366,0.113020584,-0.5154654,-0.741012,-0.2255466
53,-0.9075843,-0.8217504,"('uncreative', 'creative')",0.8458773,0.84022856,-0.0308535,0.0092391,0.0400926
54,-0.61456335,-0.6225752,"('incapable', 'capable')",0.9262736,0.9844618,0.1558551,0.1809433,0.0250882
