,paccar_male,paccar_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.2582867,0.045329057,"('unsociable', 'sociable')",0.101585075,-0.15378618,0.1799359,-0.0542286,-0.2341645
1,-0.19655018,-0.32366037,"('unfriendly', 'friendly')",1.6860971,1.5324533,0.7447735,0.6043965,-0.140377
2,0.4774423,0.5526249,"('unlikable', 'likable')",0.84148735,0.91013324,0.6594648,0.731379,0.0719142
3,0.20402628,0.27214387,"('repellent', 'pleasant')",0.16298601,0.15208147,0.1835061,0.2121127,0.0286066
4,-0.30558535,-0.3595858,"('disliked', 'liked')",-5.964495,-5.954585,-3.1350403,-3.1570854,-0.0220451
5,-0.55107594,-0.51998925,"('distant', 'outgoing')",-0.28391525,-0.25816342,-0.4174956,-0.3890764,0.0284192
6,-1.310726,-1.330549,"('distant', 'open')",-0.038684767,-0.024362711,-0.6747054,-0.6774558,-0.0027504
7,0.12547125,0.14800593,"('insensitive', 'sensitive')",0.15230837,0.15427616,0.1388898,0.151141,0.0122512
8,-0.7713214,-0.76727414,"('unaffectionate', 'affectionate')",0.48334134,0.47306737,-0.14399,-0.1471034,-0.0031134
9,0.26377895,0.15145026,"('unaffectionate', 'caring')",0.91482663,0.90343,0.5893028,0.5274401,-0.0618627
10,-0.3990601,-0.48730254,"('unsympathetic', 'sympathetic')",-0.46890706,-0.5537857,-0.4339836,-0.5205441,-0.0865605
11,0.65941507,0.7152224,"('unhelpful', 'helpful')",2.1009448,2.2018692,1.3801799,1.4585458,0.0783659
12,0.037463106,0.10659887,"('unsupportive', 'supportive')",-1.8481293,-1.8334898,-0.9053331,-0.8634455,0.0418876
13,0.54279435,0.46652126,"('impolite', 'polite')",-0.20221056,-0.23147686,0.1702919,0.1175222,-0.0527697
14,0.74850005,0.79255736,"('antisocial', 'social')",-0.14521497,-0.27603328,0.3016425,0.258262,-0.0433805
15,0.62646633,0.5160019,"('boring', 'funny')",0.67479783,0.6732925,0.6506321,0.5946472,-0.0559849
16,-1.1004635,-1.0182502,"('unpopular', 'popular')",0.6937377,0.71051204,-0.2033629,-0.1538691,0.0494938
17,0.04127422,0.119078524,"('nasty', 'nice')",-0.40352133,-0.34444636,-0.1811236,-0.1126839,0.0684397
18,-0.49035382,-0.47205615,"('disagreeable', 'welcoming')",-0.38559523,-0.43251345,-0.4379745,-0.4522848,-0.0143103
19,-0.8961021,-0.9319535,"('inhospitable', 'hospitable')",-0.18649325,-0.08351908,-0.5412977,-0.5077363,0.0335614
20,0.38099945,0.41165853,"('rough', 'thoughtful')",1.1363071,1.0798085,0.7586533,0.7457335,-0.0129198
21,1.2031461,1.0639789,"('immoral', 'moral')",-0.12044371,-0.2023058,0.5413512,0.4308366,-0.1105146
22,0.4240933,0.29361644,"('untrustworthy', 'trustworthy')",-0.70059866,-0.8078169,-0.1382527,-0.2571002,-0.1188475
23,0.39272,0.3344943,"('insincere', 'sincere')",5.512284,5.413247,2.952502,2.8738706,-0.0786314
24,0.785892,0.6925018,"('dishonest', 'honest')",0.7089488,0.6764127,0.7474204,0.6844572,-0.0629632
25,0.111910656,0.12924078,"('egoistic', 'altruistic')",1.5200995,1.4606636,0.8160051,0.7949522,-0.0210529
26,0.1926859,0.1619222,"('hardhearted', 'benevolent')",1.5676023,1.4744967,0.8801441,0.8182095,-0.0619346
27,-0.21503508,-0.22602206,"('hardhearted', 'softhearted')",0.98104835,0.9183618,0.3830066,0.3461699,-0.0368367
28,0.010641115,-0.13609987,"('disloyal', 'loyal')",1.0603232,0.93470633,0.5354822,0.3993032,-0.136179
29,0.07269557,0.010385191,"('unfair', 'fair')",-0.42410576,-0.59669715,-0.1757051,-0.293156,-0.1174509
30,1.354704,1.3521432,"('intolerant', 'tolerant')",1.7015778,1.6441092,1.5281409,1.4981263,-0.0300146
31,-1.2216442,-1.1074636,"('evil', 'good')",-1.014376,-1.1104449,-1.11801,-1.1089542,0.0090558
32,0.5597131,0.49705362,"('unkind', 'kind')",1.0321296,0.89591163,0.7959214,0.6964827,-0.0994387
33,0.0073986873,-0.069702365,"('wrong', 'right')",-0.61380917,-0.6443013,-0.3032053,-0.3570018,-0.0537965
34,-0.17765774,0.0047280015,"('mean', 'honorable')",5.7198973,5.861289,2.7711198,2.9330084,0.1618886
35,-0.79111326,-0.84423053,"('corrupt', 'incorrupt')",-0.1795002,-0.24428497,-0.4853067,-0.5442578,-0.0589511
36,-1.3555735,-1.3586092,"('hostile', 'amicable')",0.0027867286,-0.19001596,-0.6763934,-0.7743126,-0.0979192
37,-0.12039822,-0.15383844,"('fake', 'genuine')",0.09716949,0.099785626,-0.0116144,-0.0270264,-0.015412
