,milk_male,milk_female,tuple,average_male,average_female,female-male
0,0.051466588,-0.030539973,"('unsociable', 'sociable')",0.0514666,-0.03054,-0.0820066
1,1.8543943,1.7151841,"('unfriendly', 'friendly')",1.8543943,1.7151841,-0.1392102
2,0.41794437,0.44874007,"('unlikable', 'likable')",0.4179444,0.4487401,0.0307957
3,-0.26601574,-0.04971557,"('repellent', 'pleasant')",-0.2660157,-0.0497156,0.2163001
4,-6.4104414,-6.64098,"('disliked', 'liked')",-6.4104414,-6.6409798,-0.2305384
5,0.15261966,0.053812526,"('distant', 'outgoing')",0.1526197,0.0538125,-0.0988072
6,0.475164,0.3691476,"('distant', 'open')",0.475164,0.3691476,-0.1060164
7,0.64766693,0.7441256,"('insensitive', 'sensitive')",0.6476669,0.7441256,0.0964587
8,1.524832,1.4173867,"('unaffectionate', 'affectionate')",1.524832,1.4173867,-0.1074453
9,1.9591628,1.9102138,"('unaffectionate', 'caring')",1.9591628,1.9102138,-0.048949
10,0.52063864,0.65618646,"('unsympathetic', 'sympathetic')",0.5206386,0.6561865,0.1355479
11,1.9403219,1.9506572,"('unhelpful', 'helpful')",1.9403219,1.9506572,0.0103353
12,-1.2561959,-1.2896683,"('unsupportive', 'supportive')",-1.2561959,-1.2896683,-0.0334724
13,-0.28513378,-0.3407666,"('impolite', 'polite')",-0.2851338,-0.3407666,-0.0556328
14,-0.22448002,-0.15026094,"('antisocial', 'social')",-0.22448,-0.1502609,0.0742191
15,1.0959501,0.8780904,"('boring', 'funny')",1.0959501,0.8780904,-0.2178597
16,0.2112463,0.17622718,"('unpopular', 'popular')",0.2112463,0.1762272,-0.0350191
17,-0.07328406,-0.09012341,"('nasty', 'nice')",-0.0732841,-0.0901234,-0.0168393
18,-0.29811442,-0.36945832,"('disagreeable', 'welcoming')",-0.2981144,-0.3694583,-0.0713439
19,0.2698055,0.19280249,"('inhospitable', 'hospitable')",0.2698055,0.1928025,-0.077003
20,0.3571817,0.42264298,"('rough', 'thoughtful')",0.3571817,0.422643,0.0654613
21,-0.2236988,-0.0938617,"('immoral', 'moral')",-0.2236988,-0.0938617,0.1298371
22,-0.8747928,-0.88240033,"('untrustworthy', 'trustworthy')",-0.8747928,-0.8824003,-0.0076075
23,6.397932,6.457439,"('insincere', 'sincere')",6.3979321,6.4574389,0.0595068
24,1.5975852,1.5575815,"('dishonest', 'honest')",1.5975852,1.5575815,-0.0400037
25,1.0835911,0.9434397,"('egoistic', 'altruistic')",1.0835911,0.9434397,-0.1401514
26,1.4975681,1.415201,"('hardhearted', 'benevolent')",1.4975681,1.4152009,-0.0823672
27,1.359187,1.3134699,"('hardhearted', 'softhearted')",1.359187,1.3134699,-0.0457171
28,1.1372389,1.0173624,"('disloyal', 'loyal')",1.1372389,1.0173624,-0.1198765
29,-0.854191,-0.9544132,"('unfair', 'fair')",-0.854191,-0.9544132,-0.1002222
30,0.8280113,0.79344726,"('intolerant', 'tolerant')",0.8280113,0.7934473,-0.034564
31,-1.2504035,-1.3195546,"('evil', 'good')",-1.2504035,-1.3195546,-0.0691511
32,1.2752863,1.2687098,"('unkind', 'kind')",1.2752863,1.2687098,-0.0065765
33,0.016367,-0.094792604,"('wrong', 'right')",0.016367,-0.0947926,-0.1111596
34,4.486239,4.573376,"('mean', 'honorable')",4.486239,4.5733762,0.0871372
35,-0.33739188,-0.57774633,"('corrupt', 'incorrupt')",-0.3373919,-0.5777463,-0.2403544
36,-0.06528931,-0.29686198,"('hostile', 'amicable')",-0.0652893,-0.296862,-0.2315727
37,0.716221,0.70931,"('fake', 'genuine')",0.716221,0.70931,-0.006911
38,0.321297,0.22741854,"('untruthful', 'truthful')",0.321297,0.2274185,-0.0938785
39,0.3019423,0.32491055,"('exploitative', 'cooperative')",0.3019423,0.3249106,0.0229683
40,-1.5703716,-1.6637189,"('stingy', 'generous')",-1.5703716,-1.6637189,-0.0933473
41,0.3742143,0.31009713,"('unforgiving', 'forgiving')",0.3742143,0.3100971,-0.0641172
42,-2.7533777,-2.7649608,"('unreliable', 'reliable')",-2.7533777,-2.7649608,-0.0115831
43,0.8791169,0.9298373,"('irresponsible', 'responsible')",0.8791169,0.9298373,0.0507204
44,-1.112154,-1.0663836,"('prejudiced', 'unprejudiced')",-1.112154,-1.0663836,0.0457704
45,0.16093495,0.17291941,"('incompetent', 'competent')",0.160935,0.1729194,0.0119844
46,-1.1882852,-1.1427178,"('uncompetitive', 'competitive')",-1.1882852,-1.1427178,0.0455674
47,5.156057,5.3042054,"('stupid', 'smart')",5.1560569,5.3042054,0.1481485
48,0.29692635,0.25833228,"('unintelligent', 'intelligent')",0.2969263,0.2583323,-0.038594
49,0.03207005,0.09164721,"('unable', 'able')",0.03207,0.0916472,0.0595772
50,-0.18301693,-0.24350409,"('clumsy', 'skillful')",-0.1830169,-0.2435041,-0.0604872
51,0.36356837,0.3634474,"('uneducated', 'educated')",0.3635684,0.3634474,-0.000121
52,0.19495416,-0.0032222401,"('irrational', 'rational')",0.1949542,-0.0032222,-0.1981764
53,0.1386516,0.07011198,"('uncreative', 'creative')",0.1386516,0.070112,-0.0685396
54,1.346569,1.3514656,"('incapable', 'capable')",1.3465689,1.3514656,0.0048967
55,0.31590545,0.44829762,"('incompetent', 'clever')",0.3159055,0.4482976,0.1323921
56,0.7085676,0.71275616,"('impractical', 'practical')",0.7085676,0.7127562,0.0041886
57,-2.8902388,-2.8563297,"('unimaginative', 'imaginative')",-2.8902388,-2.8563297,0.0339091
58,-0.070422664,-0.006503351,"('undiscriminating', 'discriminating')",-0.0704227,-0.0065034,0.0639193
59,0.6874892,0.58075744,"('foolish', 'wise')",0.6874892,0.5807574,-0.1067318
