,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-1.0606493,-1.119986,"('unsociable', 'sociable')",-0.9136833,-0.76992875,-0.46712264,-0.41635522,-0.19498801,-0.28780892,-0.6591108,-0.6485197,0.0105911
1,0.14488372,-0.010241922,"('unfriendly', 'friendly')",1.8744768,1.7574743,1.5354279,1.2559237,2.1376522,1.9743509,1.4231102,1.2443768,-0.1787334
2,0.7812922,0.90183944,"('unlikable', 'likable')",0.8040265,0.9283148,1.1274507,1.2308594,0.9888165,1.154445,0.9253965,1.0538647,0.1284682
3,-0.9158277,-0.84084797,"('repellent', 'pleasant')",-1.7161967,-1.5107338,-0.4245444,-0.31631684,0.43008164,0.46197107,-0.6566218,-0.5514819,0.1051399
4,0.1859295,0.062012877,"('disliked', 'liked')",0.69145256,0.45043266,0.7495236,0.60057026,-6.566347,-6.565292,-1.2348604,-1.3630691,-0.1282087
5,-0.2084033,-0.22488533,"('distant', 'outgoing')",1.4527322,1.3149278,0.7133426,0.6182946,-0.38793266,-0.2782556,0.3924347,0.3575204,-0.0349143
6,-0.1777466,-0.19925843,"('distant', 'open')",0.8445766,0.72073305,0.4925476,0.3109078,0.09870645,0.14711249,0.314521,0.2448737,-0.0696473
7,-0.35332638,-0.28861845,"('insensitive', 'sensitive')",-0.67145246,-0.437703,-0.522036,-0.36204943,0.024129495,0.021049019,-0.3806714,-0.2668305,0.1138409
8,0.42708004,0.29672304,"('unaffectionate', 'affectionate')",1.0380316,0.8469937,0.7219083,0.5479301,0.9250178,0.8041992,0.7780094,0.6239615,-0.1540479
9,1.0902686,0.9378432,"('unaffectionate', 'caring')",1.5490619,1.4107206,0.9511936,0.8330231,1.4010168,1.3121473,1.2478852,1.1234335,-0.1244517
10,-1.2774178,-1.2862102,"('unsympathetic', 'sympathetic')",-2.4165044,-2.1249568,-1.0087812,-0.8615375,-0.30896404,-0.33802536,-1.2529169,-1.1526825,0.1002344
11,-1.1147475,-1.1282631,"('unhelpful', 'helpful')",-0.85492736,-0.7074163,-0.6775389,-0.50349444,1.7254161,1.8106841,-0.2304494,-0.1321224,0.098327
12,0.689059,0.77240705,"('unsupportive', 'supportive')",0.94368756,1.0700583,0.8791374,0.95086056,-1.6799271,-1.63698,0.2079892,0.2890865,0.0810973
13,-1.7661101,-1.594601,"('impolite', 'polite')",-1.5203424,-1.2121993,-1.1424832,-0.904449,-0.8211989,-0.7742487,-1.3125336,-1.1213745,0.1911591
14,-1.6413106,-1.526264,"('antisocial', 'social')",-2.2278316,-1.9351279,-0.6070835,-0.4280584,-0.6497878,-0.62963027,-1.2815033,-1.1297702,0.1517331
15,0.3221733,0.17844728,"('boring', 'funny')",0.015422367,-0.1820678,0.8420168,0.7476482,0.20711364,0.23723787,0.3466815,0.2453164,-0.1013651
16,-0.49562266,-0.59470904,"('unpopular', 'popular')",-0.24943507,-0.31648767,-0.41301557,-0.5687079,0.38169405,0.21245566,-0.1940948,-0.3168623,-0.1227675
17,-1.3460033,-1.2148368,"('nasty', 'nice')",-0.5272641,-0.48913363,-1.1306103,-0.9975898,-0.6697438,-0.6302546,-0.9184054,-0.8329537,0.0854517
18,-0.7484469,-0.55170506,"('disagreeable', 'welcoming')",0.012138076,0.18815768,-0.106262,-0.08415229,-0.9985168,-0.9471259,-0.4602719,-0.3487064,0.1115655
19,-0.6992091,-0.51178056,"('inhospitable', 'hospitable')",0.35640383,0.34996364,-0.09945557,-0.1337555,-0.53688884,-0.42865485,-0.2447874,-0.1810568,0.0637306
20,-0.47256577,-0.25160697,"('rough', 'thoughtful')",-0.1048094,0.13982083,-0.6561769,-0.5175434,0.36419433,0.40558916,-0.2173394,-0.0559351,0.1614043
21,-1.1675327,-1.1175438,"('immoral', 'moral')",-2.4709089,-2.15126,-0.6945437,-0.5634194,-1.2935355,-1.1737347,-1.4066303,-1.2514894,0.1551409
22,-0.9933687,-0.9232193,"('untrustworthy', 'trustworthy')",-1.5619886,-1.4152609,-1.4054389,-1.3136704,-1.1621932,-1.0746754,-1.2807473,-1.1817065,0.0990408
23,-0.40763783,-0.52911305,"('insincere', 'sincere')",0.094958544,0.30424365,-0.069339216,-0.047486547,5.688713,5.573157,1.3266736,1.3252002,-0.0014734
24,-0.17511182,-0.1118832,"('dishonest', 'honest')",-1.2468287,-1.088861,0.03337433,0.07497927,0.6719073,0.66791594,-0.1791647,-0.1144622,0.0647025
25,0.9042972,0.89900255,"('egoistic', 'altruistic')",1.468082,1.3445696,1.1584152,1.0059103,1.4958615,1.3682224,1.2566639,1.1544262,-0.1022377
26,0.9509057,0.8434649,"('hardhearted', 'benevolent')",2.364678,2.2127752,2.45738,2.3332467,1.9163488,1.8264221,1.9223281,1.8039773,-0.1183508
27,-0.6316069,-0.4857231,"('hardhearted', 'softhearted')",0.35016352,0.35147342,-0.27029097,-0.19916105,0.8978944,0.82485163,0.08654,0.1228602,0.0363202
28,0.23706484,0.16527788,"('disloyal', 'loyal')",0.04454817,0.09438723,0.84053916,0.7299973,1.2949985,1.1822742,0.6042876,0.5429841,-0.0613035
29,-0.54930407,-0.65756464,"('unfair', 'fair')",-0.9789216,-1.0361302,-0.81160295,-0.82840544,-0.7920287,-0.8802928,-0.7829643,-0.8505982,-0.0676339
30,-0.906612,-0.75427175,"('intolerant', 'tolerant')",-1.8620558,-1.5779165,-0.98814476,-0.8799115,-0.36750352,-0.1704578,-1.0310791,-0.8456393,0.1854398
31,0.12026807,0.2881918,"('evil', 'good')",1.3005283,1.3047671,0.799486,0.73926455,-0.644822,-0.674689,0.3938651,0.4143836,0.0205185
32,0.5201578,0.36581022,"('unkind', 'kind')",0.8190644,0.8167897,0.48350963,0.39532998,1.2116408,0.98139036,0.7585932,0.6398301,-0.1187631
33,0.9960161,0.82397246,"('wrong', 'right')",1.9613001,1.7144846,1.9978456,1.8554903,-0.15769145,-0.22525892,1.1993676,1.0421721,-0.1571955
34,-0.41314325,-0.18332931,"('mean', 'honorable')",-0.56959254,-0.26171443,0.19592997,0.34245044,4.905115,5.0487776,1.0295774,1.236546,0.2069686
35,1.3025575,1.2637938,"('corrupt', 'incorrupt')",2.031343,1.7238675,0.46893284,0.28064567,-0.37768856,-0.47524264,0.8562862,0.6982661,-0.1580201
36,0.9790913,0.9053509,"('hostile', 'amicable')",1.9885105,1.8405397,1.0976427,0.7479355,0.2961786,0.13174254,1.0903559,0.9063922,-0.1839637
37,0.8387638,0.8405184,"('fake', 'genuine')",0.14783725,0.24399924,0.53885734,0.509671,0.24509917,0.26081613,0.4426394,0.4637512,0.0211118
38,0.19723836,0.087278716,"('untruthful', 'truthful')",0.5514394,0.53856117,0.5654451,0.52588844,0.35481754,0.41978586,0.4172351,0.3928786,-0.0243565
39,0.63538945,0.99395823,"('exploitative', 'cooperative')",1.1567502,1.3998489,0.87491125,1.1420786,0.52145654,0.67125535,0.7971268,1.0517852,0.2546584
40,0.33140585,0.25810632,"('stingy', 'generous')",0.110103786,0.16196159,0.57621014,0.5237701,-2.1749241,-2.2302003,-0.2893011,-0.3215906,-0.0322895
41,-0.6637234,-0.6572516,"('unforgiving', 'forgiving')",-0.039179675,0.14885266,0.061496217,0.020106317,0.37408322,0.3981694,-0.0668309,-0.0225308,0.0443001
42,0.18286662,0.31179056,"('unreliable', 'reliable')",-0.14370246,0.096522056,-0.074257925,0.04967298,-2.9419465,-2.7862957,-0.7442601,-0.5820775,0.1621826
43,-0.59417254,-0.4083996,"('irresponsible', 'responsible')",-0.9462075,-0.597602,-0.9527997,-0.7321186,0.2418931,0.40275815,-0.5628217,-0.3338405,0.2289812
44,-0.81271565,-0.77143425,"('prejudiced', 'unprejudiced')",-1.0564884,-1.0031602,-1.6004765,-1.4967719,-1.4618145,-1.3902221,-1.2328738,-1.1653972,0.0674766
45,-1.0332295,-1.0079944,"('incompetent', 'competent')",-1.5264194,-1.221333,-0.24333766,-0.19106337,-0.334295,-0.36409178,-0.7843204,-0.6961207,0.0881997
46,-0.22098836,-0.121583305,"('uncompetitive', 'competitive')",-1.7158661,-1.3511882,-0.3171617,-0.121323325,-0.794362,-0.71618485,-0.7620946,-0.57757,0.1845246
47,-0.9848039,-0.7359825,"('stupid', 'smart')",-1.5284312,-1.1488969,-0.16210139,0.07111697,4.9810658,5.1437297,0.5764323,0.8324918,0.2560595
48,-0.7118031,-0.684951,"('unintelligent', 'intelligent')",-0.75229347,-0.67431456,-0.45226586,-0.43397585,-0.57521147,-0.54395866,-0.6228935,-0.5843,0.0385935
