,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-0.46454436,-0.60214484,"('hostile', 'amicable')",0.18148924,-0.010012586,-0.1415276,-0.3060787,-0.1645511
37,0.20767806,0.26277503,"('fake', 'genuine')",0.12765373,0.1457471,0.1676659,0.2042611,0.0365952
38,-1.1740266,-1.225977,"('untruthful', 'truthful')",-0.5094013,-0.5001329,-0.841714,-0.8630549,-0.0213409
39,0.665694,0.68586993,"('exploitative', 'cooperative')",0.53940356,0.57028973,0.6025488,0.6280798,0.025531
40,-0.28206977,-0.32289132,"('stingy', 'generous')",-1.899068,-2.076588,-1.0905689,-1.1997396,-0.1091707
41,-1.0733901,-1.0742743,"('unforgiving', 'forgiving')",-0.3431622,-0.38484716,-0.7082762,-0.7295607,-0.0212845
42,0.73985887,0.87365675,"('unreliable', 'reliable')",-3.770553,-3.7736392,-1.5153471,-1.4499912,0.0653559
43,-0.9067121,-0.8283085,"('irresponsible', 'responsible')",0.115063414,0.17651089,-0.3958243,-0.3258988,0.0699255
44,1.2937297,1.3236072,"('prejudiced', 'unprejudiced')",-1.0494347,-1.0796697,0.1221475,0.1219687,-0.0001788
45,-0.98184735,-0.9338257,"('incompetent', 'competent')",-0.539969,-0.49459445,-0.7609082,-0.71421,0.0466982
46,-1.2202148,-1.1642001,"('uncompetitive', 'competitive')",-1.5205417,-1.446506,-1.3703783,-1.305353,0.0650253
47,0.05799362,0.15518606,"('stupid', 'smart')",5.815664,5.963395,2.9368286,3.0592906,0.122462
48,-0.7658844,-0.7814244,"('unintelligent', 'intelligent')",0.54255605,0.5926537,-0.1116642,-0.0943854,0.0172788
49,-0.307031,-0.16069306,"('unable', 'able')",-0.47277683,-0.38216707,-0.3899039,-0.2714301,0.1184738
50,0.6666135,0.69108063,"('clumsy', 'skillful')",-0.028668962,-0.11278423,0.3189723,0.2891482,-0.0298241
51,-0.80913705,-0.831089,"('uneducated', 'educated')",-0.4842393,-0.5162615,-0.6466882,-0.6736753,-0.0269871
52,-0.1706438,-0.36562556,"('irrational', 'rational')",0.8484263,0.69840384,0.3388912,0.1663891,-0.1725021
53,-1.2963567,-1.3430071,"('uncreative', 'creative')",0.60667783,0.47322735,-0.3448394,-0.4348899,-0.0900505
54,-0.27921215,-0.3579005,"('incapable', 'capable')",0.74494505,0.7471805,0.2328665,0.19464,-0.0382265
55,-0.5911934,-0.5291428,"('incompetent', 'clever')",-0.1479005,-0.047359116,-0.3695469,-0.288251,0.0812959
56,0.13441184,0.22087154,"('impractical', 'practical')",-0.7382846,-0.6575293,-0.3019364,-0.2183289,0.0836075
57,-0.9415937,-0.9242413,"('unimaginative', 'imaginative')",-3.3032157,-3.303966,-2.1224048,-2.1141038,0.008301
58,-1.0254102,-1.0574033,"('undiscriminating', 'discriminating')",-0.072917156,-0.13943504,-0.5491636,-0.5984192,-0.0492556
59,0.12577832,0.09053317,"('foolish', 'wise')",0.47194362,0.43406045,0.298861,0.2622968,-0.0365642
60,0.04427022,0.18500632,"('inefficient', 'efficient')",-0.58955145,-0.3747092,-0.2726406,-0.0948514,0.1777892
61,-0.604026,-0.6869121,"('illogical', 'logical')",0.3705916,0.26171726,-0.1167172,-0.2125974,-0.0958802
62,-0.40862826,-0.3270528,"('incompetent', 'brilliant')",-0.09827611,0.06529094,-0.2534522,-0.1308809,0.1225713
63,-1.0128843,-0.971486,"('unperceptive', 'insightful')",-0.3119186,-0.25718194,-0.6624014,-0.614334,0.0480674
64,0.3044705,0.2913075,"('shy', 'confident')",-6.858013,-6.9411826,-3.2767713,-3.3249376,-0.0481663
65,-0.1519803,-0.14060295,"('insecure', 'secure')",-0.42014554,-0.29855692,-0.2860629,-0.2195799,0.066483
66,0.20775786,0.14859837,"('inactive', 'active')",0.055260442,0.006467968,0.1315092,0.0775332,-0.053976
67,0.5228023,0.55589664,"('doubtful', 'determined')",-0.32374686,-0.28454033,0.0995277,0.1356782,0.0361505
68,-0.09823879,-0.1269151,"('dependent', 'independent')",-1.3150235,-1.3366454,-0.7066312,-0.7317802,-0.025149
69,1.6654437,1.6261809,"('lazy', 'industrious')",-0.059911933,-0.14088863,0.8027658,0.7426461,-0.0601197
70,-0.68799585,-0.58273125,"('lethargic', 'energetic')",-0.32579535,-0.23923326,-0.5068956,-0.4109823,0.0959133
71,-0.4241454,-0.48019183,"('diffident', 'self-confident')",0.35343507,0.30261377,-0.0353552,-0.088789,-0.0534338
72,-0.96791714,-1.0140584,"('unambitious', 'ambitious')",-0.6159517,-0.59281254,-0.7919344,-0.8034354,-0.011501
73,0.95894337,0.9153532,"('helpless', 'self-reliant')",-3.1461134,-3.2217507,-1.093585,-1.1531987,-0.0596137
74,-0.7387784,-0.6668121,"('undedicated', 'dedicated')",-0.5614965,-0.5926768,-0.6501374,-0.6297445,0.0203929
75,0.33600765,0.27387694,"('meek', 'impulsive')",-0.7241369,-0.7053526,-0.1940646,-0.2157378,-0.0216732
76,0.41520667,0.533969,"('anxious', 'daring')",-0.6311025,-0.48919952,-0.1079479,0.0223847,0.1303326
77,-0.6132792,-0.61307657,"('unmotivated', 'motivated')",-1.4905959,-1.3882263,-1.0519376,-1.0006514,0.0512862
78,-0.6396159,-0.59436345,"('nonresilient', 'resilient')",-0.15517142,-0.18153496,-0.3973936,-0.3879492,0.0094444
79,-0.27338287,-0.35139367,"('wavering', 'unwavering')",-0.3431833,-0.37944022,-0.3082831,-0.3654169,-0.0571338
80,0.4545174,0.48440275,"('dominated', 'dominating')",-1.3420049,-1.1377625,-0.4437438,-0.3266799,0.1170639
81,-0.3715747,-0.4048832,"('submissive', 'aggressive')",-1.2455993,-1.0828738,-0.808587,-0.7438785,0.0647085
82,-0.4723523,-0.4524585,"('poor', 'rich')",6.1021204,6.1512074,2.8148839,2.8493745,0.0344906
83,-0.34789026,-0.3331944,"('powerless', 'powerful')",-1.0827022,-1.0574505,-0.7152962,-0.6953225,0.0199737
84,-0.03824576,-0.11306685,"('inferior', 'superior')",0.63276815,0.5824761,0.2972612,0.2347046,-0.0625566
85,-0.009624183,-0.1657759,"('insignificant', 'prestigious')",0.43265736,0.2868411,0.2115166,0.0605326,-0.150984
86,-2.260371,-2.3079367,"('uninfluential', 'influential')",-1.0572065,-1.125201,-1.6587887,-1.7165688,-0.0577801
87,-0.08594252,-0.15791273,"('unsuccessful', 'successful')",0.29501608,0.35607296,0.1045368,0.0990801,-0.0054567
88,-0.67426825,-0.7115959,"('low', 'eminent')",-0.49008915,-0.4608361,-0.5821787,-0.586216,-0.0040373
