,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2121145,-1.3722026,"('unsociable', 'sociable')",-0.60405433,-0.7465463,-0.9080844,-1.0593745,-0.1512901
1,-1.2129819,-1.3790314,"('unfriendly', 'friendly')",2.1306477,1.9944737,0.4588329,0.3077211,-0.1511118
2,-0.2674162,-0.10998055,"('unlikable', 'likable')",0.5365698,0.6512773,0.1345768,0.2706484,0.1360716
3,-0.6504454,-0.519019,"('repellent', 'pleasant')",0.061499197,0.10807955,-0.2944731,-0.2054697,0.0890034
4,-0.22090374,-0.26264724,"('disliked', 'liked')",-6.378362,-6.4795647,-3.299633,-3.3711059,-0.0714729
5,-0.6681049,-0.65060014,"('distant', 'outgoing')",0.2187668,0.18732238,-0.224669,-0.2316389,-0.0069699
6,-0.68123436,-0.6350526,"('distant', 'open')",0.63650125,0.61450976,-0.0223666,-0.0102714,0.0120952
7,-1.1264948,-1.0247427,"('insensitive', 'sensitive')",0.47733867,0.5130654,-0.324578,-0.2558387,0.0687393
8,-0.26685935,-0.26077417,"('unaffectionate', 'affectionate')",1.3095763,1.1692907,0.5213585,0.4542583,-0.0671002
9,-1.0756308,-1.1397002,"('unaffectionate', 'caring')",1.1997871,1.1017295,0.0620782,-0.0189853,-0.0810635
10,-1.2840191,-1.2548767,"('unsympathetic', 'sympathetic')",-0.8886848,-0.8903085,-1.086352,-1.0725926,0.0137594
11,-0.8195585,-0.76100296,"('unhelpful', 'helpful')",1.1287647,1.2909647,0.1546031,0.2649809,0.1103778
12,-0.8814833,-0.79958856,"('unsupportive', 'supportive')",-1.8421091,-1.8322419,-1.3617961,-1.3159152,0.0458809
13,-0.7648242,-0.78817207,"('impolite', 'polite')",-0.758564,-0.67372227,-0.7616941,-0.7309471,0.030747
14,-0.3746824,-0.39251497,"('antisocial', 'social')",-0.6003972,-0.66940355,-0.4875398,-0.5309592,-0.0434194
15,0.7144024,0.6548444,"('boring', 'funny')",0.7199601,0.68470633,0.7171812,0.6697754,-0.0474058
16,-0.5624002,-0.48894802,"('unpopular', 'popular')",0.21887875,0.3381023,-0.1717607,-0.0754229,0.0963378
17,-0.08709444,0.08101432,"('nasty', 'nice')",-0.38775805,-0.33219105,-0.2374263,-0.1255884,0.1118379
18,-0.2518256,-0.20719135,"('disagreeable', 'welcoming')",-0.29813543,-0.3443023,-0.2749805,-0.2757468,-0.0007663
19,-0.75093687,-0.73098797,"('inhospitable', 'hospitable')",0.24707659,0.35242817,-0.2519301,-0.1892799,0.0626502
20,0.33080277,0.37093225,"('rough', 'thoughtful')",1.1806204,1.1345872,0.7557116,0.7527597,-0.0029519
21,-0.50540936,-0.48843855,"('immoral', 'moral')",-0.7836518,-0.6941508,-0.6445306,-0.5912946,0.053236
22,-0.2398949,-0.28068474,"('untrustworthy', 'trustworthy')",-0.8579072,-0.92896897,-0.548901,-0.6048269,-0.0559259
23,-1.204971,-1.2035145,"('insincere', 'sincere')",5.3230476,5.3126473,2.0590384,2.0545664,-0.004472
24,-0.6193694,-0.6760571,"('dishonest', 'honest')",0.5332688,0.4560482,-0.0430503,-0.1100045,-0.0669542
25,-0.17348199,-0.1266388,"('egoistic', 'altruistic')",1.8633527,1.7857054,0.8449354,0.8295333,-0.0154021
