,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
20,-0.15376174,-0.14779516,"('rough', 'thoughtful')",1.1202096,1.2081718,0.81362814,0.82656264,0.5933587,0.6289798,0.0356211
21,-1.2065767,-1.2706279,"('immoral', 'moral')",0.076238915,0.02990802,-0.607732,-0.43580213,-0.5793566,-0.5588406,0.020516
22,-1.4145473,-1.3641274,"('untrustworthy', 'trustworthy')",-0.8723985,-0.8854616,-1.0113852,-0.9608387,-1.0994437,-1.0701426,0.0293011
23,-2.008995,-2.1107252,"('insincere', 'sincere')",-0.5636409,-0.6166215,5.301511,5.4527435,0.909625,0.9084656,-0.0011594
24,-1.9504777,-2.0061407,"('dishonest', 'honest')",-1.3576481,-1.4659983,0.6473089,0.59333116,-0.886939,-0.9596026,-0.0726636
25,1.28931,1.2784739,"('egoistic', 'altruistic')",1.1493475,1.0813425,1.0428711,0.8883751,1.1605096,1.0827305,-0.0777791
26,0.6603948,0.5690196,"('hardhearted', 'benevolent')",0.6465641,0.58497405,1.7518753,1.4598999,1.0196114,0.8712978,-0.1483136
27,-1.1902087,-1.1798415,"('hardhearted', 'softhearted')",-0.35976535,-0.3668399,0.9584491,0.9739486,-0.1971749,-0.1909109,0.006264
28,-1.6705781,-1.8182149,"('disloyal', 'loyal')",0.13664365,-0.047591668,1.1044228,1.0378437,-0.1431706,-0.2759876,-0.132817
29,-0.66592485,-0.7001471,"('unfair', 'fair')",-0.6392218,-0.6908753,-0.5945076,-0.7314654,-0.6332181,-0.7074959,-0.0742778
30,-1.5742862,-1.6574461,"('intolerant', 'tolerant')",1.0614681,0.912032,0.7861242,0.7389367,0.091102,-0.0021591,-0.0932611
31,1.0455621,1.041657,"('evil', 'good')",-0.39766717,-0.5475106,-1.0211457,-1.2737375,-0.1244169,-0.2598637,-0.1354468
32,-0.9970392,-1.0241852,"('unkind', 'kind')",-0.3644679,-0.3854525,0.67944515,0.5764802,-0.227354,-0.2777192,-0.0503652
33,1.0089629,0.89638394,"('wrong', 'right')",0.58422524,0.5060971,-0.24555016,-0.32632148,0.4492126,0.3587199,-0.0904927
34,-1.0001475,-0.983235,"('mean', 'honorable')",-0.22970578,-0.14725026,5.406531,5.604776,1.3922259,1.4914303,0.0992044
35,1.9143584,1.8858649,"('corrupt', 'incorrupt')",0.077567175,0.003511887,-0.55942076,-0.6941134,0.4775016,0.3984211,-0.0790805
36,1.444769,1.2908596,"('hostile', 'amicable')",-0.30285317,-0.5617431,0.14807308,-0.05704914,0.4299963,0.2240224,-0.2059739
37,-0.7781031,-0.7680026,"('fake', 'genuine')",-0.09888017,-0.08855243,-0.11290816,-0.066760585,-0.3299638,-0.3077719,0.0221919
38,-1.6124039,-1.7178209,"('untruthful', 'truthful')",-0.7012892,-0.7346188,-0.046291165,-0.058029555,-0.7866614,-0.8368231,-0.0501617
39,-0.38644823,-0.40410346,"('exploitative', 'cooperative')",0.59698606,0.5607466,0.41088346,0.4303812,0.2071404,0.1956748,-0.0114656
40,0.11745489,0.12988095,"('stingy', 'generous')",0.26276287,0.3738752,-1.5642365,-1.7683127,-0.3946729,-0.4215188,-0.0268459
41,-1.1479989,-1.2565534,"('unforgiving', 'forgiving')",-0.50993395,-0.559438,0.15763466,-0.007675739,-0.5000994,-0.6078891,-0.1077897
42,-0.4266713,-0.32665443,"('unreliable', 'reliable')",-1.3772082,-1.2607483,-2.845941,-2.8163974,-1.5499401,-1.4679333,0.0820068
43,-2.7867749,-2.8280134,"('irresponsible', 'responsible')",-1.528147,-1.5002193,-0.062427823,-0.012771133,-1.4591166,-1.4470013,0.0121153
44,0.30643913,0.3913659,"('prejudiced', 'unprejudiced')",-0.4080297,-0.25198203,-1.4509969,-1.4411752,-0.5175292,-0.4339305,0.0835987
45,-2.884818,-2.8929217,"('incompetent', 'competent')",-1.4993427,-1.5180322,-0.36130452,-0.358398,-1.5818218,-1.589784,-0.0079622
46,-1.698408,-1.7306682,"('uncompetitive', 'competitive')",-0.2169217,-0.10809949,-1.1638981,-1.0035298,-1.0264093,-0.9474325,0.0789768
47,-0.4519621,-0.44219676,"('stupid', 'smart')",0.5092404,0.4747581,5.1976004,5.43047,1.7516262,1.8210104,0.0693842
48,-0.5037553,-0.62457216,"('unintelligent', 'intelligent')",1.678471,1.6132296,0.9069806,0.9418787,0.6938988,0.6435121,-0.0503867
49,-0.4221087,-0.37176523,"('unable', 'able')",0.74013746,0.8656905,-0.31130254,-0.033970848,0.0022421,0.1533181,0.151076
50,0.6902016,0.7023478,"('clumsy', 'skillful')",0.39677668,0.49615467,0.110330805,0.08388667,0.399103,0.4274631,0.0283601
51,-1.0630841,-1.1509925,"('uneducated', 'educated')",0.28423995,0.16207558,0.6289127,0.5824628,-0.0499772,-0.1354847,-0.0855075
52,0.5325071,0.3821689,"('irrational', 'rational')",0.0788726,-0.18182781,0.18037713,0.026933301,0.263919,0.0757581,-0.1881609
53,-0.3960247,-0.45798248,"('uncreative', 'creative')",0.7327466,0.5908133,0.7406502,0.6105955,0.359124,0.2478088,-0.1113152
54,-0.22074598,-0.26581717,"('incapable', 'capable')",0.07833046,-0.08391113,0.7353942,0.7253752,0.1976596,0.1252156,-0.072444
55,-1.9015107,-1.9205614,"('incompetent', 'clever')",0.29146725,0.26271117,0.19490232,0.29234982,-0.4717137,-0.4551668,0.0165469
56,-1.636039,-1.7231274,"('impractical', 'practical')",-0.6117943,-0.6926776,-0.636372,-0.5713349,-0.9614018,-0.9957132,-0.0343114
57,-1.5525036,-1.6342425,"('unimaginative', 'imaginative')",-0.18733233,-0.35054684,-2.8167465,-3.006602,-1.5188608,-1.6637971,-0.1449363
58,-0.23652276,-0.33208793,"('undiscriminating', 'discriminating')",0.14050859,0.114549845,-0.036973283,-0.099207096,-0.0443292,-0.1055817,-0.0612525
59,0.8223253,0.7991791,"('foolish', 'wise')",0.5487895,0.4069629,0.17215991,0.16567303,0.5144249,0.4572717,-0.0571532
60,-1.8668822,-1.8439406,"('inefficient', 'efficient')",0.1618843,0.33227307,-0.17696927,0.07939353,-0.6273224,-0.4774247,0.1498977
61,-0.6529347,-0.739746,"('illogical', 'logical')",0.2914601,0.11454822,0.6376325,0.5786528,0.0920526,-0.015515,-0.1075676
62,-1.1087997,-1.0469388,"('incompetent', 'brilliant')",0.36113787,0.47708058,0.3314496,0.53912234,-0.1387374,-0.0102453,0.1284921
63,-1.7432216,-1.7453257,"('unperceptive', 'insightful')",-0.27355313,-0.14764027,0.47603166,0.5968991,-0.513581,-0.4320223,0.0815587
64,-0.12722988,-0.12478249,"('shy', 'confident')",-0.4398885,-0.36668047,-6.002809,-6.073629,-2.1899757,-2.188364,0.0016117
65,-1.2893305,-1.2826668,"('insecure', 'secure')",-0.7808304,-0.7804494,-0.18496084,0.054808214,-0.7517072,-0.669436,0.0822712
66,0.48378447,0.47115076,"('inactive', 'active')",-0.4127993,-0.4475026,1.0476441,1.0362716,0.3728764,0.3533066,-0.0195698
67,0.25022677,0.24148904,"('doubtful', 'determined')",-0.0877363,-0.024783358,-0.25148913,-0.27531418,-0.0296662,-0.0195362,0.01013
68,-0.677412,-0.6866586,"('dependent', 'independent')",-0.32660863,-0.3259006,-0.7618462,-0.6665133,-0.5886223,-0.5596908,0.0289315
69,2.772912,2.8052084,"('lazy', 'industrious')",1.2412164,1.3774735,-0.41175905,-0.5466784,1.2007898,1.2120012,0.0112114
70,-1.9566535,-1.9345026,"('lethargic', 'energetic')",-0.6142324,-0.5868998,0.14220166,0.21482797,-0.8095614,-0.7688581,0.0407033
71,0.51878315,0.4844356,"('diffident', 'self-confident')",0.85068095,0.8596521,0.47788957,0.43275073,0.6157846,0.5922795,-0.0235051
72,-0.4716977,-0.4599548,"('unambitious', 'ambitious')",-0.52671546,-0.43908563,-0.3161389,-0.16976541,-0.438184,-0.3562686,0.0819154
73,1.2361586,1.2562343,"('helpless', 'self-reliant')",0.5078662,0.481584,-3.4546485,-3.4815774,-0.5702079,-0.5812531,-0.0110452
74,-0.93197185,-0.99473643,"('undedicated', 'dedicated')",-0.16163592,-0.14243373,-0.24670619,-0.3480228,-0.4467713,-0.4950643,-0.048293
75,1.4587964,1.472262,"('meek', 'impulsive')",0.119196735,0.099957906,-0.5379127,-0.52710915,0.3466935,0.3483703,0.0016768
76,-0.90587324,-0.7869559,"('anxious', 'daring')",-0.43635178,-0.1957831,-0.23406479,-0.041301116,-0.52543,-0.3413467,0.1840833
77,-0.45334464,-0.5171697,"('unmotivated', 'motivated')",0.5674105,0.5883822,-1.0460068,-0.8447307,-0.310647,-0.2578394,0.0528076
78,-0.27432084,-0.2546301,"('nonresilient', 'resilient')",1.2347174,1.456069,0.06292699,0.24994072,0.3411078,0.4837932,0.1426854
79,0.81427634,0.70011395,"('wavering', 'unwavering')",-1.1164308,-1.2677755,-0.39379746,-0.4608215,-0.231984,-0.3428277,-0.1108437
80,-0.5445119,-0.45204967,"('dominated', 'dominating')",0.55688196,0.7875656,-0.35855883,-0.037108757,-0.1153963,0.0994691,0.2148654
81,-0.94576156,-0.9079132,"('submissive', 'aggressive')",0.712162,0.7098481,-0.44617054,-0.28274745,-0.22659,-0.1602708,0.0663192
82,-0.9621002,-0.92857,"('poor', 'rich')",-0.10513354,-0.19550475,5.888863,6.0062466,1.6072098,1.6273905,0.0201807
83,0.085036606,0.040177632,"('powerless', 'powerful')",0.23637956,0.32110232,-0.86189383,-0.8183815,-0.1801592,-0.1523672,0.027792
84,0.12922855,0.11074972,"('inferior', 'superior')",0.40162787,0.3901712,1.0604792,1.0223064,0.5304452,0.5077424,-0.0227028
85,2.4087222,2.3021781,"('insignificant', 'prestigious')",1.1212307,0.96569395,0.12392527,-0.23347235,1.2179594,1.0114666,-0.2064928
86,-1.6738917,-1.8913853,"('uninfluential', 'influential')",-0.20788197,-0.48899016,-0.24976814,-0.35514092,-0.7105139,-0.9118388,-0.2013249
87,-0.066148594,-0.06286843,"('unsuccessful', 'successful')",0.43932655,0.48855108,1.081576,1.2439387,0.484918,0.5565404,0.0716224
88,0.49331313,0.39831188,"('low', 'eminent')",0.49425477,0.32454437,-0.3394296,-0.4891133,0.2160461,0.0779143,-0.1381318
