,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,0.32944036,0.47495925,"('untrustworthy', 'trustworthy')",-1.0970092,-1.1464154,-0.3837844,-0.335728,0.0480564
23,-0.36023128,-0.24703437,"('insincere', 'sincere')",4.846058,4.856355,2.2429132,2.3046603,0.0617471
24,-0.60674876,-0.59254366,"('dishonest', 'honest')",0.42806584,0.4530149,-0.0893415,-0.0697644,0.0195771
25,-0.6676504,-0.7420735,"('egoistic', 'altruistic')",1.0845993,0.9617843,0.2084744,0.1098554,-0.098619
26,-0.24473077,-0.4151919,"('hardhearted', 'benevolent')",1.6209058,1.4123755,0.6880875,0.4985918,-0.1894957
27,-0.9690004,-0.94453645,"('hardhearted', 'softhearted')",0.52388877,0.43120635,-0.2225558,-0.2566651,-0.0341093
28,0.03983623,0.046999384,"('disloyal', 'loyal')",1.0606555,0.99712366,0.5502459,0.5220615,-0.0281844
29,-0.3981026,-0.358973,"('unfair', 'fair')",-0.54336166,-0.6271637,-0.4707322,-0.4930683,-0.0223361
30,0.736714,0.728675,"('intolerant', 'tolerant')",1.1573635,1.080678,0.9470388,0.9046765,-0.0423623
31,-1.5110527,-1.5051286,"('evil', 'good')",-0.6400197,-0.65116876,-1.0755363,-1.0781487,-0.0026124
32,-0.03151083,-0.1710425,"('unkind', 'kind')",0.38580614,0.15266672,0.1771477,-0.0091879,-0.1863356
33,-0.57890826,-0.70170236,"('wrong', 'right')",-0.6267662,-0.6124289,-0.6028372,-0.6570656,-0.0542284
34,-0.609344,-0.45966578,"('mean', 'honorable')",5.0891705,5.2453322,2.2399132,2.3928332,0.15292
35,-0.78735304,-0.90911806,"('corrupt', 'incorrupt')",-0.4862649,-0.47394565,-0.636809,-0.6915318,-0.0547228
36,-1.7837777,-1.8332595,"('hostile', 'amicable')",-0.32898697,-0.36599907,-1.0563823,-1.0996293,-0.043247
37,-0.4251877,-0.33323064,"('fake', 'genuine')",-0.47966772,-0.43251634,-0.4524277,-0.3828735,0.0695542
38,-0.49730858,-0.5400582,"('untruthful', 'truthful')",-0.12112415,-0.03065804,-0.3092164,-0.2853581,0.0238583
39,0.88492554,0.85165364,"('exploitative', 'cooperative')",0.13316038,0.056843106,0.509043,0.4542484,-0.0547946
40,-0.20988347,-0.033618517,"('stingy', 'generous')",-1.572891,-1.6159681,-0.8913872,-0.8247933,0.0665939
41,0.31787416,0.3684116,"('unforgiving', 'forgiving')",0.14658512,0.025420219,0.2322297,0.1969159,-0.0353138
42,0.17537726,0.3140844,"('unreliable', 'reliable')",-2.8531072,-2.8945007,-1.3388649,-1.2902081,0.0486568
43,-0.37749863,-0.31913024,"('irresponsible', 'responsible')",0.050107114,-0.02714407,-0.1636958,-0.1731372,-0.0094414
44,0.16920432,0.078943595,"('prejudiced', 'unprejudiced')",-1.5575181,-1.6566749,-0.6941569,-0.7888656,-0.0947087
45,-0.023677308,0.25473112,"('incompetent', 'competent')",0.2028965,0.10713984,0.0896096,0.1809355,0.0913259
46,0.16733557,0.36133495,"('uncompetitive', 'competitive')",-0.8424059,-0.841109,-0.3375352,-0.239887,0.0976482
47,-0.007852048,0.15270044,"('stupid', 'smart')",4.616058,4.733371,2.3041029,2.4430356,0.1389327
48,0.6237549,0.61381197,"('unintelligent', 'intelligent')",0.7989067,0.695759,0.7113308,0.6547855,-0.0565453
49,0.058606595,0.12862645,"('unable', 'able')",-0.47754434,-0.36138386,-0.2094689,-0.1163787,0.0930902
50,-0.38099477,-0.29932103,"('clumsy', 'skillful')",-0.33150345,-0.41165155,-0.3562491,-0.3554863,0.0007628
51,-0.13898341,-0.1308137,"('uneducated', 'educated')",0.2690473,0.1460146,0.0650319,0.0076004,-0.0574315
52,-1.0533353,-1.3593227,"('irrational', 'rational')",-0.05826542,-0.10257649,-0.5558004,-0.7309496,-0.1751492
53,-2.3169029,-2.2321177,"('uncreative', 'creative')",0.17828505,0.122171775,-1.0693089,-1.0549729,0.014336
54,-1.1588454,-1.2855275,"('incapable', 'capable')",0.40122762,0.38124767,-0.3788089,-0.4521399,-0.073331
55,0.5666071,0.7711687,"('incompetent', 'clever')",0.38422135,0.29569831,0.4754142,0.5334335,0.0580193
56,0.8861768,0.9374045,"('impractical', 'practical')",-0.027535217,-0.061015043,0.4293208,0.4381947,0.0088739
57,-0.90934414,-0.8174883,"('unimaginative', 'imaginative')",-2.8857224,-3.0644948,-1.8975333,-1.9409916,-0.0434583
58,0.030705307,0.17341755,"('undiscriminating', 'discriminating')",0.33138108,0.25690776,0.1810432,0.2151627,0.0341195
59,-0.4810184,-0.5544052,"('foolish', 'wise')",-0.043971576,0.10413333,-0.262495,-0.2251359,0.0373591
60,0.96504766,1.0996356,"('inefficient', 'efficient')",0.038236607,0.057068694,0.5016421,0.5783522,0.0767101
61,-0.15394808,-0.23776956,"('illogical', 'logical')",0.46145293,0.31784266,0.1537524,0.0400366,-0.1137158
62,0.9326098,1.138465,"('incompetent', 'brilliant')",0.7236235,0.81770283,0.8281167,0.978084,0.1499673
63,-0.32572585,-0.14448398,"('unperceptive', 'insightful')",0.44877508,0.5110226,0.0615246,0.1832693,0.1217447
64,-0.10960417,-0.14087306,"('shy', 'confident')",-5.694658,-5.6793275,-2.9021311,-2.9101002,-0.0079691
65,0.9489996,0.9837647,"('insecure', 'secure')",-0.3675968,-0.31269467,0.2907014,0.335535,0.0448336
66,-1.5592332,-1.7082049,"('inactive', 'active')",0.01994723,-0.022907287,-0.7696429,-0.8655561,-0.0959132
67,0.6362188,0.4268636,"('doubtful', 'determined')",0.075184986,0.044409823,0.3557019,0.2356367,-0.1200652
68,-0.081722654,-0.065955184,"('dependent', 'independent')",-0.80443156,-0.7393597,-0.4430771,-0.4026574,0.0404197
69,-0.42471257,-0.5312602,"('lazy', 'industrious')",-0.2746508,-0.27289107,-0.3496817,-0.4020756,-0.0523939
70,0.08994479,0.36249104,"('lethargic', 'energetic')",-0.16936173,-0.22840738,-0.0397085,0.0670418,0.1067503
71,-0.5379043,-0.59356195,"('diffident', 'self-confident')",0.32466686,0.33667833,-0.1066187,-0.1284418,-0.0218231
72,-0.32261783,-0.3650586,"('unambitious', 'ambitious')",-0.58848166,-0.53492224,-0.4555497,-0.4499904,0.0055593
73,0.15874325,0.17058918,"('helpless', 'self-reliant')",-2.8716242,-2.783317,-1.3564405,-1.3063639,0.0500766
74,0.10189611,0.22028843,"('undedicated', 'dedicated')",-0.27267528,-0.44123146,-0.0853896,-0.1104715,-0.0250819
75,-0.22171497,-0.2858733,"('meek', 'impulsive')",-0.5158839,-0.49031368,-0.3687994,-0.3880935,-0.0192941
76,0.3275532,0.55487454,"('anxious', 'daring')",-0.22509564,-0.1644124,0.0512288,0.1952311,0.1440023
77,-0.39701927,-0.40546888,"('unmotivated', 'motivated')",-0.96223897,-0.9139406,-0.6796291,-0.6597047,0.0199244
78,-0.9717991,-0.8146643,"('nonresilient', 'resilient')",-0.1198701,-0.066535525,-0.5458346,-0.4405999,0.1052347
79,-1.642311,-1.7261083,"('wavering', 'unwavering')",-0.49340728,-0.43413502,-1.0678592,-1.0801216,-0.0122624
80,0.7176651,0.7623931,"('dominated', 'dominating')",-0.7190958,-0.65774405,-0.0007154,0.0523245,0.0530399
81,1.3124735,1.3162127,"('submissive', 'aggressive')",-0.08317723,-0.07887189,0.6146482,0.6186704,0.0040222
82,-0.63301355,-0.5209072,"('poor', 'rich')",5.5361114,5.5655804,2.4515488,2.5223365,0.0707877
83,0.107381195,-0.050288677,"('powerless', 'powerful')",-0.7555915,-0.8285538,-0.3241051,-0.4394212,-0.1153161
84,0.45851007,0.3764959,"('inferior', 'superior')",0.9235632,0.997259,0.6910366,0.6868775,-0.0041591
85,-1.3771439,-1.6011811,"('insignificant', 'prestigious')",0.103513494,-0.04161215,-0.6368152,-0.8213966,-0.1845814
86,-1.2836862,-1.3168889,"('uninfluential', 'influential')",-0.45494875,-0.60810304,-0.8693175,-0.962496,-0.0931785
87,-0.31278357,-0.41096026,"('unsuccessful', 'successful')",0.9703473,1.1004038,0.3287818,0.3447218,0.01594
88,-0.81701636,-0.97465664,"('low', 'eminent')",-0.315078,-0.50530046,-0.5660472,-0.7399786,-0.1739314
