,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,1.0634445,0.9833791,"('immoral', 'moral')",-0.20011917,-0.17566843,0.4316627,0.4038554,-0.0278073
22,0.16400543,0.058756575,"('untrustworthy', 'trustworthy')",-1.0400099,-1.1199648,-0.4380022,-0.5306041,-0.0926019
23,0.17838705,0.14959727,"('insincere', 'sincere')",6.1883802,6.143929,3.1833837,3.1467631,-0.0366206
24,0.25045562,0.22904031,"('dishonest', 'honest')",0.93438923,0.90099597,0.5924224,0.5650181,-0.0274043
25,-0.3942089,-0.46735668,"('egoistic', 'altruistic')",1.3179603,1.2779229,0.4618757,0.4052831,-0.0565926
26,-0.015910547,-0.13379079,"('hardhearted', 'benevolent')",1.6263403,1.4933555,0.8052149,0.6797824,-0.1254325
27,-0.2938941,-0.2375412,"('hardhearted', 'softhearted')",1.3257676,1.3293447,0.5159367,0.5459018,0.0299651
28,0.008896377,-0.07478353,"('disloyal', 'loyal')",1.2118528,1.1034901,0.6103746,0.5143533,-0.0960213
29,-0.9384228,-1.0061654,"('unfair', 'fair')",-0.48142692,-0.6828827,-0.7099249,-0.844524,-0.1345991
30,1.0213113,0.9526827,"('intolerant', 'tolerant')",1.5260553,1.52992,1.2736833,1.2413013,-0.032382
31,-1.6278487,-1.5267181,"('evil', 'good')",-1.2186245,-1.3668044,-1.4232366,-1.4467613,-0.0235247
32,0.5418617,0.38465914,"('unkind', 'kind')",1.2113487,1.0252051,0.8766052,0.7049322,-0.171673
33,-0.047158968,-0.120370544,"('wrong', 'right')",-0.7940629,-0.8801106,-0.4206109,-0.5002406,-0.0796297
34,0.15848722,0.4094278,"('mean', 'honorable')",6.2609406,6.5111184,3.2097139,3.460273,0.2505591
35,-1.1887372,-1.2229068,"('corrupt', 'incorrupt')",-0.801372,-0.9293868,-0.9950546,-1.0761468,-0.0810922
36,-1.7032715,-1.6726657,"('hostile', 'amicable')",-0.08820739,-0.22707799,-0.8957394,-0.9498718,-0.0541324
37,0.12797494,0.096028894,"('fake', 'genuine')",0.28218588,0.29150987,0.2050804,0.1937694,-0.011311
38,-0.16432169,-0.14710693,"('untruthful', 'truthful')",-0.048098862,0.05955462,-0.1062103,-0.0437762,0.0624341
39,0.77075326,0.8383691,"('exploitative', 'cooperative')",0.04589592,0.06674188,0.4083246,0.4525555,0.0442309
40,-0.13832253,-0.21424092,"('stingy', 'generous')",-1.6843023,-1.8070091,-0.9113125,-1.010625,-0.0993125
41,0.13346273,0.2674564,"('unforgiving', 'forgiving')",0.385584,0.35939437,0.2595234,0.3134254,0.053902
42,0.39702082,0.44905904,"('unreliable', 'reliable')",-3.24145,-3.152721,-1.4222146,-1.351831,0.0703836
43,0.02092886,0.10787043,"('irresponsible', 'responsible')",0.87539136,0.85782176,0.4481601,0.4828461,0.034686
44,0.31712124,0.25590104,"('prejudiced', 'unprejudiced')",-1.4392327,-1.45869,-0.5610557,-0.6013945,-0.0403388
45,0.3442508,0.3076541,"('incompetent', 'competent')",0.31762362,0.23877084,0.3309372,0.2732125,-0.0577247
46,0.3456631,0.32909378,"('uncompetitive', 'competitive')",-0.22954944,-0.17376538,0.0580568,0.0776642,0.0196074
47,0.31628722,0.39356256,"('stupid', 'smart')",5.79129,5.9023867,3.0537884,3.1479745,0.0941861
48,0.21622083,0.2876753,"('unintelligent', 'intelligent')",0.84545225,0.9143318,0.5308365,0.6010035,0.070167
49,0.12212791,0.22056147,"('unable', 'able')",-0.017103605,0.13897733,0.0525122,0.1797694,0.1272572
50,-0.018195497,-0.010704402,"('clumsy', 'skillful')",0.20487191,0.25728124,0.0933382,0.1232884,0.0299502
51,0.5487893,0.38294077,"('uneducated', 'educated')",0.6848445,0.6350994,0.6168169,0.5090201,-0.1077968
52,-0.5983178,-0.75196576,"('irrational', 'rational')",0.18509421,0.014911963,-0.2066118,-0.3685269,-0.1619151
53,-1.0593845,-1.0334756,"('uncreative', 'creative')",1.0221169,0.96053463,-0.0186338,-0.0364705,-0.0178367
54,0.009790197,-0.09673287,"('incapable', 'capable')",1.2054821,1.225591,0.6076362,0.564429,-0.0432072
55,0.27879387,0.2660104,"('incompetent', 'clever')",0.5879617,0.593568,0.4333778,0.4297892,-0.0035886
56,1.0678563,0.9887485,"('impractical', 'practical')",0.20071903,0.21884811,0.6342877,0.6037983,-0.0304894
57,-0.44519684,-0.5506364,"('unimaginative', 'imaginative')",-2.572984,-2.6782522,-1.5090904,-1.6144443,-0.1053539
58,-0.41793835,-0.44701257,"('undiscriminating', 'discriminating')",0.2218222,0.18542461,-0.0980581,-0.130794,-0.0327359
59,0.097364046,0.054882735,"('foolish', 'wise')",0.1850321,0.15441085,0.1411981,0.1046468,-0.0365513
60,1.1217362,1.268172,"('inefficient', 'efficient')",0.3181824,0.54234135,0.7199593,0.9052567,0.1852974
61,0.34526688,0.26822063,"('illogical', 'logical')",0.5559362,0.41546097,0.4506015,0.3418408,-0.1087607
62,1.1131737,1.2439612,"('incompetent', 'brilliant')",0.7158813,0.9052479,0.9145275,1.0746045,0.160077
63,-0.043691635,0.097620204,"('unperceptive', 'insightful')",0.90873694,1.0392227,0.4325227,0.5684215,0.1358988
64,-0.08810038,-0.20721135,"('shy', 'confident')",-6.9458466,-7.031576,-3.5169735,-3.6193938,-0.1024203
65,0.5701278,0.39692467,"('insecure', 'secure')",-0.25169057,-0.3065151,0.1592186,0.0452048,-0.1140138
66,-1.6241753,-1.6390537,"('inactive', 'active')",0.40191805,0.3229007,-0.6111286,-0.6580765,-0.0469479
67,0.7026458,0.5933507,"('doubtful', 'determined')",-0.21265468,-0.28196824,0.2449955,0.1556912,-0.0893043
68,-0.4249771,-0.52499586,"('dependent', 'independent')",-0.42673478,-0.40285942,-0.4258559,-0.4639276,-0.0380717
69,-0.714322,-0.5967557,"('lazy', 'industrious')",-0.92506826,-0.9411271,-0.8196951,-0.7689414,0.0507537
70,0.58383256,0.63650995,"('lethargic', 'energetic')",0.8310915,0.92577076,0.7074621,0.7811403,0.0736782
71,-0.4646278,-0.4747321,"('diffident', 'self-confident')",0.44563207,0.3812738,-0.0094979,-0.0467291,-0.0372312
72,0.049801737,0.04896757,"('unambitious', 'ambitious')",-0.54540724,-0.5118017,-0.2478027,-0.2314171,0.0163856
73,0.4996541,0.41196045,"('helpless', 'self-reliant')",-3.4077938,-3.4036343,-1.4540699,-1.495837,-0.0417671
74,0.42292345,0.39132032,"('undedicated', 'dedicated')",0.07225099,-0.014923191,0.2475872,0.1881986,-0.0593886
75,-0.32202,-0.26864433,"('meek', 'impulsive')",-0.43630406,-0.3570192,-0.379162,-0.3128318,0.0663302
76,1.0292352,1.1380496,"('anxious', 'daring')",0.3120763,0.38810173,0.6706558,0.7630756,0.0924198
77,-0.110030785,-0.03271488,"('unmotivated', 'motivated')",-1.0073594,-0.89222515,-0.5586951,-0.46247,0.0962251
78,-0.5485833,-0.41497973,"('nonresilient', 'resilient')",-0.09943938,0.032394074,-0.3240114,-0.1912928,0.1327186
79,-0.9431317,-0.96454656,"('wavering', 'unwavering')",-0.4032785,-0.37043592,-0.6732051,-0.6674913,0.0057138
80,0.6791075,0.5765581,"('dominated', 'dominating')",-1.0221736,-1.0627465,-0.1715331,-0.2430942,-0.0715611
81,1.4784324,1.382327,"('submissive', 'aggressive')",-0.4198954,-0.354214,0.5292685,0.5140564,-0.0152121
82,0.27426606,0.2635919,"('poor', 'rich')",6.8748736,6.924624,3.5745699,3.5941079,0.019538
83,-0.1771452,-0.27644473,"('powerless', 'powerful')",-0.6112085,-0.6646584,-0.3941768,-0.4705516,-0.0763748
84,0.09487413,0.011882987,"('inferior', 'superior')",0.70648104,0.7401986,0.4006776,0.3760408,-0.0246368
85,-0.4387918,-0.44694874,"('insignificant', 'prestigious')",0.39166927,0.39245117,-0.0235613,-0.0272488,-0.0036875
86,-0.73992634,-0.88593984,"('uninfluential', 'influential')",0.15711868,0.032328565,-0.2914038,-0.4268056,-0.1354018
87,0.7124685,0.48329985,"('unsuccessful', 'successful')",0.88524175,0.81403047,0.7988551,0.6486652,-0.1501899
88,0.15661576,0.09930249,"('low', 'eminent')",0.4720385,0.4727895,0.3143271,0.286046,-0.0282811
