,domination_male,domination_female,tuple,average_male,average_female,female-male
79,-0.38535115,-0.27523538,"('wavering', 'unwavering')",-0.3853512,-0.2752354,0.1101158
80,0.31184354,0.2902065,"('dominated', 'dominating')",0.3118435,0.2902065,-0.021637
81,-0.014203601,0.059716254,"('submissive', 'aggressive')",-0.0142036,0.0597163,0.0739199
82,6.5806375,6.853696,"('poor', 'rich')",6.5806375,6.8536959,0.2730584
83,-0.59574485,-0.4636548,"('powerless', 'powerful')",-0.5957448,-0.4636548,0.13209
84,0.29616433,0.29917687,"('inferior', 'superior')",0.2961643,0.2991769,0.0030126
85,-1.3118595,-1.4401748,"('insignificant', 'prestigious')",-1.3118595,-1.4401748,-0.1283153
86,1.0287459,1.1661779,"('uninfluential', 'influential')",1.0287459,1.1661779,0.137432
87,0.5536459,0.8103612,"('unsuccessful', 'successful')",0.5536459,0.8103612,0.2567153
88,0.39168465,0.50881445,"('low', 'eminent')",0.3916847,0.5088145,0.1171298
