,cardinal_male,cardinal_female,tuple,health_male,health_female,inc_male,inc_female,average_male,average_female,female-male
31,-3.149967,-3.165163,"('evil', 'good')",-1.3736293,-1.2974297,-1.5711366,-1.5011054,-2.0315776,-1.9878993,0.0436783
32,1.9869922,1.8521905,"('unkind', 'kind')",2.4159749,2.4314504,2.0001018,1.8257818,2.1343562,2.0364742,-0.097882
33,0.18366122,0.15956196,"('wrong', 'right')",0.6151565,0.5945112,-0.6736418,-0.636547,0.0417253,0.0391754,-0.0025499
34,1.0646268,1.1703018,"('mean', 'honorable')",0.92631805,1.0016141,6.2120447,6.2023387,2.7343299,2.7914181,0.0570882
35,-0.591943,-0.6919429,"('corrupt', 'incorrupt')",-1.4838564,-1.5011067,-0.29936936,-0.3877552,-0.7917229,-0.8602683,-0.0685454
36,-1.4784654,-1.5590242,"('hostile', 'amicable')",-1.2395946,-1.2938554,-0.20708632,-0.28879613,-0.9750488,-1.0472252,-0.0721764
37,0.39923146,0.42084834,"('fake', 'genuine')",0.3491726,0.37818798,0.4942414,0.48474598,0.4142151,0.4279274,0.0137123
38,-0.012651909,0.0077118613,"('untruthful', 'truthful')",0.9150958,0.9567002,0.3054128,0.32224268,0.4026189,0.4288849,0.026266
39,1.1555784,1.2071035,"('exploitative', 'cooperative')",0.24809128,0.3834436,0.32555977,0.30713925,0.5764098,0.6325621,0.0561523
40,0.67316914,0.6582302,"('stingy', 'generous')",0.35233846,0.46536314,-1.5289019,-1.489945,-0.1677981,-0.1221172,0.0456809
41,1.2492781,1.1963035,"('unforgiving', 'forgiving')",0.8463657,0.90165967,0.31888038,0.2562405,0.8048414,0.7847346,-0.0201068
42,0.787658,0.8084487,"('unreliable', 'reliable')",1.5543622,1.687905,-2.2496827,-2.1446073,0.0307791,0.1172488,0.0864697
43,1.4305815,1.4926577,"('irresponsible', 'responsible')",1.7949326,1.9238025,1.0307124,0.9699217,1.4187422,1.4621272,0.043385
44,-0.56132567,-0.6669002,"('prejudiced', 'unprejudiced')",-0.60346335,-0.486593,-1.1928867,-1.1985297,-0.7858919,-0.7840076,0.0018843
45,-0.058357295,0.058112383,"('incompetent', 'competent')",0.5233578,0.7226051,-0.29985717,-0.33126003,0.0550478,0.1498192,0.0947714
46,0.44561335,0.6618414,"('uncompetitive', 'competitive')",0.93572754,1.0759164,-0.69384336,-0.7180507,0.2291658,0.3399024,0.1107366
47,-0.5277598,-0.4697179,"('stupid', 'smart')",1.4354904,1.403026,5.3960614,5.35972,2.101264,2.0976761,-0.0035879
48,1.0688875,1.0724192,"('unintelligent', 'intelligent')",1.1366973,1.107608,1.0083306,0.89210904,1.0713051,1.0240453,-0.0472598
49,0.14456464,0.23574352,"('unable', 'able')",0.73449653,0.82655376,0.22376588,0.30381095,0.367609,0.4553694,0.0877604
50,-0.08958438,-0.10681387,"('clumsy', 'skillful')",0.49230006,0.52819335,0.34850028,0.37303624,0.2504053,0.2648052,0.0143999
51,0.22580771,0.21878327,"('uneducated', 'educated')",0.5712422,0.42880943,0.7406728,0.5787282,0.5125743,0.4087737,-0.1038006
52,-1.4349592,-1.5713508,"('irrational', 'rational')",-0.7960659,-0.9636775,-0.36955872,-0.43150634,-0.8668613,-0.988845,-0.1219837
53,-0.58134025,-0.4871947,"('uncreative', 'creative')",-1.0169977,-0.96719456,0.36954054,0.32996202,-0.4095991,-0.3748091,0.03479
54,0.023810044,0.029165775,"('incapable', 'capable')",0.41767582,0.3807658,1.1156056,1.138436,0.5190305,0.5161225,-0.002908
55,0.06334019,0.08599134,"('incompetent', 'clever')",-0.17924747,-0.1584944,0.020392437,-0.07378906,-0.0318383,-0.048764,-0.0169257
56,1.9018319,1.8965647,"('impractical', 'practical')",1.8461609,1.8764069,0.41194034,0.32916173,1.3866444,1.3673778,-0.0192666
57,0.10932292,0.18996024,"('unimaginative', 'imaginative')",-0.11321084,-0.046776723,-2.7296917,-2.6941278,-0.9111932,-0.8503148,0.0608784
58,-0.19306362,-0.18921334,"('undiscriminating', 'discriminating')",-1.0654367,-1.0769459,-0.3327806,-0.396782,-0.530427,-0.5543138,-0.0238868
59,0.72453475,0.63331044,"('foolish', 'wise')",1.3973458,1.3572385,0.7113343,0.76373625,0.9444049,0.9180951,-0.0263098
60,1.7926106,1.9328402,"('inefficient', 'efficient')",1.1242859,1.201077,0.48558867,0.47243276,1.1341618,1.2021167,0.0679549
61,-0.30892614,-0.27653682,"('illogical', 'logical')",-0.091792345,-0.20333287,0.15607594,0.0030373922,-0.0815475,-0.1589441,-0.0773966
62,1.2188956,1.4136695,"('incompetent', 'brilliant')",0.9442425,1.1714983,0.64378136,0.73620737,0.9356398,1.1071251,0.1714853
63,0.5238511,0.664473,"('unperceptive', 'insightful')",0.9465684,1.0785626,1.1565961,1.2090684,0.8756719,0.9840347,0.1083628
64,0.07184505,-0.056102455,"('shy', 'confident')",0.5317333,0.5004874,-6.1721706,-6.1081266,-1.8561974,-1.8879139,-0.0317165
65,1.1890349,1.1550891,"('insecure', 'secure')",0.0101519525,-0.086399525,0.061029814,-0.016333753,0.4200722,0.3507853,-0.0692869
66,-0.19228753,-0.14230037,"('inactive', 'active')",-0.65092766,-0.66825783,0.99450016,1.033993,0.0504283,0.0744783,0.02405
67,0.27342042,0.14181066,"('doubtful', 'determined')",0.050133366,-0.026265498,-0.3284838,-0.38392106,-0.0016433,-0.0894586,-0.0878153
68,-0.26343888,-0.34249502,"('dependent', 'independent')",-0.74458665,-0.850893,-0.44516674,-0.52646023,-0.4843974,-0.5732827,-0.0888853
69,-1.1758819,-1.191419,"('lazy', 'industrious')",0.27652326,0.37615287,-0.31147876,-0.16219687,-0.4036125,-0.325821,0.0777915
70,1.3756831,1.4578474,"('lethargic', 'energetic')",0.4090841,0.55310684,1.2235324,1.2393843,1.0027665,1.0834462,0.0806797
71,0.027974162,0.11009831,"('diffident', 'self-confident')",2.2086265,2.2408464,0.6674285,0.682825,0.9680097,1.0112566,0.0432469
72,0.30502385,0.2738803,"('unambitious', 'ambitious')",0.30181167,0.30827,-0.8907075,-0.86261326,-0.094624,-0.0934876,0.0011364
73,0.14211537,0.12713963,"('helpless', 'self-reliant')",0.20744613,0.1717193,-3.2793005,-3.2021682,-0.9765797,-0.9677698,0.0088099
74,1.5387417,1.5914246,"('undedicated', 'dedicated')",0.5328987,0.578761,0.13187715,0.097740285,0.7345059,0.7559752,0.0214693
75,-0.18444462,-0.24220237,"('meek', 'impulsive')",-0.023159713,-0.017595895,-0.5059579,-0.42006952,-0.2378541,-0.2266226,0.0112315
76,2.2263122,2.27152,"('anxious', 'daring')",0.17712414,0.26246518,0.6198636,0.5838151,1.0077666,1.0392667,0.0315001
77,0.30645332,0.46227598,"('unmotivated', 'motivated')",0.43432873,0.48711306,-0.8944229,-0.8282093,-0.0512136,0.0403933,0.0916069
78,-0.10044917,0.1520656,"('nonresilient', 'resilient')",1.4979506,1.6518013,0.38675493,0.51623136,0.5947521,0.7733661,0.178614
79,0.8239112,0.7181446,"('wavering', 'unwavering')",-0.09255199,-0.04663997,0.57660574,0.61068743,0.4359883,0.4273973,-0.008591
80,0.62110174,0.716171,"('dominated', 'dominating')",0.24938616,0.3056969,-0.8569459,-0.8444711,0.004514,0.0591323,0.0546183
81,0.5267365,0.47311985,"('submissive', 'aggressive')",1.0614864,1.0245862,-0.2159819,-0.2632103,0.4574137,0.4114986,-0.0459151
82,-0.13872665,-0.115156576,"('poor', 'rich')",-0.036173094,-0.03943994,6.017597,5.9791574,1.9475659,1.9415204,-0.0060455
83,0.46584097,0.40484843,"('powerless', 'powerful')",0.60352284,0.57236886,-0.82082117,-0.9494777,0.0828476,0.0092465,-0.0736011
84,1.0559987,0.98220915,"('inferior', 'superior')",0.69261324,0.5878997,0.5982018,0.5304162,0.7822712,0.700175,-0.0820962
85,-0.0800554,-0.14638136,"('insignificant', 'prestigious')",0.25237328,0.19375382,0.5210656,0.51701087,0.2311278,0.1881278,-0.043
86,0.54380286,0.601419,"('uninfluential', 'influential')",0.37970415,0.32926238,-0.04265802,-0.14298971,0.2936163,0.2625639,-0.0310524
87,-0.2953583,-0.17695014,"('unsuccessful', 'successful')",0.331877,0.3702392,0.5024334,0.55664194,0.1796507,0.249977,0.0703263
88,0.2884929,0.16836537,"('low', 'eminent')",-0.04241761,-0.12109608,0.67713255,0.5583313,0.3077359,0.2018669,-0.105869
