,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6933328,-1.7928995,"('unsociable', 'sociable')",1.0515299,0.9443652,-0.674221,-0.77091664,-0.4386746,-0.539817,-0.1011424
1,-1.7996786,-1.900889,"('unfriendly', 'friendly')",0.25988388,0.08546139,1.955322,1.8555448,0.1385091,0.0133724,-0.1251367
2,0.13571998,0.25958502,"('unlikable', 'likable')",0.36944482,0.38740304,0.4598119,0.53821707,0.3216589,0.3950684,0.0734095
3,-1.0102224,-0.9842528,"('repellent', 'pleasant')",0.51803994,0.6353601,-0.007596262,0.035089206,-0.1665929,-0.1046012,0.0619917
4,-0.03862229,-0.108350284,"('disliked', 'liked')",-0.86841106,-0.9855386,-5.7056875,-5.8268046,-2.2042403,-2.3068978,-0.1026575
5,-1.2028797,-1.1339319,"('distant', 'outgoing')",-1.3638679,-1.4084773,0.06132402,0.003193643,-0.8351412,-0.8464052,-0.011264
6,-1.623613,-1.5271581,"('distant', 'open')",-1.9387034,-1.9640212,0.355776,0.28537795,-1.0688468,-1.0686005,0.0002463
7,-0.84921104,-0.93942183,"('insensitive', 'sensitive')",0.406783,0.42121616,0.4047753,0.44755936,-0.0125509,-0.0235488,-0.0109979
8,-1.4716717,-1.4684602,"('unaffectionate', 'affectionate')",-0.83354115,-0.8470868,0.9017677,0.850276,-0.4678151,-0.4884237,-0.0206086
9,-1.7501907,-1.8169613,"('unaffectionate', 'caring')",-0.2463675,-0.31142414,1.0384542,1.0287004,-0.319368,-0.3665617,-0.0471937
10,-1.5671129,-1.6773287,"('unsympathetic', 'sympathetic')",0.5237771,0.50756097,-0.81832004,-0.7886171,-0.6205519,-0.6527949,-0.032243
11,-0.94234663,-0.96103054,"('unhelpful', 'helpful')",0.35872918,0.36046648,1.3351529,1.4187392,0.2505118,0.272725,0.0222132
12,-1.6352693,-1.5972141,"('unsupportive', 'supportive')",0.7897339,0.8463493,-1.7940989,-1.7336117,-0.879878,-0.8281589,0.0517191
13,-0.4811389,-0.53024524,"('impolite', 'polite')",0.69309443,0.68164325,-0.70450425,-0.7635916,-0.1641829,-0.2040645,-0.0398816
