,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.10286918,-0.21149604,"('unsociable', 'sociable')",-0.03424607,-0.29475278,-0.0685576,-0.2531244,-0.1845668
1,-1.4753889,-1.4578127,"('unfriendly', 'friendly')",0.80265844,0.67514503,-0.3363652,-0.3913338,-0.0549686
2,0.6793493,0.6059154,"('unlikable', 'likable')",0.8599718,0.8924564,0.7696606,0.7491859,-0.0204747
3,0.563936,0.7692641,"('repellent', 'pleasant')",1.1165321,1.1032395,0.840234,0.9362518,0.0960178
4,-0.19814238,-0.19436276,"('disliked', 'liked')",-6.4270024,-6.4319186,-3.3125725,-3.3131406,-0.0005681
5,-1.6273133,-1.5859298,"('distant', 'outgoing')",-1.2941415,-1.1361586,-1.4607275,-1.3610442,0.0996833
6,-1.5631093,-1.4644516,"('distant', 'open')",-1.5367306,-1.3596948,-1.54992,-1.4120731,0.1378469
7,0.13574553,0.28959584,"('insensitive', 'sensitive')",0.2559934,0.24965,0.1958695,0.2696229,0.0737534
8,-1.12839,-1.2189958,"('unaffectionate', 'affectionate')",0.115945876,0.115248986,-0.506222,-0.5518734,-0.0456514
9,-1.2305106,-1.2119997,"('unaffectionate', 'caring')",0.6376041,0.68207145,-0.2964532,-0.2649641,0.0314891
10,-0.108467795,0.0075013638,"('unsympathetic', 'sympathetic')",-0.08918092,-0.1515954,-0.0988244,-0.072047,0.0267774
11,0.43108827,0.39304712,"('unhelpful', 'helpful')",2.3392606,2.3259819,1.3851744,1.3595145,-0.0256599
12,-0.16625758,0.006545849,"('unsupportive', 'supportive')",-2.0206232,-2.0022347,-1.0934404,-0.9978444,0.095596
13,0.4457153,0.3304958,"('impolite', 'polite')",-0.42327994,-0.48161894,0.0112177,-0.0755616,-0.0867793
14,1.126728,1.1281047,"('antisocial', 'social')",0.48933437,0.21863164,0.8080312,0.6733682,-0.134663
15,-0.10425344,-0.3791399,"('boring', 'funny')",0.06018086,0.0296923,-0.0220363,-0.1747238,-0.1526875
16,-0.8032369,-0.8220989,"('unpopular', 'popular')",0.2537959,0.1964376,-0.2747205,-0.3128307,-0.0381102
17,-0.43319723,-0.44360194,"('nasty', 'nice')",-0.5300213,-0.53319263,-0.4816093,-0.4883973,-0.006788
18,-0.62361926,-0.6191881,"('disagreeable', 'welcoming')",-0.7457005,-0.8097647,-0.6846598,-0.7144763,-0.0298165
19,-1.4574016,-1.4564587,"('inhospitable', 'hospitable')",-0.96476555,-0.82259065,-1.2110837,-1.1395247,0.071559
20,0.5960206,0.62284815,"('rough', 'thoughtful')",0.84089905,0.7471089,0.7184598,0.6849785,-0.0334813
21,1.3032483,1.3386524,"('immoral', 'moral')",0.09911264,0.011949327,0.7011805,0.6753008,-0.0258797
22,0.20282531,0.24765538,"('untrustworthy', 'trustworthy')",-1.0690736,-1.1318733,-0.4331241,-0.4421089,-0.0089848
23,0.25111076,0.33454397,"('insincere', 'sincere')",5.8991795,5.8037705,3.075145,3.0691574,-0.0059876
24,0.12627006,0.17562354,"('dishonest', 'honest')",0.7145731,0.77377266,0.4204216,0.4746981,0.0542765
25,-0.7532005,-0.8105218,"('egoistic', 'altruistic')",0.688238,0.56380963,-0.0324812,-0.1233561,-0.0908749
26,-0.29012495,-0.5963541,"('hardhearted', 'benevolent')",1.6824174,1.3410368,0.6961462,0.3723413,-0.3238049
27,-0.42124447,-0.32776183,"('hardhearted', 'softhearted')",0.74610627,0.66353524,0.1624309,0.1678867,0.0054558
28,-0.076554835,-0.10719876,"('disloyal', 'loyal')",1.3752677,1.2573309,0.6493565,0.5750661,-0.0742904
29,-0.6429764,-0.7034817,"('unfair', 'fair')",-0.5268511,-0.6835688,-0.5849137,-0.6935252,-0.1086115
30,0.7657788,0.71100485,"('intolerant', 'tolerant')",1.3031338,1.244596,1.0344563,0.9778004,-0.0566559
31,-1.9112463,-1.8002756,"('evil', 'good')",-1.4489152,-1.4774287,-1.6800808,-1.6388521,0.0412287
32,0.09103133,-0.060898475,"('unkind', 'kind')",1.1152545,0.82010645,0.6031429,0.379604,-0.2235389
33,-0.551329,-0.5481172,"('wrong', 'right')",-1.1694744,-1.173738,-0.8604017,-0.8609276,-0.0005259
34,-0.11031535,0.065678105,"('mean', 'honorable')",5.603784,5.7939935,2.7467344,2.9298358,0.1831014
35,-0.87800926,-0.966905,"('corrupt', 'incorrupt')",-1.2090917,-1.1488035,-1.0435505,-1.0578542,-0.0143037
36,-1.8976128,-1.8792251,"('hostile', 'amicable')",-0.7783139,-0.77562195,-1.3379633,-1.3274236,0.0105397
37,0.46770895,0.50307924,"('fake', 'genuine')",-0.13208354,-0.056919944,0.1678127,0.2230797,0.055267
38,0.13214025,0.22209421,"('untruthful', 'truthful')",0.10875257,0.27878425,0.1204464,0.2504392,0.1299928
39,1.00983,1.0451927,"('exploitative', 'cooperative')",0.18992236,0.18995157,0.5998762,0.6175721,0.0176959
40,-0.015848387,0.08711648,"('stingy', 'generous')",-2.1801698,-2.276894,-1.0980091,-1.0948888,0.0031203
41,0.6114544,0.6997772,"('unforgiving', 'forgiving')",0.3150532,0.20376755,0.4632538,0.4517724,-0.0114814
42,0.57699347,0.68837696,"('unreliable', 'reliable')",-2.9275374,-2.9085724,-1.175272,-1.1100978,0.0651742
43,0.5690765,0.6503445,"('irresponsible', 'responsible')",0.72526765,0.6508863,0.6471721,0.6506154,0.0034433
44,0.23592477,0.13219127,"('prejudiced', 'unprejudiced')",-1.4623615,-1.5342251,-0.6132184,-0.7010169,-0.0877985
45,0.18202549,0.44248787,"('incompetent', 'competent')",0.44690457,0.3406824,0.314465,0.3915851,0.0771201
46,0.774521,0.8873061,"('uncompetitive', 'competitive')",-0.30310038,-0.30255145,0.2357103,0.2923773,0.056667
47,-0.02161339,0.024628092,"('stupid', 'smart')",4.996686,5.1544847,2.4875362,2.5895565,0.1020203
48,0.32138237,0.2909043,"('unintelligent', 'intelligent')",1.0086573,0.9368509,0.6650199,0.6138776,-0.0511423
49,0.080275476,0.27202225,"('unable', 'able')",-0.20820245,-0.04646277,-0.0639635,0.1127797,0.1767432
50,-0.29265165,-0.30005068,"('clumsy', 'skillful')",-0.17243642,-0.15614772,-0.232544,-0.2280992,0.0044448
51,0.38082352,0.26352823,"('uneducated', 'educated')",0.6433822,0.5313986,0.5121028,0.3974634,-0.1146394
52,-0.53242123,-0.7476378,"('irrational', 'rational')",-0.38041908,-0.50114423,-0.4564202,-0.624391,-0.1679708
53,-1.6256518,-1.5131305,"('uncreative', 'creative')",0.38343635,0.37155506,-0.6211078,-0.5707877,0.0503201
54,-0.44868132,-0.53269804,"('incapable', 'capable')",0.5097323,0.58175206,0.0305255,0.024527,-0.0059985
55,0.4171984,0.56537986,"('incompetent', 'clever')",0.8815016,0.76965004,0.64935,0.6675149,0.0181649
56,1.5630423,1.6518607,"('impractical', 'practical')",0.35400745,0.33992964,0.9585249,0.9958951,0.0373702
57,-0.4636883,-0.43478137,"('unimaginative', 'imaginative')",-2.7651808,-2.8333023,-1.6144346,-1.6340418,-0.0196072
58,0.055648543,0.12714463,"('undiscriminating', 'discriminating')",0.54771066,0.5113946,0.3016796,0.3192696,0.01759
59,-0.29232582,-0.32614404,"('foolish', 'wise')",-0.40805116,-0.2725254,-0.3501885,-0.2993347,0.0508538
60,1.6472425,1.8675239,"('inefficient', 'efficient')",0.74017936,0.84012127,1.1937109,1.3538226,0.1601117
61,0.20430258,0.17131385,"('illogical', 'logical')",0.6335843,0.4417083,0.4189435,0.3065111,-0.1124324
62,1.3274698,1.6123021,"('incompetent', 'brilliant')",1.0767659,1.2413179,1.2021179,1.42681,0.2246921
