,fortune_male,fortune_female,tuple,brands_male,brands_female,home_male,home_female,&_male,&_female,secur_male,secur_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3658991,0.13029543,"('unsociable', 'sociable')",1.3881079,1.2142066,1.4018434,1.3003535,1.1535553,1.0529609,-0.07211441,-0.20616934,0.17527595,0.03466271,0.7354279,0.5877183,-0.1477096
1,0.21202472,0.25527304,"('unfriendly', 'friendly')",-0.20868726,-0.04513496,-0.3761573,-0.32023096,-0.8287266,-0.6744116,-0.9469676,-0.9178729,1.7690125,1.6726488,-0.0632503,-0.0049548,0.0582955
2,1.9788042,1.9789957,"('unlikable', 'likable')",1.0743227,1.1683956,0.15251067,0.23823184,1.5826843,1.6049567,1.8007792,1.851913,0.768469,0.9163714,1.2262616,1.2931441,0.0668825
3,-0.68861324,-0.68015414,"('repellent', 'pleasant')",-0.5805993,-0.41839123,-1.0467067,-0.9690401,0.31495804,0.44892973,-0.6328453,-0.636475,-0.19004479,-0.1593626,-0.4706419,-0.4024156,0.0682263
4,-0.4305172,-0.377483,"('disliked', 'liked')",-0.8396186,-0.65886366,-0.504941,-0.49882922,-0.58863026,-0.51710635,-0.36191952,-0.32395867,-5.721728,-5.69084,-1.4078924,-1.3445134,0.063379
5,0.018410578,0.16715339,"('distant', 'outgoing')",-1.2277635,-0.9834034,-0.51662403,-0.44433466,-0.8460614,-0.6660285,-0.4822693,-0.3841382,-0.20772438,-0.16803874,-0.543672,-0.4131317,0.1305403
6,-0.7460104,-0.5709971,"('distant', 'open')",-1.496631,-1.1959957,0.21604326,0.32071188,-0.68480206,-0.4346069,-0.962893,-0.84082663,0.321232,0.33035356,-0.5588435,-0.3985602,0.1602833
7,0.910739,0.74867773,"('insensitive', 'sensitive')",1.1371562,1.1283996,1.2691455,1.309948,1.2825291,1.3314325,0.56809723,0.536624,0.8805777,0.86657745,1.0080407,0.9869432,-0.0210975
8,0.7979647,0.82316625,"('unaffectionate', 'affectionate')",-0.5765166,-0.58093274,-0.31457558,-0.30207393,-1.6433433,-1.5890492,-1.270273,-1.249317,0.64721197,0.5576544,-0.3932553,-0.3900921,0.0031632
9,2.0432608,1.9894207,"('unaffectionate', 'caring')",0.88068295,0.95013726,1.1672348,1.1987325,-0.6466635,-0.5176314,-0.76287967,-0.7674603,1.3342646,1.2861043,0.6693167,0.6898838,0.0205671
10,0.9681576,0.7529018,"('unsympathetic', 'sympathetic')",1.4130526,1.4074626,0.42145157,0.4340669,0.5705121,0.6053896,-0.0016915612,-0.074702464,0.69734913,0.60860044,0.6781386,0.6222865,-0.0558521
11,1.1370494,1.0070211,"('unhelpful', 'helpful')",1.4005274,1.4357768,1.6810567,1.6633662,1.2980747,1.2796171,0.23081574,0.14761232,2.473239,2.5121877,1.3701272,1.3409301,-0.0291971
12,2.1510372,2.224542,"('unsupportive', 'supportive')",1.8105539,2.0843062,1.8539238,1.9974409,0.6950371,1.0101323,-0.23930255,-0.1626689,-0.9793931,-0.88644224,0.8819761,1.0445518,0.1625757
13,1.4580891,1.2660315,"('impolite', 'polite')",2.232117,2.0463111,1.9346948,1.8686097,0.8999207,0.8514937,1.1709234,1.1093928,-0.017669082,-0.035052937,1.2796792,1.1844643,-0.0952149
