,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
0,-0.15085013,-0.20316303,"('unsociable', 'sociable')",-0.022162482,-0.16274059,-0.097252265,-0.25944737,-0.0900883,-0.2084503,-0.118362
1,0.7749626,0.8621079,"('unfriendly', 'friendly')",1.1352748,1.0805178,1.6147842,1.5563936,1.1750072,1.1663397,-0.0086675
2,-0.65159816,-0.58628774,"('unlikable', 'likable')",-0.57846427,-0.51630557,0.48684677,0.5664816,-0.2477386,-0.1787039,0.0690347
3,-1.4889693,-1.3721038,"('repellent', 'pleasant')",-1.3490993,-1.3721443,0.61751455,0.6125441,-0.7401846,-0.710568,0.0296166
4,-0.34749243,-0.33512938,"('disliked', 'liked')",0.09324348,0.14273986,-7.4687815,-7.501502,-2.5743435,-2.5646305,0.009713
5,0.8012928,0.88082194,"('distant', 'outgoing')",0.73026156,0.83850425,-0.7084577,-0.61994505,0.2743655,0.3664604,0.0920949
6,0.06281564,0.22235158,"('distant', 'open')",0.7049896,0.8161694,-0.38234213,-0.27900684,0.1284877,0.2531714,0.1246837
7,0.079989195,0.12275824,"('insensitive', 'sensitive')",-0.45227903,-0.50559634,0.09865825,0.053143207,-0.0912105,-0.1098983,-0.0186878
8,1.1906043,1.2046337,"('unaffectionate', 'affectionate')",1.9165559,1.8799233,0.37649196,0.31987208,1.1612174,1.1348097,-0.0264077
9,1.5712371,1.6259837,"('unaffectionate', 'caring')",1.6374766,1.6292851,0.81546205,0.7768711,1.3413919,1.3440466,0.0026547
10,-0.906244,-0.80098176,"('unsympathetic', 'sympathetic')",-1.170895,-1.3360821,-0.5881813,-0.6636646,-0.8884401,-0.9335762,-0.0451361
11,0.5851981,0.56085664,"('unhelpful', 'helpful')",-0.038294844,-0.053972434,1.9034141,1.8492447,0.8167725,0.7853763,-0.0313962
12,0.57187694,0.7162429,"('unsupportive', 'supportive')",0.89155376,0.887416,-2.2656946,-2.2670443,-0.2674213,-0.2211285,0.0462928
13,-0.69624275,-0.7551394,"('impolite', 'polite')",-0.7396889,-0.86694217,-0.53741527,-0.6419322,-0.6577823,-0.7546713,-0.096889
14,-0.64882404,-0.76478,"('antisocial', 'social')",-0.6194785,-0.79313636,-0.27640545,-0.41074353,-0.5149027,-0.65622,-0.1413173
15,1.9743805,1.8165112,"('boring', 'funny')",1.7888441,1.7462529,0.7366431,0.743876,1.4999558,1.4355467,-0.0644091
16,0.6907678,0.6995214,"('unpopular', 'popular')",1.2359307,1.2800397,0.14585844,0.03857778,0.6908523,0.672713,-0.0181393
17,0.15065552,0.20180301,"('nasty', 'nice')",0.092829764,0.2048118,-0.29733372,-0.24758922,-0.0179495,0.0530085,0.070958
18,0.009071648,0.0987859,"('disagreeable', 'welcoming')",0.77951145,0.71083826,-0.78823906,-0.87996614,0.0001147,-0.0234473,-0.023562
19,-0.3710708,-0.2598674,"('inhospitable', 'hospitable')",-0.016095854,0.099427894,-0.49583203,-0.39776036,-0.2943329,-0.1860666,0.1082663
20,-0.28061926,-0.2767491,"('rough', 'thoughtful')",-0.54047084,-0.619507,0.3491698,0.3586965,-0.1573068,-0.1791865,-0.0218797
21,-0.7763451,-0.7502074,"('immoral', 'moral')",-0.859803,-0.99260294,-0.87140054,-0.92835176,-0.8358495,-0.8903874,-0.0545379
22,-1.3490547,-1.3296493,"('untrustworthy', 'trustworthy')",-1.5580783,-1.7030588,-0.9287517,-0.9956823,-1.2786283,-1.3427968,-0.0641685
23,0.78508365,0.7730208,"('insincere', 'sincere')",0.31278074,0.17913055,6.204336,6.01743,2.4340668,2.3231937,-0.1108731
24,-0.41161832,-0.39730838,"('dishonest', 'honest')",-0.8221453,-0.9133752,0.5042072,0.43991557,-0.2431855,-0.290256,-0.0470705
25,0.3255406,0.28038535,"('egoistic', 'altruistic')",0.18115298,0.19610156,1.4559673,1.4511672,0.6542203,0.6425514,-0.0116689
26,0.936994,0.9094741,"('hardhearted', 'benevolent')",1.8225158,1.7636822,1.1745498,1.1712763,1.3113532,1.2814775,-0.0298757
27,0.21029857,0.22082509,"('hardhearted', 'softhearted')",-0.05308024,-0.1015106,0.72083753,0.5916353,0.2926853,0.2369833,-0.055702
28,0.20654023,0.17065212,"('disloyal', 'loyal')",-0.22566883,-0.32975525,1.0089405,0.85961115,0.3299373,0.2335027,-0.0964346
29,0.11527966,0.16003579,"('unfair', 'fair')",-0.68237185,-0.6660354,-0.8706657,-0.92736346,-0.4792527,-0.4777877,0.001465
30,0.13293755,0.07705057,"('intolerant', 'tolerant')",-0.53815174,-0.67581666,0.38461012,0.29259846,-0.006868,-0.1020559,-0.0951879
31,-0.8753751,-0.62693346,"('evil', 'good')",-0.23853146,-0.014540905,-1.0605828,-0.99314994,-0.7248298,-0.5448747,0.1799551
32,1.0365804,1.0300876,"('unkind', 'kind')",0.8526587,0.7590107,0.64888895,0.4719712,0.8460426,0.7536898,-0.0923528
33,0.47478113,0.4077245,"('wrong', 'right')",0.73215306,0.6813643,-0.69668967,-0.68761694,0.1700815,0.133824,-0.0362575
34,-0.6789578,-0.50750256,"('mean', 'honorable')",-0.06992983,0.00053261593,5.3923655,5.432104,1.547826,1.6417114,0.0938854
35,-0.035457958,-0.14961278,"('corrupt', 'incorrupt')",-0.0016802419,0.012677627,-0.61156094,-0.5989158,-0.2162331,-0.2452837,-0.0290506
36,-0.4037633,-0.32740647,"('hostile', 'amicable')",0.49040833,0.4988189,-0.1542816,-0.19941592,-0.0225455,-0.0093345,0.013211
37,-1.0489408,-1.0716012,"('fake', 'genuine')",-1.7467983,-1.8232914,0.042542003,0.05111626,-0.9177324,-0.9479255,-0.0301931
38,-0.1323856,-0.057206947,"('untruthful', 'truthful')",-0.36582354,-0.34691852,-0.24037312,-0.21931235,-0.2461941,-0.2078126,0.0383815
39,0.6130002,0.58522725,"('exploitative', 'cooperative')",0.51131564,0.51612085,0.5872003,0.65831804,0.5705054,0.5865554,0.01605
40,-0.35682887,-0.255906,"('stingy', 'generous')",-0.3646685,-0.41435322,-2.298884,-2.3750448,-1.0067937,-1.0151014,-0.0083077
41,-1.1007031,-0.9579483,"('unforgiving', 'forgiving')",-1.0304924,-1.069278,0.060070302,-0.060015872,-0.6903751,-0.6957475,-0.0053724
42,0.26521984,0.31229913,"('unreliable', 'reliable')",-0.23286003,-0.3208771,-3.2490454,-3.2478254,-1.0722285,-1.0854678,-0.0132393
43,0.10201028,0.23393793,"('irresponsible', 'responsible')",-0.8066406,-0.82877135,0.23446855,0.2789066,-0.1567206,-0.1053089,0.0514117
44,-0.55358744,-0.561834,"('prejudiced', 'unprejudiced')",-1.518513,-1.4323993,-1.0293983,-0.99574375,-1.0338329,-0.996659,0.0371739
45,-1.4111553,-1.2211174,"('incompetent', 'competent')",-1.7112705,-1.7434573,-0.8359856,-0.9456924,-1.3194705,-1.3034225,0.016048
46,-1.1537539,-1.0548855,"('uncompetitive', 'competitive')",-1.4133363,-1.5127686,-0.8085793,-0.95750546,-1.1252232,-1.1750532,-0.04983
47,0.14878216,0.21645875,"('stupid', 'smart')",0.54534376,0.5455478,5.213591,5.221875,1.9692389,1.9946273,0.0253884
48,0.3782035,0.42893434,"('unintelligent', 'intelligent')",0.04611537,0.006788615,-0.19946882,-0.2498411,0.07495,0.0619606,-0.0129894
49,0.38602516,0.47958735,"('unable', 'able')",0.12484622,0.20086724,-0.75544286,-0.7789012,-0.0815238,-0.0328155,0.0487083
50,0.5764598,0.5398073,"('clumsy', 'skillful')",-0.2689531,-0.35147047,-0.3442993,-0.4403817,-0.0122642,-0.084015,-0.0717508
51,-0.2582559,-0.36498675,"('uneducated', 'educated')",0.088410474,0.0022933632,0.55679727,0.35149112,0.1289839,-0.0037341,-0.132718
52,-0.26441228,-0.3917726,"('irrational', 'rational')",0.6998577,0.69985753,0.0017493963,-0.030192288,0.1457316,0.0926309,-0.0531007
53,1.5579853,1.5668064,"('uncreative', 'creative')",1.3469114,1.1750945,0.7170589,0.64682084,1.2073185,1.1295739,-0.0777446
54,0.3027043,0.22580808,"('incapable', 'capable')",0.4798359,0.5103439,0.8179689,0.7486781,0.5335031,0.4949434,-0.0385597
55,-0.04356551,0.037657164,"('incompetent', 'clever')",-0.51615965,-0.6060517,0.19568688,0.10392095,-0.1213461,-0.1548245,-0.0334784
56,0.884833,0.87064546,"('impractical', 'practical')",0.33597326,0.24366538,-0.2209451,-0.26357996,0.333287,0.283577,-0.04971
57,-0.22032106,-0.19481848,"('unimaginative', 'imaginative')",-0.6063156,-0.7477837,-3.4425306,-3.432943,-1.4230558,-1.4585152,-0.0354594
58,-0.47786382,-0.38106936,"('undiscriminating', 'discriminating')",-0.39973027,-0.41787153,-0.12776826,-0.14761385,-0.3351208,-0.3155183,0.0196025
59,1.2993169,1.2708032,"('foolish', 'wise')",1.4969475,1.6481093,0.06718676,0.08986217,0.9544837,1.0029248,0.0484411
60,-0.18292049,-0.13371119,"('inefficient', 'efficient')",-0.76698506,-0.8246416,-0.121212676,-0.057520792,-0.3570394,-0.3386245,0.0184149
61,0.5036541,0.43297502,"('illogical', 'logical')",0.60804695,0.4790174,-0.16266115,-0.3154998,0.3163466,0.1988309,-0.1175157
62,0.15434118,0.21232872,"('incompetent', 'brilliant')",-0.6229358,-0.6041537,-0.1323707,-0.105452694,-0.2003218,-0.1657592,0.0345626
63,0.08506562,0.18490228,"('unperceptive', 'insightful')",0.039396346,0.018339276,0.2873272,0.27156666,0.1372631,0.1582694,0.0210063
64,-0.7976762,-0.87099165,"('shy', 'confident')",-0.92350906,-0.9188943,-6.360359,-6.3048115,-2.6938483,-2.6982327,-0.0043844
65,0.15982726,0.019949846,"('insecure', 'secure')",-0.18630652,-0.3148306,0.12190329,0.06952554,0.031808,-0.0751184,-0.1069264
66,-0.5894289,-0.5428923,"('inactive', 'active')",-0.26609915,-0.21776652,0.11653463,0.14306645,-0.2463311,-0.2058641,0.040467
67,-0.06768979,-0.18902335,"('doubtful', 'determined')",-0.26596555,-0.25584298,-0.22082944,-0.1778462,-0.1848283,-0.2075708,-0.0227425
68,-0.67944187,-0.7906453,"('dependent', 'independent')",-1.039265,-1.127463,-1.4655509,-1.546638,-1.0614192,-1.1549154,-0.0934962
69,-0.4324526,-0.46555638,"('lazy', 'industrious')",0.012599334,0.11459382,-1.3519475,-1.2619741,-0.5906003,-0.5376456,0.0529547
70,-0.85164195,-0.8074257,"('lethargic', 'energetic')",-1.7623862,-1.8520364,0.18177035,0.10052155,-0.8107526,-0.8529801,-0.0422275
71,1.1972533,1.2516321,"('diffident', 'self-confident')",1.8544238,1.9604594,0.37692025,0.35510886,1.1428658,1.1890667,0.0462009
72,0.7318213,0.74299186,"('unambitious', 'ambitious')",0.9280054,0.93627924,-0.90659803,-0.79125375,0.2510762,0.2960058,0.0449296
73,0.2177967,0.20551345,"('helpless', 'self-reliant')",-0.027085371,-0.01598987,-3.7800858,-3.6364806,-1.1964582,-1.1489857,0.0474725
74,0.111079335,0.21560857,"('undedicated', 'dedicated')",0.05404514,-0.011748038,0.020878188,-0.033195928,0.0620009,0.0568882,-0.0051127
75,-0.9232708,-0.8306892,"('meek', 'impulsive')",-0.6526735,-0.54466504,-0.38211513,-0.29129857,-0.6526865,-0.555551,0.0971355
76,0.010261228,0.06520194,"('anxious', 'daring')",-1.0088922,-1.1133549,0.13870598,0.07555184,-0.2866417,-0.3242004,-0.0375587
77,-1.6009219,-1.4723345,"('unmotivated', 'motivated')",-1.1865494,-1.1585948,-1.1223897,-1.02611,-1.303287,-1.2190132,0.0842738
78,-0.25867718,-0.10256699,"('nonresilient', 'resilient')",-0.30072975,-0.31850228,-0.24000663,-0.20402034,-0.2664712,-0.2083632,0.058108
79,-0.47995147,-0.3902103,"('wavering', 'unwavering')",-0.20291728,-0.15618458,-0.6404687,-0.6264943,-0.4411125,-0.3909631,0.0501494
80,-0.79678994,-0.91149676,"('dominated', 'dominating')",-1.6501988,-1.6977834,-0.99693704,-1.0015211,-1.1479753,-1.2036004,-0.0556251
81,-1.4156634,-1.4891282,"('submissive', 'aggressive')",-1.8473195,-1.9212549,-0.6657591,-0.67722696,-1.3095806,-1.3625367,-0.0529561
82,-0.07322457,0.016669642,"('poor', 'rich')",-0.11836533,-0.17808706,6.1052976,5.976326,1.9712359,1.9383028,-0.0329331
83,-0.14607453,-0.16043174,"('powerless', 'powerful')",-0.012951598,0.01022964,-1.2388802,-1.2684995,-0.4659688,-0.4729005,-0.0069317
84,0.8969309,0.8288066,"('inferior', 'superior')",0.90865594,0.86086386,0.5216844,0.5172356,0.7757571,0.7356354,-0.0401217
