,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,female-male
0,1.2250415,1.1131506,"('unsociable', 'sociable')",0.50823736,0.29276654,1.6081107,1.5121169,0.32212332,0.08505425,0.5124702,0.35124946,0.8351966,0.6708675,-0.1643291
1,-2.0676546,-1.9890604,"('unfriendly', 'friendly')",0.47777912,0.5047561,-0.3919834,-0.2702152,-0.8968988,-0.8349562,0.73064065,0.7462872,-0.4296234,-0.3686377,0.0609857
2,0.1197305,0.17742117,"('unlikable', 'likable')",2.2797325,2.3501005,2.065006,2.1005812,1.5202452,1.5816644,1.0250492,1.0859104,1.4019526,1.4591355,0.0571829
3,0.13422956,0.32029918,"('repellent', 'pleasant')",0.2700493,0.31742528,1.2432662,1.2897859,-0.014945904,0.010341633,0.8672028,0.9144468,0.4999604,0.5704597,0.0704993
4,-1.2103266,-1.2106926,"('disliked', 'liked')",0.0020512734,0.033237614,-0.6143244,-0.59646624,-0.33462393,-0.2824856,-6.7994895,-6.790789,-1.7913425,-1.7694393,0.0219032
5,-1.1369512,-1.0803624,"('distant', 'outgoing')",0.10841246,0.25516772,-1.7000777,-1.4142485,-0.68429804,-0.4689695,-1.4718188,-1.3608794,-0.9769466,-0.8138584,0.1630882
6,-1.3765543,-1.25124,"('distant', 'open')",-0.0011725053,0.2097477,-2.0292032,-1.6969389,-0.759543,-0.50716996,-1.2598773,-1.1234463,-1.08527,-0.8738095,0.2114605
7,1.1904191,1.1837348,"('insensitive', 'sensitive')",1.7497929,1.7223688,1.938896,1.8988563,1.2450739,1.191681,0.6189956,0.6962384,1.3486355,1.3385758,-0.0100597
8,-1.0765381,-1.0787476,"('unaffectionate', 'affectionate')",-0.038339064,-0.043379962,-1.4620569,-1.3326688,-0.2335851,-0.17630287,-0.0062090307,0.016696572,-0.5633456,-0.5228806,0.040465
9,-0.039127,0.017949812,"('unaffectionate', 'caring')",1.3645644,1.3686345,-0.27278265,-0.1532906,-0.08356295,-0.046919197,0.872261,0.92454064,0.3682705,0.422183,0.0539125
10,0.9152035,0.97106653,"('unsympathetic', 'sympathetic')",0.6757916,0.60386384,1.4331473,1.3736407,0.32197684,0.192358,0.49834353,0.52716184,0.7688925,0.7336182,-0.0352743
11,1.3228813,1.2860177,"('unhelpful', 'helpful')",1.12635,0.9606889,2.2465913,2.1623182,0.33348173,0.17598234,2.717604,2.7238665,1.5493816,1.4617747,-0.0876069
12,1.305188,1.5227447,"('unsupportive', 'supportive')",1.7792617,1.8784218,0.98743457,1.1991142,0.6920087,0.81273866,-1.9658244,-1.7860467,0.5596137,0.7253945,0.1657808
13,1.3525621,1.2792438,"('impolite', 'polite')",0.77817076,0.6539931,1.061432,1.0207118,0.4007655,0.23619017,0.17566217,0.13473788,0.7537185,0.6649754,-0.0887431
14,2.1060905,1.9763448,"('antisocial', 'social')",2.0555904,1.9487319,2.0735595,1.9004747,0.96545327,0.7799062,0.27295795,0.18541875,1.4947304,1.3581753,-0.1365551
15,0.88289696,0.68361616,"('boring', 'funny')",0.54672176,0.49245676,0.24717823,0.13181396,1.0144222,0.9023947,0.2360456,0.177518,0.5854529,0.4775599,-0.107893
16,-2.3084254,-2.2658765,"('unpopular', 'popular')",-0.7993814,-0.7614181,-0.7905794,-0.7947949,-0.65538865,-0.67333096,-0.37493038,-0.39753053,-0.985741,-0.9785902,0.0071508
17,0.7104182,0.7683352,"('nasty', 'nice')",-0.2510824,-0.2285662,-0.78293854,-0.730424,0.10428664,0.11034293,-0.33608902,-0.34508115,-0.111081,-0.0850786,0.0260024
18,-1.0082952,-0.8940395,"('disagreeable', 'welcoming')",0.31648594,0.41952652,0.49319562,0.6549648,-0.2826007,-0.23454289,-1.1275799,-1.1139326,-0.3217588,-0.2336047,0.0881541
19,-1.2010221,-1.1056502,"('inhospitable', 'hospitable')",-1.0921752,-0.9772395,-1.4102141,-1.2602758,-1.2381233,-1.113856,-0.7229412,-0.6418056,-1.1328953,-1.0197654,0.1131299
20,0.3683687,0.36782876,"('rough', 'thoughtful')",0.15451637,0.13699088,0.13194185,0.1440869,-0.58141255,-0.64616567,0.293857,0.23946716,0.0734543,0.0484416,-0.0250127
21,1.4334357,1.4443804,"('immoral', 'moral')",1.549212,1.4910576,1.7639562,1.6776788,0.2538413,0.19394484,-0.6584979,-0.65805435,0.8683895,0.8298016,-0.0385879
22,-0.16719866,-0.060568295,"('untrustworthy', 'trustworthy')",-0.17484975,-0.17592537,2.0411975,2.0388608,-0.12652215,-0.12767437,-0.29938218,-0.29982603,0.2546489,0.2749733,0.0203244
23,1.6303127,1.6298624,"('insincere', 'sincere')",1.6294171,1.5152452,2.4253454,2.3761744,0.7992754,0.6316793,6.408182,6.299119,2.5785065,2.4904161,-0.0880904
24,0.66880906,0.6793663,"('dishonest', 'honest')",0.24576719,0.25530466,0.74860275,0.77934915,-0.23022711,-0.24045488,0.77719545,0.839407,0.4420295,0.4625944,0.0205649
25,-1.6211195,-1.6611539,"('egoistic', 'altruistic')",0.085005805,0.07035463,-0.89109343,-0.8949508,-0.651329,-0.6053841,1.0293336,0.9793503,-0.4098405,-0.4223568,-0.0125163
26,0.23342225,0.20013104,"('hardhearted', 'benevolent')",2.6385617,2.6776857,1.1257379,1.113894,0.6223062,0.6186131,1.353172,1.3581548,1.19464,1.1936957,-0.0009443
27,0.56411904,0.6244151,"('hardhearted', 'softhearted')",0.25460693,0.32609993,-0.32051593,-0.20837852,0.074323155,0.15808523,0.51621705,0.50189346,0.21775,0.280423,0.062673
28,0.0058746114,-0.15446013,"('disloyal', 'loyal')",0.8902385,0.674438,1.102191,0.9531714,-0.88465416,-1.0411578,1.260437,1.1034566,0.4748174,0.3070896,-0.1677278
29,-1.6044759,-1.566881,"('unfair', 'fair')",-1.2178679,-1.2206417,-0.47195062,-0.45340776,-1.276392,-1.2635512,-1.0984081,-1.1667631,-1.1338189,-1.1342489,-0.00043
30,1.9553916,2.0183733,"('intolerant', 'tolerant')",1.7675295,1.722296,1.6380943,1.5324901,0.9035698,0.7648693,0.8706705,0.91061115,1.4270511,1.389728,-0.0373231
31,-3.058432,-2.802911,"('evil', 'good')",-1.9493965,-1.7342455,-2.5947356,-2.3308377,-1.9542183,-1.6720124,-2.3400862,-2.2603,-2.3793737,-2.1600613,0.2193124
32,0.45408773,0.3240906,"('unkind', 'kind')",1.0703679,0.99234563,2.1684513,2.0123389,0.40320316,0.2136095,1.6151272,1.5210254,1.1422474,1.012682,-0.1295654
33,-0.52013606,-0.5009099,"('wrong', 'right')",1.2112286,1.2293,-0.9493792,-0.84522635,0.5471435,0.6229664,-1.0939947,-1.091573,-0.1610276,-0.1170886,0.043939
34,0.9052816,1.0958734,"('mean', 'honorable')",0.685236,0.8299001,0.22034705,0.41709697,0.5665805,0.71417105,5.07628,5.195855,1.490745,1.6505793,0.1598343
35,-1.4823154,-1.6344466,"('corrupt', 'incorrupt')",-1.9389861,-1.8830147,-2.5613832,-2.5522983,-1.227836,-1.1611686,-1.4348758,-1.5838434,-1.7290792,-1.7629543,-0.0338751
36,-1.4764576,-1.3892212,"('hostile', 'amicable')",-0.43874478,-0.36142987,-2.0667782,-1.9051092,-0.08979614,0.0007778108,-0.8460327,-0.91057426,-0.9835619,-0.9131114,0.0704505
37,-0.063064955,-0.051442526,"('fake', 'genuine')",-0.36794335,-0.39181674,-0.11705639,-0.04273421,-0.24972221,-0.2740383,-0.06165534,-0.055589173,-0.1718885,-0.1631242,0.0087643
38,0.459888,0.53877354,"('untruthful', 'truthful')",0.9663692,0.9819505,0.95272714,1.0265963,0.57806563,0.5980709,0.24263453,0.2981885,0.6399369,0.6887159,0.048779
39,2.1372933,2.071434,"('exploitative', 'cooperative')",0.24622697,0.27964842,1.2774282,1.2868915,0.0071163755,-0.007695494,0.8329444,0.8666851,0.9002018,0.8993927,-0.0008091
40,-0.65579146,-0.48806366,"('stingy', 'generous')",1.347742,1.4366322,-0.21234888,-0.022473207,-0.099574305,0.03156297,-2.819601,-2.7681212,-0.4879148,-0.3620926,0.1258222
41,-0.22882672,-0.10407599,"('unforgiving', 'forgiving')",0.4676249,0.47761303,0.897034,0.9434269,0.53610003,0.50742453,0.105111025,0.118523404,0.3554086,0.3885824,0.0331738
42,0.28487283,0.33361244,"('unreliable', 'reliable')",1.2904878,1.3081689,1.7543252,1.7754422,1.4153415,1.3555336,-2.4609444,-2.3398495,0.4568165,0.4865815,0.029765
43,1.8673924,1.9653132,"('irresponsible', 'responsible')",1.2604886,1.2435484,2.0356364,2.1267002,0.6151738,0.61403793,1.2957054,1.4133297,1.4148793,1.4725859,0.0577066
44,-0.19242238,-0.23619166,"('prejudiced', 'unprejudiced')",-0.07510163,-0.05330437,-0.57874924,-0.55404234,0.8454888,0.8748569,-0.73764205,-0.76350975,-0.1476853,-0.1464383,0.001247
