,slavery_male,slavery_female,tuple,average_male,average_female,female-male
0,0.1937814,0.24905592,"('unsociable', 'sociable')",0.1937814,0.2490559,0.0552745
1,1.2401141,1.1145965,"('unfriendly', 'friendly')",1.2401141,1.1145965,-0.1255176
2,0.31322956,0.5015643,"('unlikable', 'likable')",0.3132296,0.5015643,0.1883347
3,0.8719182,1.0249442,"('repellent', 'pleasant')",0.8719182,1.0249442,0.153026
4,-7.735845,-7.6425543,"('disliked', 'liked')",-7.7358451,-7.6425543,0.0932908
5,-0.16191328,-0.17151503,"('distant', 'outgoing')",-0.1619133,-0.171515,-0.0096017
6,0.20435312,0.091767326,"('distant', 'open')",0.2043531,0.0917673,-0.1125858
7,0.63838446,0.76713717,"('insensitive', 'sensitive')",0.6383845,0.7671372,0.1287527
8,1.200929,0.9918192,"('unaffectionate', 'affectionate')",1.200929,0.9918192,-0.2091098
9,1.8702197,1.797133,"('unaffectionate', 'caring')",1.8702197,1.797133,-0.0730867
10,1.1758176,1.4321145,"('unsympathetic', 'sympathetic')",1.1758176,1.4321145,0.2562969
11,1.8952297,2.0484986,"('unhelpful', 'helpful')",1.8952297,2.0484986,0.1532689
12,-1.4370068,-1.3638419,"('unsupportive', 'supportive')",-1.4370068,-1.3638419,0.0731649
13,0.327981,0.48976892,"('impolite', 'polite')",0.327981,0.4897689,0.1617879
14,-0.040166315,-0.014582861,"('antisocial', 'social')",-0.0401663,-0.0145829,0.0255834
15,0.30078262,0.27752262,"('boring', 'funny')",0.3007826,0.2775226,-0.02326
16,-0.28586102,-0.28973812,"('unpopular', 'popular')",-0.285861,-0.2897381,-0.0038771
17,-0.24139844,-0.19743715,"('nasty', 'nice')",-0.2413984,-0.1974372,0.0439612
18,-0.31993428,-0.43260077,"('disagreeable', 'welcoming')",-0.3199343,-0.4326008,-0.1126665
19,-0.6847788,-0.6258489,"('inhospitable', 'hospitable')",-0.6847788,-0.6258489,0.0589299
20,0.4794045,0.4149638,"('rough', 'thoughtful')",0.4794045,0.4149638,-0.0644407
21,-0.055384196,0.2514524,"('immoral', 'moral')",-0.0553842,0.2514524,0.3068366
22,-0.45156613,-0.23522404,"('untrustworthy', 'trustworthy')",-0.4515661,-0.235224,0.2163421
23,6.758984,6.7205505,"('insincere', 'sincere')",6.7589841,6.7205505,-0.0384336
24,1.7440377,1.7942528,"('dishonest', 'honest')",1.7440377,1.7942528,0.0502151
25,0.58791625,0.4110579,"('egoistic', 'altruistic')",0.5879163,0.4110579,-0.1768584
26,0.5596638,0.3346212,"('hardhearted', 'benevolent')",0.5596638,0.3346212,-0.2250426
27,1.4899749,1.3261963,"('hardhearted', 'softhearted')",1.4899749,1.3261963,-0.1637786
28,0.9975583,0.9936216,"('disloyal', 'loyal')",0.9975583,0.9936216,-0.0039367
29,-0.55791867,-0.6729186,"('unfair', 'fair')",-0.5579187,-0.6729186,-0.1149999
30,1.0295297,1.0837779,"('intolerant', 'tolerant')",1.0295297,1.0837779,0.0542482
31,-1.5942787,-1.7400208,"('evil', 'good')",-1.5942787,-1.7400208,-0.1457421
32,1.2723916,1.3437748,"('unkind', 'kind')",1.2723916,1.3437748,0.0713832
33,-0.43830374,-0.43024826,"('wrong', 'right')",-0.4383037,-0.4302483,0.0080554
34,5.150615,5.140701,"('mean', 'honorable')",5.1506152,5.1407008,-0.0099144
35,-1.1053694,-1.4456294,"('corrupt', 'incorrupt')",-1.1053694,-1.4456294,-0.34026
36,-1.0593917,-1.2372509,"('hostile', 'amicable')",-1.0593917,-1.2372509,-0.1778592
37,0.45828775,0.5259757,"('fake', 'genuine')",0.4582877,0.5259757,0.067688
38,-0.29984164,-0.19826154,"('untruthful', 'truthful')",-0.2998416,-0.1982615,0.1015801
39,0.07251173,0.081689246,"('exploitative', 'cooperative')",0.0725117,0.0816892,0.0091775
40,-1.6974761,-1.7596804,"('stingy', 'generous')",-1.6974761,-1.7596804,-0.0622043
41,-0.23507436,-0.13647963,"('unforgiving', 'forgiving')",-0.2350744,-0.1364796,0.0985948
42,-2.4897833,-2.2251081,"('unreliable', 'reliable')",-2.4897833,-2.2251081,0.2646752
43,1.4677589,1.599791,"('irresponsible', 'responsible')",1.4677589,1.599791,0.1320321
44,-1.3452599,-1.3220241,"('prejudiced', 'unprejudiced')",-1.3452599,-1.3220241,0.0232358
45,0.07031778,0.2414551,"('incompetent', 'competent')",0.0703178,0.2414551,0.1711373
46,-0.5282799,-0.23316209,"('uncompetitive', 'competitive')",-0.5282799,-0.2331621,0.2951178
47,5.621758,5.739928,"('stupid', 'smart')",5.621758,5.7399278,0.1181698
48,0.95186764,0.86371917,"('unintelligent', 'intelligent')",0.9518676,0.8637192,-0.0881484
49,0.31458718,0.41163355,"('unable', 'able')",0.3145872,0.4116336,0.0970464
50,-0.35161823,-0.3099793,"('clumsy', 'skillful')",-0.3516182,-0.3099793,0.0416389
51,0.22495589,0.32426783,"('uneducated', 'educated')",0.2249559,0.3242678,0.0993119
52,-0.5577761,-0.77934825,"('irrational', 'rational')",-0.5577761,-0.7793483,-0.2215722
53,0.28143412,0.17799039,"('uncreative', 'creative')",0.2814341,0.1779904,-0.1034437
54,0.89449465,1.0755458,"('incapable', 'capable')",0.8944947,1.0755458,0.1810511
55,0.91460586,1.0371816,"('incompetent', 'clever')",0.9146059,1.0371816,0.1225757
56,0.6125147,0.86223876,"('impractical', 'practical')",0.6125147,0.8622388,0.2497241
57,-2.9952984,-2.652874,"('unimaginative', 'imaginative')",-2.9952984,-2.652874,0.3424244
