,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-0.9159583,-0.8635977,"('undiscriminating', 'discriminating')",-0.097575426,-0.15783894,-0.5067669,-0.5107183,-0.0039514
59,-0.36732954,-0.37047628,"('foolish', 'wise')",0.49234787,0.5013067,0.0625092,0.0654152,0.002906
60,0.90046185,0.9244963,"('inefficient', 'efficient')",-0.03856119,0.15884987,0.4309503,0.5416731,0.1107228
61,-0.096843824,-0.22241974,"('illogical', 'logical')",0.24705757,0.055646233,0.0751069,-0.0833867,-0.1584936
62,0.6548145,0.76863855,"('incompetent', 'brilliant')",0.4183448,0.6497778,0.5365796,0.7092082,0.1726286
63,-0.8118006,-0.62529093,"('unperceptive', 'insightful')",0.76677257,0.89064974,-0.022514,0.1326794,0.1551934
64,0.1509036,0.063484326,"('shy', 'confident')",-6.2746525,-6.352522,-3.0618744,-3.1445189,-0.0826445
65,0.33245885,0.1940627,"('insecure', 'secure')",-0.4789729,-0.541643,-0.073257,-0.1737902,-0.1005332
66,-0.64790756,-0.71174365,"('inactive', 'active')",0.2579111,0.19869125,-0.1949982,-0.2565262,-0.061528
67,0.6548221,0.6133081,"('doubtful', 'determined')",-0.3985412,-0.3671514,0.1281404,0.1230783,-0.0050621
68,0.048362173,0.008280214,"('dependent', 'independent')",-0.7424621,-0.7470693,-0.34705,-0.3693945,-0.0223445
69,0.62861073,0.64323384,"('lazy', 'industrious')",-0.34464175,-0.31396407,0.1419845,0.1646349,0.0226504
70,0.26519167,0.37618425,"('lethargic', 'energetic')",0.43438393,0.5374975,0.3497878,0.4568409,0.1070531
71,-0.92533123,-0.9119415,"('diffident', 'self-confident')",0.46138003,0.49276525,-0.2319756,-0.2095881,0.0223875
72,-0.7545151,-0.8028969,"('unambitious', 'ambitious')",-1.1157477,-1.0807322,-0.9351314,-0.9418145,-0.0066831
73,1.055369,0.98813134,"('helpless', 'self-reliant')",-2.735131,-2.698797,-0.839881,-0.8553329,-0.0154519
74,-0.22736335,-0.11999253,"('undedicated', 'dedicated')",-0.09999558,-0.09462085,-0.1636795,-0.1073067,0.0563728
75,-0.106640965,-0.059943814,"('meek', 'impulsive')",-0.5127616,-0.39976284,-0.3097013,-0.2298533,0.079848
76,0.9356029,1.0316192,"('anxious', 'daring')",0.118462496,0.20968233,0.5270327,0.6206508,0.0936181
77,-0.23384744,-0.20548818,"('unmotivated', 'motivated')",-1.0709138,-1.0305158,-0.6523806,-0.618002,0.0343786
78,-1.1852967,-0.9678781,"('nonresilient', 'resilient')",0.1445681,0.19846603,-0.5203643,-0.384706,0.1356583
79,-0.9925522,-0.97893566,"('wavering', 'unwavering')",-0.29858714,-0.26523796,-0.6455697,-0.6220868,0.0234829
80,0.99924517,0.91957736,"('dominated', 'dominating')",-1.4092573,-1.4063013,-0.2050061,-0.2433619,-0.0383558
81,1.3829272,1.2039883,"('submissive', 'aggressive')",-0.56495935,-0.50796515,0.4089839,0.3480116,-0.0609723
82,-0.12452273,-0.08247124,"('poor', 'rich')",5.946829,6.016911,2.9111531,2.9672198,0.0560667
83,-0.21439084,-0.24634945,"('powerless', 'powerful')",-1.034392,-1.1142153,-0.6243914,-0.6802824,-0.055891
84,0.44560173,0.34555715,"('inferior', 'superior')",0.8271927,0.7594696,0.6363972,0.5525134,-0.0838838
85,-0.9859017,-1.0015105,"('insignificant', 'prestigious')",0.7676089,0.714656,-0.1091464,-0.1434273,-0.0342809
86,-1.6874363,-1.7049562,"('uninfluential', 'influential')",-0.26535207,-0.40347874,-0.9763942,-1.0542175,-0.0778233
87,0.5340463,0.39679745,"('unsuccessful', 'successful')",0.93620765,0.9050514,0.735127,0.6509244,-0.0842026
88,0.18274468,0.082740344,"('low', 'eminent')",0.60734797,0.56832874,0.3950463,0.3255346,-0.0695117
