,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5654266,0.49846008,"('unsociable', 'sociable')",-0.74534744,-0.7839647,0.8648608,0.81069505,-0.31084076,-0.41889185,0.0935248,0.0265747,-0.0669501
1,-0.15497318,-0.20162612,"('unfriendly', 'friendly')",0.20677422,0.24372447,0.40896147,0.34821767,2.0362115,2.0003612,0.6242435,0.5976693,-0.0265742
2,0.47942823,0.5308809,"('unlikable', 'likable')",0.9502077,1.06799,1.7856581,1.8907099,0.5208775,0.6421359,0.9340429,1.0329292,0.0988863
3,-0.14725691,-0.0228707,"('repellent', 'pleasant')",-1.0549201,-0.8990269,0.5617059,0.7329492,0.38086522,0.3640885,-0.0649015,0.043785,0.1086865
4,-0.07329428,-0.16799086,"('disliked', 'liked')",0.87842065,0.83653486,-0.35894716,-0.3745967,-6.888745,-6.8268337,-1.6106414,-1.6332216,-0.0225802
5,-0.30493408,-0.2859427,"('distant', 'outgoing')",0.55370116,0.60617507,-0.7492238,-0.7724783,0.11683445,0.18139908,-0.0959056,-0.0677117,0.0281939
6,-0.42480665,-0.34650296,"('distant', 'open')",0.58135676,0.65419567,-0.75990975,-0.81942976,0.72950506,0.7819662,0.0315364,0.0675573,0.0360209
7,0.9472551,0.93015003,"('insensitive', 'sensitive')",0.6580211,0.6985669,1.9535967,1.9982579,0.8418771,0.8080891,1.1001874,1.108766,0.0085786
8,-0.0036618114,0.04813339,"('unaffectionate', 'affectionate')",0.85651207,0.8906959,0.047652088,-0.0015191585,0.8505452,0.7783388,0.4377619,0.4289122,-0.0088497
9,0.28278372,0.30181366,"('unaffectionate', 'caring')",1.004454,1.0252818,0.9634074,0.93694174,1.4509941,1.4773397,0.9254098,0.9353442,0.0099344
10,1.1097546,1.1352048,"('unsympathetic', 'sympathetic')",-0.92199546,-0.82135504,0.905607,0.9755975,-0.084710784,-0.106975004,0.2521638,0.2956181,0.0434543
11,1.0406284,1.046818,"('unhelpful', 'helpful')",-0.46022946,-0.35509813,0.9729243,1.0666059,2.2227447,2.3390067,0.944017,1.0243331,0.0803161
12,1.4073963,1.4840559,"('unsupportive', 'supportive')",1.1336392,1.3371592,1.0906556,1.268266,-1.9451901,-1.8887483,0.4216253,0.5501833,0.128558
13,1.3650017,1.3500469,"('impolite', 'polite')",-0.23129368,-0.21600957,1.2541769,1.2107012,-0.29580712,-0.3250734,0.5230194,0.5049163,-0.0181031
14,0.79713356,0.7109425,"('antisocial', 'social')",0.3493353,0.46797326,1.7910461,1.8591504,-0.6148932,-0.67305714,0.5806555,0.5912523,0.0105968
15,0.19939771,0.084474176,"('boring', 'funny')",0.4186054,0.35242578,0.21302998,0.10625839,0.63189936,0.6191316,0.3657331,0.2905725,-0.0751606
16,-1.2229035,-1.219278,"('unpopular', 'popular')",-0.8575753,-0.7223482,-1.1348312,-1.0007535,0.33514565,0.37894046,-0.720041,-0.6408598,0.0791812
17,0.011121042,0.042153344,"('nasty', 'nice')",0.4763901,0.6279044,1.0191493,1.0781378,0.06425401,0.057069886,0.3927286,0.4513164,0.0585878
18,0.8593039,0.9686628,"('disagreeable', 'welcoming')",-0.3882979,-0.21131551,-0.62817454,-0.43327126,-0.58901435,-0.515975,-0.1865457,-0.0479747,0.138571
19,-0.58975315,-0.5124865,"('inhospitable', 'hospitable')",-0.53007036,-0.44731894,-1.6227094,-1.5735385,-0.027613096,0.055753704,-0.6925365,-0.6193976,0.0731389
20,0.045119092,0.023738585,"('rough', 'thoughtful')",-0.33070752,-0.2546527,0.2824531,0.28982198,0.9799368,0.95264626,0.2442003,0.2528885,0.0086882
21,0.030493803,0.05996743,"('immoral', 'moral')",-0.17056917,-0.098372445,1.5083253,1.6145917,-0.91946834,-0.89495534,0.1121954,0.1703078,0.0581124
22,1.1619325,1.0939509,"('untrustworthy', 'trustworthy')",-1.303357,-1.2102736,1.0329212,1.0504688,-0.66722745,-0.69866467,0.0560673,0.0588703,0.002803
23,0.42418373,0.42810738,"('insincere', 'sincere')",-0.27414787,-0.2578525,1.5602031,1.5663598,6.5431447,6.437003,2.0633459,2.0434046,-0.0199413
24,2.065612,2.1024184,"('dishonest', 'honest')",-0.92394066,-0.8886608,0.5952242,0.6616958,1.1884719,1.1562463,0.7313418,0.7579249,0.0265831
25,-0.059986115,-0.09511372,"('egoistic', 'altruistic')",0.47561982,0.47857177,-0.1265402,-0.14794318,1.3629036,1.352032,0.4129993,0.3968867,-0.0161126
26,0.91889685,0.8174869,"('hardhearted', 'benevolent')",1.5952475,1.6667497,2.1069243,2.1042063,1.5878081,1.5732118,1.5522193,1.5404136,-0.0118057
27,0.42657468,0.5034458,"('hardhearted', 'softhearted')",0.037416883,0.1800673,1.1107004,1.1358864,1.5159111,1.397012,0.7726507,0.8041029,0.0314522
28,0.9541038,0.84705865,"('disloyal', 'loyal')",0.3453064,0.2683284,0.24997959,0.18596843,1.0481687,0.9865784,0.6493896,0.5719835,-0.0774061
29,-0.506348,-0.5806745,"('unfair', 'fair')",-0.89767677,-0.85860664,-0.4493906,-0.48802137,-0.2236863,-0.37953562,-0.5192754,-0.5767096,-0.0574342
30,1.2420278,1.3172617,"('intolerant', 'tolerant')",0.7039905,0.8163941,1.6714832,1.7494348,1.0031633,1.0362192,1.1551661,1.2298274,0.0746613
31,-1.6318402,-1.5549494,"('evil', 'good')",-0.9412444,-0.9010862,-1.8733822,-1.8230555,-0.85277295,-0.9322672,-1.32481,-1.3028395,0.0219705
32,0.27902788,0.23423505,"('unkind', 'kind')",-0.36167577,-0.33154666,1.4315602,1.4467298,1.3457158,1.2686502,0.673657,0.6545171,-0.0191399
