,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.905379,-1.0124291,"('unsociable', 'sociable')",0.9835105,0.87062466,-0.09875028,-0.24148731,-0.0068729,-0.1277639,-0.120891
1,-2.104408,-2.184269,"('unfriendly', 'friendly')",0.20513883,-0.0066468157,0.38237402,0.29375598,-0.5056317,-0.6323866,-0.1267549
2,1.6369956,1.6658915,"('unlikable', 'likable')",1.686528,1.6378703,1.26678,1.3520584,1.5301011,1.5519401,0.021839
3,-0.034973122,0.01230681,"('repellent', 'pleasant')",0.03324674,0.047046747,0.8239583,0.78166586,0.2740773,0.2803398,0.0062625
4,-0.23911542,-0.2838898,"('disliked', 'liked')",0.22142039,0.13244784,-6.343878,-6.3613353,-2.1205242,-2.1709258,-0.0504016
5,-1.4311944,-1.353321,"('distant', 'outgoing')",-0.4111483,-0.40097123,-1.6450014,-1.5327477,-1.1624481,-1.09568,0.0667681
6,-2.0856194,-2.0093362,"('distant', 'open')",-1.1186085,-1.1937752,-1.4400322,-1.3664012,-1.5480868,-1.5231708,0.024916
7,-0.01370216,-0.017044835,"('insensitive', 'sensitive')",1.0661297,1.097789,-0.29894078,-0.23110977,0.2511623,0.2832115,0.0320492
8,-1.7835113,-1.8487024,"('unaffectionate', 'affectionate')",-0.6294256,-0.7597691,-0.20298144,-0.19279033,-0.8719728,-0.9337539,-0.0617811
9,-1.3768643,-1.4522636,"('unaffectionate', 'caring')",0.52605635,0.40964085,0.5267773,0.5270326,-0.1080102,-0.1718634,-0.0638532
10,-0.34730408,-0.4268064,"('unsympathetic', 'sympathetic')",0.21788454,0.17601824,-0.14757515,-0.13426784,-0.0923316,-0.128352,-0.0360204
11,0.539136,0.51451176,"('unhelpful', 'helpful')",1.0255107,1.0416657,2.3964489,2.443574,1.3203652,1.3332504,0.0128852
12,-0.31164232,-0.23567373,"('unsupportive', 'supportive')",0.982172,1.0537386,-2.264471,-2.1426935,-0.5313138,-0.4415429,0.0897709
