,intuit_male,intuit_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.4743541,-1.6775243,"('unsociable', 'sociable')",-0.5621713,-0.7398162,-1.0182627,-1.2086703,-0.1904076
1,-0.55081856,-0.6868632,"('unfriendly', 'friendly')",1.7120905,1.5869585,0.580636,0.4500477,-0.1305883
2,0.40780145,0.42335215,"('unlikable', 'likable')",0.5004776,0.5010463,0.4541395,0.4621992,0.0080597
3,-0.5806932,-0.54993194,"('repellent', 'pleasant')",0.10541568,0.15804802,-0.2376388,-0.195942,0.0416968
4,-0.37003335,-0.40543017,"('disliked', 'liked')",-5.7429085,-5.7578797,-3.0564709,-3.081655,-0.0251841
5,-0.13271287,-0.11176335,"('distant', 'outgoing')",-0.14865421,-0.13172062,-0.1406835,-0.121742,0.0189415
6,-0.14291196,-0.10054584,"('distant', 'open')",0.1418152,0.14658324,-0.0005484,0.0230187,0.0235671
7,-0.8192182,-0.8120986,"('insensitive', 'sensitive')",0.48416653,0.5982681,-0.1675258,-0.1069153,0.0606105
8,-0.6773146,-0.68242025,"('unaffectionate', 'affectionate')",0.84691644,0.7685195,0.0848009,0.0430496,-0.0417513
9,-0.7438266,-0.73490244,"('unaffectionate', 'caring')",1.0847054,1.1103017,0.1704394,0.1876996,0.0172602
10,-1.8227319,-1.9106259,"('unsympathetic', 'sympathetic')",-0.8174611,-0.8801974,-1.3200965,-1.3954117,-0.0753152
11,-0.9095589,-0.86638975,"('unhelpful', 'helpful')",1.3916074,1.5361263,0.2410243,0.3348683,0.093844
12,-0.92599803,-0.9291829,"('unsupportive', 'supportive')",-1.6876091,-1.618342,-1.3068036,-1.2737625,0.0330411
13,-1.0579982,-1.2256114,"('impolite', 'polite')",-0.92218125,-0.97378564,-0.9900897,-1.0996985,-0.1096088
14,-0.27465892,-0.32044235,"('antisocial', 'social')",-0.5530358,-0.5860606,-0.4138474,-0.4532515,-0.0394041
15,0.75297904,0.7140384,"('boring', 'funny')",0.5199139,0.49787062,0.6364465,0.6059545,-0.030492
16,-0.27259472,-0.23781218,"('unpopular', 'popular')",0.39008325,0.4299797,0.0587443,0.0960838,0.0373395
17,0.06169454,0.11487286,"('nasty', 'nice')",-0.14061469,-0.0863826,-0.0394601,0.0142451,0.0537052
18,0.039886534,-0.019797385,"('disagreeable', 'welcoming')",-0.33667848,-0.35987502,-0.148396,-0.1898362,-0.0414402
19,-0.7224694,-0.7597583,"('inhospitable', 'hospitable')",0.12136704,0.11994443,-0.3005512,-0.3199069,-0.0193557
20,0.38109004,0.41614273,"('rough', 'thoughtful')",0.97240245,0.9403025,0.6767462,0.6782226,0.0014764
21,-0.14934976,-0.24883626,"('immoral', 'moral')",-0.7261094,-0.7110114,-0.4377296,-0.4799238,-0.0421942
22,-0.54742676,-0.6512505,"('untrustworthy', 'trustworthy')",-1.0663463,-1.0714856,-0.8068866,-0.8613681,-0.0544815
23,-1.0016266,-1.0232588,"('insincere', 'sincere')",5.389807,5.472849,2.1940904,2.2247951,0.0307047
24,-0.8589782,-0.91824025,"('dishonest', 'honest')",0.5431695,0.53388137,-0.1579044,-0.1921794,-0.034275
25,0.52388084,0.5597371,"('egoistic', 'altruistic')",1.9207178,1.8762946,1.2222993,1.2180159,-0.0042834
26,1.1884154,1.0413513,"('hardhearted', 'benevolent')",1.7403132,1.5349758,1.4643643,1.2881635,-0.1762008
27,0.10145425,0.1498715,"('hardhearted', 'softhearted')",1.6303641,1.5291647,0.8659092,0.8395181,-0.0263911
28,-1.0142407,-1.0544136,"('disloyal', 'loyal')",0.78007466,0.73533684,-0.117083,-0.1595384,-0.0424554
29,0.011743957,-0.005947534,"('unfair', 'fair')",-0.2066721,-0.38190565,-0.0974641,-0.1939266,-0.0964625
30,0.033641167,-0.07876053,"('intolerant', 'tolerant')",1.0025319,0.94673777,0.5180866,0.4339886,-0.084098
