,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2932056,-1.4330802,"('unsociable', 'sociable')",0.08819788,-0.07546027,-0.7107795,-0.830634,-0.6385957,-0.7797248,-0.1411291
1,-0.05506152,-0.09494841,"('unfriendly', 'friendly')",0.5393424,0.36128554,1.2808667,1.1676335,0.5883826,0.4779902,-0.1103924
2,0.36365372,0.39166883,"('unlikable', 'likable')",0.9004338,0.92642033,0.7240593,0.8063989,0.6627156,0.7081627,0.0454471
3,-0.07104526,-0.052924864,"('repellent', 'pleasant')",1.0154624,1.0361747,0.20510255,0.20137852,0.3831732,0.3948761,0.0117029
4,-0.8918353,-1.002338,"('disliked', 'liked')",-0.23855528,-0.34789655,-5.5870023,-5.6177936,-2.239131,-2.322676,-0.083545
5,-0.88917476,-0.8365418,"('distant', 'outgoing')",-0.89902097,-0.8656935,-0.33114022,-0.3172026,-0.7064453,-0.6731459,0.0332994
6,-1.465712,-1.4284623,"('distant', 'open')",-1.3081824,-1.3574619,0.0051815137,-0.033539984,-0.9229043,-0.9398214,-0.0169171
7,0.4210268,0.36229986,"('insensitive', 'sensitive')",0.7418551,0.7921593,0.3601057,0.363554,0.5076625,0.5060044,-0.0016581
8,-0.19783455,-0.20203511,"('unaffectionate', 'affectionate')",-0.42102447,-0.45255738,0.4591377,0.3732205,-0.0532404,-0.0937907,-0.0405503
9,0.9215722,0.9316206,"('unaffectionate', 'caring')",0.54020184,0.56125754,0.782637,0.74917245,0.748137,0.7473502,-0.0007868
10,0.14135724,-0.009031942,"('unsympathetic', 'sympathetic')",-0.24608454,-0.3466854,-0.57242036,-0.5786623,-0.2257159,-0.3114599,-0.085744
11,0.47204903,0.5253512,"('unhelpful', 'helpful')",0.7271865,0.8037527,1.6094198,1.6922557,0.9362184,1.0071199,0.0709015
12,0.8549912,0.8972218,"('unsupportive', 'supportive')",0.7851113,0.83110166,-1.6875756,-1.6070249,-0.0158244,0.0404329,0.0562573
