,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.4646671,1.4023646,"('unsociable', 'sociable')",0.90028113,0.787607,-0.49854955,-0.6184733,0.6221329,0.5238328,-0.0983001
1,-0.44337982,-0.4790519,"('unfriendly', 'friendly')",-0.34726286,-0.59558934,1.7898712,1.719619,0.3330762,0.2149926,-0.1180836
2,0.09330715,0.12589005,"('unlikable', 'likable')",0.7331104,0.9190022,0.47404367,0.6702692,0.4334871,0.5717204,0.1382333
3,0.46924293,0.6065286,"('repellent', 'pleasant')",0.8500351,0.83404773,0.3210297,0.38404042,0.5467692,0.6082056,0.0614364
4,-1.3082883,-1.449834,"('disliked', 'liked')",-0.41688848,-0.487248,-6.060724,-6.075779,-2.5953002,-2.6709538,-0.0756536
5,-1.6723866,-1.7766815,"('distant', 'outgoing')",-1.171672,-1.181208,-0.101953946,0.0102037415,-0.9820042,-0.9825619,-0.0005577
6,-1.6930132,-1.7426262,"('distant', 'open')",-1.7679055,-1.7892361,0.6377223,0.72510904,-0.9410655,-0.9355844,0.0054811
7,1.3521502,1.4054964,"('insensitive', 'sensitive')",0.88938475,0.967988,1.1201322,1.0612491,1.1205557,1.1449111,0.0243554
8,-0.31891412,-0.37973708,"('unaffectionate', 'affectionate')",-0.4390021,-0.50421256,0.85171247,0.79568,0.0312654,-0.0294232,-0.0606886
9,0.2804056,0.24809647,"('unaffectionate', 'caring')",0.33877355,0.22761796,1.3005593,1.3026963,0.6399128,0.5928036,-0.0471092
10,1.9572659,2.1421785,"('unsympathetic', 'sympathetic')",1.2836154,1.1865638,0.11948635,0.031111185,1.1201225,1.1199512,-0.0001713
11,0.4644086,0.5814647,"('unhelpful', 'helpful')",1.1773272,1.2386796,2.0686178,2.1347919,1.2367845,1.3183121,0.0815276
12,2.4039881,2.497075,"('unsupportive', 'supportive')",1.7775114,1.9069141,-1.2293707,-1.205797,0.984043,1.0660641,0.0820211
13,0.7309662,0.64687943,"('impolite', 'polite')",1.1170946,1.1908499,-0.26453897,-0.3503981,0.5278406,0.4957771,-0.0320635
14,2.5677698,2.5883565,"('antisocial', 'social')",1.7439256,1.7739751,-0.68246347,-0.7270767,1.2097439,1.2117515,0.0020076
15,-0.53025347,-0.614235,"('boring', 'funny')",-0.66668093,-0.7716948,0.36425138,0.34542716,-0.277561,-0.3468342,-0.0692732
16,-2.5737178,-2.6331732,"('unpopular', 'popular')",-1.1297424,-1.1464418,0.49429032,0.5076056,-1.0697233,-1.0906698,-0.0209465
17,-0.77023935,-0.70977616,"('nasty', 'nice')",-0.9138168,-0.80287963,-0.41722563,-0.32534114,-0.7004273,-0.6126656,0.0877617
18,-0.045099825,-0.017294057,"('disagreeable', 'welcoming')",-0.36707133,-0.19895737,-0.40260142,-0.33624455,-0.2715909,-0.1841653,0.0874256
19,-0.6121012,-0.5386552,"('inhospitable', 'hospitable')",-1.0206246,-0.98559076,-0.044072367,0.10566027,-0.5589327,-0.4728619,0.0860708
20,1.2185098,1.2991759,"('rough', 'thoughtful')",-0.08855201,0.0061369855,1.0782491,1.0648186,0.736069,0.7900438,0.0539748
21,1.6027521,1.7210841,"('immoral', 'moral')",1.453155,1.4292724,-0.7519996,-0.73571867,0.7679692,0.8048793,0.0369101
22,1.0420979,1.0416138,"('untrustworthy', 'trustworthy')",0.63861006,0.618748,-0.9693477,-0.9595901,0.2371201,0.2335906,-0.0035295
23,0.86124206,0.96957666,"('insincere', 'sincere')",0.68128425,0.681382,5.5981135,5.539982,2.3802133,2.3969801,0.0167668
24,1.1920152,1.2017212,"('dishonest', 'honest')",-0.120736174,-0.10831438,0.9039249,0.8790379,0.6584013,0.6574816,-0.0009197
25,-0.86936235,-1.0005559,"('egoistic', 'altruistic')",0.1588695,0.13584937,1.2961612,1.2348691,0.1952228,0.1233875,-0.0718353
26,1.0493476,0.89447683,"('hardhearted', 'benevolent')",1.7634778,1.6368226,1.8436906,1.7304717,1.552172,1.4205904,-0.1315816
27,0.69348276,0.6094649,"('hardhearted', 'softhearted')",0.48297563,0.57951194,1.5815595,1.4298487,0.9193393,0.8729418,-0.0463975
28,0.44363296,0.36190227,"('disloyal', 'loyal')",0.20925286,0.0732256,1.1391497,1.0270134,0.5973452,0.4873804,-0.1099648
29,-0.83785754,-0.9192187,"('unfair', 'fair')",-1.6889623,-1.6467822,-0.5259085,-0.65254945,-1.0175761,-1.0728501,-0.055274
30,1.2595158,1.323905,"('intolerant', 'tolerant')",2.1989985,2.1739197,1.0096151,0.9960589,1.4893764,1.4979612,0.0085848
