,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.023631616,-0.19551504,"('unsociable', 'sociable')",-0.50108373,-0.61311316,0.32193285,0.05335614,-0.46829206,-0.61453146,-0.1677686,-0.3424509,-0.1746823
1,-0.043972448,-0.093288705,"('unfriendly', 'friendly')",0.12206293,0.045543358,-0.56589115,-0.6507347,1.6672195,1.5201137,0.2948547,0.2054084,-0.0894463
2,0.595591,0.60378385,"('unlikable', 'likable')",0.5382982,0.63554436,1.4767396,1.4275507,0.7113731,0.8123921,0.8305005,0.8698177,0.0393172
3,0.39850765,0.47596678,"('repellent', 'pleasant')",-0.32956177,-0.22007805,1.0473245,1.0214276,0.2132985,0.3074549,0.3323922,0.3961928,0.0638006
4,-1.1026092,-1.1186364,"('disliked', 'liked')",-0.053283226,-0.13243324,0.033893555,-0.034176253,-6.3769608,-6.399823,-1.8747399,-1.9212673,-0.0465274
5,-0.85177445,-0.80059224,"('distant', 'outgoing')",0.21775298,0.22641361,-1.5742686,-1.4277749,-0.30024436,-0.27979505,-0.6271336,-0.5704372,0.0566964
6,-0.62372416,-0.54074407,"('distant', 'open')",-0.1875062,-0.17069334,-1.8725493,-1.7043554,0.19934958,0.18895386,-0.6211075,-0.5567097,0.0643978
7,1.1115404,1.0887094,"('insensitive', 'sensitive')",0.16501024,0.33812305,-0.3201784,-0.33037472,0.81566155,0.8475932,0.4430085,0.4860127,0.0430042
8,-0.7557114,-0.74207675,"('unaffectionate', 'affectionate')",-0.126772,-0.18235995,-0.31584185,-0.33999687,0.452671,0.39053473,-0.1864135,-0.2184747,-0.0320612
9,0.6712741,0.66324145,"('unaffectionate', 'caring')",0.3306101,0.2902977,-0.14029339,-0.1700095,1.2520298,1.2361484,0.5284052,0.5049195,-0.0234857
10,1.2507696,1.1700594,"('unsympathetic', 'sympathetic')",-0.83285725,-0.7879291,-0.29116848,-0.4046084,-0.064912856,-0.07303579,0.0154578,-0.0238785,-0.0393363
11,0.33599305,0.3258681,"('unhelpful', 'helpful')",0.1236132,0.15288235,-0.16582222,-0.29669398,2.0998583,2.0594466,0.5984106,0.5603758,-0.0380348
12,1.9307022,1.9983921,"('unsupportive', 'supportive')",0.7653121,0.9305242,0.7284167,0.8554573,-1.4177848,-1.3997505,0.5016615,0.5961558,0.0944943
13,0.46083364,0.37956816,"('impolite', 'polite')",0.4906092,0.5303056,0.5657905,0.39440006,0.08195739,0.040519506,0.3997977,0.3361983,-0.0635994
14,0.47088888,0.36199048,"('antisocial', 'social')",0.34838343,0.36824948,1.026239,0.85852575,-0.7460363,-0.771046,0.2748688,0.2044299,-0.0704389
15,-0.23508555,-0.32999122,"('boring', 'funny')",0.35206264,0.26415005,-1.3355068,-1.3927764,0.46866208,0.45238557,-0.1874669,-0.251558,-0.0640911
16,-1.7286819,-1.7165354,"('unpopular', 'popular')",-0.35990137,-0.41530943,0.021275535,0.07746081,0.6386155,0.6678169,-0.3571731,-0.3466418,0.0105313
17,-0.2537058,-0.1598797,"('nasty', 'nice')",-0.12810983,-0.1061217,-1.1148186,-1.0769612,-0.44108966,-0.40259856,-0.484431,-0.4363903,0.0480407
18,0.055084765,0.036710165,"('disagreeable', 'welcoming')",-0.6433486,-0.66184425,-0.59678566,-0.5353824,-0.47481555,-0.57165575,-0.4149663,-0.4330431,-0.0180768
19,-0.72557384,-0.60085744,"('inhospitable', 'hospitable')",-0.2559894,-0.27606872,-1.4128261,-1.4068147,-0.06702844,-0.047463536,-0.6153544,-0.5828011,0.0325533
20,0.5551735,0.6040888,"('rough', 'thoughtful')",0.050742783,0.15740207,0.9513569,0.95175576,0.9425026,0.94199234,0.624944,0.6638097,0.0388657
21,1.3597947,1.2639602,"('immoral', 'moral')",0.92152447,0.8793421,0.3000901,0.18390203,-0.8572696,-0.85245734,0.4310349,0.3686868,-0.0623481
