,nielsen_male,nielsen_female,tuple,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.0591711,-1.0754113,"('unsociable', 'sociable')",-0.92337203,-1.0804976,-0.5787642,-0.6923542,-0.8537691,-0.9494211,-0.095652
1,1.4709629,1.4991517,"('unfriendly', 'friendly')",0.23547377,0.03650272,1.8423402,1.6504436,1.1829256,1.0620327,-0.1208929
2,0.35943764,0.42690048,"('unlikable', 'likable')",1.5454011,1.6247665,0.45974234,0.5693057,0.7881937,0.8736575,0.0854638
3,-0.9583675,-0.85816306,"('repellent', 'pleasant')",-0.36256132,-0.30427384,-0.13516441,-0.0662137,-0.4853644,-0.4095502,0.0758142
4,0.2114737,0.17373404,"('disliked', 'liked')",1.0003738,0.99623317,-4.253663,-4.6028285,-1.0139385,-1.1442871,-0.1303486
5,0.1570163,0.10050329,"('distant', 'outgoing')",-0.03537681,-0.025443241,0.5088717,0.40577528,0.2101704,0.1602784,-0.049892
6,-0.08358296,-0.06553927,"('distant', 'open')",-0.1391085,-0.14514253,0.54004747,0.4469279,0.1057853,0.0787487,-0.0270366
7,1.0190392,1.1069458,"('insensitive', 'sensitive')",-0.25232053,-0.31146264,0.24952303,0.2885702,0.3387472,0.3613511,0.0226039
8,1.1234834,1.0738959,"('unaffectionate', 'affectionate')",0.036704183,-0.067536786,0.38552746,0.2102206,0.5152384,0.4055266,-0.1097118
9,1.3225114,1.3007929,"('unaffectionate', 'caring')",0.49483013,0.33395964,0.9826999,0.8697689,0.9333471,0.8348405,-0.0985066
10,-0.46958947,-0.32695287,"('unsympathetic', 'sympathetic')",-1.178691,-1.2996657,-0.5650874,-0.57614106,-0.7377893,-0.7342532,0.0035361
11,-1.5056452,-1.5269477,"('unhelpful', 'helpful')",-1.1566554,-1.2179424,0.9419405,0.9432486,-0.5734533,-0.6005472,-0.0270939
12,1.6168112,1.7291907,"('unsupportive', 'supportive')",0.42523775,0.470548,-1.0131963,-1.0932863,0.3429509,0.3688175,0.0258666
13,-2.0081148,-2.0537982,"('impolite', 'polite')",-0.54041696,-0.5571673,-0.23502494,-0.23128499,-0.9278522,-0.9474169,-0.0195647
14,0.04555799,-0.014246048,"('antisocial', 'social')",0.9409514,0.97409654,0.30196375,0.27073497,0.429491,0.4101952,-0.0192958
15,0.52166307,0.34267733,"('boring', 'funny')",-0.9614941,-0.9961761,0.1255121,0.12198176,-0.104773,-0.1771723,-0.0723993
16,-0.81669044,-0.76911104,"('unpopular', 'popular')",-0.73042685,-0.56742096,0.015102841,0.03159158,-0.5106715,-0.4349802,0.0756913
17,-0.32665175,-0.2911006,"('nasty', 'nice')",-0.8117151,-0.73551345,-0.78226274,-0.85547656,-0.6402099,-0.6273635,0.0128464
18,-0.5613105,-0.49750292,"('disagreeable', 'welcoming')",-0.10364352,-0.026360452,-0.8111759,-0.86065453,-0.4920433,-0.461506,0.0305373
19,0.25297317,0.26770234,"('inhospitable', 'hospitable')",-0.7310922,-0.71872044,-0.2381477,-0.25612444,-0.2387556,-0.2357142,0.0030414
20,0.6539137,0.7148624,"('rough', 'thoughtful')",-0.20640501,-0.0792149,1.0609449,1.0377587,0.5028179,0.5578021,0.0549842
21,-0.41151837,-0.3330903,"('immoral', 'moral')",-1.02584,-1.041423,-1.366709,-1.2998686,-0.9346891,-0.8914606,0.0432285
22,0.69061434,0.68198377,"('untrustworthy', 'trustworthy')",-0.578395,-0.6161392,-0.63866067,-0.7233289,-0.1754804,-0.2191614,-0.043681
23,-0.20083542,-0.13472696,"('insincere', 'sincere')",-1.0465788,-1.1607033,4.343831,4.377501,1.032139,1.0273569,-0.0047821
24,1.0412042,1.0185238,"('dishonest', 'honest')",-0.780908,-0.8254751,0.35153487,0.22538666,0.2039437,0.1394785,-0.0644652
25,0.3984309,0.39599186,"('egoistic', 'altruistic')",0.8998168,0.7911532,1.0650712,0.9873916,0.787773,0.7248456,-0.0629274
26,2.5001962,2.4691057,"('hardhearted', 'benevolent')",2.2822862,2.175071,2.4095738,2.2714093,2.3973519,2.3051952,-0.0921567
27,1.3907982,1.3702323,"('hardhearted', 'softhearted')",0.2189129,0.12610699,0.5809505,0.4307039,0.7302206,0.6423477,-0.0878729
28,0.82155854,0.83731157,"('disloyal', 'loyal')",-0.31213972,-0.45233494,0.6266568,0.4565189,0.3786919,0.2804985,-0.0981934
29,0.12468313,0.07855812,"('unfair', 'fair')",-0.51885897,-0.46360496,-0.42414233,-0.5188072,-0.2727727,-0.3012847,-0.028512
30,0.70565474,0.7301804,"('intolerant', 'tolerant')",0.6090094,0.49903542,0.429837,0.390985,0.5815004,0.540067,-0.0414334
31,-0.08684327,-0.012367794,"('evil', 'good')",-0.13684185,-0.09777508,-0.12766661,-0.2524086,-0.1171172,-0.1208505,-0.0037333
32,-0.002299834,0.000938192,"('unkind', 'kind')",-0.3017711,-0.44958773,0.2286641,0.1615288,-0.0251356,-0.0957069,-0.0705713
33,0.8662126,0.7897414,"('wrong', 'right')",0.88962024,0.8911633,0.32217503,0.22084527,0.6926693,0.6339166,-0.0587527
34,-0.20895377,-0.10601787,"('mean', 'honorable')",-0.6824908,-0.57611346,4.1431656,4.3259864,1.083907,1.2146184,0.1307114
35,0.11982485,0.022873659,"('corrupt', 'incorrupt')",0.015796162,0.032146186,0.015257798,-0.088676244,0.0502929,-0.0112188,-0.0615117
36,0.1896767,0.2902996,"('hostile', 'amicable')",0.17394343,0.03162559,1.0877212,0.86156297,0.4837805,0.394496,-0.0892845
37,-0.11218523,-0.112057544,"('fake', 'genuine')",-0.3563193,-0.34264284,0.16415481,0.15740804,-0.1014499,-0.0990975,0.0023524
38,0.354164,0.38872784,"('untruthful', 'truthful')",-0.20783971,-0.23245493,0.6140546,0.5576924,0.2534596,0.2379884,-0.0154712
39,1.8150513,1.7949787,"('exploitative', 'cooperative')",-0.4279054,-0.35177863,0.17138723,0.09049138,0.519511,0.5112305,-0.0082805
40,0.17858566,0.25058648,"('stingy', 'generous')",0.77335805,0.75960445,-1.3194214,-1.517698,-0.1224926,-0.169169,-0.0466764
41,-0.014173723,0.16028786,"('unforgiving', 'forgiving')",-0.014495248,-0.06193991,0.6998372,0.61181223,0.2237227,0.2367201,0.0129974
42,1.6783142,1.6803434,"('unreliable', 'reliable')",1.6241306,1.65095,-1.7055748,-1.8274333,0.5322901,0.5012867,-0.0310034
43,0.5308459,0.5337474,"('irresponsible', 'responsible')",-0.47261274,-0.41493055,0.9130011,0.89705575,0.3237448,0.3386242,0.0148794
44,-1.1907531,-1.2714865,"('prejudiced', 'unprejudiced')",-0.2477065,-0.19673613,-1.4692749,-1.5236392,-0.9692448,-0.9972873,-0.0280425
45,-0.28717017,-0.119758554,"('incompetent', 'competent')",-0.3115697,-0.35160148,0.7590115,0.66403,0.0534239,0.0642233,0.0107994
