,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
43,1.8705912,1.9318085,"('irresponsible', 'responsible')",-1.406556,-1.3822149,0.76388615,0.8464348,1.4460583,1.4619704,0.6684949,0.7144997,0.0460048
44,-1.0848193,-1.0484401,"('prejudiced', 'unprejudiced')",0.12232374,0.25479874,0.049477432,0.1503568,-1.0794454,-1.0875959,-0.4981159,-0.4327201,0.0653958
45,0.9578104,1.0244918,"('incompetent', 'competent')",-1.7973124,-1.8300693,-0.14617646,-0.09632511,0.42416632,0.41985926,-0.140378,-0.1205108,0.0198672
46,0.7765835,0.9025371,"('uncompetitive', 'competitive')",-1.8149047,-1.8742174,1.1948014,1.1576601,-0.3715306,-0.3309232,-0.0537626,-0.0362358,0.0175268
47,0.93170524,0.9697833,"('stupid', 'smart')",-0.40445575,-0.34861538,0.6420803,0.6896668,5.6655793,5.7451506,1.7087272,1.7639964,0.0552692
48,0.82062966,0.7734231,"('unintelligent', 'intelligent')",-0.7885168,-0.9383417,0.23244366,0.12559986,0.35230985,0.34662881,0.1542166,0.0768275,-0.0773891
49,-0.91790956,-0.8536234,"('unable', 'able')",-1.636494,-1.5730611,-0.09691656,-0.029301688,-0.23198552,-0.20605229,-0.7208264,-0.6655096,0.0553168
50,-0.7964354,-0.84723115,"('clumsy', 'skillful')",0.5853624,0.6158925,-0.5092879,-0.48024774,-0.07437618,-0.09566574,-0.1986843,-0.201813,-0.0031287
51,0.79973704,0.7122541,"('uneducated', 'educated')",-1.3011742,-1.4543325,0.5999531,0.5388307,0.6492889,0.618932,0.1869512,0.1039211,-0.0830301
52,-0.9398387,-1.1026525,"('irrational', 'rational')",0.8804252,0.856162,-1.4924296,-1.6284215,-0.7196456,-0.815527,-0.5678722,-0.6726097,-0.1047375
53,-0.10165477,-0.17437162,"('uncreative', 'creative')",-0.07104118,-0.049429704,0.60099477,0.48264402,0.20952713,0.07333923,0.1594565,0.0830455,-0.076411
54,0.108638704,0.019736778,"('incapable', 'capable')",0.5872474,0.56891817,0.88052285,0.8097891,1.0070802,0.98659635,0.6458722,0.5962601,-0.0496121
55,1.05441,1.1123042,"('incompetent', 'clever')",-1.9520717,-2.0425868,0.9875715,1.0408161,0.9778496,0.9796163,0.2669398,0.2725374,0.0055976
56,1.9248571,1.9844621,"('impractical', 'practical')",-0.8280794,-0.89030826,0.78607416,0.78251636,0.7171087,0.7711225,0.6499901,0.6619482,0.0119581
57,0.31969908,0.31453937,"('unimaginative', 'imaginative')",-0.52836424,-0.55784535,0.8555333,0.7785328,-2.5193913,-2.4914746,-0.4681308,-0.489062,-0.0209312
58,-0.04523246,-0.036079943,"('undiscriminating', 'discriminating')",-0.3241537,-0.35272548,0.1750685,0.14445728,-0.34935096,-0.3434861,-0.1359172,-0.1469586,-0.0110414
59,-0.26042604,-0.31319898,"('foolish', 'wise')",1.1271561,1.200352,-0.5860514,-0.58949304,-0.21081063,-0.18483138,0.017467,0.0282071,0.0107401
60,1.5571368,1.6848984,"('inefficient', 'efficient')",-1.6716887,-1.7103369,1.6669391,1.7158504,1.1635321,1.2715695,0.6789799,0.7404953,0.0615154
61,0.28302282,0.17033781,"('illogical', 'logical')",-0.66545224,-0.7430608,0.9322675,0.78818583,0.26956016,0.12717727,0.2048496,0.08566,-0.1191896
62,1.614633,1.7285572,"('incompetent', 'brilliant')",-0.8786775,-0.81666225,1.4045682,1.5168521,1.2868376,1.3654087,0.8568403,0.948539,0.0916987
63,1.4755709,1.4708581,"('unperceptive', 'insightful')",-0.4926706,-0.55166715,1.2823147,1.2987702,0.9123203,0.912839,0.7943838,0.7827,-0.0116838
64,-0.21617588,-0.227354,"('shy', 'confident')",0.36207476,0.2881124,1.6509721,1.6199057,-5.3171554,-5.225584,-0.8800711,-0.88623,-0.0061589
65,0.70362127,0.6845408,"('insecure', 'secure')",-1.5915585,-1.6783508,1.0015845,1.0680133,1.1754729,1.2220103,0.32228,0.3240534,0.0017734
66,0.48984826,0.3845875,"('inactive', 'active')",1.0917972,1.0674511,0.8529061,0.78957117,0.18380502,0.115454845,0.6545892,0.5892662,-0.065323
67,0.91493833,0.97190416,"('doubtful', 'determined')",1.3215353,1.2828652,0.24734783,0.2448093,-0.19286044,-0.06463703,0.5727403,0.6087354,0.0359951
68,-0.8504021,-0.8980335,"('dependent', 'independent')",-1.6874658,-1.7460257,-1.1420469,-1.1887643,-0.8584174,-0.901603,-1.1345831,-1.1836066,-0.0490235
69,-0.599706,-0.6907682,"('lazy', 'industrious')",2.4081855,2.4803207,0.54598033,0.5288193,-1.6977364,-1.7503772,0.1641808,0.1419986,-0.0221822
70,1.589942,1.6404499,"('lethargic', 'energetic')",-0.99482137,-1.028259,1.71226,1.770825,1.7427522,1.7601975,1.0125332,1.0358033,0.0232701
71,0.29190296,0.26636112,"('diffident', 'self-confident')",1.1870655,1.1945131,0.60814214,0.5761078,0.41885117,0.4341647,0.6264904,0.6177867,-0.0087037
72,1.240858,1.2887305,"('unambitious', 'ambitious')",0.38525546,0.39489847,0.78601736,0.7688306,0.5492755,0.64333504,0.7403516,0.7739487,0.0335971
73,0.26481736,0.26350573,"('helpless', 'self-reliant')",1.3015834,1.3459132,-0.09801771,-0.06114719,-3.3744042,-3.3358386,-0.4765053,-0.4468917,0.0296136
74,0.87315047,0.8987317,"('undedicated', 'dedicated')",-1.4132625,-1.4153382,-0.18214932,-0.103433765,-0.31487402,-0.339582,-0.2592838,-0.2399056,0.0193782
75,-1.5508488,-1.5416883,"('meek', 'impulsive')",1.007567,1.0830263,-0.48110443,-0.43128115,-0.7308679,-0.62485904,-0.4388135,-0.3787006,0.0601129
76,1.3263019,1.4616863,"('anxious', 'daring')",-0.06828447,-0.015543243,0.63833416,0.7025974,0.87853396,0.8819115,0.6937214,0.757663,0.0639416
77,0.18289869,0.18271172,"('unmotivated', 'motivated')",0.28118294,0.17854603,1.7410846,1.6051755,-0.8541243,-0.76337206,0.3377605,0.3007653,-0.0369952
78,-0.3537379,-0.31725678,"('nonresilient', 'resilient')",0.07464747,0.06879821,0.301777,0.24075913,-0.58130985,-0.66301703,-0.1396558,-0.1676791,-0.0280233
79,-0.3719874,-0.41130376,"('wavering', 'unwavering')",1.1065238,1.1156896,-0.8186302,-0.8735763,-0.61067283,-0.65032923,-0.1736917,-0.2048799,-0.0311882
80,0.6964294,0.7559878,"('dominated', 'dominating')",-1.315351,-1.3489981,0.57315207,0.6322783,0.078901455,0.083509736,0.008283,0.0306945,0.0224115
81,1.0976338,1.0926437,"('submissive', 'aggressive')",-1.0578045,-1.210197,2.5438666,2.5100768,0.5936834,0.6901216,0.7943448,0.7706613,-0.0236835
82,-0.11535682,-0.10250822,"('poor', 'rich')",-1.1908195,-1.1599221,-0.13736,-0.02990982,6.4410615,6.466973,1.2493813,1.2936581,0.0442768
83,0.5931367,0.57464385,"('powerless', 'powerful')",0.44198176,0.36833313,0.72036135,0.6339467,-0.3366585,-0.3079108,0.3547053,0.3172532,-0.0374521
84,0.61734664,0.58382773,"('inferior', 'superior')",-0.92125064,-0.99188936,-1.1950899,-1.2681342,-0.14204916,-0.12736303,-0.4102608,-0.4508897,-0.0406289
85,-0.62594944,-0.7150045,"('insignificant', 'prestigious')",2.0843048,2.1396506,-0.4788613,-0.5301905,-1.384605,-1.4999806,-0.1012777,-0.1513812,-0.0501035
86,0.96694666,0.90993446,"('uninfluential', 'influential')",-2.3283246,-2.516234,-0.16448994,-0.24575223,0.5129369,0.4707861,-0.2532328,-0.3453164,-0.0920836
87,0.2247933,0.17778257,"('unsuccessful', 'successful')",0.33240056,0.2500863,0.31059524,0.29784733,-0.12783287,-0.10270847,0.1849891,0.1557519,-0.0292372
88,0.089674294,0.04479951,"('low', 'eminent')",-0.76927185,-0.80790436,-0.44735014,-0.47212803,-0.04294575,-0.010316165,-0.2924733,-0.3113872,-0.0189139
