,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
16,0.7272084,0.74213696,"('unpopular', 'popular')",-0.7127414,-0.64774483,0.34540763,0.35785466,0.1199582,0.1507489,0.0307907
17,-0.13593963,-0.10754034,"('nasty', 'nice')",-0.5081189,-0.46019483,-0.5377946,-0.43539968,-0.3939511,-0.3343783,0.0595728
18,-0.63030535,-0.6375258,"('disagreeable', 'welcoming')",-0.53050643,-0.52088195,-0.36928907,-0.40246928,-0.5100336,-0.5202923,-0.0102587
19,0.28656852,0.26364297,"('inhospitable', 'hospitable')",0.39435837,0.39644295,0.36350825,0.4269553,0.348145,0.3623471,0.0142021
20,-0.90110517,-0.8257434,"('rough', 'thoughtful')",0.36407855,0.5146706,1.1139618,1.0568031,0.1923117,0.2485768,0.0562651
21,-2.001441,-2.040511,"('immoral', 'moral')",-0.9402318,-0.9220019,-1.1185454,-1.1002893,-1.3534061,-1.3542674,-0.0008613
22,-1.2475492,-1.286551,"('untrustworthy', 'trustworthy')",-1.4130194,-1.4423648,-0.87588084,-0.9242119,-1.1788165,-1.2177092,-0.0388927
23,-2.3991268,-2.5462496,"('insincere', 'sincere')",-0.047343343,-0.14795597,5.533375,5.585775,1.0289683,0.9638565,-0.0651118
24,-1.6749126,-1.7183604,"('dishonest', 'honest')",-0.09859878,-0.13556944,0.70381004,0.64899963,-0.3565671,-0.4016434,-0.0450763
25,0.8527974,0.8252562,"('egoistic', 'altruistic')",1.7846285,1.7651362,1.7242799,1.6088746,1.4539019,1.3997558,-0.0541461
26,-0.24409573,-0.37549275,"('hardhearted', 'benevolent')",1.7959734,1.6155039,1.7005155,1.5335201,1.0841311,0.9245105,-0.1596206
27,-0.99776626,-1.0469984,"('hardhearted', 'softhearted')",-0.12348452,-0.21883436,1.7379745,1.5900797,0.2055746,0.1080823,-0.0974923
28,-1.8039496,-1.938742,"('disloyal', 'loyal')",-0.38810545,-0.5100221,0.61119205,0.48174378,-0.5269543,-0.6556734,-0.1287191
29,-0.49326748,-0.61423427,"('unfair', 'fair')",-1.136431,-1.1456546,-0.23665352,-0.33850926,-0.6221174,-0.6994661,-0.0773487
30,-1.8908042,-1.9644771,"('intolerant', 'tolerant')",-0.009412535,0.022509903,0.68641293,0.6967124,-0.4046013,-0.4150849,-0.0104836
31,0.81022054,0.7680474,"('evil', 'good')",0.23147537,0.24160874,-0.6004226,-0.68270385,0.1470911,0.1089841,-0.038107
32,-1.6000215,-1.6896704,"('unkind', 'kind')",-0.7741458,-0.9184233,0.8135122,0.6158423,-0.5202183,-0.6640838,-0.1438655
33,0.9833987,0.9523737,"('wrong', 'right')",1.1048714,1.0474361,-0.2735851,-0.3096934,0.604895,0.5633721,-0.0415229
34,-0.54832584,-0.41064814,"('mean', 'honorable')",0.2603211,0.34654483,5.902283,6.13918,1.8714261,2.0250257,0.1535996
35,1.8574485,1.8521342,"('corrupt', 'incorrupt')",-0.6216951,-0.6985516,0.17628065,0.058728747,0.470678,0.4041038,-0.0665742
36,0.905287,0.7825714,"('hostile', 'amicable')",0.22474931,0.17754577,0.4173899,0.23644523,0.5158087,0.3988541,-0.1169546
37,-0.122500986,-0.060536053,"('fake', 'genuine')",0.28022859,0.29423866,0.6411514,0.6614861,0.266293,0.2983962,0.0321032
38,-0.5902572,-0.6282697,"('untruthful', 'truthful')",-0.5751225,-0.6395127,-0.14699847,-0.06161148,-0.4374594,-0.4431313,-0.0056719
39,-0.92547184,-0.8079355,"('exploitative', 'cooperative')",0.25923857,0.35034537,-0.028241772,0.010550276,-0.2314917,-0.1490133,0.0824784
40,0.060184345,-0.0033860803,"('stingy', 'generous')",0.45456827,0.43937004,-1.2107644,-1.373692,-0.2320039,-0.3125694,-0.0805655
41,-0.7581532,-0.8870742,"('unforgiving', 'forgiving')",-0.57749355,-0.6680829,0.032087985,-0.058626812,-0.4345196,-0.5379279,-0.1034083
42,-0.38974684,-0.33129752,"('unreliable', 'reliable')",-1.1005656,-1.0744231,-3.337224,-3.2951763,-1.6091789,-1.5669656,0.0422133
43,-2.6304543,-2.6346145,"('irresponsible', 'responsible')",0.012729861,0.032710515,0.3522389,0.4358915,-0.7551618,-0.7220041,0.0331577
44,0.46170178,0.5410631,"('prejudiced', 'unprejudiced')",-2.1189032,-2.0527556,-1.9312371,-1.8513641,-1.1961462,-1.1210189,0.0751273
45,-1.560604,-1.7282988,"('incompetent', 'competent')",-0.5929583,-0.591769,-0.43470857,-0.46137753,-0.862757,-0.9271485,-0.0643915
46,-1.922878,-1.9694301,"('uncompetitive', 'competitive')",0.11094776,0.118455395,-0.7047754,-0.78192675,-0.8389019,-0.8776338,-0.0387319
47,-1.4350171,-1.2310599,"('stupid', 'smart')",0.5665537,0.6510723,5.1807747,5.3819413,1.4374371,1.6006513,0.1632142
48,-2.4627132,-2.5576913,"('unintelligent', 'intelligent')",-0.39749265,-0.3810215,0.004973758,0.013803849,-0.9517441,-0.9749696,-0.0232255
49,-0.7396937,-0.71376187,"('unable', 'able')",0.062254675,0.10524764,-0.5747784,-0.4553318,-0.4174058,-0.3546154,0.0627904
50,0.8986284,0.873385,"('clumsy', 'skillful')",-0.7722978,-0.8328142,0.37905174,0.2898823,0.1684608,0.110151,-0.0583098
51,-0.7566904,-0.89290434,"('uneducated', 'educated')",-0.35941762,-0.4376567,0.7973133,0.7544684,-0.1062649,-0.1920309,-0.085766
52,0.5903717,0.41501015,"('irrational', 'rational')",0.4787623,0.29176325,0.5038078,0.39245823,0.5243139,0.3664105,-0.1579034
53,-0.9627851,-1.0242556,"('uncreative', 'creative')",0.8399357,0.7425987,0.87379354,0.7942295,0.2503147,0.1708575,-0.0794572
54,-0.5121672,-0.537249,"('incapable', 'capable')",1.1488557,1.0224688,1.2269676,1.241725,0.6212187,0.5756482,-0.0455705
55,-1.771823,-1.8128582,"('incompetent', 'clever')",-0.23079146,-0.1273782,-0.2671431,-0.26784962,-0.7565858,-0.7360287,0.0205571
56,-1.5473591,-1.5407254,"('impractical', 'practical')",-0.24027613,-0.25014645,-1.0000179,-0.8939694,-0.9292177,-0.8949471,0.0342706
57,-1.4256667,-1.5571048,"('unimaginative', 'imaginative')",-0.42583692,-0.5090677,-2.4386764,-2.5840266,-1.4300601,-1.5500663,-0.1200062
58,-0.3075052,-0.30633906,"('undiscriminating', 'discriminating')",0.96474403,0.98769516,0.37600744,0.3308289,0.3444154,0.337395,-0.0070204
59,0.8134093,0.79070693,"('foolish', 'wise')",-0.28043234,-0.36791483,0.40495446,0.43207347,0.3126438,0.2849552,-0.0276886
60,-2.426731,-2.3369477,"('inefficient', 'efficient')",-0.8051598,-0.6593369,-0.91184187,-0.7020565,-1.3812443,-1.2327803,0.148464
61,-1.4853739,-1.5706097,"('illogical', 'logical')",0.3253635,0.218041,0.20888488,0.09086649,-0.3170418,-0.4205674,-0.1035256
62,-1.5434664,-1.4369963,"('incompetent', 'brilliant')",0.11877052,0.22678104,-0.26634976,-0.05765891,-0.5636819,-0.4226247,0.1410572
63,-1.5164759,-1.5840988,"('unperceptive', 'insightful')",0.34168792,0.29604697,0.854503,0.9435509,-0.1067617,-0.1148337,-0.008072
64,-0.19490841,-0.18845658,"('shy', 'confident')",-1.5532665,-1.6090523,-7.136967,-7.1984944,-2.9617141,-2.9986677,-0.0369536
65,-2.2117405,-2.3146236,"('insecure', 'secure')",-1.0871991,-1.1458808,-0.9150983,-0.8557371,-1.4046793,-1.4387472,-0.0340679
66,1.0568724,0.98883235,"('inactive', 'active')",0.09822239,-0.08042261,1.2585154,1.1686121,0.8045367,0.6923406,-0.1121961
67,0.15954691,0.2509891,"('doubtful', 'determined')",0.1259057,0.13357913,-0.87780315,-0.7248599,-0.1974502,-0.1134305,0.0840197
68,-0.5325902,-0.5879446,"('dependent', 'independent')",-0.7611656,-0.7459071,-0.5798961,-0.567276,-0.6245506,-0.6337093,-0.0091587
69,2.5016158,2.6008334,"('lazy', 'industrious')",0.38037515,0.39902973,-0.5259478,-0.5596837,0.7853477,0.8133931,0.0280454
70,-1.5183941,-1.5214894,"('lethargic', 'energetic')",-0.1683822,-0.111439556,0.5171687,0.5475377,-0.3898692,-0.3617971,0.0280721
71,-0.011843815,-0.025394842,"('diffident', 'self-confident')",1.6007143,1.5603925,0.23048879,0.22578463,0.6064531,0.5869275,-0.0195256
72,-1.1158285,-1.0701829,"('unambitious', 'ambitious')",-0.11430758,-0.11336006,-0.85351896,-0.8391511,-0.6945517,-0.6742314,0.0203203
73,1.5925754,1.6334316,"('helpless', 'self-reliant')",0.12583686,0.2110983,-3.108202,-3.1010234,-0.4632632,-0.4188312,0.044432
74,-0.54469234,-0.59867245,"('undedicated', 'dedicated')",0.64273214,0.66024804,0.17334914,0.09382176,0.090463,0.0517991,-0.0386639
75,1.6745696,1.6923348,"('meek', 'impulsive')",-1.3442475,-1.3277613,-0.059348967,-0.00057097524,0.0903244,0.1213342,0.0310098
76,-1.1341327,-1.0927953,"('anxious', 'daring')",-0.5830594,-0.47781795,-0.2062593,-0.06024035,-0.6411505,-0.5436178,0.0975327
77,-2.0292983,-2.0206623,"('unmotivated', 'motivated')",-1.2571752,-1.1758226,-1.4324689,-1.277951,-1.5729809,-1.4914786,0.0815023
78,-0.8254004,-0.8468387,"('nonresilient', 'resilient')",0.27126718,0.26412117,0.3327085,0.38764358,-0.0738082,-0.0650247,0.0087835
79,1.0816733,1.039572,"('wavering', 'unwavering')",-0.19165832,-0.27136564,0.23243839,0.28229856,0.3741511,0.3501683,-0.0239828
80,-0.19965231,-0.13997874,"('dominated', 'dominating')",-0.74711573,-0.8083159,-1.0947331,-1.0821668,-0.6805003,-0.6768204,0.0036799
81,-1.8741508,-1.9330893,"('submissive', 'aggressive')",-0.94011295,-0.99198663,-1.477845,-1.4455338,-1.4307028,-1.4568699,-0.0261671
82,-1.1493835,-1.2151387,"('poor', 'rich')",-0.8232223,-0.8224124,5.968547,6.091927,1.3319804,1.3514587,0.0194783
83,-0.287575,-0.13836534,"('powerless', 'powerful')",0.9027485,0.9902756,-1.1225526,-1.1415554,-0.1691264,-0.0965484,0.072578
84,-0.2255332,-0.24482964,"('inferior', 'superior')",0.28478152,0.20238426,0.93758285,0.9166346,0.3322771,0.2913964,-0.0408807
85,1.6328238,1.6536881,"('insignificant', 'prestigious')",1.3363365,1.3551396,1.0469565,1.0494504,1.3387057,1.3527594,0.0140537
86,-1.5626528,-1.7047803,"('uninfluential', 'influential')",0.8437721,0.7014543,0.1537474,-0.10092394,-0.1883778,-0.3680833,-0.1797055
87,0.4856474,0.5007906,"('unsuccessful', 'successful')",0.27980876,0.19160986,0.9183447,0.9406504,0.561267,0.5443503,-0.0169167
88,-0.6650044,-0.68735754,"('low', 'eminent')",-0.20225812,-0.19295843,0.27497962,0.23268226,-0.1974276,-0.2158779,-0.0184503
