,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.321489,-0.50215435,"('unsociable', 'sociable')",-0.82762986,-0.919958,0.12588224,-0.06483447,-0.8156065,-0.9348139,-0.4597108,-0.6054402,-0.1457294
1,0.34884053,0.3543655,"('unfriendly', 'friendly')",0.33048397,0.1701479,-0.28907007,-0.35636407,1.7454215,1.7013495,0.533919,0.4673747,-0.0665443
2,0.5055386,0.55489254,"('unlikable', 'likable')",0.48156258,0.572281,1.5055857,1.5482051,0.7635542,0.8610244,0.8140602,0.8841008,0.0700406
3,0.2626558,0.36424357,"('repellent', 'pleasant')",-0.1835477,-0.10788588,1.3317652,1.315034,0.4564229,0.50579125,0.4668241,0.5192958,0.0524717
4,-0.9626014,-1.0873592,"('disliked', 'liked')",-0.1741936,-0.3119596,-0.17082775,-0.26597324,-6.5006533,-6.56672,-1.952069,-2.0580029,-0.1059339
5,-0.6825311,-0.6053207,"('distant', 'outgoing')",0.113124005,0.11372332,-1.6568824,-1.5365101,-0.48982626,-0.3852901,-0.6790289,-0.6033494,0.0756795
6,-0.43893158,-0.31159088,"('distant', 'open')",-0.17959869,-0.17678684,-1.9995366,-1.8218201,0.05402018,0.1707616,-0.6410117,-0.5348591,0.1061526
7,1.1525471,1.1639472,"('insensitive', 'sensitive')",0.24126315,0.34722143,-0.13970435,-0.115792036,1.065758,1.1063344,0.5799659,0.6254278,0.0454619
8,-0.52463543,-0.4074273,"('unaffectionate', 'affectionate')",0.059930526,0.03612767,-0.10886205,-0.049304314,0.84015834,0.8713817,0.0666478,0.1126944,0.0460466
9,0.74604446,0.81083035,"('unaffectionate', 'caring')",0.33331338,0.29606944,-0.06728207,-0.037503198,1.3417035,1.4030212,0.5884448,0.6181045,0.0296597
10,0.9503446,0.9069718,"('unsympathetic', 'sympathetic')",-1.027477,-0.99913526,-0.4839401,-0.48082593,-0.35036078,-0.2957369,-0.2278583,-0.2171816,0.0106767
11,0.16179878,0.16846143,"('unhelpful', 'helpful')",-0.2518854,-0.199374,-0.30899924,-0.31393844,1.9396942,1.9969451,0.3851521,0.4130235,0.0278714
12,1.9536499,2.0594394,"('unsupportive', 'supportive')",0.6390612,0.7904576,0.6704087,0.83747935,-1.4280425,-1.3632065,0.4587693,0.5810424,0.1222731
13,0.17357834,0.08897695,"('impolite', 'polite')",0.09689993,0.16986719,0.37118015,0.2306298,-0.34012517,-0.37234783,0.0753833,0.0292815,-0.0461018
14,0.17539893,0.0748661,"('antisocial', 'social')",0.30555296,0.32541823,1.0278742,0.9551151,-0.55055696,-0.6055715,0.2395673,0.187457,-0.0521103
15,-0.0758355,-0.18645632,"('boring', 'funny')",0.23673226,0.13804352,-1.2409841,-1.3204551,0.619374,0.6205213,-0.1151783,-0.1870866,-0.0719083
16,-1.8141127,-1.7991405,"('unpopular', 'popular')",-0.4041674,-0.47215655,-0.13103065,-0.07585867,0.39713505,0.45513558,-0.4880439,-0.473005,0.0150389
17,-0.12786424,-0.042036604,"('nasty', 'nice')",-0.12028146,-0.081365325,-1.0559734,-0.97200996,-0.4249835,-0.31584418,-0.4322757,-0.352814,0.0794617
18,0.027690426,0.020769097,"('disagreeable', 'welcoming')",-0.6467807,-0.6330556,-0.49735644,-0.4005115,-0.39486536,-0.39583257,-0.377828,-0.3521577,0.0256703
19,-0.5810731,-0.44396845,"('inhospitable', 'hospitable')",-0.26152176,-0.25780025,-1.3857713,-1.3473339,0.07271622,0.15197535,-0.5389125,-0.4742818,0.0646307
20,0.5080323,0.5672875,"('rough', 'thoughtful')",0.15500909,0.2634844,1.1445909,1.1914155,0.94316524,0.9150689,0.6876994,0.7343141,0.0466147
21,1.2549744,1.1345431,"('immoral', 'moral')",0.8653039,0.78602815,0.27893373,0.20592472,-0.848344,-0.8081521,0.387717,0.3295859,-0.0581311
22,0.3377512,0.2507967,"('untrustworthy', 'trustworthy')",-0.5980092,-0.6433154,1.0508068,0.9769734,-0.955884,-0.9548458,-0.0413338,-0.0925978,-0.051264
23,1.5123341,1.4500932,"('insincere', 'sincere')",-0.05814779,-0.03449982,0.2599442,0.21521062,6.2509656,6.210171,1.991274,1.9602438,-0.0310302
