,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.2292961,-1.2568864,"('unsociable', 'sociable')",-0.3992108,-0.26935634,-0.7415898,-0.7781882,-0.7900322,-0.7681437,0.0218885
1,1.8477017,2.2078586,"('unfriendly', 'friendly')",1.3013128,1.5327756,2.2132776,2.0224812,1.7874308,1.9210385,0.1336077
2,-0.53490156,-0.43634817,"('unlikable', 'likable')",0.96989536,1.0737861,0.39462444,0.4794291,0.2765394,0.372289,0.0957496
3,-2.3191679,-2.1408963,"('repellent', 'pleasant')",-1.205073,-1.0590316,0.18350321,0.2539664,-1.1135793,-0.9819872,0.1315921
4,0.14057189,0.37707052,"('disliked', 'liked')",0.26024157,0.3584229,-5.569593,-5.304402,-1.7229265,-1.5229696,0.1999569
5,2.3808646,2.4440491,"('distant', 'outgoing')",1.0646892,1.0415435,0.86209637,0.8305383,1.4358834,1.4387102,0.0028268
6,2.4609122,2.700486,"('distant', 'open')",0.9937164,1.0719911,1.1248039,1.0501686,1.5264775,1.6075486,0.0810711
7,-1.2530739,-1.1231695,"('insensitive', 'sensitive')",-1.5642704,-1.3940363,-0.84088284,-0.92687064,-1.219409,-1.1480254,0.0713836
8,2.0776083,2.1127307,"('unaffectionate', 'affectionate')",1.144943,1.1348486,1.7681797,1.5423784,1.6635771,1.5966527,-0.0669244
9,2.0924473,2.200267,"('unaffectionate', 'caring')",0.36793065,0.51603895,1.3824348,1.2687923,1.2809376,1.3283661,0.0474285
10,-2.1409733,-1.9694169,"('unsympathetic', 'sympathetic')",-2.0092998,-1.7889823,-1.380474,-1.4044744,-1.8435825,-1.7209578,0.1226247
11,-2.104115,-2.2701538,"('unhelpful', 'helpful')",-2.604505,-2.5508966,0.24220358,0.15297681,-1.4888055,-1.5560246,-0.0672191
12,0.5810946,0.726406,"('unsupportive', 'supportive')",0.4767829,0.68967736,-1.788734,-1.7472816,-0.2436188,-0.1103994,0.1332194
13,-1.6500994,-1.8258691,"('impolite', 'polite')",-1.4969267,-1.5279982,-1.3707571,-1.4556665,-1.5059277,-1.603178,-0.0972503
14,-0.7045539,-0.7922607,"('antisocial', 'social')",0.22887544,0.25194183,-1.676608,-1.6611311,-0.7174288,-0.7338166,-0.0163878
15,1.732226,1.618452,"('boring', 'funny')",0.9239636,0.790326,0.47466987,0.43345866,1.0436199,0.9474122,-0.0962077
16,0.13935158,0.3005454,"('unpopular', 'popular')",1.0301455,1.1652061,1.4158679,1.4397095,0.8617884,0.9684869,0.1066985
17,0.41968077,0.45035508,"('nasty', 'nice')",0.55940866,0.538276,0.12694621,0.19077301,0.3686786,0.3931347,0.0244561
18,-1.0125346,-0.77900106,"('disagreeable', 'welcoming')",0.37858474,0.52249306,-1.3368465,-1.4387531,-0.6569321,-0.565087,0.0918451
19,0.7883074,0.95388067,"('inhospitable', 'hospitable')",-0.32677728,-0.1636844,0.81260484,0.80293494,0.4247117,0.5310438,0.1063321
20,0.017328497,0.078774914,"('rough', 'thoughtful')",0.83041936,0.93873674,0.07069648,0.11374044,0.3061481,0.377084,0.0709359
21,-1.5794486,-1.4881903,"('immoral', 'moral')",-1.1185392,-0.87631,-2.0577822,-1.9195008,-1.5852566,-1.4280005,0.1572561
22,-2.6458943,-2.6051388,"('untrustworthy', 'trustworthy')",-1.7498494,-1.7245731,-2.5720448,-2.5288,-2.3225962,-2.2861706,0.0364256
23,-0.5779633,-0.39794198,"('insincere', 'sincere')",-1.3807186,-1.1384078,3.856556,3.5868633,0.6326247,0.6835045,0.0508798
24,-1.2213254,-1.1621252,"('dishonest', 'honest')",-1.0746465,-0.9629229,-1.0179889,-1.1773086,-1.1046536,-1.1007856,0.003868
25,2.399639,2.6622438,"('egoistic', 'altruistic')",1.6268396,1.751643,2.2609048,2.2583976,2.0957945,2.2240949,0.1283004
26,3.1952603,3.333008,"('hardhearted', 'benevolent')",2.6529894,2.61938,1.6495636,1.558669,2.4992711,2.5036856,0.0044145
27,0.9656852,0.84479564,"('hardhearted', 'softhearted')",0.13116474,0.015099809,1.1275713,0.94153523,0.7414738,0.6004769,-0.1409969
28,0.4955132,0.7143202,"('disloyal', 'loyal')",-0.710438,-0.48949015,0.2954992,0.19035196,0.0268581,0.138394,0.1115359
29,-0.95826215,-0.87583554,"('unfair', 'fair')",-0.44483173,-0.44947487,-0.9846701,-1.0784998,-0.7959213,-0.8012701,-0.0053488
30,-1.0576099,-1.0221536,"('intolerant', 'tolerant')",-1.2494173,-1.1204176,-1.4366279,-1.4380996,-1.2478851,-1.1935569,0.0543282
31,1.3617756,1.7871197,"('evil', 'good')",0.9405033,1.0863947,0.6478417,0.71047235,0.9833736,1.1946623,0.2112887
32,0.5265964,0.4967747,"('unkind', 'kind')",-0.60386205,-0.57068574,-0.06747188,-0.24157378,-0.0482458,-0.1051616,-0.0569158
33,1.9417267,1.9977636,"('wrong', 'right')",1.8757255,1.9301598,0.36045513,0.3762396,1.3926358,1.434721,0.0420852
34,0.1929384,0.4258726,"('mean', 'honorable')",-0.48891845,-0.3633561,4.753713,4.6093163,1.4859111,1.5572777,0.0713666
35,2.531544,2.445795,"('corrupt', 'incorrupt')",1.241827,1.0153916,1.2748718,1.1805472,1.6827475,1.5472447,-0.1355028
36,2.0506752,2.5052865,"('hostile', 'amicable')",0.9278327,1.1300136,1.6769212,1.7027332,1.5518098,1.7793444,0.2275346
37,-0.10799143,-0.11317639,"('fake', 'genuine')",-0.5256911,-0.42472264,0.015287636,-0.098234,-0.2061316,-0.2120443,-0.0059127
38,-0.4401913,-0.30266923,"('untruthful', 'truthful')",-0.319425,-0.12013663,0.21387501,0.31275585,-0.1819138,-0.0366833,0.1452305
39,0.12825045,0.053163476,"('exploitative', 'cooperative')",-0.14700167,-0.23866159,-0.3078657,-0.255724,-0.1088723,-0.147074,-0.0382017
40,-0.7152815,-0.38344884,"('stingy', 'generous')",-0.34815937,-0.1594214,-2.120657,-2.1145432,-1.0613659,-0.8858045,0.1755614
