,interior_male,interior_female,tuple,average_male,average_female,female-male
0,0.04023111,-0.05850386,"('unsociable', 'sociable')",0.0402311,-0.0585039,-0.098735
1,0.86017674,0.7897512,"('unfriendly', 'friendly')",0.8601767,0.7897512,-0.0704255
2,0.39538127,0.5225932,"('unlikable', 'likable')",0.3953813,0.5225932,0.1272119
3,0.28466064,0.3628677,"('repellent', 'pleasant')",0.2846606,0.3628677,0.0782071
4,-6.967299,-7.0639544,"('disliked', 'liked')",-6.967299,-7.0639544,-0.0966554
5,-0.8728769,-0.8414728,"('distant', 'outgoing')",-0.8728769,-0.8414728,0.0314041
6,-0.49841598,-0.5271815,"('distant', 'open')",-0.498416,-0.5271815,-0.0287655
7,1.3572778,1.3546093,"('insensitive', 'sensitive')",1.3572778,1.3546093,-0.0026685
8,0.80207145,0.6809778,"('unaffectionate', 'affectionate')",0.8020715,0.6809778,-0.1210937
9,1.4310582,1.4739763,"('unaffectionate', 'caring')",1.4310582,1.4739763,0.0429181
10,1.369684,1.2827638,"('unsympathetic', 'sympathetic')",1.369684,1.2827638,-0.0869202
11,2.1317344,2.1631188,"('unhelpful', 'helpful')",2.1317344,2.1631188,0.0313844
12,-1.0822328,-1.0244701,"('unsupportive', 'supportive')",-1.0822328,-1.0244701,0.0577627
13,0.13863929,0.21088947,"('impolite', 'polite')",0.1386393,0.2108895,0.0722502
14,0.23673078,0.27682993,"('antisocial', 'social')",0.2367308,0.2768299,0.0400991
15,0.24679476,0.26483175,"('boring', 'funny')",0.2467948,0.2648318,0.018037
16,-0.8539972,-0.6860883,"('unpopular', 'popular')",-0.8539972,-0.6860883,0.1679089
17,-0.0154630765,0.011523783,"('nasty', 'nice')",-0.0154631,0.0115238,0.0269869
18,-0.7382804,-0.6768539,"('disagreeable', 'welcoming')",-0.7382804,-0.6768539,0.0614265
19,-0.6870939,-0.6761795,"('inhospitable', 'hospitable')",-0.6870939,-0.6761795,0.0109144
20,0.70653194,0.6512602,"('rough', 'thoughtful')",0.7065319,0.6512602,-0.0552717
21,0.6032909,0.6634466,"('immoral', 'moral')",0.6032909,0.6634466,0.0601557
22,-0.15163177,-0.20335966,"('untrustworthy', 'trustworthy')",-0.1516318,-0.2033597,-0.0517279
23,5.9119835,6.0249996,"('insincere', 'sincere')",5.9119835,6.0249996,0.1130161
24,1.7620332,1.7134186,"('dishonest', 'honest')",1.7620332,1.7134186,-0.0486146
25,0.25110754,0.26477256,"('egoistic', 'altruistic')",0.2511075,0.2647726,0.0136651
26,0.75689214,0.5822455,"('hardhearted', 'benevolent')",0.7568921,0.5822455,-0.1746466
27,1.5158767,1.3632057,"('hardhearted', 'softhearted')",1.5158767,1.3632057,-0.152671
28,0.7406159,0.5682376,"('disloyal', 'loyal')",0.7406159,0.5682376,-0.1723783
29,-0.49321926,-0.6586191,"('unfair', 'fair')",-0.4932193,-0.6586191,-0.1653998
30,1.1323154,1.1627427,"('intolerant', 'tolerant')",1.1323154,1.1627427,0.0304273
31,-1.5747844,-1.6796848,"('evil', 'good')",-1.5747844,-1.6796848,-0.1049004
32,1.4553722,1.3534874,"('unkind', 'kind')",1.4553722,1.3534874,-0.1018848
33,-0.30235705,-0.23058535,"('wrong', 'right')",-0.302357,-0.2305854,0.0717716
34,4.0571547,4.238897,"('mean', 'honorable')",4.0571547,4.2388968,0.1817421
35,-1.273415,-1.4825082,"('corrupt', 'incorrupt')",-1.273415,-1.4825082,-0.2090932
36,-0.79390484,-1.0372828,"('hostile', 'amicable')",-0.7939048,-1.0372828,-0.243378
37,0.82913154,0.7579207,"('fake', 'genuine')",0.8291315,0.7579207,-0.0712108
38,-0.017770693,0.002705641,"('untruthful', 'truthful')",-0.0177707,0.0027056,0.0204763
39,-0.17244907,-0.11679657,"('exploitative', 'cooperative')",-0.1724491,-0.1167966,0.0556525
