,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.78541505,-0.93302494,"('unsociable', 'sociable')",-0.18028866,-0.3627569,-0.4828519,-0.6478909,-0.165039
1,-1.2334552,-1.3852082,"('unfriendly', 'friendly')",1.3604496,1.2126327,0.0634972,-0.0862878,-0.149785
2,0.76352686,0.7443762,"('unlikable', 'likable')",0.7533771,0.7633569,0.7584519,0.7538666,-0.0045853
3,-0.6671488,-0.6439111,"('repellent', 'pleasant')",0.7526871,0.78236014,0.0427691,0.0692245,0.0264554
4,0.17978014,0.1174792,"('disliked', 'liked')",-5.998962,-5.981821,-2.909591,-2.9321709,-0.0225799
5,-0.89738315,-0.84788036,"('distant', 'outgoing')",-0.4767719,-0.44921377,-0.6870775,-0.6485471,0.0385304
6,-0.86419463,-0.8207329,"('distant', 'open')",-0.5893463,-0.6220385,-0.7267705,-0.7213857,0.0053848
7,-0.6147684,-0.65881294,"('insensitive', 'sensitive')",-0.12416087,-0.16048436,-0.3694646,-0.4096487,-0.0401841
8,-0.8572574,-0.9180067,"('unaffectionate', 'affectionate')",0.6125708,0.5383582,-0.1223433,-0.1898243,-0.067481
9,-1.0417087,-1.1654207,"('unaffectionate', 'caring')",0.7416887,0.64891785,-0.15001,-0.2582514,-0.1082414
10,-1.3526388,-1.4463716,"('unsympathetic', 'sympathetic')",-0.90467423,-1.0196284,-1.1286565,-1.233,-0.1043435
11,-0.53000456,-0.5981272,"('unhelpful', 'helpful')",1.1044376,1.079319,0.2872165,0.2405959,-0.0466206
12,-0.74478906,-0.7366122,"('unsupportive', 'supportive')",-2.1961584,-2.2149327,-1.4704738,-1.4757724,-0.0052986
13,-0.5564508,-0.6265046,"('impolite', 'polite')",-1.1245515,-1.1618509,-0.8405012,-0.8941778,-0.0536766
14,-0.4095258,-0.44951364,"('antisocial', 'social')",0.04953587,-0.035942543,-0.179995,-0.2427281,-0.0627331
15,0.19516124,0.123461634,"('boring', 'funny')",0.113126546,0.12414695,0.1541439,0.1238043,-0.0303396
16,-0.2792338,-0.29914021,"('unpopular', 'popular')",0.6657163,0.6113202,0.1932412,0.15609,-0.0371512
17,0.2305876,0.27554408,"('nasty', 'nice')",-0.3271175,-0.26914325,-0.048265,0.0032004,0.0514654
18,-0.046433315,-0.07371836,"('disagreeable', 'welcoming')",-0.46291327,-0.5203914,-0.2546733,-0.2970549,-0.0423816
19,-1.1492791,-1.1598704,"('inhospitable', 'hospitable')",-0.49847105,-0.4747623,-0.8238751,-0.8173164,0.0065587
20,0.39973482,0.40531835,"('rough', 'thoughtful')",0.8980775,0.8832439,0.6489062,0.6442811,-0.0046251
21,-0.010608174,-0.114539936,"('immoral', 'moral')",-0.42176524,-0.43119183,-0.2161867,-0.2728659,-0.0566792
22,-0.76827604,-0.828198,"('untrustworthy', 'trustworthy')",-1.1456671,-1.2203839,-0.9569715,-1.0242909,-0.0673194
23,-0.93019015,-1.0636675,"('insincere', 'sincere')",4.8292727,4.6422,1.9495413,1.7892662,-0.1602751
24,-0.8855819,-1.0011245,"('dishonest', 'honest')",0.28902605,0.2121487,-0.2982779,-0.3944879,-0.09621
25,-0.05505395,-0.048490062,"('egoistic', 'altruistic')",1.4602957,1.4828653,0.7026209,0.7171876,0.0145667
26,-0.07558637,-0.13229913,"('hardhearted', 'benevolent')",1.9010285,1.8068929,0.9127211,0.8372968,-0.0754243
27,-0.13253206,-0.13514525,"('hardhearted', 'softhearted')",1.0808972,0.9945819,0.4741826,0.4297183,-0.0444643
28,-0.33976755,-0.47561675,"('disloyal', 'loyal')",0.91243374,0.76934284,0.2863331,0.146863,-0.1394701
29,-0.6822841,-0.7360447,"('unfair', 'fair')",-0.35641414,-0.4457078,-0.5193491,-0.5908762,-0.0715271
30,0.012699097,-0.1020948,"('intolerant', 'tolerant')",0.95509356,0.834,0.4838963,0.3659526,-0.1179437
31,-0.48236552,-0.35572678,"('evil', 'good')",-0.39118844,-0.38545495,-0.436777,-0.3705909,0.0661861
32,-0.34874856,-0.5054314,"('unkind', 'kind')",0.37866214,0.15698236,0.0149568,-0.1742245,-0.1891813
33,0.45579067,0.41898653,"('wrong', 'right')",-0.63303524,-0.6342759,-0.0886223,-0.1076447,-0.0190224
34,0.1278111,0.21836638,"('mean', 'honorable')",5.0252204,5.113044,2.5765157,2.6657052,0.0891895
35,0.57948166,0.58432746,"('corrupt', 'incorrupt')",-0.1988403,-0.19748089,0.1903207,0.1934233,0.0031026
36,0.17277864,0.14266703,"('hostile', 'amicable')",0.12689075,0.017183213,0.1498347,0.0799251,-0.0699096
37,0.17050548,0.14570881,"('fake', 'genuine')",-0.42353308,-0.41835955,-0.1265138,-0.1363254,-0.0098116
38,-0.8355196,-0.89991486,"('untruthful', 'truthful')",-0.54624647,-0.5415726,-0.690883,-0.7207437,-0.0298607
39,0.36663142,0.38357833,"('exploitative', 'cooperative')",0.25503004,0.28727734,0.3108307,0.3354278,0.0245971
40,0.37029558,0.3407231,"('stingy', 'generous')",-1.4714385,-1.5578281,-0.5505714,-0.6085525,-0.0579811
41,-0.0902051,-0.17432871,"('unforgiving', 'forgiving')",0.034745324,-0.08801939,-0.0277299,-0.1311741,-0.1034442
42,0.031864807,0.011280667,"('unreliable', 'reliable')",-3.4852002,-3.5266223,-1.7266676,-1.7576708,-0.0310032
43,-0.92259747,-0.96775496,"('irresponsible', 'responsible')",-0.01634236,-0.054552376,-0.4694699,-0.5111537,-0.0416838
44,0.49056596,0.5442022,"('prejudiced', 'unprejudiced')",-1.5188239,-1.5000428,-0.5141289,-0.4779203,0.0362086
45,-1.3559148,-1.4125736,"('incompetent', 'competent')",-0.3517958,-0.4355319,-0.8538553,-0.9240527,-0.0701974
46,-1.3018057,-1.3452404,"('uncompetitive', 'competitive')",-0.9610882,-0.9562439,-1.131447,-1.1507421,-0.0192951
