,ca_male,ca_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
14,0.80801684,0.7975671,"('antisocial', 'social')",0.58756566,0.5657007,-0.523859,-0.5578609,0.2905745,0.268469,-0.0221055
15,0.5860775,0.4426661,"('boring', 'funny')",0.3749402,0.27378988,0.5202216,0.5044879,0.4937464,0.4069813,-0.0867651
16,-0.74272203,-0.78157216,"('unpopular', 'popular')",-0.19020964,-0.2523182,0.7079992,0.68863696,-0.0749775,-0.1150845,-0.040107
17,0.16293286,0.22552297,"('nasty', 'nice')",-0.7612891,-0.68147385,-0.3706643,-0.33806008,-0.3230068,-0.2646703,0.0583365
18,0.015945427,0.04581788,"('disagreeable', 'welcoming')",0.104938574,0.12337067,-0.30007744,-0.34500638,-0.0597311,-0.0586059,0.0011252
19,-0.7255634,-0.7092966,"('inhospitable', 'hospitable')",-0.71492,-0.7301814,-0.22886977,-0.14253423,-0.556451,-0.5273374,0.0291136
20,1.1211907,1.193305,"('rough', 'thoughtful')",0.64633495,0.76407534,0.8580812,0.8321157,0.8752023,0.929832,0.0546297
21,0.74888384,0.79437363,"('immoral', 'moral')",0.27988315,0.2902193,-0.77008176,-0.76046634,0.0862284,0.1080422,0.0218138
22,1.0552468,1.069331,"('untrustworthy', 'trustworthy')",-0.248312,-0.2800711,-1.0076957,-1.0550487,-0.0669203,-0.0885963,-0.021676
23,0.74198705,0.7215864,"('insincere', 'sincere')",-0.32509953,-0.2879162,5.3279176,5.224885,1.9149351,1.886185,-0.0287501
24,0.370099,0.3791032,"('dishonest', 'honest')",-1.3590461,-1.3680921,0.654455,0.5787404,-0.1114974,-0.1367495,-0.0252521
25,-0.021300413,-0.06526171,"('egoistic', 'altruistic')",0.560272,0.4911775,1.4574624,1.4210554,0.665478,0.6156571,-0.0498209
26,0.019271411,-0.048233036,"('hardhearted', 'benevolent')",0.7276272,0.71128845,1.6841676,1.6322526,0.8103554,0.7651027,-0.0452527
27,0.5085709,0.65248454,"('hardhearted', 'softhearted')",0.1929348,0.26112464,1.226445,1.2273074,0.6426502,0.7136389,0.0709887
28,0.2132312,0.052857257,"('disloyal', 'loyal')",0.090240985,-0.023496345,0.8509168,0.70772815,0.3847963,0.2456963,-0.1391
29,0.62264866,0.58827794,"('unfair', 'fair')",-0.6449579,-0.6937202,-0.8426322,-0.9742148,-0.2883138,-0.3598857,-0.0715719
30,1.5272135,1.4855152,"('intolerant', 'tolerant')",1.5612934,1.4854624,1.3032553,1.2496592,1.4639206,1.4068789,-0.0570417
31,-0.9332818,-0.9082384,"('evil', 'good')",-0.4410253,-0.5240587,-0.9145444,-0.9645214,-0.7629505,-0.7989395,-0.035989
32,0.2793379,0.2542092,"('unkind', 'kind')",-0.07688076,-0.059083432,0.6572722,0.58324206,0.2865765,0.2594559,-0.0271206
33,0.18364727,0.092949934,"('wrong', 'right')",0.5662447,0.507536,-0.27217737,-0.29647672,0.1592382,0.1013364,-0.0579018
34,0.4309653,0.6097569,"('mean', 'honorable')",-0.20651828,-0.08215681,6.007054,6.070949,2.077167,2.1995163,0.1223493
35,-0.92069954,-1.1060599,"('corrupt', 'incorrupt')",-0.21358635,-0.34537613,-0.057364237,-0.19070518,-0.3972167,-0.5473804,-0.1501637
36,-1.0204699,-1.0504591,"('hostile', 'amicable')",-0.62410283,-0.8552942,0.21696332,0.052042425,-0.4758698,-0.6179036,-0.1420338
37,-0.10069172,-0.045445926,"('fake', 'genuine')",-0.39612123,-0.33826545,0.21844898,0.29288894,-0.092788,-0.0302741,0.0625139
38,0.0725211,0.03680772,"('untruthful', 'truthful')",-0.6076822,-0.5896114,-0.00754473,-0.0022618324,-0.180902,-0.1850218,-0.0041198
39,3.2223012,3.2544212,"('exploitative', 'cooperative')",0.7180486,0.74585605,0.23951605,0.20266676,1.3932886,1.4009814,0.0076928
40,0.58108884,0.6722876,"('stingy', 'generous')",-0.05155045,-0.016039183,-1.5591308,-1.5329083,-0.3431975,-0.29222,0.0509775
41,1.1476206,1.2192016,"('unforgiving', 'forgiving')",-0.62373114,-0.6059061,0.23984845,0.1331767,0.2545793,0.248824,-0.0057553
42,0.5923867,0.68380934,"('unreliable', 'reliable')",-0.69001704,-0.5416009,-2.9735968,-2.842647,-1.0237424,-0.9001462,0.1235962
43,0.5640671,0.66388744,"('irresponsible', 'responsible')",-0.6257209,-0.48962462,0.24900724,0.27678794,0.0624511,0.1503503,0.0878992
44,-0.42331403,-0.38067633,"('prejudiced', 'unprejudiced')",-0.29075715,-0.21050332,-1.0447991,-1.0716448,-0.5862901,-0.5542748,0.0320153
45,0.30192488,0.412179,"('incompetent', 'competent')",-0.89193213,-0.87174684,-0.5123326,-0.5471149,-0.3674466,-0.3355609,0.0318857
46,0.068658344,0.24882628,"('uncompetitive', 'competitive')",-0.012239002,0.110258594,-0.8218738,-0.8218746,-0.2551515,-0.1542632,0.1008883
47,-0.14557242,-0.07584452,"('stupid', 'smart')",0.8969208,0.9869011,5.486733,5.478652,2.0793605,2.1299028,0.0505423
48,0.94139063,0.9149119,"('unintelligent', 'intelligent')",0.7804346,0.724962,0.43144125,0.42018855,0.7177555,0.6866875,-0.031068
49,0.172839,0.13427323,"('unable', 'able')",0.45326692,0.51810247,-0.12345274,-0.011384126,0.1675511,0.2136639,0.0461128
50,-0.80257404,-0.7765719,"('clumsy', 'skillful')",0.2129667,0.27255353,-0.0823303,-0.07929437,-0.2239792,-0.1944376,0.0295416
51,-0.18748808,-0.26692677,"('uneducated', 'educated')",-0.11215949,-0.25044686,0.32322913,0.26900956,0.0078605,-0.082788,-0.0906485
52,0.20155166,0.033533134,"('irrational', 'rational')",0.09437734,-0.14831313,-0.08506885,-0.21855019,0.0702867,-0.1111101,-0.1813968
53,-0.16634254,-0.2095165,"('uncreative', 'creative')",0.56362444,0.5783452,0.69429266,0.69872326,0.3638582,0.3558507,-0.0080075
54,0.29281336,0.14227878,"('incapable', 'capable')",0.23536147,0.0991005,1.0836582,1.0979879,0.5372777,0.4464557,-0.090822
55,0.9663349,1.0093844,"('incompetent', 'clever')",0.29716364,0.2842422,-0.019262724,-0.045364637,0.4147453,0.4160873,0.001342
56,0.95466423,0.9325217,"('impractical', 'practical')",0.24852669,0.22559163,-0.22973707,-0.24789077,0.3244846,0.3034075,-0.0210771
57,0.050163437,0.0654242,"('unimaginative', 'imaginative')",0.38080758,0.37475336,-2.47669,-2.4893801,-0.6819064,-0.6830675,-0.0011611
58,0.7155299,0.7670812,"('undiscriminating', 'discriminating')",-0.052478164,-0.07715204,-0.17823415,-0.18892363,0.1616059,0.1670018,0.0053959
59,-0.6101051,-0.7039186,"('foolish', 'wise')",0.46177328,0.3851386,0.27397555,0.23895748,0.0418812,-0.0266075,-0.0684887
60,1.7165745,1.8269743,"('inefficient', 'efficient')",0.884955,1.0335786,-0.17777765,-0.06312804,0.8079173,0.9324749,0.1245576
61,1.1356018,0.98415124,"('illogical', 'logical')",0.6977268,0.54353404,0.05072303,-0.07563867,0.6280172,0.4840155,-0.1440017
62,1.8943433,2.0060852,"('incompetent', 'brilliant')",0.8021583,0.9402034,0.013460563,0.14874677,0.9033207,1.0316784,0.1283577
63,0.2284995,0.36809674,"('unperceptive', 'insightful')",0.17139682,0.3054745,0.51970994,0.6526258,0.3065354,0.4420657,0.1355303
64,-0.30039474,-0.369066,"('shy', 'confident')",-0.3335721,-0.33312953,-6.557237,-6.530765,-2.397068,-2.4109869,-0.0139189
65,0.73500264,0.6306981,"('insecure', 'secure')",-0.44462934,-0.500571,-0.65245646,-0.6708446,-0.1206944,-0.1802392,-0.0595448
66,-1.2256916,-1.1869369,"('inactive', 'active')",-0.6406719,-0.6469649,1.2485371,1.2875472,-0.2059422,-0.1821182,0.023824
67,-0.16044524,-0.26742625,"('doubtful', 'determined')",0.4792542,0.4787714,-0.27106982,-0.20679633,0.015913,0.0015163,-0.0143967
68,0.08844254,-0.011139283,"('dependent', 'independent')",-0.3930336,-0.4513381,-0.69796264,-0.691665,-0.3341846,-0.3847141,-0.0505295
69,0.41630962,0.41455993,"('lazy', 'industrious')",1.2574161,1.3209724,-0.2859943,-0.21244101,0.4625771,0.5076971,0.04512
70,0.2737678,0.41632006,"('lethargic', 'energetic')",-0.0640675,0.07039206,0.6464342,0.73344743,0.2853782,0.4067198,0.1213416
71,0.18290378,0.14835453,"('diffident', 'self-confident')",0.91477895,0.8977002,0.50449723,0.52143466,0.53406,0.5224965,-0.0115635
72,1.4588232,1.4677745,"('unambitious', 'ambitious')",-0.8772793,-0.83550125,-1.1987696,-1.1233497,-0.2057419,-0.1636921,0.0420498
73,1.1974216,1.1584191,"('helpless', 'self-reliant')",0.75186133,0.7069812,-3.0133274,-2.936336,-0.3546815,-0.3569786,-0.0022971
74,0.9390054,0.9928206,"('undedicated', 'dedicated')",0.01862628,0.10703834,-0.060672067,-0.039645787,0.2989865,0.3534044,0.0544179
75,-0.12533186,-0.074466154,"('meek', 'impulsive')",0.029692575,0.0040207356,-0.166727,-0.08294513,-0.0874554,-0.0511302,0.0363252
76,0.2028607,0.3263678,"('anxious', 'daring')",0.015823852,0.18379848,0.32410547,0.38549957,0.18093,0.2985553,0.1176253
77,0.1634133,0.16582696,"('unmotivated', 'motivated')",0.70583445,0.70144033,-0.98016715,-0.8885852,-0.0369731,-0.007106,0.0298671
78,-1.0570819,-0.9102436,"('nonresilient', 'resilient')",0.44213933,0.6010855,-0.13887957,0.004251195,-0.2512741,-0.1016356,0.1496385
79,-1.4353353,-1.5263747,"('wavering', 'unwavering')",-1.3852551,-1.4978387,-0.18747452,-0.19158462,-1.0026883,-1.0719326,-0.0692443
80,0.62009513,0.6499218,"('dominated', 'dominating')",0.23275134,0.38302967,-0.9464031,-0.85353506,-0.0311855,0.0598055,0.090991
81,0.17677563,0.10302354,"('submissive', 'aggressive')",0.6169249,0.57372177,-0.5019056,-0.44069293,0.097265,0.0786841,-0.0185809
82,-1.350319,-1.3785666,"('poor', 'rich')",-0.031050969,-0.08596489,5.8884454,5.8763504,1.5023584,1.4706063,-0.0317521
83,0.18706688,0.12684928,"('powerless', 'powerful')",0.16337673,0.12953377,-0.92861855,-0.9956165,-0.192725,-0.2464111,-0.0536861
84,0.9619458,0.822626,"('inferior', 'superior')",0.3558859,0.27491856,0.79328305,0.7769019,0.7037049,0.6248155,-0.0788894
85,-0.307914,-0.3746858,"('insignificant', 'prestigious')",0.69545305,0.6305678,0.87842864,0.83976436,0.4219892,0.3652155,-0.0567737
86,0.18497074,0.07651613,"('uninfluential', 'influential')",-0.32407096,-0.48173442,-0.18461886,-0.26297906,-0.1079064,-0.2227325,-0.1148261
87,-0.081731714,-0.22667503,"('unsuccessful', 'successful')",0.6672611,0.5893719,0.60980785,0.63791424,0.3984458,0.333537,-0.0649088
88,-1.1829212,-1.2921075,"('low', 'eminent')",0.45631748,0.35213336,0.08235579,0.037929535,-0.2147493,-0.3006815,-0.0859322
