,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.950318,-1.0407889,"('unsociable', 'sociable')",0.37282538,0.19476831,-0.7647085,-0.8320233,-0.4474004,-0.5593479,-0.1119475
1,-0.8710171,-0.6559683,"('unfriendly', 'friendly')",-0.46400428,-0.504817,2.2608204,2.1847827,0.3085997,0.3413325,0.0327328
2,1.0275685,1.0708835,"('unlikable', 'likable')",1.5377735,1.5836757,0.7726669,0.8013289,1.1126696,1.1519627,0.0392931
3,-0.48691782,-0.3412184,"('repellent', 'pleasant')",0.50060534,0.5508073,-0.09821314,-0.07973704,-0.0281752,0.0432839,0.0714591
4,0.5404983,0.5531131,"('disliked', 'liked')",-0.7663852,-0.908473,-6.4136987,-6.506464,-2.2131952,-2.2872747,-0.0740795
5,-0.38511994,-0.23765516,"('distant', 'outgoing')",-1.0331454,-0.929693,0.038133387,0.022784036,-0.460044,-0.3815214,0.0785226
6,-1.0268972,-0.77406424,"('distant', 'open')",-1.336127,-1.1648419,0.6522944,0.62946385,-0.5702433,-0.4364808,0.1337625
7,-0.63177735,-0.58733785,"('insensitive', 'sensitive')",-0.61242175,-0.59476,0.6668398,0.72104114,-0.1924531,-0.1536856,0.0387675
8,-0.6535422,-0.45763656,"('unaffectionate', 'affectionate')",-1.3692768,-1.3570521,1.2261264,1.1264405,-0.2655642,-0.2294161,0.0361481
9,-0.69211,-0.503203,"('unaffectionate', 'caring')",-1.0365387,-0.9983876,1.6802878,1.6444159,-0.0161203,0.0476085,0.0637288
10,-0.82611525,-0.71422887,"('unsympathetic', 'sympathetic')",-0.65905285,-0.6292042,-0.7686671,-0.7080072,-0.7512784,-0.6838134,0.067465
11,-0.65009737,-0.6708378,"('unhelpful', 'helpful')",-0.31008554,-0.3467801,1.3507826,1.4251322,0.1301999,0.1358381,0.0056382
12,-0.4393161,-0.22126037,"('unsupportive', 'supportive')",-0.81294405,-0.6692502,-1.8675379,-1.8446494,-1.0399327,-0.91172,0.1282127
13,0.14466447,0.023912668,"('impolite', 'polite')",-0.25095737,-0.34280565,-1.0052117,-1.0012746,-0.3705015,-0.4400558,-0.0695543
14,0.8512044,0.71484864,"('antisocial', 'social')",1.4084804,1.2765442,-0.6373614,-0.71830916,0.5407745,0.4243612,-0.1164133
15,-0.14792651,-0.2905686,"('boring', 'funny')",0.52295655,0.4379552,0.70651704,0.6958972,0.3605157,0.2810946,-0.0794211
16,-0.45473668,-0.31703448,"('unpopular', 'popular')",-0.7833124,-0.7967257,0.9878036,0.9317741,-0.0834152,-0.0606621,0.0227531
17,-0.05537644,0.0035956427,"('nasty', 'nice')",-0.021461952,0.0020126253,-0.73394257,-0.71277183,-0.2702603,-0.2357212,0.0345391
18,-0.21272963,-0.09674549,"('disagreeable', 'welcoming')",-0.9423391,-0.88081074,-0.49438894,-0.59629196,-0.5498192,-0.5246161,0.0252031
19,-0.5104383,-0.29281455,"('inhospitable', 'hospitable')",-0.858772,-0.7465929,0.101904854,0.15567969,-0.4224351,-0.2945759,0.1278592
20,-0.018414907,-0.008281164,"('rough', 'thoughtful')",1.0853864,1.0264779,0.935389,0.9012382,0.6674535,0.6398117,-0.0276418
21,0.2872414,0.19407094,"('immoral', 'moral')",0.28594232,0.23837152,-0.95898575,-0.9190155,-0.1286007,-0.162191,-0.0335903
22,0.10467156,0.09719268,"('untrustworthy', 'trustworthy')",0.36422276,0.2782129,-1.2708777,-1.3484349,-0.2673278,-0.3243431,-0.0570153
23,-0.5977101,-0.518272,"('insincere', 'sincere')",-0.47086394,-0.46456674,5.475956,5.4538836,1.4691273,1.4903483,0.021221
24,0.32985428,0.32007974,"('dishonest', 'honest')",-0.42807335,-0.4000191,0.79348934,0.7642811,0.2317568,0.2281139,-0.0036429
25,0.041917816,0.12288205,"('egoistic', 'altruistic')",0.33968323,0.32635126,1.8510487,1.8283014,0.7442166,0.7591782,0.0149616
26,0.64572704,0.6621391,"('hardhearted', 'benevolent')",2.0600116,2.024628,2.0494468,1.9753134,1.5850617,1.5540269,-0.0310348
27,0.017521963,0.189055,"('hardhearted', 'softhearted')",-0.36534095,-0.25678134,1.7519097,1.6578479,0.4680303,0.5300405,0.0620102
28,-0.7507149,-0.8007395,"('disloyal', 'loyal')",-0.64368945,-0.7897653,1.2122428,1.1007378,-0.0607205,-0.1632557,-0.1025352
29,-0.51683104,-0.5700581,"('unfair', 'fair')",-0.23539984,-0.24414065,-0.51429254,-0.64114994,-0.4221745,-0.4851162,-0.0629417
30,0.63305545,0.61298734,"('intolerant', 'tolerant')",1.279719,1.2083251,1.0117784,0.9328553,0.974851,0.9180559,-0.0567951
31,-0.24183933,0.059429493,"('evil', 'good')",-0.23409508,-0.14147359,-0.40223458,-0.49356803,-0.292723,-0.1918707,0.1008523
32,-0.17368531,-0.20170473,"('unkind', 'kind')",0.43203464,0.35377264,0.9773145,0.871456,0.4118879,0.3411746,-0.0707133
33,0.50123775,0.48053062,"('wrong', 'right')",-0.416383,-0.45397395,-0.0846653,-0.14985788,6.32e-05,-0.0411004,-0.0411636
