,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.2050097,-2.2929947,"('unsociable', 'sociable')",0.036350317,-0.14530478,-0.6837534,-0.7665402,-0.9508042,-1.0682799,-0.1174757
1,-1.8109373,-1.8831549,"('unfriendly', 'friendly')",1.0592045,0.9377331,2.0400224,1.8010805,0.4294298,0.2852196,-0.1442102
2,0.32596162,0.37422252,"('unlikable', 'likable')",0.8391336,0.8611035,0.72437346,0.84395844,0.6298229,0.6930948,0.0632719
3,-1.7694895,-1.7343447,"('repellent', 'pleasant')",-0.72277874,-0.5858844,0.2617024,0.31809208,-0.743522,-0.667379,0.076143
4,0.90703964,0.9321119,"('disliked', 'liked')",-0.24045491,-0.23447275,-6.45375,-6.5855427,-1.9290552,-1.9626346,-0.0335794
5,1.1093184,1.0970024,"('distant', 'outgoing')",0.9817016,0.95159966,-0.24658567,-0.21550052,0.6148115,0.6110339,-0.0037776
6,1.0594952,1.1109314,"('distant', 'open')",0.95993865,0.9460244,0.5639334,0.533161,0.8611224,0.8633722,0.0022498
7,-2.3254178,-2.3115191,"('insensitive', 'sensitive')",-0.38187093,-0.3253008,0.42126262,0.38507956,-0.7620087,-0.7505801,0.0114286
8,0.12940249,0.0046553463,"('unaffectionate', 'affectionate')",1.1107215,1.0578882,0.69879174,0.5760195,0.6463052,0.5461877,-0.1001175
9,-0.50625277,-0.6339193,"('unaffectionate', 'caring')",1.6607558,1.5776213,0.90991366,0.8644685,0.6881389,0.6027235,-0.0854154
10,-3.3265395,-3.3586934,"('unsympathetic', 'sympathetic')",-0.9249803,-0.90743816,-0.32800797,-0.3676931,-1.5265093,-1.5446081,-0.0180988
11,-2.3172514,-2.4007409,"('unhelpful', 'helpful')",-0.8138107,-0.8935833,1.643918,1.7903342,-0.4957147,-0.50133,-0.0056153
12,-1.6332096,-1.5846249,"('unsupportive', 'supportive')",0.5711267,0.59941864,-2.0229874,-1.9892277,-1.0283567,-0.991478,0.0368787
13,-2.2147932,-2.315382,"('impolite', 'polite')",-1.2375026,-1.3433717,-0.6676727,-0.59253967,-1.3733228,-1.4170979,-0.0437751
14,-2.0750272,-2.011523,"('antisocial', 'social')",-0.29971108,-0.2433166,-0.999121,-0.9274547,-1.1246197,-1.0607648,0.0638549
15,0.3756133,0.25159386,"('boring', 'funny')",0.5917325,0.45902187,0.47500193,0.4990899,0.4807826,0.4032352,-0.0775474
16,0.72762394,0.7906321,"('unpopular', 'popular')",-0.62592375,-0.51205283,0.70938355,0.6758905,0.2703612,0.3181566,0.0477954
17,-0.13895038,-0.07973646,"('nasty', 'nice')",-0.38374788,-0.34741575,-0.7219805,-0.5658749,-0.4148929,-0.331009,0.0838839
18,-0.7276879,-0.6280537,"('disagreeable', 'welcoming')",-0.74769825,-0.6649538,-0.4716217,-0.47918335,-0.6490026,-0.5907303,0.0582723
19,0.034694016,0.11428434,"('inhospitable', 'hospitable')",0.3436146,0.40547466,0.10635939,0.16287914,0.161556,0.2275461,0.0659901
